segmentnr	original	stemmed
ZH_T17_0837_001:0891c20_0	佛說出生菩提心經一卷	佛 說 出 生 菩 提 心 經 一 卷 
ZH_T17_0837_001:0891c22_0	大隋北印度三藏闍那崛多譯	大 隋 北 印 度 三 藏 闍 那 崛 多 譯 
ZH_T17_0837_001:0891c23_0	如是我聞：一時婆伽婆在王舍城迦蘭陀竹	如是我聞  一 時 婆 伽 婆 在 王 舍 城 迦 蘭 陀 竹 
ZH_T17_0837_001:0891c25_13	園，與大比丘眾百千人俱，復與無量阿僧祇不可說大菩薩眾所謂十方來集。	園  與 大 比 丘 眾 百 千 人 俱  復 與 無量阿僧祇 不 可 說 大 菩 薩 眾 所 謂 十 方 來 集  
ZH_T17_0837_001:0891c28_18	爾時王舍大城有婆羅門姓大迦葉，於睡眠中夢見閻浮提內有大蓮華，其華千葉，光明遍照三千大千世界，微妙最勝七寶所成。	爾 時 王 舍 大 城 有婆羅門 姓 大 迦 葉  於 睡 眠 中 夢 見 閻 浮 提 內 有 大 蓮 華  其 華 千 葉  光明遍照 三千大千世界  微 妙 最 勝 七 寶 所 成  
ZH_T17_0837_001:0892a02_16	於蓮華內見有月輪，彼月輪內又見丈夫，放大光明普照一切，此四天下所有眾生見斯光者，生大歡喜踊躍無量，皆受快樂。	於 蓮 華 內 見 有 月 輪  彼 月 輪 內 又 見 丈 夫  放大光明 普 照 一 切  此 四 天 下 所 有 眾 生 見 斯 光 者  生大歡喜 踊 躍 無 量  皆 受 快 樂  
ZH_T17_0837_001:0892a03_16	爾時迦葉婆羅門睡覺已，念所夢事心喜生疑：	爾 時 迦 葉 婆 羅 門 睡 覺 已  念 所 夢 事 心 喜 生 疑  
ZH_T17_0837_001:0892a04_2	「此何因緣？	 此 何 因 緣  
ZH_T17_0837_001:0892a04_7	竟有何事？	竟 有 何 事  
ZH_T17_0837_001:0892a05_6	於先現此未曾有相，昔所未聞，如我夢見？	於 先 現 此 未 曾 有 相  昔 所 未 聞  如 我 夢 見  
ZH_T17_0837_001:0892a06_5	」作是念已，生大歡喜未曾見有，復作如是念：	 作 是 念 已  生大歡喜 未 曾 見 有  復 作如是念  
ZH_T17_0837_001:0892a08_19	「此有沙門瞿曇，我從他聞六年苦行，降伏魔眾證大菩提，轉妙法輪摧諸外道，為諸智人之所讚歎，聰明善巧知諸事相。	 此 有 沙 門 瞿 曇  我 從 他 聞 六 年 苦 行  降 伏 魔 眾 證大菩提  轉 妙 法 輪 摧 諸 外 道  為 諸 智 人 之 所 讚 歎  聰 明 善 巧 知 諸 事 相  
ZH_T17_0837_001:0892a09_14	我今應往詣彼沙門瞿曇問此夢相。	我 今 應 往 詣 彼 沙 門 瞿 曇 問 此 夢 相  
ZH_T17_0837_001:0892a12_2	」爾時迦葉婆羅門，夜既過已，從王舍城往詣迦蘭陀竹園，往到佛所，到已頂禮佛足却住一面。	 爾 時 迦 葉 婆 羅 門  夜 既 過 已  從 王 舍 城 往 詣 迦 蘭 陀 竹 園  往 到 佛 所  到 已 頂禮佛足 却 住 一 面  
ZH_T17_0837_001:0892a12_16	住一面已，如夢所見而向佛說。	住 一 面 已  如夢所見 而 向 佛 說  
ZH_T17_0837_001:0892a13_18	時婆羅門具說夢已，爾時世尊告迦葉婆羅門言：	時 婆 羅 門 具 說 夢 已  爾 時 世 尊 告 迦 葉 婆羅門言  
ZH_T17_0837_001:0892a14_5	「汝善男子！	 汝 善 男 子  
ZH_T17_0837_001:0892a14_15	有四種善夢得於勝法。	有 四 種 善 夢 得 於 勝 法  
ZH_T17_0837_001:0892a14_20	何等為四？	何 等 為 四  
ZH_T17_0837_001:0892a16_6	所謂於睡眠中夢見蓮華，或見繖蓋，或見月輪，及見佛形。	所 謂 於 睡 眠 中 夢 見 蓮 華  或 見 繖 蓋  或 見 月 輪  及 見 佛 形  
ZH_T17_0837_001:0892a17_1	如是見已，應自慶幸我遇勝法。	如 是 見 已  應 自 慶 幸 我 遇 勝 法  
ZH_T17_0837_001:0892a17_17	」爾時世尊欲重宣此義，而說偈言：	 爾 時 世 尊 欲 重 宣 此 義  而 說 偈 言  
ZH_T17_0837_001:0892a18_18	「若有睡夢見蓮華，　　及以夢見於繖蓋；	 若 有 睡 夢 見 蓮 華    及 以 夢 見 於 繖 蓋  
ZH_T17_0837_001:0892a19_17	或復夢裏見月輪，　　應當獲得大利益；	或 復 夢 裏 見 月 輪    應 當 獲 得 大 利 益  
ZH_T17_0837_001:0892a20_0	若有夢見佛形像，　　諸相具足莊嚴身，	若 有 夢 見 佛 形 像    諸 相 具 足 莊 嚴 身  
ZH_T17_0837_001:0892a21_17	眾生見者應歡喜，　　念當必作調御人。	眾 生 見 者 應 歡 喜    念 當 必 作 調 御 人  
ZH_T17_0837_001:0892a22_16	」爾時迦葉婆羅門聞此偈已，復白佛言：	 爾 時 迦 葉 婆 羅 門 聞 此 偈 已  復 白 佛 言  
ZH_T17_0837_001:0892a22_20	「世尊！	 世 尊  
