segmentnr	original	stemmed
ZH_T06_0220b_306:0557b25_0	2大般若波羅蜜多經卷第三百六	2 大 般 若 波羅蜜多 經 卷 第 三 百 六 
ZH_T06_0220b_306:0557b27_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T06_0220b_306:0557b28_0	初分佛母品第四十一之二	初 分 佛 母 品 第 四 十 一 之 二 
ZH_T06_0220b_306:0557b29_6	「復次，善現！	 復 次  善 現  
ZH_T06_0220b_306:0557c01_20	一切如來、應、正等覺依甚深般若波羅蜜多，如實知色，如實知受、想、行、識。	一 切 如 來  應  正 等 覺 依 甚 深 般 若 波羅蜜多  如 實 知 色  如 實 知 受  想  行  識  
ZH_T06_0220b_306:0557c01_25	」「世尊！	  世 尊  
ZH_T06_0220b_306:0557c03_3	云何如來、應、正等覺如實知色，如實知受、想、行、識？	云 何 如 來  應  正 等 覺 如 實 知 色  如 實 知 受  想  行  識  
ZH_T06_0220b_306:0557c03_8	」「善現！	  善 現  
ZH_T06_0220b_306:0557c07_17	一切如來、應、正等覺如實知色如真如、如法界、如法性，不虛妄、不變異、無分別、無相狀、無作用、無戲論、無所得，如實知受、想、行、識如真如、如法界、如法性，不虛妄、不變異、無分別、無相狀、無作用、無戲論、無所得。	一 切 如 來  應  正 等 覺 如 實 知 色 如 真 如  如 法 界  如 法 性  不 虛 妄  不 變 異  無 分 別  無 相 狀  無 作 用  無 戲 論  無 所 得  如 實 知 受  想  行  識 如 真 如  如 法 界  如 法 性  不 虛 妄  不 變 異  無 分 別  無 相 狀  無 作 用  無 戲 論  無 所 得  
ZH_T06_0220b_306:0557c07_21	「善現！	 善 現  
ZH_T06_0220b_306:0557c11_13	如是如來、應、正等覺依甚深般若波羅蜜多，如實知他諸有情類出沒屈申心、心所法，亦如真如、如法界、如法性，不虛妄、不變異、無分別、無相狀、無作用、無戲論、無所得。	如 是 如 來  應  正 等 覺 依 甚 深 般 若 波羅蜜多  如 實 知 他 諸 有 情 類 出 沒 屈 申 心  心 所 法  亦 如 真 如  如 法 界  如 法 性  不 虛 妄  不 變 異  無 分 別  無 相 狀  無 作 用  無 戲 論  無 所 得  
ZH_T06_0220b_306:0557c11_17	「善現！	 善 現  
ZH_T06_0220b_306:0558b08_16_0	諸有情類出沒屈申心、心所法真如即五蘊真如	諸有情類出沒屈申心、心所法真如即五蘊真如
ZH_T06_0220b_306:0558b08_16_1	，五蘊真如即十二處真如，十二處真如即十八	，五蘊真如即十二處真如，十二處真如即十八
ZH_T06_0220b_306:0558b08_16_2	界真如，十八界真如即六界真如，六界真如即	界真如，十八界真如即六界真如，六界真如即
ZH_T06_0220b_306:0558b08_16_3	十二緣起真如，十二緣起真如即一切法真如，	十二緣起真如，十二緣起真如即一切法真如，
ZH_T06_0220b_306:0558b08_16_4	一切法真如即六波羅蜜多真如，六波羅蜜多真	一切法真如即六波羅蜜多真如，六波羅蜜多真
ZH_T06_0220b_306:0558b08_16_5	如即內空、外空、內外空、空空、大空、勝義	如即內空、外空、內外空、空空、大空、勝義
ZH_T06_0220b_306:0558b08_16_6	空、有為空、無為空、畢竟空、無際空、散空	空、有為空、無為空、畢竟空、無際空、散空
ZH_T06_0220b_306:0558b08_16_7	、無變異空、本性空、自相空、共相空、一切	、無變異空、本性空、自相空、共相空、一切
ZH_T06_0220b_306:0558b08_16_8	法空、不可得空、無性空、自性空、無性自性	法空、不可得空、無性空、自性空、無性自性
ZH_T06_0220b_306:0558b08_16_9	空真如，內空乃至無性自性空真如即真如、法	空真如，內空乃至無性自性空真如即真如、法
