segmentnr	original	stemmed
ZH_T02_0132b_001:0855a14_0	施食獲五福報經亦名佛說	施 食 獲 五 福 報 經 亦 名 佛 說 
ZH_T02_0132b_001:0855a15_0	施色力經	施 色 力 經 
ZH_T02_0132b_001:0855a17_0	失譯人名今附東晉錄	失 譯 人 名 今 附 東 晉 錄 
ZH_T02_0132b_001:0855a18_3	聞如是：	聞 如 是  
ZH_T02_0132b_001:0855a18_18	一時，佛遊舍衛國祇樹給孤獨園。	一 時  佛 遊 舍 衛 國 祇 樹 給 孤 獨 園  
ZH_T02_0132b_001:0855a19_9	是時，佛告諸比丘眾：	是 時  佛 告 諸 比 丘 眾  
ZH_T02_0132b_001:0855a20_1	「當知食以節受而名損。	 當 知 食 以 節 受 而 名 損  
ZH_T02_0132b_001:0855a20_5	」佛言：	 佛 言  
ZH_T02_0132b_001:0855a21_13	「人持飯食施人，有五福德，智者消息意度弘廓，則有五福德道。	 人 持 飯 食 施 人  有 五 福 德  智 者 消 息 意 度 弘 廓  則 有 五 福 德 道  
ZH_T02_0132b_001:0855a21_18	何謂為五？	何 謂 為 五  
ZH_T02_0132b_001:0855a23_6	一曰施命，二曰施色，三曰施力，四曰施安，五曰施辯。	一 曰 施 命  二 曰 施 色  三 曰 施 力  四 曰 施 安  五 曰 施 辯  
ZH_T02_0132b_001:0855a23_12	「何謂施命？	 何 謂 施 命  
ZH_T02_0132b_001:0855a25_9	一切眾生依食而立身命，不得飯食不過七日奄忽壽終，是故施食者則施命也。	一 切 眾 生 依 食 而 立 身 命  不 得 飯 食 不 過 七 日 奄 忽 壽 終  是 故 施 食 者 則 施 命 也  
ZH_T02_0132b_001:0855a27_1	其施命者，世世長壽生天世間，命不中夭，衣食自然財富無量。	其 施 命 者  世 世 長 壽 生 天 世 間  命 不 中 夭  衣 食 自 然 財 富 無 量  
ZH_T02_0132b_001:0855a27_7	「何謂施色？	 何 謂 施 色  
ZH_T02_0132b_001:0855a29_6	得施食者顏色光澤，不得食時忿無潤形，面目燋悴不可顯示，是故施食者則施顏色。	得 施 食 者 顏 色 光 澤  不 得 食 時 忿 無 潤 形  面 目 燋 悴 不 可 顯 示  是 故 施 食 者 則 施 顏 色  
ZH_T02_0132b_001:0855b02_2	其施色者，世世端正生天世間，姿貌煒煒世之希有，見莫不觀稽首為禮。	其 施 色 者  世 世 端 正 生 天 世 間  姿 貌 煒 煒 世 之 希 有  見 莫 不 觀 稽 首 為 禮  
ZH_T02_0132b_001:0855b02_8	「何者施力？	 何 者 施 力  
ZH_T02_0132b_001:0855b04_11	人得飯食氣力強盛，舉動進止不以為難，不得食者飢渴熱惱氣息虛羸，是故施食則施力也。	人 得 飯 食 氣 力 強 盛  舉 動 進 止 不 以 為 難  不 得 食 者 飢 渴 熱 惱 氣 息 虛 羸  是 故 施 食 則 施 力 也  
ZH_T02_0132b_001:0855b06_2	其施力者，世世多力，生天世間力無等雙，出入進止而不衰耗。	其 施 力 者  世 世 多 力  生 天 世 間 力 無 等 雙  出 入 進 止 而 不 衰 耗  
ZH_T02_0132b_001:0855b06_8	「何謂施安？	 何 謂 施 安  
ZH_T02_0132b_001:0855b08_12	人得飯食，身為安隱不以為患，不得食者，心愁身危坐起無賴不能自定，是故施食，則施安也。	人 得 飯 食  身 為 安 隱 不 以 為 患  不 得 食 者  心 愁 身 危 坐 起 無 賴 不 能 自 定  是 故 施 食  則 施 安 也  
ZH_T02_0132b_001:0855b10_15	其施安者，世世無患心安身強，生天世間不受眾殃，所可至到常遇賢良，財富無數不中夭傷。	其 施 安 者  世 世 無 患 心 安 身 強  生 天 世 間 不 受 眾 殃  所 可 至 到 常 遇 賢 良  財 富 無 數 不 中 夭 傷  
ZH_T02_0132b_001:0855b11_2	「何謂施辯？	 何 謂 施 辯  
ZH_T02_0132b_001:0855b13_6	得施食者，氣充意強言語通利，不得食者身劣意弱，不得說事口難發言，是故施食則施辯才。	得 施 食 者  氣 充 意 強 言 語 通 利  不 得 食 者 身 劣 意 弱  不 得 說 事 口 難 發 言  是 故 施 食 則 施 辯 才  
ZH_T02_0132b_001:0855b15_6	其施辯者，世世聰明生天世間，言辭辯慧口辯流利無一瑕穢，聞者喜悅莫不戴仰。	其 施 辯 者  世 世 聰 明 生 天 世 間  言 辭 辯 慧 口 辯 流 利 無 一 瑕 穢  聞 者 喜 悅 莫 不 戴 仰  
ZH_T02_0132b_001:0855b15_12	是五福德施。	是 五 福 德 施  
ZH_T02_0132b_001:0855b20_12	若發道意施於一切，既得此福，所生之處常見現在佛諮受深法，四等、四恩，六度無極、三十七品，法身現相壽命無窮相好分明，三十二相，致十種力以成佛道，為立大安普濟危厄，智慧辯才出萬億音度脫十方。	若 發 道 意 施 於 一 切  既 得 此 福  所 生 之 處 常 見 現 在 佛 諮 受 深 法  四 等  四 恩  六 度 無 極  三十七品  法 身 現 相 壽 命 無 窮 相 好 分 明  三十二相  致 十 種 力 以 成 佛 道  為 立 大 安 普 濟 危 厄  智 慧 辯 才 出 萬 億 音 度 脫 十 方  
ZH_T02_0132b_001:0855b22_6	」佛說是經時，諸比丘眾、天龍鬼神、四部弟子，莫不歡喜，作禮而去。	 佛 說 是 經 時  諸 比 丘 眾  天 龍 鬼 神  四 部 弟 子  莫 不 歡 喜  作 禮 而 去  
ZH_T02_0132b_001:0855b23_100	施食獲五福報經	施 食 獲 五 福 報 經 
