segmentnr	original	stemmed
ZH_T39_1786_01b:0089b24_0	宋四明沙門釋知禮述	宋 四 明 沙 門 釋 知 禮 述 
ZH_T39_1786_01b:0089b25_0	二、「從是」下，敘述序，亦名別序，二：初、列二名。	二   從 是  下  敘 述 序  亦 名 別 序  二  初  列 二 名  
ZH_T39_1786_01b:0089b26_0	雖是異名，亦有長短。述齊序品，別盡初分。以	雖 是 異 名  亦 有 長 短  述 齊 序 品  別 盡 初 分  以 
ZH_T39_1786_01b:0089b28_7	有別序異於眾經，故名別名名金光明，故知此序是別名本。	有 別 序 異 於 眾 經  故 名 別 名 名 金 光 明  故 知 此 序 是 別 名 本  
ZH_T39_1786_01b:0089b28_21	二、「別義」下，釋二序，二：	二   別 義  下  釋 二 序  二  
ZH_T39_1786_01b:0089b29_7	初、泛示二序文相，二：	初  泛 示 二 序 文 相  二  
ZH_T39_1786_01b:0089b29_14	初、別相，二：	初  別 相  二  
ZH_T39_1786_01b:0089b29_22	初、明七別，二：	初  明 七 別  二  
ZH_T39_1786_01b:0089c01_4	初、示七經文。	初  示 七 經 文  
ZH_T39_1786_01b:0089c01_17	二、「生起」下，明七次第。	二   生 起  下  明 七 次 第  
ZH_T39_1786_01b:0089c02_8	初、入定者，大覺頓圓照而常寂。	初  入 定 者  大 覺 頓 圓 照 而 常 寂  
ZH_T39_1786_01b:0089c03_3	今之入定，蓋示軌儀令人樂定。	今 之 入 定  蓋 示 軌 儀 令 人 樂 定  
ZH_T39_1786_01b:0089c04_7	次、敘述者，既入妙定，見法尊貴，即於此定敘述經王。	次  敘 述 者  既 入 妙 定  見 法 尊 貴  即 於 此 定 敘 述 經 王  
ZH_T39_1786_01b:0089c05_13	言出敘者，實未示於出定之相，蓋寂不妨照，故云出耳。	言 出 敘 者  實 未 示 於 出 定 之 相  蓋 寂 不 妨 照  故 云 出 耳  
ZH_T39_1786_01b:0089c06_12	佛不出定即說此經，意本彰於寂中有照也。	佛 不 出 定 即 說 此 經  意 本 彰 於 寂 中 有 照 也  
ZH_T39_1786_01b:0089c08_1	次、懷疑者，既敘述法是佛所證，信相乃疑能證人壽那不稱法？	次  懷 疑 者  既 敘 述 法 是 佛 所 證  信 相 乃 疑 能 證 人 壽 那 不 稱 法  
ZH_T39_1786_01b:0089c08_11	瑞應等次，文顯可知。	瑞 應 等 次  文 顯 可 知  
ZH_T39_1786_01b:0089c08_23	二、「或時」下，明三別。	二   或 時  下  明 三 別  
ZH_T39_1786_01b:0089c10_2	大師有時作此分別，章安兼錄，與前七別開合異耳。	大 師 有 時 作 此 分 別  章 安 兼 錄  與 前 七 別 開 合 異 耳  
ZH_T39_1786_01b:0089c10_15	二、「言敘」下，述相，二：	二   言 敘  下  述 相  二  
ZH_T39_1786_01b:0089c10_22	初、正示敘述。	初  正 示 敘 述  
ZH_T39_1786_01b:0089c11_19	敘懷疑者，思惟深義，必合疑於所證法常能證壽短。	敘 懷 疑 者  思 惟 深 義  必 合 疑 於 所 證 法 常 能 證 壽 短  
ZH_T39_1786_01b:0089c12_14	敘斷疑者，佛護本令斷疑生信也。	敘 斷 疑 者  佛 護 本 令 斷 疑 生 信 也  
ZH_T39_1786_01b:0089c13_12	敘〈懺悔品〉者，正為破惡，旁為生善故。	敘  懺 悔 品  者  正 為 破 惡  旁 為 生 善 故  
ZH_T39_1786_01b:0089c14_9	敘〈讚歎品〉者，正為生善，旁為破惡故。	敘  讚 歎 品  者  正 為 生 善  旁 為 破 惡 故  
ZH_T39_1786_01b:0089c15_13	敘〈空品〉者，此品導成生善滅惡，今文偏敘，滅三障故。	敘  空 品  者  此 品 導 成 生 善 滅 惡  今 文 偏 敘  滅 三 障 故  
ZH_T39_1786_01b:0089c16_2	大梵釋天，是散脂主。	大 梵 釋 天  是 散 脂 主  
ZH_T39_1786_01b:0089c16_16	緊那羅等，乃是散脂所領部從。	緊 那 羅 等  乃 是 散 脂 所 領 部 從  
ZH_T39_1786_01b:0089c17_4	經舉主敘其品也。	經 舉 主 敘 其 品 也  
ZH_T39_1786_01b:0089c18_19	敘〈正論〉、〈善集〉者，〈正論〉治園，〈善集〉聽經，此俱是祕藏流出，故以祕密敘二品也。	敘  正 論    善 集  者   正 論  治 園   善 集  聽 經  此 俱 是 祕 藏 流 出  故 以 祕 密 敘 二 品 也  
