segmentnr	original	stemmed
ZH_T20_1156A_001:0649b22_0	大隨求即得大陀羅尼明王懺悔	大 隨 求 即 得 大 陀 羅 尼 明 王 懺 悔 
ZH_T20_1156A_001:0649b23_0	法	法 
ZH_T20_1156A_001:0649b25_0	隨求八印隨求八印	隨 求 八 印 隨 求 八 印 
ZH_T20_1156A_001:0649b26_16	第一懺悔印　亦名菩提心印　仰兩手。	第 一 懺 悔 印  亦 名 菩 提 心 印  仰 兩 手  
ZH_T20_1156A_001:0649b27_5	以右手無名指。	以 右 手 無 名 指  
ZH_T20_1156A_001:0649b27_11	繞於中指後。	繞 於 中 指 後  
ZH_T20_1156A_001:0649b28_1	以頭指句無名指頭。	以 頭 指 句 無 名 指 頭  
ZH_T20_1156A_001:0649b28_6	左手如之。	左 手 如 之  
ZH_T20_1156A_001:0649b28_13	以左右手大指。	以 左 右 手 大 指  
ZH_T20_1156A_001:0649b29_1	各捻小指甲上。	各 捻 小 指 甲 上  
ZH_T20_1156A_001:0649b29_16	中指頭相柱仰掌向上稍當心誦呪。	中 指 頭 相 柱 仰 掌 向 上 稍 當 心 誦 呪  
ZH_T20_1156A_001:0649c01_18	第二菩提根本契　亦名授記頂契印　準前印。	第 二 菩 提 根 本 契  亦 名 授 記 頂 契 印  準 前 印  
ZH_T20_1156A_001:0649c02_6	改小母掌內交。	改 小 母 掌 內 交  
ZH_T20_1156A_001:0649c02_17	二大母指左押右各捻本。	二 大 母 指 左 押 右 各 捻 本  
ZH_T20_1156A_001:0649c03_5	小母指押甲上。	小 母 指 押 甲 上  
ZH_T20_1156A_001:0649c03_15	頭指捻中指背上節文。	頭 指 捻 中 指 背 上 節 文  
ZH_T20_1156A_001:0649c05_6	第三如來平等契　亦名施清涼契印　右手頭指以下三指直申。	第 三 如 來 平 等 契  亦 名 施 清 涼 契 印  右 手 頭 指 以 下 三 指 直 申  
ZH_T20_1156A_001:0649c05_17	以大母捻小指背第一文。	以 大 母 捻 小 指 背 第 一 文  
ZH_T20_1156A_001:0649c06_16	不言左手　如來清淨契　先左右手合掌。	不 言 左 手  如 來 清 淨 契  先 左 右 手 合 掌  
ZH_T20_1156A_001:0649c07_10	二小指相叉於掌內右押左。	二 小 指 相 叉 於 掌 內 右 押 左  
ZH_T20_1156A_001:0649c07_18	頭已下三指合頭。	頭 已 下 三 指 合 頭  
ZH_T20_1156A_001:0649c08_6	大母指亦合頭。	大 母 指 亦 合 頭  
ZH_T20_1156A_001:0649c08_11	藏於掌內。	藏 於 掌 內  
ZH_T20_1156A_001:0649c09_17	第四如來消一切毒惡契　亦名一切歡喜契　依平等印。	第 四 如 來 消 一 切 毒 惡 契  亦 名 一 切 歡 喜 契  依 平 等 印  
ZH_T20_1156A_001:0649c10_5	交腕右押左。	交 腕 右 押 左  
ZH_T20_1156A_001:0649c10_10	仰掌向上。	仰 掌 向 上  
ZH_T20_1156A_001:0649c10_15	若外有事。	若 外 有 事  
ZH_T20_1156A_001:0649c11_2	迴向外托之。	迴 向 外 托 之  
ZH_T20_1156A_001:0649c11_7	是滅毒契。	是 滅 毒 契  
ZH_T20_1156A_001:0649c12_10	第五名一切蟲得佛記契　先合掌二小指直竪。	第 五 名 一 切 蟲 得 佛 記 契  先 合 掌 二 小 指 直 竪  
ZH_T20_1156A_001:0649c12_18	二無名指掌內屈。	二 無 名 指 掌 內 屈  
ZH_T20_1156A_001:0649c13_11	二中指右押左掌內反相叉。	二 中 指 右 押 左 掌 內 反 相 叉  
ZH_T20_1156A_001:0649c14_3	二頭指各句二中指。	二 頭 指 各 句 二 中 指  
ZH_T20_1156A_001:0649c14_14	二大指各捻頭指中文側。	二 大 指 各 捻 頭 指 中 文 側  
ZH_T20_1156A_001:0649c15_7	二小指竝曲勿著無名指。	二 小 指 竝 曲 勿 著 無 名 指  
ZH_T20_1156A_001:0649c16_14	第六祕密契　亦名心中印　先合掌以頭指無名指小指。	第 六 祕 密 契  亦 名 心 中 印  先 合 掌 以 頭 指 無 名 指 小 指  
ZH_T20_1156A_001:0649c17_2	反相叉掌內。	反 相 叉 掌 內  
ZH_T20_1156A_001:0649c17_12	以大母指藏頭入掌內。	以 大 母 指 藏 頭 入 掌 內  
ZH_T20_1156A_001:0649c17_19	各捻三指甲上。	各 捻 三 指 甲 上  
ZH_T20_1156A_001:0649c19_2	第七解脫契　亦名護念十方契　先合掌當心。	第 七 解 脫 契  亦 名 護 念 十 方 契  先 合 掌 當 心  
ZH_T20_1156A_001:0649c19_11	以頭指無名指小指。	以 頭 指 無 名 指 小 指  
ZH_T20_1156A_001:0649c20_2	少屈於掌內令甲相背。	少 屈 於 掌 內 令 甲 相 背  
ZH_T20_1156A_001:0649c20_9	以大母指藏頭。	以 大 母 指 藏 頭  
ZH_T20_1156A_001:0649c20_14	入本掌內。	入 本 掌 內  
ZH_T20_1156A_001:0649c21_3	捻無名指中節側。	捻 無 名 指 中 節 側  
ZH_T20_1156A_001:0649c21_11	中指平展節相背。	中 指 平 展 節 相 背  
ZH_T20_1156A_001:0649c22_10	第八如來心契　先仰右掌以淨心觀之。	第 八 如 來 心 契  先 仰 右 掌 以 淨 心 觀 之  
ZH_T20_1156A_001:0649c23_4	以大母指捻無名指中文側。	以 大 母 指 捻 無 名 指 中 文 側  
ZH_T20_1156A_001:0649c23_9	四指把搼。	四 指 把 搼  
ZH_T20_1156A_001:0649c24_5	佛告諸大眾。	佛 告 諸 大 眾  
ZH_T20_1156A_001:0649c24_11	如是懺悔者。	如 是 懺 悔 者  
ZH_T20_1156A_001:0649c25_1	從菩提生一切諸佛。	從 菩 提 生 一切諸佛  
ZH_T20_1156A_001:0649c25_7	發菩提心時。	發菩提心 時  
ZH_T20_1156A_001:0649c25_16	自取不劣不覆諸罪。	自 取 不 劣 不 覆 諸 罪  
ZH_T20_1156A_001:0649c26_2	即菩提心故。	即 菩 提 心 故  
ZH_T20_1156A_001:0649c26_16	善男子當知此菩提心契不思議。	善 男 子 當 知 此 菩 提 心 契 不 思 議  
ZH_T20_1156A_001:0649c27_1	何以故。	何 以 故  
ZH_T20_1156A_001:0649c27_10	我念往昔修菩薩行。	我 念 往 昔 修菩薩行  
ZH_T20_1156A_001:0649c28_1	經無量劫積功累德。	經 無 量 劫 積功累德  
ZH_T20_1156A_001:0649c28_7	亦過無量劫。	亦 過 無 量 劫  
ZH_T20_1156A_001:0649c28_14	如是苦行修學。	如 是 苦 行 修 學  
ZH_T20_1156A_001:0649c29_2	經千恒河沙劫。	經 千 恒 河 沙 劫  
ZH_T20_1156A_001:0649c29_7	了無一記。	了 無 一 記  
ZH_T20_1156A_001:0649c29_11	何以故。	何 以 故  
ZH_T20_1156A_001:0649c29_16	為心劣故。	為 心 劣 故  
ZH_T20_1156A_001:0650a01_1	為有餘罪。	為 有 餘 罪  
ZH_T20_1156A_001:0650a01_9	劫懺謝皆不得盡。	劫 懺 謝 皆 不 得 盡  
ZH_T20_1156A_001:0650a01_14	為懺不盡。	為 懺 不 盡  
ZH_T20_1156A_001:0650a01_19	致殃宿昝。	致 殃 宿 昝  
ZH_T20_1156A_001:0650a02_8	皆悉引前作諸障難。	皆 悉 引 前 作 諸 障 難  
ZH_T20_1156A_001:0650a02_17	致使如是不得成佛。	致 使 如 是 不 得 成 佛  
ZH_T20_1156A_001:0650a03_7	我於自心諦求諸佛。	我 於 自 心 諦 求 諸 佛  
ZH_T20_1156A_001:0650a03_13	發若干誓願。	發 若 干 誓 願  
ZH_T20_1156A_001:0650a03_18	發願以訖。	發 願 以 訖  
