segmentnr	original	stemmed
ZH_T30_1579_063:0648b06_0	瑜伽師地論卷第六十三	瑜伽師地 論 卷 第 六 十 三 
ZH_T30_1579_063:0648b08_0	彌勒菩薩說	彌 勒 菩 薩 說 
ZH_T30_1579_063:0648b09_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T30_1579_063:0648b11_8	攝決擇分中三摩呬多地之二復有五種定相違法。	攝 決 擇 分 中 三 摩 呬 多 地 之 二 復 有 五 種 定 相 違 法  
ZH_T30_1579_063:0648b11_14	一毀犯禁戒。	一 毀 犯 禁 戒  
ZH_T30_1579_063:0648b12_2	二無無間加行。	二 無 無 間 加 行  
ZH_T30_1579_063:0648b12_9	三無殷重加行。	三 無 殷重加行  
ZH_T30_1579_063:0648b12_14	四有沈沒。	四 有 沈 沒  
ZH_T30_1579_063:0648b12_20	五他所擾惱。	五 他 所 擾 惱  
ZH_T30_1579_063:0648b13_6	復有三種遠離。	復 有 三 種 遠 離  
ZH_T30_1579_063:0648b13_12	一住處遠離。	一 住 處 遠 離  
ZH_T30_1579_063:0648b13_17	二見遠離。	二 見 遠 離  
ZH_T30_1579_063:0648b14_2	三聞遠離。	三 聞 遠 離  
ZH_T30_1579_063:0648b15_8	復次心清淨行苾芻。	復 次 心 清 淨 行 苾 芻  
ZH_T30_1579_063:0648b16_3	略有五種等持相違厚重過失。	略 有 五 種 等 持 相 違 厚 重 過 失  
ZH_T30_1579_063:0648b16_8	能為定障。	能 為 定 障  
ZH_T30_1579_063:0648b16_11	一忿。	一 忿  
ZH_T30_1579_063:0648b16_14	二慢。	二 慢  
ZH_T30_1579_063:0648b16_18	三欲貪。	三 欲 貪  
ZH_T30_1579_063:0648b17_3	四薩迦耶見。	四 薩迦耶見  
ZH_T30_1579_063:0648b17_9	五不能堪忍。	五 不 能 堪 忍  
ZH_T30_1579_063:0648b17_18	有五厚重三摩地相。	有 五 厚 重 三 摩 地 相  
ZH_T30_1579_063:0648b18_7	由彼於此障礙而住。	由 彼 於 此 障 礙 而 住  
ZH_T30_1579_063:0648b18_16	是故說名厚重過失。	是 故 說 名 厚 重 過 失  
ZH_T30_1579_063:0648b19_3	云何五相。	云 何 五 相  
ZH_T30_1579_063:0648b19_16	一者獲得隨宜資具便生喜足。	一 者 獲 得 隨 宜 資 具 便 生 喜 足  
ZH_T30_1579_063:0648b20_7	二者好樂求諸善法。	二 者 好 樂 求 諸 善 法  
