segmentnr	original	stemmed
ZH_T47_1998A_006:0833a20_0	6大慧普覺禪師再住徑山能仁禪	6 大 慧 普 覺 禪 師 再 住 徑 山 能 仁 禪 
ZH_T47_1998A_006:0833a21_0	院語錄卷第六塔銘附	院 語 錄 卷 第 六 塔 銘 附 
ZH_T47_1998A_006:0833a23_0	徑山能仁禪院住持嗣法	徑 山 能 仁 禪 院 住 持 嗣 法 
ZH_T47_1998A_006:0833a25_11	慧日禪師臣蘊聞　上進師紹興二十八年正月十日。	慧 日 禪 師 臣 蘊 聞  上 進 師 紹 興 二 十 八 年 正 月 十 日  
ZH_T47_1998A_006:0833a26_6	於明州阿育王山廣利禪寺受請。	於 明 州 阿 育 王 山 廣 利 禪 寺 受 請  
ZH_T47_1998A_006:0833a26_12	望闕謝恩訖。	望 闕 謝 恩 訖  
ZH_T47_1998A_006:0833a26_19	拈勅黃示眾云。	拈 勅 黃 示 眾 云  
ZH_T47_1998A_006:0833a27_6	達磨不來東土。	達 磨 不 來 東 土  
ZH_T47_1998A_006:0833a27_13	二祖不住西天。	二 祖 不 住 西 天  
ZH_T47_1998A_006:0833a28_1	人人常光現前。	人 人 常 光 現 前  
ZH_T47_1998A_006:0833a28_8	箇箇壁立萬仞。	箇 箇 壁 立 萬 仞  
ZH_T47_1998A_006:0833a28_11	且道。	且 道  
ZH_T47_1998A_006:0833a29_1	這箇從甚麼處得來。	這 箇 從 甚 麼 處 得 來  
ZH_T47_1998A_006:0833a29_10	若知來處受用無窮。	若 知 來 處 受 用 無 窮  
ZH_T47_1998A_006:0833a29_15	其或未然。	其 或 未 然  
ZH_T47_1998A_006:0833b01_4	却請維那分明宣過。	却 請 維 那 分 明 宣 過  
ZH_T47_1998A_006:0833b01_13	也要大家知有宣了。	也 要 大 家 知 有 宣 了  
ZH_T47_1998A_006:0833b02_4	拈香祝聖罷乃就座云。	拈 香 祝 聖 罷 乃 就 座 云  
ZH_T47_1998A_006:0833b02_12	善法堂前瑞氣新。	善 法 堂 前 瑞 氣 新  
ZH_T47_1998A_006:0833b03_1	天書來自九重城。	天 書 來 自 九 重 城  
ZH_T47_1998A_006:0833b03_9	唯憑一句無私語。	唯 憑 一 句 無 私 語  
ZH_T47_1998A_006:0833b03_17	上祝吾皇億萬春。	上 祝 吾 皇 億 萬 春  
ZH_T47_1998A_006:0833b04_6	二月二十八日。	二 月 二 十 八 日  
ZH_T47_1998A_006:0833b05_1	於臨安府景德靈隱禪寺開堂。	於 臨 安 府 景 德 靈 隱 禪 寺 開 堂  
ZH_T47_1998A_006:0833b05_7	拈疏示眾云。	拈 疏 示 眾 云  
ZH_T47_1998A_006:0833b06_9	此是釋迦老子四十九年三百六十餘會說不盡底。	此 是 釋 迦 老 子 四 十 九 年 三 百 六 十 餘 會 說 不 盡 底  
ZH_T47_1998A_006:0833b06_14	盡在裏許。	盡 在 裏 許  
ZH_T47_1998A_006:0833b06_19	安撫敷文。	安 撫 敷 文  
ZH_T47_1998A_006:0833b07_6	兩手分付徑山。	兩 手 分 付 徑 山  
ZH_T47_1998A_006:0833b07_17	山僧分明把呈其中妙義。	山 僧 分 明 把 呈 其 中 妙 義  
ZH_T47_1998A_006:0833b08_3	如何敷演。	如 何 敷 演  
ZH_T47_1998A_006:0833b08_16	若敷演得皇恩佛恩一時報足。	若 敷 演 得 皇 恩 佛 恩 一 時 報 足  
ZH_T47_1998A_006:0833b09_2	其或未然。	其 或 未 然  
ZH_T47_1998A_006:0833b09_7	却請表白。	却 請 表 白  
ZH_T47_1998A_006:0833b09_12	對眾拈出。	對 眾 拈 出  
ZH_T47_1998A_006:0833b10_1	宣疏了指法座云。	宣 疏 了 指 法 座 云  
ZH_T47_1998A_006:0833b10_13	毘盧頂𩕳人人有志上頭行。	毘 盧 頂 𩕳 人 人 有 志 上 頭 行  
ZH_T47_1998A_006:0833b11_8	問著路頭十箇有五雙不知去處。	問 著 路 頭 十 箇 有 五 雙 不 知 去 處  
ZH_T47_1998A_006:0833b11_16	諸人要識路頭麼。	諸 人 要 識 路 頭 麼  
