segmentnr	original	stemmed
ZH_T47_1998A_026:0920c11_0	大慧普覺禪師書卷第二十六	大 慧 普 覺 禪 師 書 卷 第 二 十 六 
ZH_T47_1998A_026:0920c13_0	宋徑山能仁禪院住持嗣法	宋 徑 山 能 仁 禪 院 住 持 嗣 法 
ZH_T47_1998A_026:0920c14_0	慧日禪師臣蘊聞　上進	慧 日 禪 師 臣 蘊 聞  上 進 
ZH_T47_1998A_026:0920c16_4	答江給事答江給事少明人生一世。	答 江 給 事 答 江 給 事 少 明 人 生 一 世  
ZH_T47_1998A_026:0920c16_9	百年光陰。	百 年 光 陰  
ZH_T47_1998A_026:0920c16_14	能有幾許。	能 有 幾 許  
ZH_T47_1998A_026:0920c16_20	公白屋起家。	公 白 屋 起 家  
ZH_T47_1998A_026:0920c17_4	歷盡清要。	歷 盡 清 要  
ZH_T47_1998A_026:0920c17_16	此是世間第一等受福底人。	此 是 世 間 第 一 等 受 福 底 人  
ZH_T47_1998A_026:0920c18_2	能知慚愧。	能 知 慚 愧  
ZH_T47_1998A_026:0920c18_7	回心向道。	回 心 向 道  
ZH_T47_1998A_026:0920c18_16	學出世間脫生死法。	學 出 世 間 脫 生 死 法  
ZH_T47_1998A_026:0920c19_9	又是世間第一等討便宜底人。	又 是 世 間 第 一 等 討 便 宜 底 人  
ZH_T47_1998A_026:0920c20_2	須是急著手脚冷却面皮。	須 是 急 著 手 脚 冷 却 面 皮  
ZH_T47_1998A_026:0920c20_9	不得受人差排。	不 得 受 人 差 排  
ZH_T47_1998A_026:0920c20_18	自家理會本命元辰。	自 家 理 會 本 命 元 辰  
ZH_T47_1998A_026:0920c21_4	教去處分明。	教 去 處 分 明  
ZH_T47_1998A_026:0920c22_3	便是世間出世間一箇了事底大丈夫也。	便 是 世間出世間 一 箇 了 事 底 大 丈 夫 也  
ZH_T47_1998A_026:0920c22_13	承連日去與參政道話。	承 連 日 去 與 參 政 道 話  
ZH_T47_1998A_026:0920c22_18	甚善甚善。	甚 善 甚 善  
ZH_T47_1998A_026:0920c23_6	此公歇得馳求心。	此 公 歇 得 馳 求 心  
ZH_T47_1998A_026:0920c24_2	得言語道斷心行處滅差別異路。	得 言語道斷 心行處滅 差 別 異 路  
ZH_T47_1998A_026:0920c24_9	覷見古人脚手。	覷 見 古 人 脚 手  
ZH_T47_1998A_026:0920c25_2	不被古人方便文字所羅籠。	不 被 古 人 方 便 文 字 所 羅 籠  
ZH_T47_1998A_026:0920c25_9	山僧見渠如此。	山 僧 見 渠 如 此  
ZH_T47_1998A_026:0920c26_1	所以更不曾與之說一字。	所 以 更 不 曾 與 之 說 一 字  
ZH_T47_1998A_026:0920c26_6	恐鈍置他。	恐 鈍 置 他  
ZH_T47_1998A_026:0920c26_12	直候渠將來。	直 候 渠 將 來  
ZH_T47_1998A_026:0920c26_20	自要與山僧說話。	自 要 與 山 僧 說 話  
ZH_T47_1998A_026:0920c27_11	方始共渠眉毛廝結理會在。	方 始 共 渠 眉 毛 廝 結 理 會 在  
ZH_T47_1998A_026:0920c27_18	不只恁麼便休。	不 只 恁 麼 便 休  
ZH_T47_1998A_026:0920c28_3	學道人。	學 道 人  
ZH_T47_1998A_026:0920c28_10	若馳求心不歇。	若 馳 求 心 不 歇  
ZH_T47_1998A_026:0920c29_1	縱與之眉毛廝結理會。	縱 與 之 眉 毛 廝 結 理 會  
ZH_T47_1998A_026:0920c29_6	何益之有。	何 益 之 有  
ZH_T47_1998A_026:0920c29_15	正是癡狂外邊走耳。	正 是 癡 狂 外 邊 走 耳  
ZH_T47_1998A_026:0920c29_19	古人云。	古 人 云  
ZH_T47_1998A_026:0921a01_4	親近善者。	親 近 善 者  
ZH_T47_1998A_026:0921a01_10	如霧露中行。	如 霧 露 中 行  
ZH_T47_1998A_026:0921a01_15	雖不濕衣。	雖 不 濕 衣  
ZH_T47_1998A_026:0921a01_20	時時有潤。	時 時 有 潤  
ZH_T47_1998A_026:0921a02_7	但頻與參政說話。	但 頻 與 參 政 說 話  
ZH_T47_1998A_026:0921a02_12	至禱至禱。	至 禱 至 禱  
ZH_T47_1998A_026:0921a03_7	不可將古人垂示言教胡亂穿鑿。	不 可 將 古 人 垂 示 言 教 胡 亂 穿 鑿  
ZH_T47_1998A_026:0921a03_17	如馬大師遇南嶽和尚。	如 馬 大 師 遇 南 嶽 和 尚  
ZH_T47_1998A_026:0921a04_2	說法云。	說 法 云  
ZH_T47_1998A_026:0921a04_7	譬牛駕車。	譬 牛 駕 車  
ZH_T47_1998A_026:0921a04_12	車若不行。	車 若 不 行  
ZH_T47_1998A_026:0921a04_17	打車即是。	打 車 即 是  
ZH_T47_1998A_026:0921a05_1	打牛即是。	打 牛 即 是  
ZH_T47_1998A_026:0921a05_6	馬師聞之。	馬 師 聞 之  
ZH_T47_1998A_026:0921a05_11	言下知歸。	言 下 知 歸  
ZH_T47_1998A_026:0921a05_18	這幾句兒言語。	這 幾 句 兒 言 語  
ZH_T47_1998A_026:0921a06_5	諸方多少說法。	諸 方 多 少 說 法  
ZH_T47_1998A_026:0921a06_10	如雷如霆。	如 雷 如 霆  
ZH_T47_1998A_026:0921a06_16	如雲如雨底。	如 雲 如 雨 底  
ZH_T47_1998A_026:0921a07_1	理會不得。	理 會 不 得  
ZH_T47_1998A_026:0921a07_6	錯下名言。	錯 下 名 言  
ZH_T47_1998A_026:0921a07_11	隨語生解。	隨 語 生 解  
ZH_T47_1998A_026:0921a08_2	見與舟峯書尾杜撰解註。	見 與 舟 峯 書 尾 杜 撰 解 註  
ZH_T47_1998A_026:0921a08_7	山僧讀之。	山 僧 讀 之  
ZH_T47_1998A_026:0921a08_12	不覺絕倒。	不 覺 絕 倒  
ZH_T47_1998A_026:0921a09_3	可與說如來禪祖師禪底。	可 與 說 如 來 禪 祖 師 禪 底  
ZH_T47_1998A_026:0921a09_13	一狀領過一道行遣也。	一 狀 領 過 一 道 行 遣 也  
ZH_T47_1998A_026:0921a10_1	來頌子細看過。	來 頌 子 細 看 過  
ZH_T47_1998A_026:0921a10_9	却勝得前日兩頌。	却 勝 得 前 日 兩 頌  
ZH_T47_1998A_026:0921a10_15	自此可已之。	自 此 可 已 之  
ZH_T47_1998A_026:0921a11_1	頌來頌去。	頌 來 頌 去  
ZH_T47_1998A_026:0921a11_6	有甚了期。	有 甚 了 期  
ZH_T47_1998A_026:0921a11_12	如參政相似。	如 參 政 相 似  
ZH_T47_1998A_026:0921a11_20	渠豈是不會做頌。	渠 豈 是 不 會 做 頌  
ZH_T47_1998A_026:0921a12_6	何故都無一字。	何 故 都 無 一 字  
ZH_T47_1998A_026:0921a12_13	乃識法者懼耳。	乃 識 法 者 懼 耳  
ZH_T47_1998A_026:0921a13_1	間或露一毛頭。	間 或 露 一 毛 頭  
ZH_T47_1998A_026:0921a13_10	自然抓著山僧痒處。	自 然 抓 著 山 僧 痒 處  
ZH_T47_1998A_026:0921a13_17	如出山相頌云。	如 出 山 相 頌 云  
ZH_T47_1998A_026:0921a14_7	到處逢人驀面欺之語。	到 處 逢 人 驀 面 欺 之 語  
ZH_T47_1998A_026:0921a14_16	可與叢林作點眼藥。	可 與 叢 林 作 點 眼 藥  
ZH_T47_1998A_026:0921a15_4	公異日自見矣。	公 異 日 自 見 矣  
ZH_T47_1998A_026:0921a15_12	不必山僧註破也。	不 必 山 僧 註 破 也  
ZH_T47_1998A_026:0921a16_7	某近見公頓然改變為此事甚力。	某 近 見 公 頓 然 改 變 為 此 事 甚 力  
ZH_T47_1998A_026:0921a16_12	故作此書。	故 作 此 書  
ZH_T47_1998A_026:0921a16_17	不覺縷縷。	不 覺 縷 縷  
ZH_T47_1998A_026:0921a18_2	答富樞密答富樞密季申示諭。	答 富 樞 密 答 富 樞 密 季 申 示 諭  
ZH_T47_1998A_026:0921a18_10	蚤歲知信向此道。	蚤 歲 知 信 向 此 道  
ZH_T47_1998A_026:0921a18_18	晚年為知解所障。	晚 年 為 知 解 所 障  
ZH_T47_1998A_026:0921a19_6	未有一悟入處。	未 有 一 悟 入 處  
ZH_T47_1998A_026:0921a19_15	欲知日夕體道方便。	欲 知 日 夕 體 道 方 便  
ZH_T47_1998A_026:0921a20_1	既荷至誠。	既 荷 至 誠  
ZH_T47_1998A_026:0921a20_6	不敢自外。	不 敢 自 外  
ZH_T47_1998A_026:0921a20_11	據欵結案。	據 欵 結 案  
ZH_T47_1998A_026:0921a20_16	葛藤少許。	葛 藤 少 許  
ZH_T47_1998A_026:0921a21_3	只這求悟入底。	只 這 求 悟 入 底  
ZH_T47_1998A_026:0921a21_12	便是障道知解了也。	便 是 障 道 知 解 了 也  
ZH_T47_1998A_026:0921a22_5	更別有甚麼知解為公作障。	更 別 有 甚 麼 知 解 為 公 作 障  
ZH_T47_1998A_026:0921a22_14	畢竟喚甚麼作知解。	畢 竟 喚 甚 麼 作 知 解  
ZH_T47_1998A_026:0921a23_2	知解從何而至。	知 解 從 何 而 至  
ZH_T47_1998A_026:0921a23_10	被障者復是阿誰。	被 障 者 復 是 阿 誰  
ZH_T47_1998A_026:0921a23_15	只此一句。	只 此 一 句  
ZH_T47_1998A_026:0921a24_1	顛倒有三。	顛 倒 有 三  
ZH_T47_1998A_026:0921a24_11	自言為知解所障是一。	自 言 為 知 解 所 障 是 一  
ZH_T47_1998A_026:0921a25_3	自言未悟甘作迷人是一。	自 言 未 悟 甘 作 迷 人 是 一  
ZH_T47_1998A_026:0921a25_14	更在迷中將心待悟是一。	更 在 迷 中 將 心 待 悟 是 一  
ZH_T47_1998A_026:0921a26_1	只這三顛倒。	只 這 三 顛 倒  
ZH_T47_1998A_026:0921a26_8	便是生死根本。	便 是 生 死 根 本  
ZH_T47_1998A_026:0921a26_19	直須一念不生顛倒心絕。	直 須 一 念 不 生 顛 倒 心 絕  
ZH_T47_1998A_026:0921a27_6	方知無迷可破。	方 知 無 迷 可 破  
ZH_T47_1998A_026:0921a27_11	無悟可待。	無 悟 可 待  
ZH_T47_1998A_026:0921a27_17	無知解可障。	無 知 解 可 障  
