segmentnr	original	stemmed
ZH_T07_0220d_563:0905a22_0	2大般若波羅蜜多經卷第五百六	2 大 般 若 波羅蜜多 經 卷 第 五 百 六 
ZH_T07_0220d_563:0905a23_0	十三	十 三 
ZH_T07_0220d_563:0905a25_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220d_563:0905a27_4	第五分貪行品第十七之二佛告善現：	第 五 分 貪 行 品 第 十 七 之 二 佛 告 善 現  
ZH_T07_0220d_563:0905a27_19	「若諸菩薩能如是行，為行何處？	 若 諸 菩 薩 能 如 是 行  為 行 何 處  
ZH_T07_0220d_563:0905a28_3	」善現白言：	 善 現 白 言  
ZH_T07_0220d_563:0905a28_18	「若諸菩薩能如是行，都無行處。	 若 諸 菩 薩 能 如 是 行  都 無 行 處  
ZH_T07_0220d_563:0905a29_2	所以者何？	所以者何  
ZH_T07_0220d_563:0905a29_11	諸現行法皆不轉故。	諸 現 行 法 皆 不 轉 故  
ZH_T07_0220d_563:0905a29_17	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_563:0905b01_15	「若諸菩薩行深般若波羅蜜多，為行何義諦？	 若 諸 菩 薩 行 深 般 若 波羅蜜多  為 行 何 義 諦  
ZH_T07_0220d_563:0905b02_2	」善現白言：	 善 現 白 言  
ZH_T07_0220d_563:0905b03_1	「若諸菩薩行深般若波羅蜜多，行勝義諦。	 若 諸 菩 薩 行 深 般 若 波羅蜜多  行 勝 義 諦  
ZH_T07_0220d_563:0905b03_7	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_563:0905b03_13	「於意云何？	 於意云何  
ZH_T07_0220d_563:0905b04_8	若諸菩薩行勝義諦，於勝義諦為取相不？	若 諸 菩 薩 行 勝 義 諦  於 勝 義 諦 為 取 相 不  
ZH_T07_0220d_563:0905b04_14	」善現對曰：	 善 現 對 曰  
ZH_T07_0220d_563:0905b04_18	「不也！	 不 也  
ZH_T07_0220d_563:0905b04_21	世尊！	世 尊  
ZH_T07_0220d_563:0905b05_3	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_563:0905b05_9	「於意云何？	 於意云何  
ZH_T07_0220d_563:0905b06_6	是諸菩薩於勝義諦，雖不取相而行相不？	是 諸 菩 薩 於 勝 義 諦  雖 不 取 相 而 行 相 不  
ZH_T07_0220d_563:0905b06_12	」善現對曰：	 善 現 對 曰  
ZH_T07_0220d_563:0905b06_16	「不也！	 不 也  
ZH_T07_0220d_563:0905b06_19	世尊！	世 尊  
ZH_T07_0220d_563:0905b07_1	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_563:0905b07_7	「於意云何？	 於意云何  
ZH_T07_0220d_563:0905b08_4	是諸菩薩於勝義諦，既不行相為壞相不？	是 諸 菩 薩 於 勝 義 諦  既 不 行 相 為 壞 相 不  
ZH_T07_0220d_563:0905b08_10	」善現對曰：	 善 現 對 曰  
ZH_T07_0220d_563:0905b08_14	「不也！	 不 也  
ZH_T07_0220d_563:0905b08_17	世尊！	世 尊  
ZH_T07_0220d_563:0905b08_23	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_563:0905b09_3	「於意云何？	 於意云何  
ZH_T07_0220d_563:0905b10_2	是諸菩薩於勝義諦，雖不壞相而遣相不？	是 諸 菩 薩 於 勝 義 諦  雖 不 壞 相 而 遣 相 不  
ZH_T07_0220d_563:0905b10_8	」善現對曰：	 善 現 對 曰  
ZH_T07_0220d_563:0905b10_12	「不也！	 不 也  
ZH_T07_0220d_563:0905b10_15	世尊！	世 尊  
ZH_T07_0220d_563:0905b10_21	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_563:0905b11_18	「是諸菩薩於勝義相若不壞遣，云何能斷取相想耶？	 是 諸 菩 薩 於 勝 義 相 若 不 壞 遣  云 何 能 斷 取 相 想 耶  
ZH_T07_0220d_563:0905b12_4	」善現白言：	 善 現 白 言  
ZH_T07_0220d_563:0905b12_14	「是諸菩薩不作是念：	 是 諸 菩 薩 不 作 是 念  
ZH_T07_0220d_563:0905b13_13	『我今壞相、遣相、斷想，亦未修學斷想之道。	 我 今 壞 相  遣 相  斷 想  亦 未 修 學 斷 想 之 道  
ZH_T07_0220d_563:0905b16_17	』若諸菩薩精進修行斷想道者，未具佛法，應墮聲聞或獨覺地，是諸菩薩方便善巧，雖於諸相及取相想，深知過失而不壞遣，速斷此想證於無相。	 若 諸 菩 薩 精 進 修 行 斷 想 道 者  未 具 佛 法  應 墮 聲 聞 或 獨 覺 地  是 諸 菩 薩 方便善巧  雖 於 諸 相 及 取 相 想  深 知 過 失 而 不 壞 遣  速 斷 此 想 證 於 無 相  
ZH_T07_0220d_563:0905b17_2	何以故？	何 以 故  
ZH_T07_0220d_563:0905b17_11	一切佛法未圓滿故。	一切佛法 未 圓 滿 故  
ZH_T07_0220d_563:0905b17_17	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_563:0905b17_21	「如是！	 如 是  
ZH_T07_0220d_563:0905b18_1	如是！	如 是  
ZH_T07_0220d_563:0905b18_12	」時，舍利子語善現言：	 時  舍 利 子 語 善 現 言  
ZH_T07_0220d_563:0905b19_17	「若諸菩薩夢中修行三解脫門，於深般若波羅蜜多有增益不？	 若 諸 菩 薩 夢 中 修 行 三解脫門  於 深 般 若 波羅蜜多 有 增 益 不  
