segmentnr	original	stemmed
ZH_T47_1998A_029:0934b10_0	大慧普覺禪師書卷第二十九	大 慧 普 覺 禪 師 書 卷 第 二 十 九 
ZH_T47_1998A_029:0934b12_0	宋徑山能仁禪院住持嗣法	宋 徑 山 能 仁 禪 院 住 持 嗣 法 
ZH_T47_1998A_029:0934b13_0	慧日禪師臣蘊聞　上進	慧 日 禪 師 臣 蘊 聞  上 進 
ZH_T47_1998A_029:0934b15_2	答王教授答王教授大受不識。	答 王 教 授 答 王 教 授 大 受 不 識  
ZH_T47_1998A_029:0934b15_7	左右別後。	左 右 別 後  
ZH_T47_1998A_029:0934b15_15	日用如何做工夫。	日 用 如 何 做 工 夫  
ZH_T47_1998A_029:0934b16_6	若是曾於理性上得滋味。	若 是 曾 於 理 性 上 得 滋 味  
ZH_T47_1998A_029:0934b16_13	經教中得滋味。	經 教 中 得 滋 味  
ZH_T47_1998A_029:0934b17_3	祖師言句上得滋味。	祖 師 言 句 上 得 滋 味  
ZH_T47_1998A_029:0934b17_12	眼見耳聞處得滋味。	眼 見 耳 聞 處 得 滋 味  
ZH_T47_1998A_029:0934b18_2	舉足動步處得滋味。	舉 足 動 步 處 得 滋 味  
ZH_T47_1998A_029:0934b18_11	心思意想處得滋味。	心 思 意 想 處 得 滋 味  
ZH_T47_1998A_029:0934b18_16	都不濟事。	都 不 濟 事  
ZH_T47_1998A_029:0934b19_3	若要直下休歇。	若 要 直 下 休 歇  
ZH_T47_1998A_029:0934b19_16	應是從前得滋味處都莫管他。	應 是 從 前 得 滋 味 處 都 莫 管 他  
ZH_T47_1998A_029:0934b20_8	却去沒撈摸處沒滋味處。	却 去 沒 撈 摸 處 沒 滋 味 處  
ZH_T47_1998A_029:0934b20_13	試著意看。	試 著 意 看  
ZH_T47_1998A_029:0934b20_19	若著意不得。	若 著 意 不 得  
ZH_T47_1998A_029:0934b21_4	撈摸不得。	撈 摸 不 得  
ZH_T47_1998A_029:0934b21_13	轉覺得沒󰚁柄捉把。	轉 覺 得 沒  柄 捉 把  
ZH_T47_1998A_029:0934b22_5	理路義路心意識都不行。	理 路 義 路 心 意 識 都 不 行  
ZH_T47_1998A_029:0934b22_14	如土木瓦石相似時。	如 土 木 瓦 石 相 似 時  
ZH_T47_1998A_029:0934b22_19	莫怕落空。	莫 怕 落 空  
ZH_T47_1998A_029:0934b23_8	此是當人放身命處。	此 是 當 人 放 身 命 處  
ZH_T47_1998A_029:0934b23_15	不可忽不可忽。	不 可 忽 不 可 忽  
ZH_T47_1998A_029:0934b24_2	聰明靈利人。	聰 明 靈 利 人  
ZH_T47_1998A_029:0934b24_9	多被聰明所障。	多 被 聰 明 所 障  
ZH_T47_1998A_029:0934b24_16	以故道眼不開。	以 故 道 眼 不 開  
ZH_T47_1998A_029:0934b25_1	觸途成滯。	觸 途 成 滯  
ZH_T47_1998A_029:0934b25_8	眾生無始時來。	眾 生 無始時來  
ZH_T47_1998A_029:0934b25_15	為心意識所使。	為 心 意 識 所 使  
ZH_T47_1998A_029:0934b26_4	流浪生死不得自在。	流 浪 生 死 不得自在  
ZH_T47_1998A_029:0934b26_14	果欲出生死作快活漢。	果 欲 出 生 死 作 快 活 漢  
ZH_T47_1998A_029:0934b27_2	須是一刀兩段。	須 是 一 刀 兩 段  
ZH_T47_1998A_029:0934b27_10	絕却心意識路頭。	絕 却 心 意 識 路 頭  
ZH_T47_1998A_029:0934b27_17	方有少分相應。	方 有 少 分 相 應  
ZH_T47_1998A_029:0934b28_3	故永嘉云。	故 永 嘉 云  
ZH_T47_1998A_029:0934b28_10	損法財滅功德。	損 法 財 滅 功 德  
ZH_T47_1998A_029:0934b28_18	莫不由茲心意識。	莫 不 由 茲 心 意 識  
ZH_T47_1998A_029:0934b29_3	豈欺人哉。	豈 欺 人 哉  
ZH_T47_1998A_029:0934b29_8	頃蒙惠教。	頃 蒙 惠 教  
ZH_T47_1998A_029:0934b29_15	其中種種趣向。	其 中 種 種 趣 向  
ZH_T47_1998A_029:0934c01_5	皆某平昔所訶底病。	皆 某 平 昔 所 訶 底 病  
ZH_T47_1998A_029:0934c01_10	知是般事。	知 是 般 事  
ZH_T47_1998A_029:0934c01_15	颺在腦後。	颺 在 腦 後  
ZH_T47_1998A_029:0934c02_10	且向沒巴鼻處沒撈摸處沒滋味處。	且 向 沒 巴 鼻 處 沒 撈 摸 處 沒 滋 味 處  
ZH_T47_1998A_029:0934c02_16	試做工夫看。	試 做 工 夫 看  
ZH_T47_1998A_029:0934c03_3	如僧問趙州。	如 僧 問 趙 州  
ZH_T47_1998A_029:0934c03_12	狗子還有佛性也無。	狗 子 還 有 佛 性 也 無  
ZH_T47_1998A_029:0934c03_16	州云無。	州 云 無  
ZH_T47_1998A_029:0934c04_3	尋常聰明人。	尋 常 聰 明 人  
ZH_T47_1998A_029:0934c04_8	纔聞舉起。	纔 聞 舉 起  
ZH_T47_1998A_029:0934c05_1	便以心意識領會摶量引證。	便 以 心 意 識 領 會 摶 量 引 證  
ZH_T47_1998A_029:0934c05_9	要說得有分付處。	要 說 得 有 分 付 處  
ZH_T47_1998A_029:0934c05_13	殊不知。	殊 不 知  
ZH_T47_1998A_029:0934c05_18	不容引證。	不 容 引 證  
ZH_T47_1998A_029:0934c06_3	不容摶量。	不 容 摶 量  
ZH_T47_1998A_029:0934c06_12	不容以心意識領會。	不 容 以 心 意 識 領 會  
ZH_T47_1998A_029:0934c07_5	縱引證得摶量得領會得。	縱 引 證 得 摶 量 得 領 會 得  
ZH_T47_1998A_029:0934c07_15	盡是髑髏前情識邊事。	盡 是 髑 髏 前 情 識 邊 事  
ZH_T47_1998A_029:0934c08_5	生死岸頭定不得力。	生 死 岸 頭 定 不 得 力  
ZH_T47_1998A_029:0934c08_12	而今普天之下。	而 今 普 天 之 下  
ZH_T47_1998A_029:0934c09_1	喚作禪師長老者。	喚 作 禪 師 長 老 者  
ZH_T47_1998A_029:0934c09_7	會得分曉底。	會 得 分 曉 底  
ZH_T47_1998A_029:0934c10_1	不出左右書中寫來底消息耳。	不 出 左 右 書 中 寫 來 底 消 息 耳  
ZH_T47_1998A_029:0934c10_8	其餘種種邪解。	其 餘 種 種 邪 解  
ZH_T47_1998A_029:0934c10_13	不在言也。	不 在 言 也  
ZH_T47_1998A_029:0934c11_11	密首座宗杲與渠同在平普融會中相聚。	密 首 座 宗 杲 與 渠 同 在 平 普 融 會 中 相 聚  
ZH_T47_1998A_029:0934c11_18	盡得普融要領。	盡 得 普 融 要 領  
ZH_T47_1998A_029:0934c12_6	渠自以為安樂。	渠 自 以 為 安 樂  
