segmentnr	original	stemmed
ZH_T14_0540b_001:0826a06_0	佛說樹提伽經	佛 說 樹 提 伽 經 
ZH_T14_0540b_001:0826a08_0	劉宋天竺三藏求那跋陀羅譯	劉 宋 天 竺 三 藏 求 那 跋 陀 羅 譯 
ZH_T14_0540b_001:0826a09_0	佛言。有一長者，名為樹提伽，倉庫盈溢金	佛 言  有 一 長 者  名 為 樹 提 伽  倉 庫 盈 溢 金 
ZH_T14_0540b_001:0826a10_12	銀具足，奴婢成行無所乏少。	銀 具 足  奴 婢 成 行 無 所 乏 少  
ZH_T14_0540b_001:0826a11_15	有一白㲲手巾掛著池邊，遇天風起吹王殿前。	有 一 白 㲲 手 巾 掛 著 池 邊  遇 天 風 起 吹 王 殿 前  
ZH_T14_0540b_001:0826a12_17	王即大會群臣坐共參論，羅列卜問怪其所以。	王 即 大 會 群 臣 坐 共 參 論  羅 列 卜 問 怪 其 所 以  
ZH_T14_0540b_001:0826a13_4	諸臣皆言：	諸 臣 皆 言  
ZH_T14_0540b_001:0826a13_15	「國欲將興，天賜白㲲。	 國 欲 將 興  天 賜 白 㲲  
ZH_T14_0540b_001:0826a14_4	」唯樹提伽默然不言。	 唯 樹 提 伽 默 然 不 言  
ZH_T14_0540b_001:0826a14_10	王語樹提伽：	王 語 樹 提 伽  
ZH_T14_0540b_001:0826a15_1	「諸臣皆喜，卿亦無言。	 諸 臣 皆 喜  卿 亦 無 言  
ZH_T14_0540b_001:0826a15_8	」樹提伽答言：	 樹 提 伽 答 言  
ZH_T14_0540b_001:0826a15_14	「不敢欺王。	 不 敢 欺 王  
ZH_T14_0540b_001:0826a16_16	是臣之家拭涕之巾掛著池邊，遇天風起吹王殿前。	是 臣 之 家 拭 涕 之 巾 掛 著 池 邊  遇 天 風 起 吹 王 殿 前  
ZH_T14_0540b_001:0826a17_8	以是之故，默然不言。	以 是 之 故  默 然 不 言  
ZH_T14_0540b_001:0826a18_13	」却後數日，有九色之華，大如車輪，遇天風起吹王殿前。	 却 後 數 日  有 九 色 之 華  大 如 車 輪  遇 天 風 起 吹 王 殿 前  
ZH_T14_0540b_001:0826a19_14	王大會群臣坐共參論，羅列卜問怪其所以。	王 大 會 群 臣 坐 共 參 論  羅 列 卜 問 怪 其 所 以  
ZH_T14_0540b_001:0826a20_2	諸臣皆言：	諸 臣 皆 言  
ZH_T14_0540b_001:0826a20_13	「國欲將興，天賜金華。	 國 欲 將 興  天 賜 金 華  
ZH_T14_0540b_001:0826a21_2	」樹提伽默然不言。	 樹 提 伽 默 然 不 言  
ZH_T14_0540b_001:0826a21_8	王語樹提伽：	王 語 樹 提 伽  
ZH_T14_0540b_001:0826a21_19	「諸臣皆喜，卿亦無言。	 諸 臣 皆 喜  卿 亦 無 言  
ZH_T14_0540b_001:0826a22_3	」提伽答言：	 提 伽 答 言  
ZH_T14_0540b_001:0826a22_9	「不敢欺王。	 不 敢 欺 王  
ZH_T14_0540b_001:0826a23_12	是臣之家後園之中萎落之華，遇天風起吹王殿前。	是 臣 之 家 後 園 之 中 萎 落 之 華  遇 天 風 起 吹 王 殿 前  
ZH_T14_0540b_001:0826a24_3	以是之故，默然不言。	以 是 之 故  默 然 不 言  
ZH_T14_0540b_001:0826a24_10	」王語樹提伽：	 王 語 樹 提 伽  
ZH_T14_0540b_001:0826a24_16	「卿家乃爾。	 卿 家 乃 爾  
ZH_T14_0540b_001:0826a26_5	命卿約勅家中廣作調度，朕須還歸將領二十萬眾到卿家看。	命 卿 約 勅 家 中 廣 作 調 度  朕 須 還 歸 將 領 二 十 萬 眾 到 卿 家 看  
ZH_T14_0540b_001:0826a26_11	」提伽答言：	 提 伽 答 言  
ZH_T14_0540b_001:0826a29_1	「願王共臣相隨，臣家自然床褥不須人敷，自然飲食不須人作，自然擎來不須呼喚，自然擎去不須反顧。	 願 王 共 臣 相 隨  臣 家 自 然 床 褥 不 須 人 敷  自 然 飲 食 不 須 人 作  自 然 擎 來 不 須 呼 喚  自 然 擎 去 不 須 反 顧  
ZH_T14_0540b_001:0826a29_19	」王將領二十萬眾，到樹提伽南門直入。	 王 將 領 二 十 萬 眾  到 樹 提 伽 南 門 直 入  
ZH_T14_0540b_001:0826b02_2	閤中有一童子，顏容端正，肉色豐悅，甚復可愛。	閤 中 有 一 童 子  顏容端正  肉 色 豐 悅  甚 復 可 愛  
ZH_T14_0540b_001:0826b02_8	王語樹提伽：	王 語 樹 提 伽  
ZH_T14_0540b_001:0826b02_17	「是卿家兒郎以不？	 是 卿 家 兒 郎 以 不  
ZH_T14_0540b_001:0826b03_1	」答言：	 答 言  
