segmentnr	original	stemmed
ZH_T46_1912_02b:0189a10_0	唐毘陵沙門湛然述	唐 毘 陵 沙 門 湛 然 述 
ZH_T46_1912_02b:0189a11_0	次半行半坐者。先釋方等。亦通四教。故	次 半 行 半 坐 者  先 釋 方 等  亦 通 四 教  故 
ZH_T46_1912_02b:0189a12_0	彼經文聞三昧者。結得道益通於三乘及	彼 經 文 聞 三 昧 者  結 得 道 益 通 於 三 乘 及 
ZH_T46_1912_02b:0189a13_3	以四眾。	以 四 眾  
ZH_T46_1912_02b:0189a13_12	經與今文意亦從別。	經 與 今 文 意 亦 從 別  
ZH_T46_1912_02b:0189a13_17	唯為成圓。	唯 為 成 圓  
ZH_T46_1912_02b:0189a14_7	故意止觀但觀祕密。	故 意 止 觀 但 觀 祕 密  
ZH_T46_1912_02b:0189a14_16	依此修行事儀未足。	依 此 修 行 事 儀 未 足  
ZH_T46_1912_02b:0189a15_7	文中自指百錄等也。	文 中 自 指 百 錄 等 也  
ZH_T46_1912_02b:0189a15_12	聊者略也。	聊 者 略 也  
ZH_T46_1912_02b:0189a16_1	先求夢王等者。	先 求 夢 王 等 者  
ZH_T46_1912_02b:0189a16_7	如法華疏引。	如 法 華 疏 引  
ZH_T46_1912_02b:0189a16_12	有五種夢。	有 五 種 夢  
ZH_T46_1912_02b:0189a16_18	因疑心分別。	因 疑 心 分 別  
ZH_T46_1912_02b:0189a17_4	學習并現事。	學 習 并 現 事  
ZH_T46_1912_02b:0189a17_10	非人來相語。	非 人 來 相 語  
ZH_T46_1912_02b:0189a17_16	因此五事夢。	因 此 五 事 夢  
ZH_T46_1912_02b:0189a18_6	此即非人來相語也。	此 即 非 人 來 相 語 也  
ZH_T46_1912_02b:0189a18_12	列子有六夢。	列 子 有 六 夢  
ZH_T46_1912_02b:0189a19_7	謂正夢萼夢思夢寤夢懼夢等。	謂 正 夢 萼 夢 思 夢 寤 夢 懼 夢 等  
ZH_T46_1912_02b:0189a19_15	此即正夢思夢也。	此 即 正 夢 思 夢 也  
ZH_T46_1912_02b:0189a20_1	故周禮云。	故 周 禮 云  
ZH_T46_1912_02b:0189a20_8	占六夢之吉凶。	占 六 夢 之 吉 凶  
ZH_T46_1912_02b:0189a20_12	方等云。	方 等 云  
ZH_T46_1912_02b:0189a20_17	佛告文殊。	佛 告 文 殊  
ZH_T46_1912_02b:0189a21_12	為信男女廣說九十二億諸陀羅尼。	為 信 男 女 廣 說 九 十 二 億 諸 陀 羅 尼  
ZH_T46_1912_02b:0189a22_9	一一陀羅尼復九十二億陀羅尼門。	一 一 陀 羅 尼 復 九 十 二 億 陀羅尼門  
ZH_T46_1912_02b:0189a22_14	佛告華聚。	佛 告 華 聚  
ZH_T46_1912_02b:0189a23_7	勿妄宣傳當以神明為證。	勿 妄 宣 傳 當 以 神 明 為 證  
ZH_T46_1912_02b:0189a23_10	何者。	何 者  
ZH_T46_1912_02b:0189a24_1	神明有十二夢王。	神 明 有 十 二 夢 王  
ZH_T46_1912_02b:0189a24_14	見一王者乃可為說此陀羅尼。	見 一 王 者 乃 可 為 說 此 陀 羅 尼  
ZH_T46_1912_02b:0189a25_5	云何名為十二夢王。	云 何 名 為 十 二 夢 王  
ZH_T46_1912_02b:0189a26_3	昔雷音比丘為九十二億魔之所揜蔽。	昔 雷 音 比 丘 為 九 十 二 億 魔 之 所 揜 蔽  
ZH_T46_1912_02b:0189a26_8	生大苦惱。	生 大 苦 惱  
ZH_T46_1912_02b:0189a27_3	即發大聲稱於十方三世三寶。	即 發 大 聲 稱 於 十 方 三 世 三 寶  
ZH_T46_1912_02b:0189a27_12	十方諸佛同發聲言。	十方諸佛 同 發 聲 言  
ZH_T46_1912_02b:0189a28_2	誰能救此菩薩苦者。	誰 能 救 此 菩 薩 苦 者  
ZH_T46_1912_02b:0189a28_15	有寶王如來重舉聲問諸菩薩。	有 寶 王 如 來 重 舉 聲 問 諸 菩 薩  
