segmentnr	original	stemmed
ZH_T34_1720_005:0396c16_0	5法華玄論卷第五	5 法 華 玄 論 卷 第 五 
ZH_T34_1720_005:0396c18_0	胡吉藏撰	胡 吉 藏 撰 
ZH_T34_1720_005:0396c19_0	開方便門示真實相。問：云何開方便門示真	開 方 便 門 示 真 實 相  問  云 何 開 方 便 門 示 真 
ZH_T34_1720_005:0396c20_3	實相耶？	實 相 耶  
ZH_T34_1720_005:0396c20_5	答：	答  
ZH_T34_1720_005:0396c20_17	開二種方便，示二種真實。	開 二 種 方 便  示 二 種 真 實  
ZH_T34_1720_005:0396c21_13	二種方便者，一教方便、二身方便。	二 種 方 便 者  一 教 方 便  二 身 方 便  
ZH_T34_1720_005:0396c22_8	二種真實者，一教真實、二身真實。	二 種 真 實 者  一 教 真 實  二 身 真 實  
ZH_T34_1720_005:0396c22_10	問：	問  
ZH_T34_1720_005:0396c22_19	何故唯開此二相耶？	何 故 唯 開 此 二 相 耶  
ZH_T34_1720_005:0396c23_1	答：	答  
ZH_T34_1720_005:0396c25_6	三世諸佛唯有形之與教，於此二中有權有實，故須開示，開示此二則十二部經八萬法藏煥然可了。	三世諸佛 唯 有 形 之 與 教  於 此 二 中 有 權 有 實  故 須 開 示  開 示 此 二 則 十二部經 八 萬 法 藏 煥 然 可 了  
ZH_T34_1720_005:0396c26_2	所言開方便門示真實者，有人言：	所 言 開 方 便 門 示 真 實 者  有 人 言  
ZH_T34_1720_005:0396c28_2	昔在鹿苑人機猶雜，盛說三乘未明一理，爾時以權隱於真實，故一乘之理為權教所閉。	昔 在 鹿 苑 人 機 猶 雜  盛 說 三 乘 未 明 一 理  爾 時 以 權 隱 於 真 實  故 一 乘 之 理 為 權 教 所 閉  
ZH_T34_1720_005:0397a02_1	今王城赴感，乃應大機顯於真實，真實既顯則廢除昔教，昔教被廢故方便門開，一理既彰則真實相顯，故云開方便門示真實相。	今 王 城 赴 感  乃 應 大 機 顯 於 真 實  真 實 既 顯 則 廢 除 昔 教  昔 教 被 廢 故 方 便 門 開  一 理 既 彰 則 真 實 相 顯  故 云 開 方 便 門 示 真 實 相  
ZH_T34_1720_005:0397a02_7	此光宅解也。	此 光 宅 解 也  
ZH_T34_1720_005:0397a02_10	評曰：	評 曰  
ZH_T34_1720_005:0397a03_4	以三覆一、顯一除三，非無此義。	以 三 覆 一  顯 一 除 三  非 無 此 義  
ZH_T34_1720_005:0397a04_4	但經云「開方便門」，不云除方便門，此非解也。	但 經 云  開 方 便 門   不 云 除 方 便 門  此 非 解 也  
ZH_T34_1720_005:0397a04_15	如世人開門，非是除門。	如 世 人 開 門  非 是 除 門  
ZH_T34_1720_005:0397a05_9	詳經文旨正是開覆，非關廢立。	詳 經 文 旨 正 是 開 覆  非 關 廢 立  
ZH_T34_1720_005:0397a05_13	有人言：	有 人 言  
ZH_T34_1720_005:0397a06_6	直詺三為方便，即是開方便門。	直 詺 三 為 方 便  即 是 開 方 便 門  
ZH_T34_1720_005:0397a07_5	所以然者，昔不言三是方便，故方便門閉；	所 以 然 者  昔 不 言 三 是 方 便  故 方 便 門 閉  
ZH_T34_1720_005:0397a07_19	今詺三為方便，故方便門開也。	今 詺 三 為 方 便  故 方 便 門 開 也  
ZH_T34_1720_005:0397a08_19	示真實相者，既詺三為方便，即示一為真實。	示 真 實 相 者  既 詺 三 為 方 便  即 示 一 為 真 實  
ZH_T34_1720_005:0397a09_7	此河西道朗釋也。	此 河 西 道 朗 釋 也  
ZH_T34_1720_005:0397a09_10	評曰：	評 曰  
ZH_T34_1720_005:0397a09_15	得經旨也。	得 經 旨 也  
ZH_T34_1720_005:0397a11_5	所以然者，昔說三乘是真實，即以真實閉於方便，故方便門不開。	所 以 然 者  昔 說 三 乘 是 真 實  即 以 真 實 閉 於 方 便  故 方 便 門 不 開  
ZH_T34_1720_005:0397a12_19	今明三乘是方便，故方便門開，此乃是廢於三實、開三方便，故云開方便門。	今 明 三 乘 是 方 便  故 方 便 門 開  此 乃 是 廢 於 三 實  開 三 方 便  故 云 開 方 便 門  
ZH_T34_1720_005:0397a13_1	問：	問  
ZH_T34_1720_005:0397a13_7	此亦是廢立：	此 亦 是 廢 立  
ZH_T34_1720_005:0397a13_12	云何言非？	云 何 言 非  
ZH_T34_1720_005:0397a13_14	答：	答  
