segmentnr	original	stemmed
ZH_T07_0220d_557:0872a17_0	大般若波羅蜜多經卷第五百五	大 般 若 波羅蜜多 經 卷 第 五 百 五 
ZH_T07_0220d_557:0872a18_0	十七	十 七 
ZH_T07_0220d_557:0872a20_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220d_557:0872a24_2	3 窣堵波品第五分窣堵波品第三爾時，眾中天帝釋等，欲界諸天大梵王等，色界諸天及餘神仙，歡喜踊躍，同時三返高聲唱言：	3   窣 堵 波 品 第 五 分 窣 堵 波 品 第 三 爾 時  眾 中 天 帝 釋 等  欲 界 諸 天 大 梵 王 等  色界諸天 及 餘 神 仙  歡喜踊躍  同 時 三 返 高 聲 唱 言  
ZH_T07_0220d_557:0872a24_6	「奇哉！	 奇 哉  
ZH_T07_0220d_557:0872a24_9	奇哉！	奇 哉  
ZH_T07_0220d_557:0872a24_14	法性深妙。	法 性 深 妙  
ZH_T07_0220d_557:0872a26_17	如來出世以神通力加善現等宣說開示，若諸菩薩不離般若波羅蜜多，我等於彼恭敬供養如佛世尊。	如 來 出 世 以 神 通 力 加 善 現 等 宣說開示  若 諸 菩 薩 不 離 般 若 波羅蜜多  我 等 於 彼 恭敬供養 如 佛 世 尊  
ZH_T07_0220d_557:0872a27_8	」爾時，佛告諸天等言：	 爾 時  佛 告 諸 天 等 言  
ZH_T07_0220d_557:0872a27_12	「如是！	 如 是  
ZH_T07_0220d_557:0872a27_15	如是！	如 是  
ZH_T07_0220d_557:0872a29_1	若諸菩薩不離般若波羅蜜多，汝諸天等皆應供養如佛世尊。	若 諸 菩 薩 不 離 般 若 波羅蜜多  汝 諸 天 等 皆 應 供 養 如 佛 世 尊  
ZH_T07_0220d_557:0872a29_7	「天等當知！	 天 等 當 知  
ZH_T07_0220d_557:0872b02_12	我於往昔然燈佛時，蓮花王都四衢道首見然燈佛，獻五莖花，布髮掩泥聞正法要，不離般若波羅蜜多。	我 於 往 昔 然 燈 佛 時  蓮 花 王 都 四 衢 道 首 見 然 燈 佛  獻 五 莖 花  布 髮 掩 泥 聞 正 法 要  不 離 般 若 波羅蜜多  
ZH_T07_0220d_557:0872b03_2	時，彼如來與我受記：	時  彼 如 來 與 我 受 記  
ZH_T07_0220d_557:0872b05_1	『汝於來世過無數劫，當成如來，號為能寂，宣說般若波羅蜜多與諸有情作大饒益。	 汝 於 來 世 過 無 數 劫  當 成 如 來  號 為 能 寂  宣 說 般 若 波羅蜜多 與 諸 有 情 作 大 饒 益  
ZH_T07_0220d_557:0872b05_13	』」時，諸天等俱白佛言：	  時  諸 天 等 俱 白 佛 言  
ZH_T07_0220d_557:0872b05_17	「甚奇！	 甚 奇  
ZH_T07_0220d_557:0872b05_20	世尊！	世 尊  
ZH_T07_0220d_557:0872b05_23	希有！	希 有  
ZH_T07_0220d_557:0872b05_26	善逝！	善 逝  
ZH_T07_0220d_557:0872b07_7	如是般若波羅蜜多具大威神，令諸菩薩速能引攝一切智智。	如 是 般 若 波羅蜜多 具 大 威 神  令 諸 菩 薩 速 能 引 攝一切智 智  
ZH_T07_0220d_557:0872b08_15	」爾時，世尊知諸天等四眾雲集同為明證，即便顧命天帝釋言：	 爾 時  世 尊 知 諸 天 等 四 眾 雲 集 同 為 明 證  即 便 顧 命 天 帝 釋 言  
ZH_T07_0220d_557:0872b08_20	「憍尸迦！	 憍 尸 迦  
ZH_T07_0220d_557:0872b12_14	若善男子、善女人等能於般若波羅蜜多，至心聽聞、受持、讀誦、精勤修學、如理思惟，或復為他書寫、解說，魔及眷屬、人非人等伺求其短終不能得，災橫疾疫皆不能害。	若 善 男 子  善 女 人 等 能 於 般 若 波羅蜜多  至 心 聽 聞  受 持  讀 誦  精勤修學  如理思惟  或 復 為 他 書 寫  解 說  魔 及 眷 屬  人 非 人 等 伺 求 其 短 終 不 能 得  災 橫 疾 疫 皆 不 能 害  
ZH_T07_0220d_557:0872b16_2	若諸天子已發無上正等覺心，未善聽聞、受持、讀誦甚深般若波羅蜜多，皆應來至是善男子、善女人所，至心聽聞、受持、讀誦，令極通利轉為他說。	若 諸 天 子 已 發 無上正等覺 心  未 善 聽 聞  受 持  讀 誦 甚 深 般 若 波羅蜜多  皆 應 來 至 是 善 男 子  善 女 人 所  至 心 聽 聞  受 持  讀 誦  令 極 通 利 轉 為 他 說  
ZH_T07_0220d_557:0872b16_10	「復次，憍尸迦！	 復 次  憍 尸 迦  
ZH_T07_0220d_557:0872b20_3	若善男子、善女人等能於般若波羅蜜多，至心聽聞、受持、讀誦、精勤修學、如理思惟，或復為他書寫、解說，若在空宅、曠野、險道及危難處，諸天善神常來擁護令無驚恐。	若 善 男 子  善 女 人 等 能 於 般 若 波羅蜜多  至 心 聽 聞  受 持  讀 誦  精勤修學  如理思惟  或 復 為 他 書 寫  解 說  若 在 空 宅  曠 野  險 道 及 危 難 處  諸 天 善 神 常 來 擁 護 令 無 驚 恐  
ZH_T07_0220d_557:0872b21_6	」時，四天王及天帝釋、梵天王等，合掌恭敬俱白佛言：	 時  四 天 王 及 天 帝 釋  梵 天 王 等  合掌恭敬 俱 白 佛 言  
ZH_T07_0220d_557:0872b24_12	「若善男子、善女人等能於般若波羅蜜多，至心聽聞、受持、讀誦、精勤修學、如理思惟，或復為他書寫、解說，我等眷屬常隨守護，不令一切災橫侵惱。	 若 善 男 子  善 女 人 等 能 於 般 若 波羅蜜多  至 心 聽 聞  受 持  讀 誦  精勤修學  如理思惟  或 復 為 他 書 寫  解 說  我 等 眷 屬 常 隨 守 護  不 令 一 切 災 橫 侵 惱  
ZH_T07_0220d_557:0872b25_2	」時，天帝釋復白佛言：	 時  天 帝 釋 復 白 佛 言  
ZH_T07_0220d_557:0872b25_6	「甚奇！	 甚 奇  
ZH_T07_0220d_557:0872b25_9	世尊！	世 尊  
ZH_T07_0220d_557:0872b25_12	希有！	希 有  
ZH_T07_0220d_557:0872b25_15	善逝！	善 逝  
ZH_T07_0220d_557:0872b27_1	是善男子、善女人等奉事般若波羅蜜多，攝受如是現法功德。	是 善 男 子  善 女 人 等 奉 事 般 若 波羅蜜多  攝 受 如 是 現 法 功 德  
ZH_T07_0220d_557:0872b27_4	世尊！	世 尊  
ZH_T07_0220d_557:0872b29_5	若善男子、善女人等攝受般若波羅蜜多，則具攝受布施、淨戒、安忍、精進、靜慮、般若波羅蜜多。	若 善 男 子  善 女 人 等 攝 受 般 若 波羅蜜多  則 具 攝 受 布 施  淨 戒  安 忍  精 進  靜 慮  般 若 波羅蜜多  
ZH_T07_0220d_557:0872b29_16	」爾時，佛告天帝釋言：	 爾 時  佛 告 天 帝 釋 言  
ZH_T07_0220d_557:0872b29_20	「如是！	 如 是  
ZH_T07_0220d_557:0872c01_1	如是！	如 是  
ZH_T07_0220d_557:0872c01_6	如汝所說。	如 汝 所 說  
ZH_T07_0220d_557:0872c01_14	「復次，憍尸迦！	 復 次  憍 尸 迦  
ZH_T07_0220d_557:0872c04_14	若善男子、善女人等能於般若波羅蜜多，至心聽聞、受持、讀誦、精勤修學、如理思惟，或復為他書寫、解說，所獲功德，汝應諦聽，極善作意！	若 善 男 子  善 女 人 等 能 於 般 若 波羅蜜多  至 心 聽 聞  受 持  讀 誦  精勤修學  如理思惟  或 復 為 他 書 寫  解 說  所 獲 功 德  汝 應 諦 聽  極 善 作 意  
ZH_T07_0220d_557:0872c04_19	當為汝說。	當 為 汝 說  
ZH_T07_0220d_557:0872c05_3	」天帝釋言：	 天 帝 釋 言  
ZH_T07_0220d_557:0872c05_7	「唯然！	 唯 然  
ZH_T07_0220d_557:0872c05_10	願說！	願 說  
ZH_T07_0220d_557:0872c05_15	我等樂聞。	我 等 樂 聞  
ZH_T07_0220d_557:0872c05_19	」佛言：	 佛 言  
ZH_T07_0220d_557:0872c05_24	「憍尸迦！	 憍 尸 迦  
ZH_T07_0220d_557:0872c08_15	若有諸惡外道梵志，若諸惡魔或魔眷屬，若餘暴惡增上慢者，欲作種種不饒益事，彼適興心自遭殃禍，漸當殄滅不果所願。	若 有 諸 惡 外 道 梵 志  若 諸 惡 魔 或 魔 眷 屬  若 餘 暴 惡 增上慢者  欲 作 種 種 不饒益事  彼 適 興 心 自 遭 殃 禍  漸 當 殄 滅 不 果 所 願  
ZH_T07_0220d_557:0872c08_19	何以故？	何 以 故  
ZH_T07_0220d_557:0872c09_3	憍尸迦！	憍 尸 迦  
ZH_T07_0220d_557:0872c12_8	是善男子、善女人等能於般若波羅蜜多，至心聽聞、受持、讀誦、精勤修學、如理思惟，或復為他書寫、解說，法爾能令起惡心者自遭殃禍不果所願。	是 善 男 子  善 女 人 等 能 於 般 若 波羅蜜多  至 心 聽 聞  受 持  讀 誦  精勤修學  如理思惟  或 復 為 他 書 寫  解 說  法 爾 能 令 起 惡 心 者 自 遭 殃 禍 不 果 所 願  
ZH_T07_0220d_557:0872c12_13	「憍尸迦！	 憍 尸 迦  
ZH_T07_0220d_557:0872c14_1	是善男子、善女人等奉事般若波羅蜜多，獲如是等功德勝利。	是 善 男 子  善 女 人 等 奉 事 般 若 波羅蜜多  獲 如 是 等 功 德 勝 利  
ZH_T07_0220d_557:0872c15_17	如有妙藥名曰莫耆，是藥威勢能銷眾毒，如是妙藥隨所在處，諸毒蟲類不能逼近。	如 有 妙 藥 名 曰 莫 耆  是 藥 威 勢 能 銷 眾 毒  如 是 妙 藥 隨 所 在 處  諸 毒 蟲 類 不 能 逼 近  
ZH_T07_0220d_557:0872c17_15	有大毒蛇饑行求食，遇見生類欲螫噉之，其生怖死奔趣妙藥，蛇聞藥氣尋便退走。	有 大 毒 蛇 饑 行 求 食  遇 見 生 類 欲 螫 噉 之  其 生 怖 死 奔 趣 妙 藥  蛇 聞 藥 氣 尋 便 退 走  
ZH_T07_0220d_557:0872c17_19	何以故？	何 以 故  
ZH_T07_0220d_557:0872c18_3	憍尸迦！	憍 尸 迦  
ZH_T07_0220d_557:0872c19_2	如是妙藥具大威勢，能益身命銷伏眾毒。	如 是 妙 藥 具 大 威 勢  能 益 身 命 銷 伏 眾 毒  
ZH_T07_0220d_557:0872c23_11	當知般若波羅蜜多具大威勢亦復如是，若善男子、善女人等，至心聽聞、受持、讀誦、精勤修學、如理思惟，或復為他書寫、解說，諸惡人等欲於其所作不饒益，必當殄滅無所能為，般若威神能摧彼故。	當 知 般 若 波羅蜜多 具 大 威 勢 亦復如是  若 善 男 子  善 女 人 等  至 心 聽 聞  受 持  讀 誦  精勤修學  如理思惟  或 復 為 他 書 寫  解 說  諸 惡 人 等 欲 於 其 所 作 不 饒 益  必 當 殄 滅 無 所 能 為  般 若 威 神 能 摧 彼 故  
ZH_T07_0220d_557:0872c23_16	「憍尸迦！	 憍 尸 迦  
ZH_T07_0220d_557:0872c28_21	是善男子、善女人等，四大天王及餘天眾并諸神仙常來擁護，不令一切災橫侵惱，諸佛、菩薩亦常護念，如法所求無不滿足，言詞威肅聞皆敬受，發言稱量語不喧雜，堅事善友深知恩報，不為慳嫉、忿恨、覆惱、諂、誑、矯等隱蔽其心。	是 善 男 子  善 女 人 等  四大天王 及 餘 天 眾 并 諸 神 仙 常 來 擁 護  不 令 一 切 災 橫 侵 惱  諸 佛  菩 薩 亦 常 護 念  如 法 所 求 無 不 滿 足  言 詞 威 肅 聞 皆 敬 受  發 言 稱 量 語 不 喧 雜  堅 事 善 友 深 知 恩 報  不 為 慳 嫉  忿 恨  覆 惱  諂  誑  矯 等 隱 蔽 其 心  
