segmentnr	original	stemmed
ZH_T48_2012A_001:0379c16_0	黃檗山斷際禪師傳心法要	黃 檗 山 斷 際 禪 師 傳 心 法 要 
ZH_T48_2012A_001:0379c18_0	師謂休曰。諸佛與一切眾生。唯是一心。更無	師 謂 休 曰  諸 佛 與 一 切 眾 生  唯 是 一 心  更 無 
ZH_T48_2012A_001:0379c19_0	別法。此心無始已來。不曾生不曾滅。不青不	別 法  此 心 無始已來  不 曾 生 不 曾 滅  不 青 不 
ZH_T48_2012A_001:0379c20_1	黃。	黃  
ZH_T48_2012A_001:0379c20_6	無形無相。	無 形 無 相  
ZH_T48_2012A_001:0379c20_11	不屬有無。	不 屬 有 無  
ZH_T48_2012A_001:0379c20_16	不計新舊。	不 計 新 舊  
ZH_T48_2012A_001:0379c21_1	非長非短。	非 長 非 短  
ZH_T48_2012A_001:0379c21_6	非大非小。	非 大 非 小  
ZH_T48_2012A_001:0379c21_19	超過一切限量名言縱跡對待。	超 過 一 切 限 量 名 言 縱 跡 對 待  
ZH_T48_2012A_001:0379c22_4	當體便是。	當 體 便 是  
ZH_T48_2012A_001:0379c22_9	動念即乖。	動 念 即 乖  
ZH_T48_2012A_001:0379c23_3	猶如虛空無有邊際不可測度。	猶如虛空 無有邊際 不 可 測 度  
ZH_T48_2012A_001:0379c23_11	唯此一心即是佛。	唯 此 一 心 即 是 佛  
ZH_T48_2012A_001:0379c24_1	佛與眾生更無別異。	佛 與 眾 生 更 無 別 異  
ZH_T48_2012A_001:0379c24_10	但是眾生著相外求。	但 是 眾 生 著 相 外 求  
ZH_T48_2012A_001:0379c24_15	求之轉失。	求 之 轉 失  
ZH_T48_2012A_001:0379c25_1	使佛覓佛。	使 佛 覓 佛  
ZH_T48_2012A_001:0379c25_6	將心捉心。	將 心 捉 心  
ZH_T48_2012A_001:0379c25_15	窮劫盡形終不能得。	窮 劫 盡 形 終 不 能 得  
ZH_T48_2012A_001:0379c26_6	不知息念忘慮佛自現前。	不 知 息 念 忘 慮 佛 自 現 前  
ZH_T48_2012A_001:0379c26_12	此心即是佛。	此 心 即 是 佛  
ZH_T48_2012A_001:0379c26_18	佛即是眾生。	佛 即 是 眾 生  
ZH_T48_2012A_001:0379c27_7	為眾生時此心不減。	為 眾 生 時 此 心 不 減  
ZH_T48_2012A_001:0379c27_16	為諸佛時此心不添。	為 諸 佛 時 此 心 不 添  
ZH_T48_2012A_001:0379c28_8	乃至六度萬行河沙功德。	乃 至 六 度 萬 行 河 沙 功 德  
ZH_T48_2012A_001:0379c28_17	本自具足不假修添。	本 自 具 足 不 假 修 添  
ZH_T48_2012A_001:0379c29_3	遇緣即施。	遇 緣 即 施  
ZH_T48_2012A_001:0379c29_8	緣息即寂。	緣 息 即 寂  
ZH_T48_2012A_001:0379c29_17	若不決定信此是佛。	若 不 決 定 信 此 是 佛  
ZH_T48_2012A_001:0380a01_8	而欲著相修行以求功用。	而 欲 著 相 修 行 以 求 功 用  
ZH_T48_2012A_001:0380a01_13	皆是妄想。	皆 是 妄 想  
