segmentnr	original	stemmed
ZH_T06_0220b_328:0677b07_0	大般若波羅蜜多經卷第三百二	大 般 若 波羅蜜多 經 卷 第 三 百 二 
ZH_T06_0220b_328:0677b08_0	十八	十 八 
ZH_T06_0220b_328:0677b10_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T06_0220b_328:0677b12_10	50 巧方便品1初分巧方便品第五十之一爾時，具壽善現白佛言：	5 0   巧 方 便 品 1 初 分 巧 方 便 品 第 五 十 之 一 爾 時  具 壽 善 現 白 佛 言  
ZH_T06_0220b_328:0677b12_14	「世尊！	 世 尊  
ZH_T06_0220b_328:0677b13_12	是不退轉位菩薩摩訶薩成就廣大勝功德聚。	是 不退轉位 菩薩摩訶薩 成 就 廣 大 勝 功 德 聚  
ZH_T06_0220b_328:0677b13_16	「世尊！	 世 尊  
ZH_T06_0220b_328:0677b14_15	是不退轉位菩薩摩訶薩成就無量勝功德聚。	是 不退轉位 菩薩摩訶薩 成 就 無 量 勝 功 德 聚  
ZH_T06_0220b_328:0677b14_19	「世尊！	 世 尊  
ZH_T06_0220b_328:0677b16_1	是不退轉位菩薩摩訶薩成就無邊勝功德聚。	是 不退轉位 菩薩摩訶薩 成 就 無 邊 勝 功 德 聚  
ZH_T06_0220b_328:0677b16_5	「世尊！	 世 尊  
ZH_T06_0220b_328:0677b17_8	是不退轉位菩薩摩訶薩成就無數不可思議勝功德聚。	是 不退轉位 菩薩摩訶薩 成 就 無 數 不可思議 勝 功 德 聚  
ZH_T06_0220b_328:0677b17_12	」佛言：	 佛 言  
ZH_T06_0220b_328:0677b17_16	「善現！	 善 現  
ZH_T06_0220b_328:0677b17_19	如是！	如 是  
ZH_T06_0220b_328:0677b17_22	如是！	如 是  
ZH_T06_0220b_328:0677b18_3	如汝所說。	如 汝 所 說  
ZH_T06_0220b_328:0677b19_16	是不退轉位菩薩摩訶薩成就廣大、無量、無邊、不可數、難思議勝功德聚。	是 不退轉位 菩薩摩訶薩 成 就 廣 大  無 量  無 邊  不 可 數  難 思 議 勝 功 德 聚  
ZH_T06_0220b_328:0677b19_21	所以者何？	所以者何  
ZH_T06_0220b_328:0677b20_2	善現！	善 現  
ZH_T06_0220b_328:0677b22_15	是菩薩摩訶薩已得廣大、無量、無邊、不可數、難思議不共聲聞及獨覺智，是菩薩摩訶薩住此智中，引發殊勝四無礙解。	是 菩薩摩訶薩 已 得 廣 大  無 量  無 邊  不 可 數  難 思 議 不 共 聲 聞 及 獨 覺 智  是 菩薩摩訶薩 住 此 智 中  引 發 殊 勝 四無礙解  
ZH_T06_0220b_328:0677b24_12	由此殊勝四無礙解，世間天、人、阿素洛等無能問難，令此菩薩智慧辯才至窮盡者。	由 此 殊 勝 四無礙解  世 間 天  人  阿 素 洛 等 無 能 問 難  令 此 菩 薩 智 慧 辯 才 至 窮 盡 者  
ZH_T06_0220b_328:0677b25_3	」具壽善現復白佛言：	 具 壽 善 現 復 白 佛 言  
ZH_T06_0220b_328:0677b25_7	「世尊！	 世 尊  
ZH_T06_0220b_328:0677b27_17	能如殑伽沙劫說不退轉位菩薩摩訶薩諸行、狀、相，由此所說諸行、狀、相，顯不退轉位菩薩摩訶薩成就種種殊勝功德。	能 如 殑 伽 沙 劫 說 不退轉位 菩薩摩訶薩 諸 行  狀  相  由 此 所 說 諸 行  狀  相  顯 不退轉位 菩薩摩訶薩 成 就 種 種 殊 勝 功 德  
