segmentnr	original	stemmed
ZH_T05_0220a_074:0415c15_0	5大般若波羅蜜多經卷第七十四	5 大 般 若 波羅蜜多 經 卷 第 七 十 四 
ZH_T05_0220a_074:0415c17_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T05_0220a_074:0415c18_0	初分觀行品第十九之五	初 分 觀 行 品 第 十 九 之 五 
ZH_T05_0220a_074:0415c19_9	時，舍利子問善現言：	時  舍 利 子 問 善 現 言  
ZH_T05_0220a_074:0415c20_6	「何緣故說色等入不二無妄法數耶？	 何 緣 故 說 色 等 入 不 二 無 妄 法 數 耶  
ZH_T05_0220a_074:0415c20_12	」善現答言：	 善 現 答 言  
ZH_T05_0220a_074:0415c20_17	「舍利子！	 舍 利 子  
ZH_T05_0220a_074:0415c22_5	色不異無生滅，無生滅不異色，色即是無生滅，無生滅即是色；	色 不 異 無 生 滅  無 生 滅 不 異 色  色 即 是 無 生 滅  無 生 滅 即 是 色  
ZH_T05_0220a_074:0415c24_12	受、想、行、識不異無生滅，無生滅不異受、想、行、識，受、想、行、識即是無生滅，無生滅即是受、想、行、識。	受  想  行  識 不 異 無 生 滅  無 生 滅 不 異 受  想  行  識  受  想  行  識 即 是 無 生 滅  無 生 滅 即 是 受  想  行  識  
ZH_T05_0220a_074:0415c24_16	舍利子！	舍 利 子  
ZH_T05_0220a_074:0415c25_4	由此緣故我作是說：	由 此 緣 故 我 作 是 說  
ZH_T05_0220a_074:0415c26_7	色入不二無妄法數，受、想、行、識入不二無妄法數。	色 入 不 二 無 妄 法 數  受  想  行  識 入 不 二 無 妄 法 數  
ZH_T05_0220a_074:0415c26_12	「舍利子！	 舍 利 子  
ZH_T05_0220a_074:0415c28_6	眼處不異無生滅，無生滅不異眼處，眼處即是無生滅，無生滅即是眼處；	眼 處 不 異 無 生 滅  無 生 滅 不 異 眼 處  眼 處 即 是 無 生 滅  無 生 滅 即 是 眼 處  
