segmentnr	original	stemmed
ZH_T42_1828_10b:0538b04_0	釋遁倫集撰	釋 遁 倫 集 撰 
ZH_T42_1828_10b:0538b05_0	論本卷第四十一	論 本 卷 第 四 十 一 
ZH_T42_1828_10b:0538b06_0	自下第二明輕戒中文分為三。先總勸知犯	自 下 第 二 明 輕 戒 中 文 分 為 三  先 總 勸 知 犯 
ZH_T42_1828_10b:0538b07_3	非犯相。	非 犯 相  
ZH_T42_1828_10b:0538b07_18	必犯罪時有品階降故言軟中上也。	必 犯 罪 時 有 品 階 降 故 言 軟 中 上 也  
ZH_T42_1828_10b:0538b08_4	第二別解。	第 二 別 解  
ZH_T42_1828_10b:0538b08_11	第三總結無犯。	第 三 總 結 無 犯  
ZH_T42_1828_10b:0538b08_16	就別解中。	就 別 解 中  
ZH_T42_1828_10b:0538b09_7	若依舊論有四十二輕戒。	若 依 舊 論 有 四 十 二 輕 戒  
ZH_T42_1828_10b:0538b09_14	新論有四十三。	新 論 有 四 十 三  
ZH_T42_1828_10b:0538b09_19	勘當二本。	勘 當 二 本  
ZH_T42_1828_10b:0538b10_12	舊論無第九殺盜等七支性罪。	舊 論 無 第 九 殺 盜 等 七 支 性 罪  
ZH_T42_1828_10b:0538b11_5	一向不共故數有四十二。	一 向 不 共 故 數 有 四 十 二  
ZH_T42_1828_10b:0538b11_15	新論則有故具四十三。	新 論 則 有 故 具 四 十 三  
ZH_T42_1828_10b:0538b12_12	於中若其八遮罪有共不共別開為二。	於 中 若 其 八 遮 罪 有 共 不 共 別 開 為 二  
ZH_T42_1828_10b:0538b13_2	應言數有四十四。	應 言 數 有 四 十 四  
ZH_T42_1828_10b:0538b14_3	又其第二十九聞菩薩藏諸佛神力不生信解。	又 其 第 二 十 九 聞 菩 薩 藏 諸 佛 神 力 不 生 信 解  
ZH_T42_1828_10b:0538b14_13	毀謗中兩舌別開為二。	毀 謗 中 兩 舌 別 開 為 二  
ZH_T42_1828_10b:0538b15_1	應數成四十五。	應 數 成 四 十 五  
ZH_T42_1828_10b:0538b15_16	而今兩處皆合故云數有四十三也。	而 今 兩 處 皆 合 故 云 數 有 四 十 三 也  
ZH_T42_1828_10b:0538b16_9	若依仁王經云有四十八種。	若 依 仁 王 經 云 有 四 十 八 種  
ZH_T42_1828_10b:0538b16_14	然不列名。	然 不 列 名  
ZH_T42_1828_10b:0538b17_4	梵網經中有四十八。	梵 網 經 中 有 四 十 八  
ZH_T42_1828_10b:0538b17_9	一一別說。	一 一 別 說  
ZH_T42_1828_10b:0538b18_3	然與此論所明戒相多是不同。	然 與 此 論 所 明 戒 相 多 是 不 同  
ZH_T42_1828_10b:0538b18_13	此四十三中大分為二。	此 四 十 三 中 大 分 為 二  
ZH_T42_1828_10b:0538b19_9	初犯三十二輕障於六度攝善法戒。	初 犯 三 十 二 輕 障 於 六 度 攝善法戒  
ZH_T42_1828_10b:0538b20_6	後犯十一種輕障於四攝利眾生戒。	後 犯 十 一 種 輕 障 於 四 攝 利 眾 生 戒  
ZH_T42_1828_10b:0538b20_15	前中初犯七輕障施。	前 中 初 犯 七 輕 障 施  
ZH_T42_1828_10b:0538b21_3	次犯七輕障戒。	次 犯 七 輕 障 戒  
ZH_T42_1828_10b:0538b21_10	次犯四輕障忍。	次 犯 四 輕 障 忍  
ZH_T42_1828_10b:0538b21_16	次三障精進。	次 三 障 精 進  
ZH_T42_1828_10b:0538b22_1	次三障定。	次 三 障 定  
ZH_T42_1828_10b:0538b22_6	後八障慧。	後 八 障 慧  
ZH_T42_1828_10b:0538b22_11	障施七中。	障 施 七 中  
ZH_T42_1828_10b:0538b22_17	初五障財施。	初 五 障 財 施  
ZH_T42_1828_10b:0538b23_1	次一法施。	次 一 法 施  
ZH_T42_1828_10b:0538b23_7	後一無畏施。	後 一 無 畏 施  
ZH_T42_1828_10b:0538b24_2	前中初一空度日夜不供養三寶。	前 中 初 一 空 度 日 夜 不 供養三寶  
ZH_T42_1828_10b:0538b24_10	制多者此云靈廟。	制 多 者 此 云 靈 廟  
ZH_T42_1828_10b:0538b24_18	言若不恭敬等者。	言 若 不 恭 敬 等 者  
ZH_T42_1828_10b:0538b25_1	測云。	測 云  
ZH_T42_1828_10b:0538b25_6	決擇說言。	決 擇 說 言  
ZH_T42_1828_10b:0538b26_7	菩薩於攝善法戒勤修習時略於六心應善觀察。	菩 薩 於 攝善法戒 勤 修 習 時 略 於 六 心 應 善 觀 察  
ZH_T42_1828_10b:0538b26_12	一輕蔑心。	一 輕 蔑 心  
ZH_T42_1828_10b:0538b26_19	二懈怠俱行心。	二 懈 怠 俱 行 心  
ZH_T42_1828_10b:0538b27_5	三有覆弊心。	三 有 覆 弊 心  
ZH_T42_1828_10b:0538b27_11	四勤勞倦心。	四 勤 勞 倦 心  
ZH_T42_1828_10b:0538b27_17	五病隨行心。	五 病 隨 行 心  
ZH_T42_1828_10b:0538b28_4	六障隨行心。	六 障 隨 行 心  
ZH_T42_1828_10b:0538b29_7	廣說乃至如是六心前三生起而忍受者一向有罪。	廣說乃至 如 是 六 心 前 三 生 起 而 忍 受 者 一 向 有 罪  
ZH_T42_1828_10b:0538c01_2	病隨行心進後忍受一向無罪。	病 隨 行 心 進 後 忍 受 一向無罪  
ZH_T42_1828_10b:0538c02_5	餘之二心若生起已而忍受者或是有罪或是無罪。	餘 之 二 心 若 生 起 已 而 忍 受 者 或 是 有 罪 或 是 無 罪  
ZH_T42_1828_10b:0538c03_8	又於作有情利益或中勤修習時當觀察六處攝行。	又 於 作 有情利益 或 中 勤 修 習 時 當 觀 察 六 處 攝 行  
ZH_T42_1828_10b:0538c04_1	所謂自他財衰財盛法盛。	所 謂 自 他 財 衰 財 盛 法 盛  
ZH_T42_1828_10b:0538c04_18	此中菩薩作自法衰令他財盛此不應為。	此 中 菩 薩 作 自 法 衰 令 他 財 盛 此 不 應 為  
ZH_T42_1828_10b:0538c05_8	如令財盛法盛亦爾。	如 令 財 盛 法 盛 亦 爾  
ZH_T42_1828_10b:0538c06_7	作自財衰令他財盛不引法衰此則應為。	作 自 財 衰 令 他 財 盛 不 引 法 衰 此 則 應 為  
ZH_T42_1828_10b:0538c06_16	若引法衰此不應為。	若 引 法 衰 此 不 應 為  
ZH_T42_1828_10b:0538c07_6	如令財盛法盛亦爾。	如 令 財 盛 法 盛 亦 爾  
ZH_T42_1828_10b:0538c08_2	又作自法盛令他財盛此則應為。	又 作 自 法 盛 令 他 財 盛 此 則 應 為  
ZH_T42_1828_10b:0538c08_11	如令財盛法盛亦爾。	如 令 財 盛 法 盛 亦 爾  
ZH_T42_1828_10b:0538c08_16	廣說如彼。	廣 說 如 彼  
ZH_T42_1828_10b:0538c09_10	今此中云不恭敬當彼輕蔑心。	今 此 中 云 不 恭 敬 當 彼 輕 蔑 心  
ZH_T42_1828_10b:0538c10_2	嬾惰懈怠者即俱行心。	嬾惰懈怠 者 即 俱 行 心  
ZH_T42_1828_10b:0538c10_15	誤失念而犯者即是障隨行心。	誤 失 念 而 犯 者 即 是 障 隨 行 心  
ZH_T42_1828_10b:0538c11_13	喜樂談論等分或可六心所不攝無違犯。	喜 樂 談 論 等 分 或 可 六 心 所 不 攝 無 違 犯  
ZH_T42_1828_10b:0538c12_7	謂心狂亂者即當病隨行心。	謂 心 狂 亂 者 即 當 病 隨 行 心  
ZH_T42_1828_10b:0538c13_2	自不犯不受明初地已上不犯。	自 不 犯 不 受 明 初 地 已 上 不 犯  
ZH_T42_1828_10b:0538c13_12	如已得四不壞淨苾芻。	如 已 得 四不壞淨 苾 芻  
ZH_T42_1828_10b:0538c14_4	第二名利無足障自布施。	第 二 名 利 無 足 障 自 布 施  
ZH_T42_1828_10b:0538c14_7	測云。	測 云  
ZH_T42_1828_10b:0538c14_15	言有其大欲等者。	言 有 其 大 欲 等 者  
ZH_T42_1828_10b:0538c15_7	即當決擇六心中第三覆弊。	即 當 決 擇 六 心 中 第 三 覆 弊  
ZH_T42_1828_10b:0538c15_18	謂為斷彼生起樂欲等者。	謂 為 斷 彼 生 起 樂 欲 等 者  
ZH_T42_1828_10b:0538c16_14	由發勤精進故雖數起惑而名不犯。	由 發勤精進 故 雖 數 起 惑 而 名 不 犯  
ZH_T42_1828_10b:0538c17_7	此當彼六心中勞倦心也。	此 當 彼 六 心 中 勞 倦 心 也  
ZH_T42_1828_10b:0538c18_4	第三於長者有德不起承迎生談論。	第 三 於 長 者 有 德 不 起 承 迎 生 談 論  
ZH_T42_1828_10b:0538c18_7	測云。	測 云  
ZH_T42_1828_10b:0538c18_12	此明法施。	此 明 法 施  
ZH_T42_1828_10b:0538c18_15	又云。	又 云  
ZH_T42_1828_10b:0538c19_6	懈怠忘念者總說喜無記心。	懈 怠 忘 念 者 總 說 喜 無 記 心  
ZH_T42_1828_10b:0538c20_1	心法暫時不進義說懈怠忘念。	心 法 暫 時 不 進 義 說 懈 怠 忘 念  
ZH_T42_1828_10b:0538c20_11	非隨煩惱故非染犯也。	非 隨 煩 惱 故 非 染 犯 也  
ZH_T42_1828_10b:0538c21_4	無違犯中有遭重病等十句。	無 違 犯 中 有 遭 重 病 等 十 句  
ZH_T42_1828_10b:0538c21_18	言或有違犯說正法者欲將說者。	言 或 有 違 犯 說 正 法 者 欲 將 說 者  
ZH_T42_1828_10b:0538c22_2	泰云。	泰 云  
ZH_T42_1828_10b:0538c22_13	謂或耆長故來違犯說法。	謂 或 耆 長 故 來 違 犯 說 法  
ZH_T42_1828_10b:0538c23_9	法師為欲將護說法者心故不起迎。	法 師 為 欲 將 護 說 法 者 心 故 不 起 迎  
ZH_T42_1828_10b:0538c24_6	第四他施資具憍慢不受障他布施。	第 四 他 施 資 具 憍 慢 不 受 障 他 布 施  
ZH_T42_1828_10b:0538c25_3	第五他施重寶恒恨不受亦障他施。	第 五 他 施 重 寶 恒 恨 不 受 亦 障 他 施  
ZH_T42_1828_10b:0538c25_9	生色可染者。	生 色 可 染 者  
ZH_T42_1828_10b:0538c25_14	金名生色。	金 名 生 色  
ZH_T42_1828_10b:0538c26_1	以始終不變故。	以 始 終 不 變 故  
ZH_T42_1828_10b:0538c26_6	銀名可染。	銀 名 可 染  
ZH_T42_1828_10b:0538c26_12	以可染變故。	以 可 染 變 故  
ZH_T42_1828_10b:0538c27_3	或後知彼於施迷亂者。	或 後 知 彼 於 施 迷 亂 者  
ZH_T42_1828_10b:0538c27_17	謂彼不欲施但由迷亂錯行施等。	謂 彼 不 欲 施 但 由 迷 亂 錯 行 施 等  
ZH_T42_1828_10b:0538c28_4	隨捨隨受者。	隨 捨 隨 受 者  
ZH_T42_1828_10b:0538c28_15	謂施主多樂施得財即施。	謂 施 主 多 樂 施 得 財 即 施  
ZH_T42_1828_10b:0538c29_2	若隨捨即受。	若 隨 捨 即 受  
ZH_T42_1828_10b:0538c29_11	施主由是定當貧匱。	施 主 由 是 定 當 貧 匱  
ZH_T42_1828_10b:0538c29_18	故拒不受無犯。	故 拒 不 受 無 犯  
ZH_T42_1828_10b:0539a01_8	窣都波者此云高勝處。	窣 都 波 者 此 云 高 勝 處  
ZH_T42_1828_10b:0539a01_16	第六慳法障法施。	第 六 慳 法 障 法 施  
ZH_T42_1828_10b:0539a02_4	不犯中有八句。	不 犯 中 有 八 句  
ZH_T42_1828_10b:0539a02_9	若依舊論。	若 依 舊 論  
ZH_T42_1828_10b:0539a03_3	第七句中開為三句別有若字。	第 七 句 中 開 為 三 句 別 有 若 字  
ZH_T42_1828_10b:0539a03_17	謂若彼鈍根聞深妙法生怖畏心。	謂 若 彼 鈍 根 聞 深 妙 法 生 怖 畏 心  
ZH_T42_1828_10b:0539a04_7	若知聞已增長邪見。	若 知 聞 已 增 長 邪 見  
ZH_T42_1828_10b:0539a04_16	若知聞已毀呰退沒。	若 知 聞 已 毀 呰 退 沒  
ZH_T42_1828_10b:0539a05_12	言或復知彼法至其手轉布非人者。	言 或 復 知 彼 法 至 其 手 轉 布 非 人 者  
ZH_T42_1828_10b:0539a06_3	非是法器故名非人。	非 是 法 器 故 名 非 人  
ZH_T42_1828_10b:0539a06_11	舊論云向惡人說。	舊 論 云 向 惡 人 說  
ZH_T42_1828_10b:0539a07_10	第七於破戒者棄捨不作饒益者障無畏施。	第 七 於 破 戒 者 棄 捨 不作饒益 者 障 無 畏 施  
ZH_T42_1828_10b:0539a07_16	次明戒七中。	次 明 戒 七 中  
ZH_T42_1828_10b:0539a08_5	初一遮罪共不共。	初 一 遮 罪 共 不 共  
ZH_T42_1828_10b:0539a08_15	先明共學後明不共學。	先 明 共 學 後 明 不 共 學  
ZH_T42_1828_10b:0539a09_5	小事小業小希望者。	小 事 小 業 小 希 望 者  
ZH_T42_1828_10b:0539a09_15	舊云小利小作小方便。	舊 云 小 利 小 作 小 方 便  
ZH_T42_1828_10b:0539a09_18	測解。	測 解  
ZH_T42_1828_10b:0539a10_14	不能廣受檀越多施令生施福名小事。	不 能 廣 受 檀 越 多 施 令 生 施 福 名 小 事  
ZH_T42_1828_10b:0539a11_8	不能為人廣有所求名小業。	不 能 為 人 廣 有 所 求 名 小 業  
ZH_T42_1828_10b:0539a12_3	不能積財廣攝眾生名小方便。	不 能 積 財 廣 攝 眾 生 名 小 方 便  
ZH_T42_1828_10b:0539a12_6	又解。	又 解  
ZH_T42_1828_10b:0539a13_1	五篇戒中唯約三十事有同不同。	五 篇 戒 中 唯 約 三 十 事 有 同 不 同  
ZH_T42_1828_10b:0539a13_10	於中十一不同小學。	於 中 十 一 不 同 小 學  
ZH_T42_1828_10b:0539a14_1	一從非親房士乞衣。	一 從 非 親 房 士 乞 衣  
ZH_T42_1828_10b:0539a14_8	二過知足取衣。	二 過 知 足 取 衣  
ZH_T42_1828_10b:0539a14_19	三過三反六默怠功素衣。	三 過 三 反 六 默 怠 功 素 衣  
ZH_T42_1828_10b:0539a15_5	四純黑臥具。	四 純 黑 臥 具  
ZH_T42_1828_10b:0539a15_11	五純白臥具。	五 純 白 臥 具  
ZH_T42_1828_10b:0539a15_19	六減六年作臥具。	六 減 六 年 作 臥 具  
