segmentnr	original	stemmed
ZH_T21_1252b_001:0252c15_0	佛說大吉祥天女十二名號經	佛 說 大 吉 祥 天 女 十 二 名 號 經 
ZH_T21_1252b_001:0252c17_0	唐三藏沙門大廣智不空譯	唐 三 藏 沙 門 大 廣 智 不 空 譯 
ZH_T21_1252b_001:0252c18_0	如是我聞。一時薄伽梵。住極樂世界。與無	如是我聞  一 時 薄 伽 梵  住 極樂世界  與 無 
ZH_T21_1252b_001:0252c19_5	量大菩薩眾。	量 大 菩 薩 眾  
ZH_T21_1252b_001:0252c19_14	前後圍繞而為說法。	前 後 圍 繞 而 為 說 法  
ZH_T21_1252b_001:0252c20_7	爾時觀自在菩薩摩訶薩。	爾 時 觀 自 在 菩薩摩訶薩  
ZH_T21_1252b_001:0252c21_2	大吉祥天女菩薩摩訶薩等。	大 吉 祥 天 女 菩薩摩訶薩 等  
ZH_T21_1252b_001:0252c21_11	皆從座起詣世尊所。	皆 從 座 起 詣 世 尊 所  
ZH_T21_1252b_001:0252c22_2	頭面禮足各坐一面。	頭面禮足 各 坐 一 面  
ZH_T21_1252b_001:0252c23_2	爾時世尊為欲利益薄福貧窮諸有情故。	爾 時 世 尊 為 欲 利 益 薄 福 貧 窮 諸 有 情 故  
ZH_T21_1252b_001:0252c23_10	告觀自在菩薩言。	告 觀 自 在 菩 薩 言  
ZH_T21_1252b_001:0252c24_13	善男子若有苾芻苾芻尼近事男近事女諸有情類。	善 男 子 若 有 苾 芻 苾 芻 尼 近 事 男 近 事 女 諸 有 情 類  
ZH_T21_1252b_001:0252c25_8	知此大吉祥天女十二名號。	知 此 大 吉 祥 天 女 十 二 名 號  
ZH_T21_1252b_001:0252c26_5	能受持讀誦修習供養為他宣說。	能 受持讀誦 修 習 供 養 為 他 宣 說  
ZH_T21_1252b_001:0252c26_14	能除一切貧窮業障。	能 除 一 切 貧 窮 業 障  
ZH_T21_1252b_001:0252c27_5	獲大富貴豐饒財寶。	獲 大 富 貴 豐 饒 財 寶  
ZH_T21_1252b_001:0252c27_14	爾時會中天龍八部。	爾 時 會 中 天 龍 八 部  
ZH_T21_1252b_001:0252c28_5	異口同音咸作是言。	異口同音 咸 作 是 言  
ZH_T21_1252b_001:0252c28_14	如世尊說真實不虛。	如 世 尊 說 真 實 不 虛  
ZH_T21_1252b_001:0252c29_5	我等願聞十二名號。	我 等 願 聞 十 二 名 號  
ZH_T21_1252b_001:0252c29_14	惟願世尊大悲演說。	惟 願 世 尊 大 悲 演 說  
ZH_T21_1252b_001:0253a04_8	佛言汝當善聽今為汝說所謂　吉慶　吉祥蓮華　嚴飾　具財　白色　大名稱　蓮華眼　大光曜　施食者　施飲者　寶光　大吉祥　是為十二名號。	佛 言 汝 當 善 聽 今 為 汝 說 所 謂  吉 慶  吉 祥 蓮 華  嚴 飾  具 財  白 色  大 名 稱  蓮 華 眼  大 光 曜  施 食 者  施 飲 者  寶 光  大 吉 祥  是 為 十 二 名 號  
ZH_T21_1252b_001:0253a04_13	汝當受持。	汝 當 受 持  
ZH_T21_1252b_001:0253a05_7	我今復說大吉祥陀羅尼曰。	我 今 復 說 大 吉 祥 陀 羅 尼 曰  
ZH_T21_1252b_001:0253a10_10	怛儞也二合他去聲引一室哩二合抳室哩二合抳二薩嚩迦引哩野二合娑去聲引馱𩕳三悉𩕳悉𩕳四𩕳𩕳𩕳𩕳五阿上聲洛乞史茗三合曩引捨野娑嚩二合引賀引六爾時世尊說是陀羅尼已。	怛 儞 也 二 合 他 去 聲 引 一 室 哩 二 合 抳 室 哩 二 合 抳 二 薩 嚩 迦 引 哩 野 二 合 娑 去 聲 引 馱 𩕳 三 悉 𩕳 悉 𩕳 四 𩕳 𩕳 𩕳 𩕳 五 阿 上 聲 洛 乞 史 茗 三 合 曩 引 捨 野 娑 嚩 二 合 引 賀 引 六 爾 時 世 尊 說 是 陀 羅 尼 已  
ZH_T21_1252b_001:0253a11_1	告觀自在菩薩言。	告 觀 自 在 菩 薩 言  
ZH_T21_1252b_001:0253a11_14	此大吉祥陀羅尼及十二名號。	此 大 吉 祥 陀 羅 尼 及 十 二 名 號  
ZH_T21_1252b_001:0253a12_5	能除貧窮一切不祥。	能 除 貧 窮 一 切 不 祥  
ZH_T21_1252b_001:0253a12_14	所有願求皆得圓滿。	所 有 願 求 皆 得 圓 滿  
ZH_T21_1252b_001:0253a13_11	若能晝夜三時讀誦此經每時三遍。	若 能 晝 夜 三 時 讀 誦 此 經 每 時 三 遍  
ZH_T21_1252b_001:0253a14_1	或常受持不間。	或 常 受 持 不 間  
ZH_T21_1252b_001:0253a15_2	作饒益心隨力虔誠供養大吉祥天女菩薩。	作 饒 益 心 隨 力 虔 誠 供 養 大 吉 祥 天 女 菩 薩  
ZH_T21_1252b_001:0253a15_15	速獲一切財寶豐饒吉祥安樂。	速 獲 一 切 財 寶 豐 饒 吉 祥 安 樂  
ZH_T21_1252b_001:0253a16_7	時觀自在菩薩摩訶薩。	時 觀 自 在 菩薩摩訶薩  
