segmentnr	original	stemmed
ZH_T33_1709_03c:0512b14_0	下三	下 三 
ZH_T33_1709_03c:0512b16_0	經：「爾時世尊欲重宣此義，而說偈言：」解	經   爾 時 世 尊 欲 重 宣 此 義  而 說 偈 言   解 
ZH_T33_1709_03c:0512b17_0	曰：重頌前義也。從此第二偈頌重明。於中分	曰  重 頌 前 義 也  從 此 第 二 偈 頌 重 明  於 中 分 
ZH_T33_1709_03c:0512b18_1	三：	三  
ZH_T33_1709_03c:0512b18_11	初有一行，總明三賢；	初 有 一 行  總 明 三 賢  
ZH_T33_1709_03c:0512b19_1	次有十行，別明十地；	次 有 十 行  別 明 十 地  
ZH_T33_1709_03c:0512b19_11	後有一行，結申佛果。	後 有 一 行  結 申 佛 果  
ZH_T33_1709_03c:0512b19_20	且初第一總明三賢。	且 初 第 一 總 明 三 賢  
ZH_T33_1709_03c:0512b20_1	經：	經  
ZH_T33_1709_03c:0512b21_4	「彼伏忍菩薩，於佛法長養堅固三十心，名為不退轉。	 彼 伏 忍 菩 薩  於 佛 法 長 養 堅 固 三 十 心  名 為 不 退 轉  
ZH_T33_1709_03c:0512b21_8	」解曰：	 解 曰  
ZH_T33_1709_03c:0512b21_13	明所依忍。	明 所 依 忍  
ZH_T33_1709_03c:0512b22_11	長養聖胎、堅固不退信位及心，結三不退。	長 養 聖 胎  堅 固 不 退 信 位 及 心  結 三 不 退  
ZH_T33_1709_03c:0512b23_1	從此第二別明十地。	從 此 第 二 別 明 十 地  
ZH_T33_1709_03c:0512b23_6	文有其十：	文 有 其 十  
ZH_T33_1709_03c:0512b23_15	且初第一明歡喜地。	且 初 第 一 明 歡 喜 地  
ZH_T33_1709_03c:0512b24_1	經：	經  
ZH_T33_1709_03c:0512b25_3	「初證平等性，而生諸佛家，由初得覺悟，名為歡喜地。	 初 證 平 等 性  而 生 諸 佛 家  由 初 得 覺 悟  名 為 歡 喜 地  
ZH_T33_1709_03c:0512b25_7	」解曰：	 解 曰  
ZH_T33_1709_03c:0512b26_1	所證所生，初覺悟故，結名可知。	所 證 所 生  初 覺 悟 故  結 名 可 知  
ZH_T33_1709_03c:0512b26_10	從此第二明離垢地。	從 此 第 二 明 離 垢 地  
ZH_T33_1709_03c:0512b27_1	經：	經  
ZH_T33_1709_03c:0512b28_3	「遠離於染污，嗔等種種垢，具戒德清淨，名為離垢地。	 遠 離 於 染 污  嗔 等 種 種 垢  具 戒 德 清 淨  名 為 離 垢 地  
ZH_T33_1709_03c:0512b28_7	」解曰：	 解 曰  
ZH_T33_1709_03c:0512b28_16	所離所斷所具德故。	所 離 所 斷 所 具 德 故  
ZH_T33_1709_03c:0512b29_5	從此第三明發光地。	從 此 第 三 明 發 光 地  
ZH_T33_1709_03c:0512c01_1	經：	經  
ZH_T33_1709_03c:0512c02_3	「滅壞無明闇，而得諸禪定，照曜由慧光，名為發光地。	 滅 壞 無 明 闇  而 得 諸 禪 定  照 曜 由 慧 光  名 為 發 光 地  
ZH_T33_1709_03c:0512c02_7	」解曰：	 解 曰  
ZH_T33_1709_03c:0512c02_17	所斷所得定慧自在故。	所 斷 所 得 定 慧 自 在 故  
ZH_T33_1709_03c:0512c03_6	從此第四明焰慧地。	從 此 第 四 明 焰 慧 地  
ZH_T33_1709_03c:0512c04_1	經：	經  
