segmentnr	original	stemmed
ZH_T07_0220c_505:0572a02_0	大般若波羅蜜多經卷第五百五	大 般 若 波羅蜜多 經 卷 第 五 百 五 
ZH_T07_0220c_505:0572a04_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220c_505:0572a05_0	第三分隨喜迴向品第九之二	第 三 分 隨 喜 迴 向 品 第 九 之 二 
ZH_T07_0220c_505:0572a06_12	爾時，天帝釋白具壽善現言：	爾 時  天 帝 釋 白 具 壽 善 現 言  
ZH_T07_0220c_505:0572a07_17	「新學大乘諸菩薩摩訶薩聞如是法，其心將無驚恐疑惑？	 新 學 大 乘 諸 菩薩摩訶薩 聞 如 是 法  其 心 將 無 驚 恐 疑 惑  
ZH_T07_0220c_505:0572a09_8	新學大乘諸菩薩摩訶薩，云何能以所修善根迴向無上正等菩提？	新 學 大 乘 諸 菩薩摩訶薩  云 何 能 以 所 修 善 根 迴 向 無上正等菩提  
ZH_T07_0220c_505:0572a10_12	云何攝受隨喜俱行諸福業事，迴向無上正等菩提？	云 何 攝 受 隨 喜 俱 行 諸 福 業 事  迴 向 無上正等菩提  
ZH_T07_0220c_505:0572a11_4	」時，具壽善現告天帝釋言：	 時  具 壽 善 現 告 天 帝 釋 言  
ZH_T07_0220c_505:0572a14_12	「新學大乘諸菩薩摩訶薩，若修敬般若波羅蜜多廣說乃至一切相智，以無所得而為方便及以無相而為方便，攝受般若波羅蜜多廣說乃至一切相智。	 新 學 大 乘 諸 菩薩摩訶薩  若 修 敬 般 若 波羅蜜多 廣說乃至 一切相智  以 無 所 得 而 為 方 便 及 以 無 相 而 為 方 便  攝 受 般 若 波羅蜜多 廣說乃至 一切相智  
ZH_T07_0220c_505:0572a20_8	是菩薩摩訶薩由此因緣，能於般若波羅蜜多廣說乃至一切相智自相空義多生勝解，常為善友之所攝受，如是善友以無量門巧妙文義，為其辯說甚深般若波羅蜜多廣說乃至一切相智相應之法，以如是法教誡教授，令其乃至得入菩薩正性離生。	是 菩薩摩訶薩 由此因緣  能 於 般 若 波羅蜜多 廣說乃至 一切相智 自 相 空 義 多 生 勝 解  常 為 善 友 之 所 攝 受  如 是 善 友 以無量門 巧 妙 文 義  為 其 辯 說 甚 深 般 若 波羅蜜多 廣說乃至 一切相智 相 應 之 法  以 如 是 法 教 誡 教 授  令 其 乃 至 得 入 菩 薩 正性離生  
ZH_T07_0220c_505:0572a23_4	未入菩薩正性離生，亦常不離甚深般若波羅蜜多廣說乃至一切相智，亦為辯說諸惡魔事，令其聞已於諸魔事心無增減。	未 入 菩 薩 正性離生  亦 常 不 離 甚 深 般 若 波羅蜜多 廣說乃至 一切相智  亦 為 辯 說 諸 惡 魔 事  令 其 聞 已 於 諸 魔 事 心 無 增 減  
ZH_T07_0220c_505:0572a23_8	何以故？	何 以 故  
ZH_T07_0220c_505:0572a24_2	諸惡魔事性無所有不可得故。	諸 惡 魔 事 性 無 所 有 不 可 得 故  
ZH_T07_0220c_505:0572a27_15	亦以是法教誡教授，令其乃至得入菩薩正性離生，常不離佛，於諸佛所種諸善根，復由善根所攝受故，常生菩薩摩訶薩家，乃至無上正等菩提於諸善根常不遠離。	亦 以 是 法 教 誡 教 授  令 其 乃 至 得 入 菩 薩 正性離生  常 不 離 佛  於 諸 佛 所 種 諸 善 根  復 由 善 根 所 攝 受 故  常 生 菩薩摩訶薩 家  乃 至 無上正等菩提 於 諸 善 根 常 不 遠 離  
ZH_T07_0220c_505:0572a28_1	「憍尸迦！	 憍 尸 迦  
