segmentnr	original	stemmed
ZH_T05_0220a_008:0039b24_0	2大般若波羅蜜多經卷第八	2 大 般 若 波羅蜜多 經 卷 第 八 
ZH_T05_0220a_008:0039b26_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T05_0220a_008:0039b27_0	初分轉生品第四之二	初 分 轉 生 品 第 四 之 二 
ZH_T05_0220a_008:0039b28_7	「復次，舍利子！	 復 次  舍 利 子  
ZH_T05_0220a_008:0039c02_4	有菩薩摩訶薩修行般若波羅蜜多，得四靜慮及四無量、四無色定，於九等至次第超越，順逆入出自在遊戲，非諸聲聞、獨覺等境。	有 菩薩摩訶薩 修 行 般 若 波羅蜜多  得 四 靜 慮 及 四 無 量  四無色定  於 九 等 至 次 第 超 越  順 逆 入 出 自 在 遊 戲  非 諸 聲 聞  獨 覺 等 境  
ZH_T05_0220a_008:0039c12_17_0	是菩薩摩訶薩有時入初靜慮，從初靜慮起入滅	是菩薩摩訶薩有時入初靜慮，從初靜慮起入滅
ZH_T05_0220a_008:0039c12_17_1	盡定，從滅盡定起入第二靜慮，從第二靜慮起	盡定，從滅盡定起入第二靜慮，從第二靜慮起
ZH_T05_0220a_008:0039c12_17_2	入滅盡定，從滅盡定起入第三靜慮，從第三靜	入滅盡定，從滅盡定起入第三靜慮，從第三靜
ZH_T05_0220a_008:0039c12_17_3	慮起入滅盡定，從滅盡定起入第四靜慮，從第	慮起入滅盡定，從滅盡定起入第四靜慮，從第
ZH_T05_0220a_008:0039c12_17_4	四靜慮起入滅盡定，從滅盡定起入空無邊處定	四靜慮起入滅盡定，從滅盡定起入空無邊處定
ZH_T05_0220a_008:0039c12_17_5	，從空無邊處定起入滅盡定，從滅盡定起入識	，從空無邊處定起入滅盡定，從滅盡定起入識
ZH_T05_0220a_008:0039c12_17_6	無邊處定，從識無邊處定起入滅盡定，從滅盡	無邊處定，從識無邊處定起入滅盡定，從滅盡
ZH_T05_0220a_008:0039c12_17_7	定起入無所有處定，從無所有處定起入滅盡定	定起入無所有處定，從無所有處定起入滅盡定
ZH_T05_0220a_008:0039c12_17_8	，從滅盡定起入非想非非想處定，從非想非非	，從滅盡定起入非想非非想處定，從非想非非
ZH_T05_0220a_008:0039c12_17_9	想處定起入滅盡定，從滅盡定起入初靜慮。	想處定起入滅盡定，從滅盡定起入初靜慮。
ZH_T05_0220a_008:0039c13_2	「舍利子！	 舍 利 子  
ZH_T05_0220a_008:0039c15_6	是菩薩摩訶薩修行般若波羅蜜多，於諸等至方便善巧，次第超越自在遊戲，然於其中無染無著。	是 菩薩摩訶薩 修 行 般 若 波羅蜜多  於 諸 等 至 方便善巧  次 第 超 越 自 在 遊 戲  然 於 其 中 無 染 無 著  
ZH_T05_0220a_008:0039c16_7	「復次，舍利子！	 復 次  舍 利 子  
ZH_T05_0220a_008:0039c21_20	有菩薩摩訶薩雖已得四念住、四正斷、四神足、五根、五力、七等覺支、八聖道支，雖已得空解脫門、無相解脫門、無願解脫門，雖已住苦、集、滅、道聖諦，雖已得八解脫、八勝處、九次第定、十遍處，而不取預流果、若一來果、若不還果、若阿羅漢果、若獨覺菩提。	有 菩薩摩訶薩 雖 已 得 四 念 住  四 正 斷  四 神 足  五 根  五 力  七等覺支  八聖道支  雖 已 得 空解脫門  無相解脫門  無願解脫門  雖 已 住 苦  集  滅  道 聖 諦  雖 已 得 八 解 脫  八 勝 處  九次第定  十 遍 處  而 不 取 預 流 果  若 一 來 果  若 不 還 果  若 阿羅漢果  若 獨覺菩提  
