segmentnr	original	stemmed
ZH_T43_1833_06a:0929a04_0	沙門智周撰	沙 門 智 周 撰 
ZH_T43_1833_06a:0929a05_0	論。莊嚴論許心似二現等者。按隋所譯論第	論  莊 嚴 論 許 心 似 二 現 等 者  按 隋 所 譯 論 第 
ZH_T43_1833_06a:0929a06_0	五云。能取．及所取此二唯心光。貪光．及信	五 云  能 取  及 所 取 此 二 唯 心 光  貪 光  及 信 
ZH_T43_1833_06a:0929a07_9	光二光無二法　釋曰。	光 二 光 無 二 法  釋 曰  
ZH_T43_1833_06a:0929a08_12	求唯識人應知能取．所取此之二種唯是心光。	求 唯 識 人 應 知 能 取  所 取 此 之 二 種 唯 是 心 光  
ZH_T43_1833_06a:0929a09_8	如是貪等煩惱光．及信等善法光。	如 是 貪 等 煩 惱 光  及 信 等 善 法 光  
ZH_T43_1833_06a:0929a10_1	如是二光亦無染．淨二法。	如 是 二 光 亦 無 染  淨 二 法  
ZH_T43_1833_06a:0929a10_5	何以故。	何 以 故  
ZH_T43_1833_06a:0929a11_3	不離心光別有貪等染．淨法故　詳曰。	不 離 心 光 別 有 貪 等 染  淨 法 故  詳 曰  
ZH_T43_1833_06a:0929a11_17	准此疏云能取．所取名似二現。	准 此 疏 云 能 取  所 取 名 似 二 現  
ZH_T43_1833_06a:0929a12_3	文理相順。	文 理 相 順  
ZH_T43_1833_06a:0929a13_1	論。	論  
ZH_T43_1833_06a:0929a13_10	他性相應非自性者。	他 性 相 應 非 自 性 者  
ZH_T43_1833_06a:0929a13_15	按對法云。	按 對 法 云  
ZH_T43_1833_06a:0929a14_2	同行相應者。	同 行 相 應 者  
ZH_T43_1833_06a:0929a14_16	謂心．心法於一所緣展轉同行。	謂 心  心 法 於 一 所 緣 展 轉 同 行  
ZH_T43_1833_06a:0929a15_5	此相應復有多義。	此 相 應 復 有 多 義  
ZH_T43_1833_06a:0929a15_14	謂他性相應非己性。	謂 他 性 相 應 非 己 性  
ZH_T43_1833_06a:0929a16_5	如心不與餘心相應。	如 心 不 與 餘 心 相 應  
ZH_T43_1833_06a:0929a16_12	受不與受相應。	受 不 與 受 相 應  
ZH_T43_1833_06a:0929a17_3	瑜伽所明如前已引。	瑜 伽 所 明 如 前 已 引  
ZH_T43_1833_06a:0929a18_1	論。	論  
ZH_T43_1833_06a:0929a18_13	又如何說至如與日光等者。	又 如 何 說 至 如 與 日 光 等 者  
ZH_T43_1833_06a:0929a19_2	按楞伽經第七云。	按 楞 伽 經 第 七 云  
ZH_T43_1833_06a:0929a19_13	心．心數法一時非前後。	心  心 數 法 一 時 非 前 後  
ZH_T43_1833_06a:0929a20_4	如日共光明一時而有。	如 日 共 光 明 一 時 而 有  
ZH_T43_1833_06a:0929a20_10	分別種種相。	分 別 種 種 相  
ZH_T43_1833_06a:0929a21_1	疏。	疏  
ZH_T43_1833_06a:0929a21_10	彼計六識體一等者。	彼 計 六 識 體 一 等 者  
ZH_T43_1833_06a:0929a21_15	有義彈云。	有 義 彈 云  
ZH_T43_1833_06a:0929a22_1	此未必然。	此 未 必 然  
ZH_T43_1833_06a:0929a22_10	彼意但說同是了別。	彼 意 但 說 同 是 了 別  
ZH_T43_1833_06a:0929a23_3	前後分位六識不同　詳曰。	前 後 分 位 六 識 不 同  詳 曰  
ZH_T43_1833_06a:0929a23_12	識若有六喻豈得成。	識 若 有 六 喻 豈 得 成  
ZH_T43_1833_06a:0929a24_2	所喻四蘊體計一故。	所 喻 四 蘊 體 計 一 故  
ZH_T43_1833_06a:0929a24_11	若了別同約位分六。	若 了 別 同 約 位 分 六  
ZH_T43_1833_06a:0929a25_10	體實別者應所比蘊蘊義是同約位分四。	體 實 別 者 應 所 比 蘊 蘊 義 是 同 約 位 分 四  
ZH_T43_1833_06a:0929a26_2	體應各別同能喻識。	體 應 各 別 同 能 喻 識  
ZH_T43_1833_06a:0929a26_11	由斯過故故計體一。	由 斯 過 故 故 計 體 一  
ZH_T43_1833_06a:0929a27_6	縱非本計然為前難故轉計也。	縱 非 本 計 然 為 前 難 故 轉 計 也  
ZH_T43_1833_06a:0929a27_15	況復經論明一心詩。	況 復 經 論 明 一 心 詩  
ZH_T43_1833_06a:0929a28_1	疏。	疏  
ZH_T43_1833_06a:0929a28_8	經說燈明喻者。	經 說 燈 明 喻 者  
ZH_T43_1833_06a:0929a28_13	略有二釋。	略 有 二 釋  
ZH_T43_1833_06a:0929a29_9	一云燈明及炷以喻同時心．心所法。	一 云 燈 明 及 炷 以 喻 同 時 心  心 所 法  
ZH_T43_1833_06a:0929b01_2	二云如燃眾燈其明和合。	二 云 如 燃 眾 燈 其 明 和 合  
ZH_T43_1833_06a:0929b01_15	諸心．心所和合亦爾　詳曰。	諸 心  心 所 和 合 亦 爾  詳 曰  
ZH_T43_1833_06a:0929b01_20	前釋為善。	前 釋 為 善  
ZH_T43_1833_06a:0929b02_4	何以所然。	何 以 所 然  
ZH_T43_1833_06a:0929b02_9	瑜伽論云。	瑜 伽 論 云  
ZH_T43_1833_06a:0929b02_14	又餘經說。	又 餘 經 說  
ZH_T43_1833_06a:0929b03_3	如是諸法恒共和合。	如 是 諸 法 恒 共 和 合  
ZH_T43_1833_06a:0929b04_3	又佛世尊為欲成立此和合義說燈明喻。	又 佛 世 尊 為 欲 成 立 此 和 合 義 說 燈 明 喻  
ZH_T43_1833_06a:0929b04_12	若如後解喻有不遍。	若 如 後 解 喻 有 不 遍  
ZH_T43_1833_06a:0929b05_7	以燃燈事或一或多而不定故。	以 燃 燈 事 或 一 或 多 而 不 定 故  
ZH_T43_1833_06a:0929b06_2	燈明與炷必定相隨和合義盡。	燈 明 與 炷 必 定 相 隨 和 合 義 盡  
ZH_T43_1833_06a:0929b07_1	論。	論  
ZH_T43_1833_06a:0929b07_9	緣謂作意等緣者。	緣 謂 作 意 等 緣 者  
ZH_T43_1833_06a:0929b08_2	有義然說取色必藉明者。	有 義 然 說 取 色 必 藉 明 者  
ZH_T43_1833_06a:0929b08_11	依闇所障瓶瓦等說。	依 闇 所 障 瓶 瓦 等 說  
ZH_T43_1833_06a:0929b09_2	理實暗色眼亦能見。	理 實 暗 色 眼 亦 能 見  
ZH_T43_1833_06a:0929b09_11	又夜行類不藉明生。	又 夜 行 類 不 藉 明 生  
ZH_T43_1833_06a:0929b10_2	水行之類不待空發。	水 行 之 類 不 待 空 發  
ZH_T43_1833_06a:0929b11_2	又於瑠璃．頗眤迦等障色之中亦不藉空。	又 於 瑠 璃  頗 眤 迦 等 障 色 之 中 亦 不 藉 空  
ZH_T43_1833_06a:0929b11_15	天眼發識空．明不藉　詳曰。	天 眼 發 識 空  明 不 藉  詳 曰  
ZH_T43_1833_06a:0929b12_5	或夜行等亦待明等。	或 夜 行 等 亦 待 明 等  
ZH_T43_1833_06a:0929b12_14	望於人等雖即是暗。	望 於 人 等 雖 即 是 暗  
ZH_T43_1833_06a:0929b13_5	對鵂鶹等何廢是明。	對 鵂 鶹 等 何 廢 是 明  
ZH_T43_1833_06a:0929b13_14	如於一境四見異故。	如 於 一 境 四 見 異 故  
ZH_T43_1833_06a:0929b14_6	人觀瑠璃障外之色。	人 觀 瑠 璃 障 外 之 色  
ZH_T43_1833_06a:0929b15_2	要彼瑠璃而遠於眼方能見之。	要 彼 瑠 璃 而 遠 於 眼 方 能 見 之  
ZH_T43_1833_06a:0929b15_15	若近於眼中無空者亦不能見。	若 近 於 眼 中 無 空 者 亦 不 能 見  
ZH_T43_1833_06a:0929b16_7	以此而言還待於空。	以 此 而 言 還 待 於 空  
ZH_T43_1833_06a:0929b16_12	魚等類悉。	魚 等 類 悉  
ZH_T43_1833_06a:0929b17_1	論。	論  
ZH_T43_1833_06a:0929b17_12	謂五識身內依本識等者。	謂 五 識 身 內 依 本 識 等 者  
ZH_T43_1833_06a:0929b18_9	問今言內外依何義明　答有二釋。	問 今 言 內 外 依 何 義 明  答 有 二 釋  
ZH_T43_1833_06a:0929b18_16	一云約十二處。	一 云 約 十 二 處  
ZH_T43_1833_06a:0929b19_11	本識意處之所攝故名之為內。	本 識 意 處 之 所 攝 故 名 之 為 內  
ZH_T43_1833_06a:0929b20_2	作意法處故名外也。	作 意 法 處 故 名 外 也  
ZH_T43_1833_06a:0929b20_8	二唯第八識。	二 唯 第 八 識  
ZH_T43_1833_06a:0929b21_2	若種若現生根本故獨名為內。	若 種 若 現 生 根 本 故 獨 名 為 內  
ZH_T43_1833_06a:0929b21_15	所餘諸緣非根本故皆名為外。	所 餘 諸 緣 非 根 本 故 皆 名 為 外  
ZH_T43_1833_06a:0929b22_2	論依後說。	論 依 後 說  
ZH_T43_1833_06a:0929b23_1	疏。	疏  
ZH_T43_1833_06a:0929b23_11	雖總言六遠三近一者。	雖 總 言 六 遠 三 近 一 者  
ZH_T43_1833_06a:0929b23_15	有二釋。	有 二 釋  
ZH_T43_1833_06a:0929b24_2	一云當地名近。	一 云 當 地 名 近  
ZH_T43_1833_06a:0929b24_7	異地名遠。	異 地 名 遠  
ZH_T43_1833_06a:0929b24_17	眼．耳身三下地法故。	眼  耳 身 三 下 地 法 故  
ZH_T43_1833_06a:0929b25_4	二云先滅名遠。	二 云 先 滅 名 遠  
ZH_T43_1833_06a:0929b25_9	後滅名近。	後 滅 名 近  
ZH_T43_1833_06a:0929b26_4	由生彼天四識不生有前後故。	由 生 彼 天 四 識 不 生 有 前 後 故  
ZH_T43_1833_06a:0929b26_9	前釋為正。	前 釋 為 正  
ZH_T43_1833_06a:0929b27_4	本意顯彼所滅之識非皆當地。	本 意 顯 彼 所 滅 之 識 非 皆 當 地  
ZH_T43_1833_06a:0929b27_9	置遠近言。	置 遠 近 言  
ZH_T43_1833_06a:0929b28_1	論。	論  
ZH_T43_1833_06a:0929b28_11	聖教說彼無轉識故者。	聖 教 說 彼 無 轉 識 故 者  
ZH_T43_1833_06a:0929b28_19	即顯揚論第一云。	即 顯 揚 論 第 一 云  
ZH_T43_1833_06a:0929b29_13	無想天者謂先於此間得無想定。	無 想 天 者 謂 先 於 此 間 得 無 想 定  
ZH_T43_1833_06a:0929c01_7	由此後生無想有情天處。	由 此 後 生 無想有情 天 處  
ZH_T43_1833_06a:0929c02_1	不恒現行諸心．心法滅性。	不 恒 現 行 諸 心  心 法 滅 性  
ZH_T43_1833_06a:0929c02_17	又五蘊論亦云不恒現行心．心法滅。	又 五 蘊 論 亦 云 不 恒 現 行 心  心 法 滅  
ZH_T43_1833_06a:0929c03_2	對法亦同。	對 法 亦 同  
ZH_T43_1833_06a:0929c04_1	論。	論  
ZH_T43_1833_06a:0929c04_10	必起潤生煩惱故者。	必 起 潤 生 煩 惱 故 者  
ZH_T43_1833_06a:0929c04_19	按瑜伽論五十九云。	按 瑜 伽 論 五 十 九 云  
ZH_T43_1833_06a:0929c05_8	結生相續略有七種。	結生相續 略 有 七 種  
ZH_T43_1833_06a:0929c05_18	一纏及隨眠結生相續。	一 纏 及 隨 眠 結生相續  
ZH_T43_1833_06a:0929c06_4	謂諸異生。	謂 諸 異 生  
