segmentnr	original	stemmed
ZH_T42_1827_03a:0287b04_0	釋吉藏撰	釋 吉 藏 撰 
ZH_T42_1827_03a:0287b05_0	7 破因中有果品(下之上)破因中有果品第七	7   破 因 中 有 果 品  下 之 上  破 因 中 有 果 品 第 七 
ZH_T42_1827_03a:0287b06_0	六品三雙二雙已竟。今破第三有果無果。然	六 品 三 雙 二 雙 已 竟  今 破 第 三 有 果 無 果  然 
ZH_T42_1827_03a:0287b07_8	一異情塵攝法並盡。	一 異 情 塵 攝 法 並 盡  
ZH_T42_1827_03a:0287b07_17	大有與物一體異體。	大 有 與 物 一 體 異 體  
ZH_T42_1827_03a:0287b08_8	破此一異則外典法空。	破 此 一 異 則 外 典 法 空  
ZH_T42_1827_03a:0287b08_15	情塵是十二入。	情 塵 是 十 二 入  
ZH_T42_1827_03a:0287b09_4	十二入攝一切法。	十 二 入 攝 一 切 法  
ZH_T42_1827_03a:0287b09_13	情塵既空則一切空。	情 塵 既 空 則 一 切 空  
ZH_T42_1827_03a:0287b10_5	若爾上來二雙破法已盡。	若 爾 上 來 二 雙 破 法 已 盡  
ZH_T42_1827_03a:0287b10_16	今更破者凡有通別二義。	今 更 破 者 凡 有 通 別 二 義  
ZH_T42_1827_03a:0287b11_2	通義有四。	通 義 有 四  
ZH_T42_1827_03a:0287b11_15	一者上破法雖盡但鈍根未悟。	一 者 上 破 法 雖 盡 但 鈍 根 未 悟  
ZH_T42_1827_03a:0287b12_5	是故重立更復破之。	是 故 重 立 更 復 破 之  
ZH_T42_1827_03a:0287b12_16	二者受悟不同觀門各異。	二 者 受 悟 不 同 觀 門 各 異  
ZH_T42_1827_03a:0287b13_5	上已明二種觀門。	上 已 明 二 種 觀 門  
ZH_T42_1827_03a:0287b13_15	謂非一非異非內非外。	謂 非一非異 非 內 非 外  
ZH_T42_1827_03a:0287b14_12	今次說非有非無非因非果悟入實相。	今 次 說 非有非無 非 因 非 果 悟 入 實 相  
ZH_T42_1827_03a:0287b15_1	三者造論通經。	三 者 造 論 通 經  
ZH_T42_1827_03a:0287b15_8	經有種種異說。	經 有 種 種 異 說  
ZH_T42_1827_03a:0287b15_15	上以二門通之。	上 以 二 門 通 之  
ZH_T42_1827_03a:0287b16_15	今諸大乘經如涅槃師子吼品破因有果無果義。	今 諸 大 乘 經 如 涅 槃 師 子 吼 品 破 因 有 果 無 果 義  
ZH_T42_1827_03a:0287b17_8	今欲釋此等經故說今品。	今 欲 釋 此 等 經 故 說 今 品  
ZH_T42_1827_03a:0287b18_3	四者此論正破於外傍破於內。	四 者 此 論 正 破 於 外 傍 破 於 內  
ZH_T42_1827_03a:0287b19_1	佛滅度後至八百年時枝流成五百部。	佛 滅 度 後 至 八 百 年 時 枝 流 成 五 百 部  
ZH_T42_1827_03a:0287b19_12	執因有果無果障翳佛經。	執 因 有 果 無 果 障 翳 佛 經  
ZH_T42_1827_03a:0287b20_6	今破僧佉衛世兼洗上座僧祇。	今 破 僧 佉 衛 世 兼 洗 上 座 僧 祇  
ZH_T42_1827_03a:0287b20_13	故有此品來也。	故 有 此 品 來 也  
ZH_T42_1827_03a:0287b21_4	次別生起者亦有四義。	次 別 生 起 者 亦 有 四 義  
ZH_T42_1827_03a:0287b21_15	一者神品破人四品破法。	一 者 神 品 破 人 四 品 破 法  
ZH_T42_1827_03a:0287b22_5	今舉因果總救人法。	今 舉 因 果 總 救 人 法  
