segmentnr	original	stemmed
ZH_T19_1005B_001:0634b10_0	寶樓閣經梵字真言	寶 樓 閣 經 梵 字 真 言 
ZH_T19_1005B_001:0634b12_0	驚覺。	驚 覺  
ZH_T19_1005B_001:0634b13_0	􇖵􄖩􄗰􄙺􅞣􄕗􄕤􄑘􄕝􄢢􄗫􄕙􆵕􄕙	              
ZH_T19_1005B_001:0634b19_2	􄕯􈇌􄕱􄙨􈁴􄗥􄕍􄙖􄦽􄷩􄕯􄗱􄙖􄧃􄗦􄗽􄚣􄡈􄙘􄩷􄖵􄙒􄚨􄖩􄙖􄦽􄑘􅝑􄩟􄙺􄗱􄩟􄙺􄗱􄙺􅞣􄗦􄗽􄗙􄙖􄖪􄖫􈋶􈋶􄚦􄕻􄗽􄙺􄕻􄗽􈎭􇧺􄗬􄩡􄙺􅞣􄕗􄕤􄑘􄕗驚覺。	                                                            驚 覺  
ZH_T19_1005B_001:0634b23_2	􈁴􄙺􅞣􄕗􄕤􄑘􄕗􄗥􄕍􄙢􄩠􄕱􆻬􄺸􄙐􄺸􄙐􄕻􈆺􄕼􄕛􄑘􅝗􄗥􄕍􄗥􄕍􄗥􄚩􄗥􄕍􄕗􄕤􄑘􄕗􄷩􈇪􄕍􅁥􄚩􇖴根本。	                                         根 本  
ZH_T19_1005B_001:0634b29_4	􄖩􄗰􄙺􅞣􄕗􄕤􄑘􄕗􈁀􈁴􄙘􄖹􄙊􄑘􅝗􄗥􄕍􄪼􄗟􄕗􄕤􄕘􄖫􄕯􈋧􄖯􄗥􄕍􄗥􄕍􈂼􄪼􄗟􄙘􄗥􄙐􄙻􄑘􄗽􄑘􆫏􄙄􈅼􈅼􄺸􄙊􄺸􄙊􈎭􇧺􄙘􄙒􄑂􄕝􄙦􄡡􄕽􆵍􄕗􄑘􅝗􅁥􄚩􇖴心及隨心。	                                                                心 及 隨 心  
ZH_T19_1005B_001:0634c02_2	􈁴􄗥􄕍􄙖􄧅􈅼􇖴隨心。	       隨 心  
ZH_T19_1005B_001:0634c04_1	􈁴􄗥􄕍􄾫􄙄􈅼􄗁􈁆坐。	        坐  
ZH_T19_1005B_001:0634c06_3	􈁴􄗥􄕍􄑄􆧽􄙌􆿁􆿁􅁥􄚩􇖴結壇界。	           結 壇 界  
ZH_T19_1005B_001:0634c08_4	􈁴􄗥􄕍􄙖􄒶􄗷􄕻􄗽􄕻􄗽􆿁􅁥􄚩􇖴結十方界。	              結 十 方 界  
