segmentnr	original	stemmed
ZH_T44_1851_16a:0771a05_0	遠法師撰	遠 法 師 撰 
ZH_T44_1851_16a:0771a06_0	淨法聚因法中此卷有四門十六特勝義　菩薩十八不共法義　二十種	淨 法 聚 因 法 中 此 卷 有 四 門 十 六 特 勝 義  菩 薩 十八不共法 義  二 十 種 
ZH_T44_1851_16a:0771a07_0	法師德義　三十七道品義。	法 師 德 義  三十七道品 義  
ZH_T44_1851_16a:0771a10_12	200 十六特勝義(一六本)十六特勝七門分別一釋名辨相　二約對四念分別　三所求成差別　四就位分別　五約禪分別　六就人分別　七隨義分別就初門中先釋其名後辨其相。	2 0 0   十 六 特 勝 義  一 六 本  十 六 特 勝 七 門 分 別 一 釋 名 辨 相  二 約 對 四 念 分 別  三 所 求 成 差 別  四 就 位 分 別  五 約 禪 分 別  六 就 人 分 別  七 隨 義 分 別 就 初 門 中 先 釋 其 名 後 辨 其 相  
ZH_T44_1851_16a:0771a11_3	十六特勝如成實說。	十 六 特 勝 如 成 實 說  
ZH_T44_1851_16a:0771a11_12	毘婆娑中亦廣分別。	毘 婆 娑 中 亦 廣 分 別  
ZH_T44_1851_16a:0771a11_17	言特勝者。	言 特 勝 者  
ZH_T44_1851_16a:0771a12_11	此觀勝於不淨觀法故名特勝。	此 觀 勝 於 不 淨 觀 法 故 名 特 勝  
ZH_T44_1851_16a:0771a12_16	勝相如何。	勝 相 如 何  
ZH_T44_1851_16a:0771a13_2	釋有八種。	釋 有 八 種  
ZH_T44_1851_16a:0771a13_7	一破患勝。	一 破 患 勝  
ZH_T44_1851_16a:0771a13_16	不淨觀門但破貪欲。	不 淨 觀 門 但 破 貪 欲  
ZH_T44_1851_16a:0771a14_5	此觀能破一切煩惱。	此 觀 能 破 一切煩惱  
ZH_T44_1851_16a:0771a14_10	何故而然。	何 故 而 然  
ZH_T44_1851_16a:0771a14_19	一切煩惱因惡覺生。	一切煩惱 因 惡 覺 生  
ZH_T44_1851_16a:0771a15_8	念出入息除滅惡覺。	念 出 入 息 除 滅 惡 覺  
ZH_T44_1851_16a:0771a15_17	惡覺斷故煩惱不起。	惡 覺 斷 故 煩 惱 不 起  
ZH_T44_1851_16a:0771a16_3	故破一切。	故 破 一 切  
ZH_T44_1851_16a:0771a16_8	二斷結勝。	二 斷 結 勝  
ZH_T44_1851_16a:0771a16_17	彼不淨觀但能伏結。	彼 不 淨 觀 但 能 伏 結  
ZH_T44_1851_16a:0771a17_7	十六特勝亦伏亦永斷。	十 六 特 勝 亦 伏 亦 永 斷  
ZH_T44_1851_16a:0771a17_12	三寬廣勝。	三 寬 廣 勝  
ZH_T44_1851_16a:0771a18_7	彼不淨觀但觀色法以為不淨。	彼 不 淨 觀 但 觀 色 法 以 為 不 淨  
ZH_T44_1851_16a:0771a18_16	特勝通觀色心等法。	特 勝 通 觀 色 心 等 法  
ZH_T44_1851_16a:0771a19_2	四微細勝。	四 微 細 勝  
ZH_T44_1851_16a:0771a19_11	彼不淨觀但觀骨等。	彼 不 淨 觀 但 觀 骨 等  
ZH_T44_1851_16a:0771a20_5	特勝微細能觀無常斷離滅等。	特 勝 微 細 能 觀 無 常 斷 離 滅 等  
ZH_T44_1851_16a:0771a20_10	五堅固勝。	五 堅 固 勝  
ZH_T44_1851_16a:0771a20_19	彼不淨觀緣他身起。	彼 不 淨 觀 緣 他 身 起  
ZH_T44_1851_16a:0771a21_4	得而易失。	得 而 易 失  
ZH_T44_1851_16a:0771a21_13	十六特勝緣自身起。	十 六 特 勝 緣 自 身 起  
ZH_T44_1851_16a:0771a21_18	得而難失。	得 而 難 失  
ZH_T44_1851_16a:0771a22_3	六調停勝。	六 調 停 勝  
ZH_T44_1851_16a:0771a22_8	如成實說。	如 成 實 說  
ZH_T44_1851_16a:0771a22_17	彼不淨觀未得離欲。	彼 不 淨 觀 未得離欲  
ZH_T44_1851_16a:0771a23_3	已自厭惡。	已 自 厭 惡  
ZH_T44_1851_16a:0771a23_12	如彼婆求河邊比丘。	如 彼 婆 求 河 邊 比 丘  
ZH_T44_1851_16a:0771a24_6	由觀不淨服毒墜高求刀自殺。	由 觀 不 淨 服 毒 墜 高 求 刀 自 殺  
ZH_T44_1851_16a:0771a24_15	如藥過增反更為患。	如 藥 過 增 反 更 為 患  
ZH_T44_1851_16a:0771a25_1	特勝不爾。	特 勝 不 爾  
ZH_T44_1851_16a:0771a25_10	能破貪欲而不生厭。	能 破 貪 欲 而 不 生 厭  
ZH_T44_1851_16a:0771a25_15	七所生勝。	七 所 生 勝  
ZH_T44_1851_16a:0771a26_2	如毘婆娑說。	如 毘 婆 娑 說  
ZH_T44_1851_16a:0771a26_11	彼不淨觀增眾生想。	彼 不 淨 觀 增 眾 生 想  
ZH_T44_1851_16a:0771a27_5	以其觀察男女等骨為不淨故。	以 其 觀 察 男 女 等 骨 為 不 淨 故  
ZH_T44_1851_16a:0771a27_14	十六特勝增長法想。	十 六 特 勝 增 長 法 想  
ZH_T44_1851_16a:0771a28_4	以空三昧之根本故。	以 空 三 昧 之 根 本 故  
ZH_T44_1851_16a:0771a28_9	八所異勝。	八 所 異 勝  
ZH_T44_1851_16a:0771a28_15	如毘婆沙說。	如 毘 婆 沙 說  
ZH_T44_1851_16a:0771a29_4	彼不淨觀與外道共。	彼 不 淨 觀 與 外 道 共  
ZH_T44_1851_16a:0771a29_13	十六特勝不共外道。	十 六 特 勝 不 共 外 道  
ZH_T44_1851_16a:0771b01_3	具斯八義故名特勝。	具 斯 八 義 故 名 特 勝  
ZH_T44_1851_16a:0771b01_8	名義如是。	名 義 如 是  
