segmentnr	original	stemmed
ZH_T47_1998A_022:0902b20_0	大慧普覺禪師法語卷第二十二	大 慧 普 覺 禪 師 法 語 卷 第 二 十 二 
ZH_T47_1998A_022:0902b22_0	宋徑山能仁禪院住持嗣法	宋 徑 山 能 仁 禪 院 住 持 嗣 法 
ZH_T47_1998A_022:0902b23_0	慧日禪師臣蘊聞　上進	慧 日 禪 師 臣 蘊 聞  上 進 
ZH_T47_1998A_022:0902b25_7	示快然居士示快然居士羅知縣快然居士羅宗約。	示 快 然 居 士 示 快 然 居 士 羅 知 縣 快 然 居 士 羅 宗 約  
ZH_T47_1998A_022:0902b25_14	紹興丁丑暮春。	紹 興 丁 丑 暮 春  
ZH_T47_1998A_022:0902b26_4	得得來鄮山見妙喜。	得 得 來 鄮 山 見 妙 喜  
ZH_T47_1998A_022:0902b26_14	欲究竟此段大事因緣。	欲 究 竟 此 段 大 事 因 緣  
ZH_T47_1998A_022:0902b27_2	屢隨眾到室中。	屢 隨 眾 到 室 中  
ZH_T47_1998A_022:0902b27_9	呈伎倆逞解會。	呈 伎 倆 逞 解 會  
ZH_T47_1998A_022:0902b27_14	都與列下。	都 與 列 下  
ZH_T47_1998A_022:0902b28_5	忽一日喜見眉宇知渠。	忽 一 日 喜 見 眉 宇 知 渠  
ZH_T47_1998A_022:0902b28_10	管中窺豹。	管 中 窺 豹  
ZH_T47_1998A_022:0902b28_15	轉身動腦。	轉 身 動 腦  
ZH_T47_1998A_022:0902b29_3	袖間已有頌子。	袖 間 已 有 頌 子  
ZH_T47_1998A_022:0902b29_8	雖未拈出。	雖 未 拈 出  
ZH_T47_1998A_022:0902b29_19	妙喜即時與撥轉關棙子。	妙 喜 即 時 與 撥 轉 關 棙 子  
ZH_T47_1998A_022:0902c01_13	渠雖未能赤骨𩪸地跳出葛藤窠。	渠 雖 未 能 赤 骨 𩪸 地 跳 出 葛 藤 窠  
