segmentnr	original	stemmed
ZH_T47_1994B_001:0646a26_0	楊岐方會和尚後錄	楊 岐 方 會 和 尚 後 錄 
ZH_T47_1994B_001:0646a28_0	師。入院開堂。宣疏了。師云。大眾。大家散去。	師  入 院 開 堂  宣 疏 了  師 云  大 眾  大 家 散 去  
ZH_T47_1994B_001:0646a29_0	早落二頭三首。如不散去。今日熱瞞諸人去	早 落 二 頭 三 首  如 不 散 去  今 日 熱 瞞 諸 人 去 
ZH_T47_1994B_001:0646b01_1	也。	也  
ZH_T47_1994B_001:0646b01_6	宜陽秀水。	宜 陽 秀 水  
ZH_T47_1994B_001:0646b01_11	萍實楚江。	萍 實 楚 江  
ZH_T47_1994B_001:0646b01_15	遂陞座。	遂 陞 座  
ZH_T47_1994B_001:0646b01_19	拈香云。	拈 香 云  
ZH_T47_1994B_001:0646b02_3	此一瓣香。	此 一 瓣 香  
ZH_T47_1994B_001:0646b02_10	奉為今上皇帝。	奉 為 今 上 皇 帝  
ZH_T47_1994B_001:0646b02_15	聖壽千秋。	聖 壽 千 秋  
ZH_T47_1994B_001:0646b02_20	永昌佛日。	永 昌 佛 日  
ZH_T47_1994B_001:0646b03_4	次一瓣香。	次 一 瓣 香  
ZH_T47_1994B_001:0646b03_11	奉為州縣官僚。	奉 為 州 縣 官 僚  
ZH_T47_1994B_001:0646b03_16	檀那十信。	檀 那 十 信  
ZH_T47_1994B_001:0646b04_1	此一瓣香。	此 一 瓣 香  
ZH_T47_1994B_001:0646b04_9	諸人還知落處麼。	諸 人 還 知 落 處 麼  
ZH_T47_1994B_001:0646b04_16	若也知得落處。	若 也 知 得 落 處  
ZH_T47_1994B_001:0646b05_4	更不須開兩片皮。	更 不 須 開 兩 片 皮  
ZH_T47_1994B_001:0646b05_9	若也不知。	若 也 不 知  
ZH_T47_1994B_001:0646b05_15	為先住南源。	為 先 住 南 源  
ZH_T47_1994B_001:0646b05_20	次住石霜。	次 住 石 霜  
ZH_T47_1994B_001:0646b06_8	今住潭州興化禪寺。	今 住 潭 州 興 化 禪 寺  
ZH_T47_1994B_001:0646b06_16	諸人還識興化麼。	諸 人 還 識 興 化 麼  
ZH_T47_1994B_001:0646b07_1	如不識。	如 不 識  
ZH_T47_1994B_001:0646b07_8	不免帶累上祖。	不 免 帶 累 上 祖  
ZH_T47_1994B_001:0646b07_12	遂趺座。	遂 趺 座  
ZH_T47_1994B_001:0646b07_18	維那白槌訖。	維 那 白 槌 訖  
ZH_T47_1994B_001:0646b08_1	師云。	師 云  
ZH_T47_1994B_001:0646b08_7	早落第二義。	早 落 第 二 義  
ZH_T47_1994B_001:0646b08_12	大眾散去。	大 眾 散 去  
ZH_T47_1994B_001:0646b08_17	猶較些子。	猶 較 些 子  
ZH_T47_1994B_001:0646b09_2	既不散去。	既 不 散 去  
ZH_T47_1994B_001:0646b09_7	有疑請問。	有 疑 請 問  
ZH_T47_1994B_001:0646b09_10	僧問。	僧 問  
ZH_T47_1994B_001:0646b09_16	師唱誰家曲。	師 唱 誰 家 曲  
ZH_T47_1994B_001:0646b10_1	宗風嗣阿誰。	宗 風 嗣 阿 誰  
ZH_T47_1994B_001:0646b10_4	師云。	師 云  
ZH_T47_1994B_001:0646b10_12	隔江打鼓不聞聲。	隔 江 打 鼓 不 聞 聲  
ZH_T47_1994B_001:0646b10_15	僧云。	僧 云  
ZH_T47_1994B_001:0646b10_20	興化的子。	興 化 的 子  
ZH_T47_1994B_001:0646b11_4	臨濟兒孫。	臨 濟 兒 孫  
ZH_T47_1994B_001:0646b11_7	師云。	師 云  
ZH_T47_1994B_001:0646b11_14	今日因齋慶讚。	今 日 因 齋 慶 讚  
ZH_T47_1994B_001:0646b11_18	師乃云。	師 乃 云  
ZH_T47_1994B_001:0646b12_4	更有問話者麼。	更 有 問 話 者 麼  
ZH_T47_1994B_001:0646b12_8	所以道。	所 以 道  
ZH_T47_1994B_001:0646b12_13	諸供養中。	諸 供 養 中  
ZH_T47_1994B_001:0646b12_20	法供養最為勝。	法 供 養 最 為 勝  
ZH_T47_1994B_001:0646b13_3	良久云。	良 久 云  
ZH_T47_1994B_001:0646b13_8	百千諸佛。	百 千 諸 佛  
ZH_T47_1994B_001:0646b13_16	天下老和尚出世。	天 下 老 和 尚 出 世  
ZH_T47_1994B_001:0646b14_3	皆以直指人心。	皆 以 直 指 人 心  
ZH_T47_1994B_001:0646b14_8	見性成佛。	見 性 成 佛  
ZH_T47_1994B_001:0646b14_16	若向者裏明得去。	若 向 者 裏 明 得 去  
ZH_T47_1994B_001:0646b15_5	盡與百千諸佛同參。	盡 與 百 千 諸 佛 同 參  
ZH_T47_1994B_001:0646b15_10	若向者裏。	若 向 者 裏  
ZH_T47_1994B_001:0646b15_15	未能明得。	未 能 明 得  
ZH_T47_1994B_001:0646b16_4	楊岐未免惹帶口業。	楊 岐 未 免 惹 帶 口 業  
ZH_T47_1994B_001:0646b16_14	況諸人盡是靈山會上。	況 諸 人 盡 是 靈 山 會 上  
ZH_T47_1994B_001:0646b17_2	受佛付囑底人。	受 佛 付 囑 底 人  
ZH_T47_1994B_001:0646b17_9	何須自家退屈。	何 須 自 家 退 屈  
ZH_T47_1994B_001:0646b17_17	還有記得底人麼。	還 有 記 得 底 人 麼  
ZH_T47_1994B_001:0646b18_1	爾且道。	爾 且 道  
ZH_T47_1994B_001:0646b18_8	靈山末後一句。	靈 山 末 後 一 句  
ZH_T47_1994B_001:0646b18_13	作麼生道。	作 麼 生 道  
ZH_T47_1994B_001:0646b18_16	如無。	如 無  
ZH_T47_1994B_001:0646b19_2	楊岐今日敗闕。	楊 岐 今 日 敗 闕  
ZH_T47_1994B_001:0646b19_6	以方會。	以 方 會  
ZH_T47_1994B_001:0646b19_13	俾欲深雲隱拙。	俾 欲 深 雲 隱 拙  
ZH_T47_1994B_001:0646b19_18	隨眾延時。	隨 眾 延 時  
ZH_T47_1994B_001:0646b20_4	豈謂郡縣官僚。	豈 謂 郡 縣 官 僚  
ZH_T47_1994B_001:0646b20_9	洎諸檀信。	洎 諸 檀 信  
ZH_T47_1994B_001:0646b20_14	共崇三寶。	共 崇 三 寶  
ZH_T47_1994B_001:0646b20_19	續佛壽命。	續 佛 壽 命  
