segmentnr	original	stemmed
ZH_T18_0895a_001:0719a03_0	蘇婆呼童子請問經卷上	蘇 婆 呼 童 子 請 問 經 卷 上 
ZH_T18_0895a_001:0719a05_0	唐天竺三藏輸波迦羅奉　制譯	唐 天 竺 三 藏 輸波迦羅 奉  制 譯 
ZH_T18_0895a_001:0719a06_0	1 律分品律分品第一	1   律 分 品 律 分 品 第 一 
ZH_T18_0895a_001:0719a08_7	爾時，執金剛菩薩大藥叉將，威力難思，光超千日，一心而住。	爾 時  執 金 剛 菩 薩 大 藥 叉 將  威 力 難 思  光 超 千 日  一 心 而 住  
ZH_T18_0895a_001:0719a09_7	於大會中，有一童子，名曰蘇婆呼，大悲淳厚。	於 大 會 中  有 一 童 子  名 曰 蘇 婆 呼  大 悲 淳 厚  
ZH_T18_0895a_001:0719a10_9	即從座起，虔誠頂禮執金剛足已，曲躬合掌白言：	即 從 座 起  虔 誠 頂 禮 執 金 剛 足 已  曲 躬 合 掌 白 言  
ZH_T18_0895a_001:0719a11_11	「大威尊者，我今抱疑日久，欲有少問，唯見聽許。	 大 威 尊 者  我 今 抱 疑 日 久  欲 有 少 問  唯 見 聽 許  
ZH_T18_0895a_001:0719a12_11	」爾時，執金剛大藥叉將言：	 爾 時  執 金 剛 大 藥 叉 將 言  
ZH_T18_0895a_001:0719a13_10	「汝所疑者，今恣汝問，我為汝決疑情斷除。	 汝 所 疑 者  今 恣 汝 問  我 為 汝 決 疑 情 斷 除  
ZH_T18_0895a_001:0719a13_18	」蘇婆呼童子曰：	 蘇 婆 呼 童 子 曰  
ZH_T18_0895a_001:0719a17_7	「我今恣問尊威聽許，我久疑者，遍觀一切世間出家在家善男女等，為求出離生死海故，求覓陀羅尼速成就法，節食持誦專心勤苦，如是修行仍不成就。	 我 今 恣 問 尊 威 聽 許  我 久 疑 者  遍 觀 一切世間 出 家 在 家 善 男 女 等  為 求 出 離生死海 故  求 覓 陀 羅 尼 速 成 就 法  節 食 持 誦 專 心 勤 苦  如 是 修 行 仍 不 成 就  
ZH_T18_0895a_001:0719a18_7	唯願尊者分別解說不成就因緣及成就法。	唯 願 尊 者 分別解說 不 成 就 因 緣 及 成 就 法  
ZH_T18_0895a_001:0719a19_2	尊威悲光，能除眾生極重苦源；	尊 威 悲 光  能 除 眾 生 極 重 苦 源  
ZH_T18_0895a_001:0719a19_12	所演真言，復能破障；	所 演 真 言  復 能 破 障  
ZH_T18_0895a_001:0719a20_11	菩薩修因，行其六度，至極等妙，行願不虛；	菩 薩 修 因  行 其 六 度  至 極 等 妙  行 願 不 虛  
ZH_T18_0895a_001:0719a21_6	所施言教，皆為眾生，進趣菩提。	所 施 言 教  皆 為 眾 生  進 趣 菩 提  
ZH_T18_0895a_001:0719a24_5	何因眾生持誦真言不復獲果，尋師所求真言悉地上中下法，從日至月、月至經年、從年極至一形，具修苦行晝夜不闕亦無効驗？	何 因 眾 生 持 誦 真 言 不 復 獲 果  尋 師 所 求 真 言 悉 地 上 中 下 法  從 日 至 月  月 至 經 年  從 年 極 至 一 形  具 修 苦 行 晝 夜 不 闕 亦 無 効 驗  
ZH_T18_0895a_001:0719a25_4	若以依法作不成者，此真言句不可依也；	若 以 依 法 作 不 成 者  此 真 言 句 不 可 依 也  
ZH_T18_0895a_001:0719a25_18	若須依者，先以行說一無證効。	若 須 依 者  先 以 行 說 一 無 證 効  
ZH_T18_0895a_001:0719a27_1	世尊設教，若能持誦真言，即得智慧得離無明；	世 尊 設 教  若 能 持 誦 真 言  即 得 智 慧 得 離 無 明  
ZH_T18_0895a_001:0719a27_12	無明斷故，即寂滅解脫。	無 明 斷 故  即 寂 滅 解 脫  
ZH_T18_0895a_001:0719a28_5	若如此者，何故不得悉地果願？	若 如 此 者  何 故 不 得 悉 地 果 願  
ZH_T18_0895a_001:0719a29_9	應棄真言，當順無明，何須勤苦持誦真言求於悉地？	應 棄 真 言  當 順 無 明  何 須 勤 苦 持 誦 真 言 求 於 悉 地  
