segmentnr	original	stemmed
ZH_T07_0220c_402:0007a18_0	大般若波羅蜜多經卷第四百二	大 般 若 波羅蜜多 經 卷 第 四 百 二 
ZH_T07_0220c_402:0007a20_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220c_402:0007a21_0	2 歡喜品第二分歡喜品第二	2   歡 喜 品 第 二 分 歡 喜 品 第 二 
ZH_T07_0220c_402:0007a26_4	爾時，世尊知諸世界諸有緣眾一切來集諸天、魔、梵、若諸沙門、若婆羅門、若健達縛、若阿素洛、若諸龍神、人非人等、若諸菩薩摩訶薩眾住最後身紹尊位者皆來集會，便告具壽舍利子言：	爾 時  世 尊 知 諸 世 界 諸 有 緣 眾 一 切 來 集 諸 天  魔  梵  若 諸 沙 門  若 婆 羅 門  若 健 達 縛  若 阿 素 洛  若 諸 龍 神  人 非 人 等  若 諸 菩薩摩訶薩 眾 住 最 後 身 紹 尊 位 者 皆 來 集 會  便 告 具 壽 舍 利 子 言  
ZH_T07_0220c_402:0007a27_12	「若菩薩摩訶薩欲於一切法等覺一切相，當學般若波羅蜜多。	 若 菩薩摩訶薩 欲 於一切法 等 覺 一 切 相  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0007a29_11	」時，舍利子歡喜踊躍即從座起，頂禮雙足偏覆左肩，右膝著地合掌恭敬，而白佛言：	 時  舍 利 子 歡喜踊躍 即 從 座 起  頂 禮 雙 足 偏 覆 左 肩  右膝著地 合掌恭敬  而 白 佛 言  
ZH_T07_0220c_402:0007a29_15	「世尊！	 世 尊  
ZH_T07_0220c_402:0007b02_4	云何菩薩摩訶薩欲於一切法等覺一切相，當學般若波羅蜜多？	云 何 菩薩摩訶薩 欲 於一切法 等 覺 一 切 相  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0007b02_14	」佛告具壽舍利子言：	 佛 告 具 壽 舍 利 子 言  
ZH_T07_0220c_402:0007b04_9	「諸菩薩摩訶薩應以無住而為方便，安住般若波羅蜜多，所住、能住不可得故；	 諸 菩薩摩訶薩 應 以 無 住 而 為 方 便  安 住 般 若 波羅蜜多  所 住  能 住 不 可 得 故  
ZH_T07_0220c_402:0007b06_2	應以無捨而為方便，圓滿布施波羅蜜多，施者、受者及所施物不可得故；	應 以 無 捨 而 為 方 便  圓 滿 布 施 波羅蜜多  施 者  受 者 及 所 施 物 不 可 得 故  
ZH_T07_0220c_402:0007b07_11	應以無護而為方便，圓滿淨戒波羅蜜多，犯、無犯相不可得故；	應 以 無 護 而 為 方 便  圓 滿 淨 戒 波羅蜜多  犯  無 犯 相 不 可 得 故  
ZH_T07_0220c_402:0007b08_18	應以無取而為方便，圓滿安忍波羅蜜多，動、不動相不可得故；	應 以 無 取 而 為 方 便  圓 滿 安忍波羅蜜多  動  不 動 相 不 可 得 故  
ZH_T07_0220c_402:0007b10_7	應以無勤而為方便，圓滿精進波羅蜜多，身心勤、怠不可得故；	應 以 無 勤 而 為 方 便  圓 滿 精進波羅蜜多  身 心 勤  怠 不 可 得 故  
ZH_T07_0220c_402:0007b11_15	應以無思而為方便，圓滿靜慮波羅蜜多，有味、無味不可得故；	應 以 無 思 而 為 方 便  圓 滿 靜慮波羅蜜多  有 味  無 味 不 可 得 故  
ZH_T07_0220c_402:0007b13_3	應以無著而為方便，圓滿般若波羅蜜多，諸法性、相不可得故。	應 以 無 著 而 為 方 便  圓 滿 般 若 波羅蜜多  諸 法 性  相 不 可 得 故  
ZH_T07_0220c_402:0007b14_7	「復次，舍利子！	 復 次  舍 利 子  
ZH_T07_0220c_402:0007b17_12	諸菩薩摩訶薩安住般若波羅蜜多，以無所得而為方便，應修習四念住、四正斷、四神足、五根、五力、七等覺支、八聖道支，是三十七菩提分法不可得故；	諸 菩薩摩訶薩 安 住 般 若 波羅蜜多  以 無 所 得 而 為 方 便  應 修 習 四 念 住  四 正 斷  四 神 足  五 根  五 力  七等覺支  八聖道支  是 三十七菩提分法 不 可 得 故  
ZH_T07_0220c_402:0007b19_12	以無所得而為方便，應修習空三摩地、無相三摩地、無願三摩地，是三等持不可得故；	以 無 所 得 而 為 方 便  應 修 習 空三摩地  無相三摩地  無 願 三 摩 地  是 三 等 持 不 可 得 故  
ZH_T07_0220c_402:0007b21_10	以無所得而為方便，應修習四靜慮、四無量、四無色定，靜慮、無量及無色定不可得故；	以 無 所 得 而 為 方 便  應 修 習 四 靜 慮  四 無 量  四無色定  靜 慮  無 量 及 無 色 定 不 可 得 故  
ZH_T07_0220c_402:0007b23_15	以無所得而為方便，應修習八解脫、八勝處、九次第定、十遍處，解脫、勝處、等至、遍處不可得故；	以 無 所 得 而 為 方 便  應 修 習 八 解 脫  八 勝 處  九次第定  十 遍 處  解 脫  勝 處  等 至  遍 處 不 可 得 故  
ZH_T07_0220c_402:0007b26_12	以無所得而為方便，應修習九想，謂膖脹想、膿爛想、異赤想、青瘀想、啄噉想、離散想、骸骨想、焚燒想、滅壞想，如是諸想不可得故；	以 無 所 得 而 為 方 便  應 修 習 九 想  謂 膖 脹 想  膿 爛 想  異 赤 想  青 瘀 想  啄 噉 想  離 散 想  骸 骨 想  焚 燒 想  滅 壞 想  如 是 諸 想 不 可 得 故  
ZH_T07_0220c_402:0007b29_20	以無所得而為方便，應修習十隨念，謂佛隨念、法隨念、僧隨念、戒隨念、捨隨念、天隨念、入出息隨念、厭隨念、死隨念、身隨念，是諸隨念不可得故；	以 無 所 得 而 為 方 便  應 修 習 十 隨 念  謂 佛 隨 念  法 隨 念  僧 隨 念  戒 隨 念  捨 隨 念  天 隨 念  入 出 息 隨 念  厭 隨 念  死 隨 念  身 隨 念  是 諸 隨 念 不 可 得 故  
ZH_T07_0220c_402:0007c04_1	以無所得而為方便，應修習十想，謂無常想、苦想、無我想、不淨想、死想、一切世間不可樂想、厭食想、斷想、離想、滅想，如是諸想不可得故；	以 無 所 得 而 為 方 便  應 修 習 十 想  謂 無 常 想  苦 想  無 我 想  不 淨 想  死 想  一切世間 不 可 樂 想  厭 食 想  斷 想  離 想  滅 想  如 是 諸 想 不 可 得 故  
ZH_T07_0220c_402:0007c06_18	以無所得而為方便，應修習十一智，謂苦智、集智、滅智、道智、盡智、無生智、法智、類智、世俗智、他心智、如說智，如是諸智不可得故；	以 無 所 得 而 為 方 便  應 修 習 十 一 智  謂 苦 智  集 智  滅 智  道 智  盡 智  無 生 智  法 智  類 智  世 俗 智  他 心 智  如 說 智  如 是 諸 智 不 可 得 故  
ZH_T07_0220c_402:0007c09_4	以無所得而為方便，應修習有尋有伺三摩地、無尋唯伺三摩地、無尋無伺三摩地，三三摩地不可得故；	以 無 所 得 而 為 方 便  應 修 習 有 尋 有 伺 三 摩 地  無 尋 唯 伺 三 摩 地  無 尋 無 伺 三 摩 地  三三摩地 不 可 得 故  
ZH_T07_0220c_402:0007c10_20	以無所得而為方便，應修習未知當知根、已知根、具知根，三無漏根不可得故；	以 無 所 得 而 為 方 便  應 修 習 未知當知根  已 知 根  具 知 根  三無漏根 不 可 得 故  
ZH_T07_0220c_402:0007c20_6_0	以無所得而為方便，應修習不淨處觀、遍滿處	以無所得而為方便，應修習不淨處觀、遍滿處
ZH_T07_0220c_402:0007c20_6_1	觀、一切智智、奢摩他、毘鉢舍那、四攝事、	觀、一切智智、奢摩他、毘鉢舍那、四攝事、
ZH_T07_0220c_402:0007c20_6_2	四勝住、三明、五眼、六神通、六波羅蜜多、	四勝住、三明、五眼、六神通、六波羅蜜多、
ZH_T07_0220c_402:0007c20_6_3	七聖財、八大士覺、九有情居智、陀羅尼門、	七聖財、八大士覺、九有情居智、陀羅尼門、
ZH_T07_0220c_402:0007c20_6_4	三摩地門、十地、十行、十忍、二十增上意樂	三摩地門、十地、十行、十忍、二十增上意樂
ZH_T07_0220c_402:0007c20_6_5	、如來十力、四無所畏、四無礙解、十八佛不	、如來十力、四無所畏、四無礙解、十八佛不
ZH_T07_0220c_402:0007c20_6_6	共法、三十二大士相、八十隨好、無忘失法、	共法、三十二大士相、八十隨好、無忘失法、
ZH_T07_0220c_402:0007c20_6_7	恒住捨性、一切智、道相智、一切相智、一切	恒住捨性、一切智、道相智、一切相智、一切
ZH_T07_0220c_402:0007c20_6_8	相微妙智、大慈、大悲、大喜、大捨，及餘無	相微妙智、大慈、大悲、大喜、大捨，及餘無
ZH_T07_0220c_402:0007c20_6_9	量無邊佛法，如是諸法不可得故。	量無邊佛法，如是諸法不可得故。
ZH_T07_0220c_402:0007c21_7	「復次，舍利子！	 復 次  舍 利 子  
ZH_T07_0220c_402:0007c22_11	若菩薩摩訶薩欲疾證得一切智智，當學般若波羅蜜多；	若 菩薩摩訶薩 欲 疾 證 得 一切智智  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0007c23_17	欲疾圓滿一切智、道相智、一切相智，當學般若波羅蜜多；	欲 疾 圓 滿 一 切 智  道 相 智  一切相智  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0007c25_6	欲疾圓滿一切有情心行相智、一切相微妙智，當學般若波羅蜜多；	欲 疾 圓 滿 一切有情 心 行 相 智  一 切 相 微 妙 智  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0007c26_5	欲拔一切煩惱習氣，當學般若波羅蜜多；	欲 拔 一切煩惱習氣  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0007c27_4	欲入菩薩正性離生，當學般若波羅蜜多；	欲 入 菩 薩 正性離生  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0007c28_3	欲超聲聞及獨覺地，當學般若波羅蜜多；	欲 超 聲 聞 及 獨 覺 地  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0007c29_2	欲住菩薩不退轉地，當學般若波羅蜜多；	欲 住 菩 薩 不退轉地  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0008a01_1	欲得六種殊勝神通，當學般若波羅蜜多；	欲 得 六 種 殊 勝 神 通  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0008a02_4	欲知一切有情心行所趣差別，當學般若波羅蜜多；	欲 知 一切有情 心 行 所 趣 差 別  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0008a03_7	欲勝一切聲聞、獨覺智慧作用，當學般若波羅蜜多；	欲 勝 一 切 聲 聞  獨 覺 智 慧 作 用  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0008a04_11	欲得一切陀羅尼門、三摩地門，當學般若波羅蜜多；	欲 得 一 切 陀羅尼門  三 摩 地 門  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0008a06_3	欲以一念隨喜之心，超過一切聲聞、獨覺所有布施，當學般若波羅蜜多；	欲 以 一 念 隨 喜 之 心  超 過 一 切 聲 聞  獨 覺 所 有 布 施  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0008a07_15	欲以一念隨喜之心，超過一切聲聞、獨覺所有淨戒，當學般若波羅蜜多；	欲 以 一 念 隨 喜 之 心  超 過 一 切 聲 聞  獨 覺 所 有 淨 戒  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0008a09_12	欲以一念隨喜之心，超過一切聲聞、獨覺定、慧、解脫、解脫智見，當學般若波羅蜜多；	欲 以 一 念 隨 喜 之 心  超 過 一 切 聲 聞  獨 覺 定  慧  解 脫  解脫智見  當 學 般 若 波羅蜜多  
ZH_T07_0220c_402:0008a11_13	欲以一念隨喜之心，超過一切聲聞、獨覺靜慮、解脫、等持、等至及餘善法，當學般若波羅蜜多；	欲 以 一 念 隨 喜 之 心  超 過 一 切 聲 聞  獨 覺 靜 慮  解 脫  等 持  等 至 及 餘 善 法  當 學 般 若 波羅蜜多  
