segmentnr	original	stemmed
ZH_T21_1369b_001:0886a16_0	百千印陀羅尼經	百 千 印 陀 羅 尼 經 
ZH_T21_1369b_001:0886a18_0	唐于闐三藏實叉難陀譯	唐 于 闐 三 藏 實 叉 難 陀 譯 
ZH_T21_1369b_001:0886a19_0	如是我聞。一時佛在王舍城耆闍崛山中。與	如是我聞  一 時 佛 在 王 舍 城 耆 闍 崛 山 中  與 
ZH_T21_1369b_001:0886a20_10	大比丘眾及無量菩薩俱。	大 比 丘 眾 及 無 量 菩 薩 俱  
ZH_T21_1369b_001:0886a21_9	爾時世尊告諸比丘有陀羅尼名百千印。	爾 時 世 尊 告 諸 比 丘 有 陀 羅 尼 名 百 千 印  
ZH_T21_1369b_001:0886a21_14	當共受持。	當 共 受 持  
ZH_T21_1369b_001:0886a21_19	誦此呪時。	誦 此 呪 時  
ZH_T21_1369b_001:0886a22_12	應先歸命金色廣顏光明幢佛。	應 先 歸 命 金 色 廣 顏 光 明 幢 佛  
ZH_T21_1369b_001:0886a22_18	釋迦牟尼佛。	釋 迦 牟 尼 佛  
ZH_T21_1369b_001:0886a23_8	即說根本陀羅尼曰。	即 說 根 本 陀 羅 尼 曰  
ZH_T21_1369b_001:0886b07_4_0	怛姪他一唵引聲二菩提菩提菩提菩提三薩婆怛	怛姪他一唵引聲二菩提菩提菩提菩提三薩婆怛
ZH_T21_1369b_001:0886b07_4_1	他揭多瞿折囉四馱囉馱囉五訶囉訶囉六鉢囉呵	他揭多瞿折囉四馱囉馱囉五訶囉訶囉六鉢囉呵
ZH_T21_1369b_001:0886b07_4_2	囉鉢囉呵囉七莫訶菩提質多八注盧注盧九設多	囉鉢囉呵囉七莫訶菩提質多八注盧注盧九設多
ZH_T21_1369b_001:0886b07_4_3	曷審彌珊招地低十薩婆怛他揭多地瑟他長聲阿	曷審彌珊招地低十薩婆怛他揭多地瑟他長聲阿
ZH_T21_1369b_001:0886b07_4_4	毘瑟低十一具儜具那鉢底十二勃陀具那婆娑下	毘瑟低十一具儜具那鉢底十二勃陀具那婆娑下
ZH_T21_1369b_001:0886b07_4_5	去嘶十三蔑囇蔑囇十四伽伽那怛囇十五薩婆怛	去嘶十三蔑囇蔑囇十四伽伽那怛囇十五薩婆怛
ZH_T21_1369b_001:0886b07_4_6	他揭多地瑟恥低那婆薩怛囇十六睒摩睒摩十七	他揭多地瑟恥低那婆薩怛囇十六睒摩睒摩十七
ZH_T21_1369b_001:0886b07_4_7	鉢囉睒摩鉢囉睒摩十八薩婆播波鉢囉睒摩寧十	鉢囉睒摩鉢囉睒摩十八薩婆播波鉢囉睒摩寧十
ZH_T21_1369b_001:0886b07_4_8	九薩婆播波毘戍達寧二十虎盧虎盧菩提末伽三	九薩婆播波毘戍達寧二十虎盧虎盧菩提末伽三
ZH_T21_1369b_001:0886b07_4_9	鉢囉嘶替低二十一薩婆怛他揭多鉢囉底瑟恥多	鉢囉嘶替低二十一薩婆怛他揭多鉢囉底瑟恥多
ZH_T21_1369b_001:0886b07_4_10	戍提薩婆訶二十二爾時世尊。	戍提薩婆訶二十二爾時世尊。
ZH_T21_1369b_001:0886b07_13	復為大眾說心呪曰。	復 為 大 眾 說 心 呪 曰  
ZH_T21_1369b_001:0886b10_4	唵一薩婆怛他揭多吠婆盧吉帝二社耶社耶薩婆訶三爾時世尊。	唵 一 薩 婆 怛 他 揭 多 吠 婆 盧 吉 帝 二 社 耶 社 耶 薩 婆 訶 三 爾 時 世 尊  
ZH_T21_1369b_001:0886b10_13	復更宣說隨心呪曰。	復 更 宣 說 隨 心 呪 曰  
ZH_T21_1369b_001:0886b13_7	唵虎嚧虎嚧一𮁞耶目磎薩婆訶二若有比丘比丘尼優婆塞優婆夷及餘淨信善男女等造塔之時。	唵 虎 嚧 虎 嚧 一 𮁞 耶 目 磎 薩 婆 訶 二 若 有 比 丘 比 丘 尼 優 婆 塞 優 婆 夷 及 餘 淨 信 善 男 女 等 造 塔 之 時  
ZH_T21_1369b_001:0886b13_18	書此陀羅尼句置於塔中。	書 此 陀 羅 尼 句 置 於 塔 中  
ZH_T21_1369b_001:0886b14_14	便得具足造百千塔殊勝功德無異。	便 得 具 足 造 百 千 塔 殊 勝 功 德 無 異  
ZH_T21_1369b_001:0886b15_9	時諸比丘天龍八部一切眾會。	時 諸 比 丘 天 龍 八 部 一 切 眾 會  
ZH_T21_1369b_001:0886b15_18	聞佛所說歡喜奉行。	聞 佛 所 說 歡 喜 奉 行  
ZH_T21_1369b_001:0886b16_100	百千印陀羅尼經	百 千 印 陀 羅 尼 經 
