segmentnr	original	stemmed
ZH_T18_0895a_002:0725a17_0	蘇婆呼童子請問經卷中	蘇 婆 呼 童 子 請 問 經 卷 中 
ZH_T18_0895a_002:0725a19_0	唐天竺三藏輸波迦羅奉　制譯	唐 天 竺 三 藏 輸波迦羅 奉  制 譯 
ZH_T18_0895a_002:0725a20_0	5 分別成就相分品分別成就相分品第五	5   分 別 成 就 相 分 品 分 別 成 就 相 分 品 第 五 
ZH_T18_0895a_002:0725a21_9	「復次，蘇婆呼童子！	 復 次  蘇 婆 呼 童 子  
ZH_T18_0895a_002:0725a22_11	時彼行者於諸障難得解脫已，身心清淨無諸垢穢。	時 彼 行 者 於 諸 障 難 得 解 脫 已  身 心 清 淨 無 諸 垢 穢  
ZH_T18_0895a_002:0725a23_19	譬如明月而埋於雲，雲除散滅麗乎光天，於虛空中朗然顯現。	譬 如 明 月 而 埋 於 雲  雲 除 散 滅 麗 乎 光 天  於 虛 空 中 朗 然 顯 現  
ZH_T18_0895a_002:0725a26_1	念誦人所修種種功德，除斷毘那夜迦所作障難，悉皆消滅，亦復如是，所持真言悉得成就。	念 誦 人 所 修 種 種 功 德  除 斷 毘 那 夜 迦 所 作 障 難  悉 皆 消 滅  亦復如是  所 持 真 言 悉 得 成 就  
ZH_T18_0895a_002:0725a27_13	譬如種子因地及時并雨溉灌，潤澤調順，得好風雨，然後芽生乃至成熟。	譬 如 種 子 因 地 及 時 并 雨 溉 灌  潤 澤 調 順  得 好 風 雨  然 後 芽 生 乃 至 成 熟  
ZH_T18_0895a_002:0725a28_17	然其種子若在倉中，芽尚不生，況復枝葉及花果實。	然 其 種 子 若 在 倉 中  芽 尚 不 生  況 復 枝 葉 及 花 果 實  
ZH_T18_0895a_002:0725b02_7	持誦真言不依法則，及不供養，已不清淨故，真言字句或有加減，聲相不正，不獲廣大諸妙悉地，亦復如是。	持 誦 真 言 不 依 法 則  及 不 供 養  已 不 清 淨 故  真 言 字 句 或 有 加 減  聲 相 不 正  不 獲 廣 大 諸 妙 悉 地  亦復如是  
ZH_T18_0895a_002:0725b03_3	譬如興雲下雨，隨眾生福而下多少。	譬 如 興 雲 下 雨  隨 眾 生 福 而 下 多 少  
ZH_T18_0895a_002:0725b04_2	持誦之人所施功勞，獲得成就亦復如是。	持 誦 之 人 所 施 功 勞  獲 得 成 就 亦復如是  
ZH_T18_0895a_002:0725b06_4	若有行者，於清淨處，依時及節所制之法，所犯罪者漸漸消滅，福聚圓滿，能獲真言霑及成就。	若 有 行 者  於 清 淨 處  依 時 及 節 所 制 之 法  所 犯 罪 者 漸 漸 消 滅  福 聚 圓 滿  能 獲 真 言 霑 及 成 就  
ZH_T18_0895a_002:0725b07_8	若罪不滅功德不圓，不依法則，真言不成，翻此應知。	若 罪 不 滅 功 德 不 圓  不 依 法 則  真 言 不 成  翻 此 應 知  
ZH_T18_0895a_002:0725b07_18	「復次，蘇婆呼童子！	 復 次  蘇 婆 呼 童 子  
ZH_T18_0895a_002:0725b11_13	其念誦人中間所有闕犯，或有間斷，棄本所誦別持餘明，自所持者授與他人，念誦遍數雖滿不成，復更應須每日三時如法供養，念誦數滿一十萬遍，即應如法呼摩供養。	其 念 誦 人 中 間 所 有 闕 犯  或 有 間 斷  棄 本 所 誦 別 持 餘 明  自 所 持 者 授 與 他 人  念 誦 遍 數 雖 滿 不 成  復 更 應 須 每 日 三 時 如 法 供 養  念 誦 數 滿 一 十 萬 遍  即 應 如 法 呼 摩 供 養  
ZH_T18_0895a_002:0725b13_15	當以大麥，用稻穀花，或用油麻，或用白芥子，隨取其一與酥相和，真言數滿四千，或七八千。	當 以 大 麥  用 稻 穀 花  或 用 油 麻  或 用 白 芥 子  隨 取 其 一 與 酥 相 和  真 言 數 滿 四 千  或 七 八 千  
ZH_T18_0895a_002:0725b21_4	「或優曇鉢羅木、或阿說他木、或波羅賒木、或遏迦木、或龍木、或無憂木、或蜜魯婆木、或尼居陀木、或奄沒羅木、或佉陀囉木、或賒彌迦木、或鉢落叉木、或阿波末迦木、或末度迦木、或謀母迦木，如上所說諸木之中，隨取一木，麁細如指，長短十指許，酥蜜酪搵柴兩頭，每日呼摩，數如上所說。	 或 優曇鉢羅 木  或 阿 說 他 木  或 波 羅 賒 木  或 遏 迦 木  或 龍 木  或 無 憂 木  或 蜜 魯 婆 木  或 尼 居 陀 木  或 奄 沒 羅 木  或 佉 陀 囉 木  或 賒 彌 迦 木  或 鉢 落 叉 木  或 阿 波 末 迦 木  或 末 度 迦 木  或 謀 母 迦 木  如上所說 諸 木 之 中  隨 取 一 木  麁 細 如 指  長 短 十 指 許  酥 蜜 酪 搵 柴 兩 頭  每 日 呼 摩  數 如上所說  
