segmentnr	original	stemmed
ZH_T21_1222b_001:0118c21_0	聖迦柅忿怒金剛童子菩薩成就	聖 迦 柅 忿 怒 金剛童子 菩 薩 成 就 
ZH_T21_1222b_001:0118c22_0	儀軌經卷上出蘇悉地經大明王教中第六品	儀 軌 經 卷 上 出 蘇 悉 地 經 大 明 王 教 中 第 六 品 
ZH_T21_1222b_001:0118c24_0	唐三藏沙門大廣智不空譯	唐 三 藏 沙 門 大 廣 智 不 空 譯 
ZH_T21_1222b_001:0119a01_7	爾時金剛手菩薩。	爾 時 金剛手菩薩  
ZH_T21_1222b_001:0119a01_16	從座而起頂禮佛足。	從座而起 頂禮佛足  
ZH_T21_1222b_001:0119a02_6	退坐一面合掌向佛。	退 坐 一 面 合 掌 向 佛  
ZH_T21_1222b_001:0119a02_11	而白佛言。	而 白 佛 言  
ZH_T21_1222b_001:0119a03_3	世尊世尊哀愍加持於我。	世 尊 世 尊 哀 愍 加 持 於 我  
ZH_T21_1222b_001:0119a03_18	已說蘇悉地諸真言軌則律儀教法。	已 說 蘇 悉 地 諸 真 言 軌 則 律 儀 教 法  
ZH_T21_1222b_001:0119a04_8	我今欲為未來有情。	我 今 欲 為 未 來 有 情  
ZH_T21_1222b_001:0119a04_17	及末法時無福德者。	及 末 法 時 無 福 德 者  
ZH_T21_1222b_001:0119a05_11	以於前世不修善品作諸罪業。	以 於 前 世 不 修 善 品 作 諸 罪 業  
ZH_T21_1222b_001:0119a06_2	致於今生招感貧匱。	致 於 今 生 招 感 貧 匱  
ZH_T21_1222b_001:0119a06_15	逢遇惡人鬪諍言訟殺害有情。	逢 遇 惡 人 鬪 諍 言 訟 殺 害 有 情  
ZH_T21_1222b_001:0119a07_5	亦為未來有諸國王。	亦 為 未 來 有 諸 國 王  
ZH_T21_1222b_001:0119a07_18	正法治國生清淨信尊敬三寶。	正 法 治 國 生 清 淨 信 尊 敬 三 寶  
ZH_T21_1222b_001:0119a08_13	為隣國小王侵擾國界不遵正法。	為 隣 國 小 王 侵 擾 國 界 不 遵 正 法  
ZH_T21_1222b_001:0119a09_4	或有外道不信因果。	或 有 外 道 不 信 因 果  
ZH_T21_1222b_001:0119a09_13	毀謗三寶滅壞佛教。	毀 謗 三 寶 滅 壞 佛 教  
ZH_T21_1222b_001:0119a10_3	有如是等種種有情。	有 如 是 等 種 種 有 情  
ZH_T21_1222b_001:0119a10_12	今於佛前為彼等類。	今 於 佛 前 為 彼 等 類  
ZH_T21_1222b_001:0119a11_6	說以息災增益愛敬降伏等法。	說 以 息 災 增 益 愛 敬 降 伏 等 法  
ZH_T21_1222b_001:0119a12_1	令知佛法有大威德神通自在。	令 知 佛 法 有 大 威 德 神通自在  
ZH_T21_1222b_001:0119a12_10	知諸菩薩具一切智。	知 諸 菩 薩 具 一 切 智  
ZH_T21_1222b_001:0119a13_1	或復有諸修真言行者。	或 復 有 諸 修 真 言 行 者  
ZH_T21_1222b_001:0119a13_10	見有眾生常懷惡心。	見 有 眾 生 常 懷 惡 心  
ZH_T21_1222b_001:0119a13_19	欲破佛法興師害善。	欲 破 佛 法 興 師 害 善  
ZH_T21_1222b_001:0119a14_8	大悲愍念作降伏法。	大 悲 愍 念 作 降 伏 法  
ZH_T21_1222b_001:0119a14_17	而令彼人不逐惡業。	而 令 彼 人 不 逐 惡 業  
ZH_T21_1222b_001:0119a15_7	亦遮未來墮之惡趣。	亦 遮 未 來 墮 之 惡 趣  
ZH_T21_1222b_001:0119a16_6	是故說此無比大威德聖迦柅忿怒之法。	是 故 說 此 無 比 大 威 德 聖 迦 柅 忿 怒 之 法  
ZH_T21_1222b_001:0119a16_18	修此法者當於有舍利塔前。	修 此 法 者 當 於 有 舍 利 塔 前  
ZH_T21_1222b_001:0119a17_8	或於河岸清流水側。	或 於 河 岸 清 流 水 側  
ZH_T21_1222b_001:0119a17_18	或於空閑及天廟山間。	或 於 空 閑 及 天 廟 山 間  
ZH_T21_1222b_001:0119a18_4	於如是處。	於 如 是 處  
ZH_T21_1222b_001:0119a18_15	或時飲乳食菜或復乞食。	或 時 飲 乳 食 菜 或 復 乞 食  
ZH_T21_1222b_001:0119a19_6	專誦真言滿六十萬遍。	專 誦 真 言 滿 六 十 萬 遍  
