segmentnr	original	stemmed
ZH_T05_0220a_014:0073b22_0	4大般若波羅蜜多經卷第十四	4 大 般 若 波羅蜜多 經 卷 第 十 四 
ZH_T05_0220a_014:0073b24_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T05_0220a_014:0073b25_0	初分教誡教授品第七之四	初 分 教 誡 教 授 品 第 七 之 四 
ZH_T05_0220a_014:0073b26_6	「復次，善現！	 復 次  善 現  
ZH_T05_0220a_014:0073b26_20	所言菩薩摩訶薩者，於意云何？	所 言 菩薩摩訶薩 者  於意云何  
ZH_T05_0220a_014:0073b27_9	即無明是菩薩摩訶薩不？	即 無 明 是 菩薩摩訶薩 不  
ZH_T05_0220a_014:0073b27_14	」「不也！	  不 也  
ZH_T05_0220a_014:0073b27_17	世尊！	世 尊  
ZH_T05_0220a_014:0073b29_1	」「即行、識、名色、六處、觸、受、愛、取、有、生、老死是菩薩摩訶薩不？	  即 行  識  名 色  六 處  觸  受  愛  取  有  生  老 死 是 菩薩摩訶薩 不  
ZH_T05_0220a_014:0073b29_6	」「不也！	  不 也  
ZH_T05_0220a_014:0073b29_9	世尊！	世 尊  
ZH_T05_0220a_014:0073b29_22	」「異無明是菩薩摩訶薩不？	  異 無 明 是 菩薩摩訶薩 不  
ZH_T05_0220a_014:0073b29_27	」「不也！	  不 也  
ZH_T05_0220a_014:0073c01_2	世尊！	世 尊  
ZH_T05_0220a_014:0073c01_18	」「異行乃至老死是菩薩摩訶薩不？	  異 行 乃 至 老 死 是 菩薩摩訶薩 不  
ZH_T05_0220a_014:0073c01_23	」「不也！	  不 也  
ZH_T05_0220a_014:0073c02_2	世尊！	世 尊  
ZH_T05_0220a_014:0073c02_15	」「無明中有菩薩摩訶薩不？	  無 明 中 有 菩薩摩訶薩 不  
ZH_T05_0220a_014:0073c02_20	」「不也！	  不 也  
ZH_T05_0220a_014:0073c02_23	世尊！	世 尊  
ZH_T05_0220a_014:0073c03_12	」「行乃至老死中有菩薩摩訶薩不？	  行 乃 至 老 死 中 有 菩薩摩訶薩 不  
ZH_T05_0220a_014:0073c03_17	」「不也！	  不 也  
ZH_T05_0220a_014:0073c03_20	世尊！	世 尊  
ZH_T05_0220a_014:0073c04_9	」「菩薩摩訶薩中有無明不？	  菩薩摩訶薩 中 有 無 明 不  
ZH_T05_0220a_014:0073c04_14	」「不也！	  不 也  
ZH_T05_0220a_014:0073c04_17	世尊！	世 尊  
ZH_T05_0220a_014:0073c05_9	」「菩薩摩訶薩中有行乃至老死不？	  菩薩摩訶薩 中 有 行 乃 至 老 死 不  
ZH_T05_0220a_014:0073c05_14	」「不也！	  不 也  
ZH_T05_0220a_014:0073c05_17	世尊！	世 尊  
ZH_T05_0220a_014:0073c06_6	」「離無明有菩薩摩訶薩不？	  離 無 明 有 菩薩摩訶薩 不  
ZH_T05_0220a_014:0073c06_11	」「不也！	  不 也  
ZH_T05_0220a_014:0073c06_14	世尊！	世 尊  
ZH_T05_0220a_014:0073c07_6	」「離行乃至老死有菩薩摩訶薩不？	  離 行 乃 至 老 死 有 菩薩摩訶薩 不  
ZH_T05_0220a_014:0073c07_11	」「不也！	  不 也  
ZH_T05_0220a_014:0073c07_14	世尊！	世 尊  
