segmentnr	original	stemmed
ZH_T48_2019A_001:0999b10_0	真心直說	真 心 直 說 
ZH_T48_2019A_001:0999b12_0	真心正信真心正信	真 心 正 信 真 心 正 信 
ZH_T48_2019A_001:0999b13_0	華嚴云。信為道源功德母。長養一切諸善根。	華 嚴 云  信 為 道 源 功 德 母  長 養 一 切 諸 善 根  
ZH_T48_2019A_001:0999b14_4	又唯識云。	又 唯 識 云  
ZH_T48_2019A_001:0999b14_10	信如水清珠。	信 如 水 清 珠  
ZH_T48_2019A_001:0999b14_16	能清濁水故。	能 清 濁 水 故  
ZH_T48_2019A_001:0999b15_7	是知萬善發生信為前導。	是 知 萬 善 發 生 信 為 前 導  
ZH_T48_2019A_001:0999b15_17	故佛經首立如是我聞。	故 佛 經 首 立 如是我聞  
ZH_T48_2019A_001:0999b16_5	生信之所謂也。	生 信 之 所 謂 也  
ZH_T48_2019A_001:0999b16_8	或曰。	或 曰  
ZH_T48_2019A_001:0999b17_2	祖門之信與教門信有何異耶。	祖 門 之 信 與 教 門 信 有 何 異 耶  
ZH_T48_2019A_001:0999b17_8	曰多種不同。	曰 多 種 不 同  
ZH_T48_2019A_001:0999b17_18	教門令人天信於因果。	教 門 令 人 天 信於因果  
ZH_T48_2019A_001:0999b18_4	有愛福樂者。	有 愛 福 樂 者  
ZH_T48_2019A_001:0999b18_11	信十善為妙因。	信 十 善 為 妙 因  
ZH_T48_2019A_001:0999b18_17	人天為樂果。	人 天 為 樂 果  
ZH_T48_2019A_001:0999b19_3	有樂空寂者。	有 樂 空 寂 者  
ZH_T48_2019A_001:0999b19_12	信生滅因緣為正因。	信 生 滅 因 緣 為 正 因  
ZH_T48_2019A_001:0999b20_1	苦集滅道為聖果。	苦集滅道 為 聖 果  
ZH_T48_2019A_001:0999b20_7	有樂佛果者。	有 樂 佛 果 者  
ZH_T48_2019A_001:0999b20_16	信三劫六度為大因。	信 三 劫 六 度 為 大 因  
ZH_T48_2019A_001:0999b21_4	菩提涅槃為正果。	菩 提 涅 槃 為 正 果  
ZH_T48_2019A_001:0999b21_13	祖門正信非同前也。	祖 門 正 信 非 同 前 也  
ZH_T48_2019A_001:0999b22_3	不信一切有為因果。	不 信 一 切 有 為 因 果  
ZH_T48_2019A_001:0999b22_13	只要信自己本來是佛。	只 要 信 自 己 本 來 是 佛  
ZH_T48_2019A_001:0999b23_3	天真自性人人具足。	天 真 自 性 人 人 具 足  
ZH_T48_2019A_001:0999b23_12	涅槃妙體箇箇圓成。	涅 槃 妙 體 箇 箇 圓 成  
ZH_T48_2019A_001:0999b24_2	不假他求從來自備。	不 假 他 求 從 來 自 備  
ZH_T48_2019A_001:0999b24_6	三祖云。	三 祖 云  
ZH_T48_2019A_001:0999b24_15	圓同太虛無欠無餘。	圓 同 太 虛 無 欠 無 餘  
ZH_T48_2019A_001:0999b25_4	良由取舍所以不如。	良 由 取 舍 所 以 不 如  
