segmentnr	original	stemmed
ZH_T20_1103b_001:0463b02_0	觀自在菩薩怛嚩多唎隨心陀羅	觀 自 在 菩 薩 怛 嚩 多 唎 隨 心 陀 羅 
ZH_T20_1103b_001:0463b03_0	尼經	尼 經 
ZH_T20_1103b_001:0463b05_0	唐大總持寺沙門智通譯	唐 大 總 持 寺 沙 門 智 通 譯 
ZH_T20_1103b_001:0463b06_4	如是我聞。	如是我聞  
ZH_T20_1103b_001:0463b06_10	一時薄伽梵。	一 時 薄 伽 梵  
ZH_T20_1103b_001:0463b06_16	住極樂世界。	住 極樂世界  
ZH_T20_1103b_001:0463b07_7	爾時觀世音菩薩摩訶薩。	爾 時 觀 世 音 菩薩摩訶薩  
ZH_T20_1103b_001:0463b07_15	往詣佛所白佛言。	往 詣 佛 所 白 佛 言  
ZH_T20_1103b_001:0463b08_10	世尊我有隨心自在心王陀羅尼。	世 尊 我 有 隨 心 自 在 心 王 陀 羅 尼  
ZH_T20_1103b_001:0463b09_5	能為未來一切眾生作大利益。	能 為 未 來 一 切 眾 生 作 大 利 益  
ZH_T20_1103b_001:0463b10_5	世尊若有苾芻苾芻尼鄔波塞迦鄔波斯迦。	世 尊 若 有 苾 芻 苾 芻 尼 鄔 波 塞 迦 鄔波斯迦  
ZH_T20_1103b_001:0463b10_13	受持此陀羅尼者。	受 持 此 陀 羅 尼 者  
ZH_T20_1103b_001:0463b11_4	速能成就三摩地門。	速 能 成 就 三 摩 地 門  
ZH_T20_1103b_001:0463b11_14	速能成就諸陀羅尼門。	速 能 成 就 諸 陀羅尼門  
ZH_T20_1103b_001:0463b12_4	無量無邊世界業障。	無量無邊 世 界 業 障  
ZH_T20_1103b_001:0463b12_9	悉令清淨。	悉 令 清 淨  
ZH_T20_1103b_001:0463b13_17	無量無邊福德資糧積集善根增長能生無量無邊智慧神通境界。	無量無邊 福德資糧 積 集 善 根 增 長 能 生 無量無邊 智 慧 神 通 境 界  
ZH_T20_1103b_001:0463b14_6	能超過入方便。	能 超 過 入 方 便  
ZH_T20_1103b_001:0463b14_15	善增六波羅蜜滿足。	善 增 六波羅蜜 滿 足  
ZH_T20_1103b_001:0463b15_11	增長一切菩薩力無所畏十八不共。	增 長 一切菩薩 力 無 所 畏 十八不共  
