segmentnr	original	stemmed
ZH_T39_1795_02b:0563a14_0	卷下二	卷 下 二 
ZH_T39_1795_02b:0563a16_0	唐終南山草堂沙門宗密述	唐 終 南 山 草 堂 沙 門 宗 密 述 
ZH_T39_1795_02b:0563a17_0	次後有二問答，兩重除障。初淨業章，除我	次 後 有 二 問 答  兩 重 除 障  初 淨 業 章  除 我 
ZH_T39_1795_02b:0563a18_2	入覺；	入 覺  
ZH_T39_1795_02b:0563a18_12	後普覺章，依師離病。	後 普 覺 章  依 師 離 病  
ZH_T39_1795_02b:0563a19_3	此皆觀行中障，故同大科。	此 皆 觀 行 中 障  故 同 大 科  
ZH_T39_1795_02b:0563a21_4	初中雖約計執淺深，說有四相差別，然唯是我見，故經文除別列四名之外，節節皆有我字。	初 中 雖 約 計 執 淺 深  說 有 四 相 差 別  然 唯 是 我 見  故 經 文 除 別 列 四 名 之 外  節 節 皆 有 我 字  
ZH_T39_1795_02b:0563a21_19	若除此執，便是圓覺，故云入覺。	若 除 此 執  便 是 圓 覺  故 云 入 覺  
ZH_T39_1795_02b:0563a22_1	文四：	文 四  
ZH_T39_1795_02b:0563a22_6	初三之初。	初 三 之 初  
ZH_T39_1795_02b:0563a24_17	於是淨諸業障菩薩在大眾中即從座起，頂禮佛足，右繞三匝，長跪叉手而白佛言：	於 是 淨 諸 業 障 菩 薩 在 大 眾 中 即 從 座 起  頂禮佛足  右 繞 三 匝  長 跪 叉 手 而 白 佛 言  
ZH_T39_1795_02b:0563a25_1	同上。	同 上  
ZH_T39_1795_02b:0563a25_8	陳辭句，中二：	陳 辭 句  中 二  
ZH_T39_1795_02b:0563a25_13	一、慶前。	一  慶 前  
ZH_T39_1795_02b:0563a26_5	「大悲世尊！	 大 悲 世 尊  
ZH_T39_1795_02b:0563a27_17	為我等輩廣說如是不思議事，」前總明觀行，一向稱理而修，猶可領解。	為 我 等 輩 廣 說 如 是 不 思 議 事   前 總 明 觀 行  一 向 稱 理 而 修  猶 可 領 解  
ZH_T39_1795_02b:0563a29_11	今於一味之中廣張諸輪屈曲差別，差別不乖一味，尤為難見，故不思議。	今 於 一 味 之 中 廣 張 諸 輪 屈 曲 差 別  差 別 不 乖 一 味  尤 為 難 見  故 不 思 議  
ZH_T39_1795_02b:0563b01_19	「一切如來因地行相，」遠成所答文殊之問。	 一 切 如 來 因 地 行 相   遠 成 所 答 文 殊 之 問  
ZH_T39_1795_02b:0563b04_3	「令諸大眾得未曾有，覩見調御，歷恒沙劫勤苦境界，一切功用猶如一念，我等菩薩深自慶慰。	 令 諸 大 眾 得未曾有  覩 見 調 御  歷 恒 沙 劫 勤 苦 境 界  一 切 功 用 猶 如 一 念  我 等 菩 薩 深 自 慶 慰  
ZH_T39_1795_02b:0563b04_9	」悟因行也。	 悟 因 行 也  
ZH_T39_1795_02b:0563b04_20	夫果德稱真，約理可照；	夫 果 德 稱 真  約 理 可 照  
ZH_T39_1795_02b:0563b05_9	因行治染，體解是難。	因 行 治 染  體 解 是 難  
ZH_T39_1795_02b:0563b06_13	今一念備知，炳然齊現，如瑠璃瓶盛多芥子，故深慶矣。	今 一 念 備 知  炳 然 齊 現  如 瑠 璃 瓶 盛 多 芥 子  故 深 慶 矣  
ZH_T39_1795_02b:0563b06_18	二、問後。	二  問 後  
ZH_T39_1795_02b:0563b07_1	又三：	又 三  
ZH_T39_1795_02b:0563b07_6	一、正問。	一  正 問  
ZH_T39_1795_02b:0563b08_3	「世尊！	 世 尊  
ZH_T39_1795_02b:0563b09_5	若此覺心本性清淨，因何染污，使諸眾生迷悶不入？	若 此 覺 心 本 性 清 淨  因 何 染 污  使 諸 眾 生 迷 悶 不 入  
ZH_T39_1795_02b:0563b11_4	」此中問意不說本來都迷，意明已知覺性圓明，諸法清淨，何得凡心宛在，不合覺源？	 此 中 問 意 不 說 本 來 都 迷  意 明 已 知 覺 性 圓 明  諸 法 清 淨  何 得 凡 心 宛 在  不 合 覺 源  
ZH_T39_1795_02b:0563b12_12	所作所為情猶憎愛，自他全別，難自渾融，比對果人天地之遠。	所 作 所 為 情 猶 憎 愛  自 他 全 別  難 自 渾 融  比 對 果 人 天 地 之 遠  
ZH_T39_1795_02b:0563b13_16	覺心本淨，悟即應同，更有何法染污，令我用心異佛？	覺 心 本 淨  悟 即 應 同  更 有 何 法 染 污  令 我 用 心 異 佛  
ZH_T39_1795_02b:0563b14_5	故云因何迷悶不入。	故 云 因 何 迷 悶 不 入  
ZH_T39_1795_02b:0563b14_10	二、情後。	二  情 後  
ZH_T39_1795_02b:0563b16_13	「惟願如來廣為我等開悟法性，」法性者，諸法之性，若直譚本體，則名覺性。	 惟 願 如 來 廣 為 我 等 開 悟 法 性   法 性 者  諸 法 之 性  若 直 譚 本 體  則 名 覺 性  
ZH_T39_1795_02b:0563b17_16	若推窮差別之法，皆無自體，同於一性，即名法性。	若 推 窮 差 別 之 法  皆 無 自 體  同 於 一 性  即 名 法 性  
ZH_T39_1795_02b:0563b18_18	今推破四相，豁融諸法，全同覺性，故云開悟法性。	今 推 破 四 相  豁 融 諸 法  全 同 覺 性  故 云 開 悟 法 性  
ZH_T39_1795_02b:0563b19_18	從前經文但云覺性，唯此段云法性，意在此矣。	從 前 經 文 但 云 覺 性  唯 此 段 云 法 性  意 在 此 矣  
ZH_T39_1795_02b:0563b20_2	三、結意。	三  結 意  
ZH_T39_1795_02b:0563b21_14	「令此大眾及末世眾生作將來眼。	 令 此 大 眾 及 末 世 眾 生 作 將 來 眼  
ZH_T39_1795_02b:0563b22_1	」下三唱倣前。	 下 三 唱 倣 前  
ZH_T39_1795_02b:0563b23_9	說是語已，五體投地。	說 是 語 已  五體投地  
ZH_T39_1795_02b:0563b23_19	如是三請，終而復始。	如 是 三 請  終 而 復 始  
ZH_T39_1795_02b:0563b24_12	爾時，世尊告淨諸業障菩薩言：	爾 時  世 尊 告 淨 諸 業 障 菩 薩 言  
ZH_T39_1795_02b:0563b24_16	「善哉！	 善 哉  
ZH_T39_1795_02b:0563b24_19	善哉！	善 哉  
ZH_T39_1795_02b:0563b25_1	善男子！	善 男 子  
ZH_T39_1795_02b:0563b26_5	汝等乃能為諸大眾及末世眾生，諮問如來如是方便。	汝 等 乃 能 為 諸 大 眾 及 末 世 眾 生  諮 問 如 來 如 是 方 便  
ZH_T39_1795_02b:0563b26_15	汝今諦聽，當為汝說。	汝 今 諦 聽  當 為 汝 說  
ZH_T39_1795_02b:0563b27_16	」時，淨諸業障菩薩奉教歡喜，及諸大眾默然而聽。	 時  淨 諸 業 障 菩 薩 奉 教 歡 喜  及 諸 大 眾 默 然 而 聽  
ZH_T39_1795_02b:0563b28_6	正說長行，中四：	正 說 長 行  中 四  
ZH_T39_1795_02b:0563b29_9	一總敘過由、二別釋四相、三存我失道、四斷惑成因。	一 總 敘 過 由  二 別 釋 四 相  三 存 我 失 道  四 斷 惑 成 因  
ZH_T39_1795_02b:0563c01_3	初中總敘四相為過患之因由。	初 中 總 敘 四 相 為 過 患 之 因 由  
ZH_T39_1795_02b:0563c01_6	文二：	文 二  
