segmentnr	original	folio	analyzed
ZH_X61_1162_003:0559c15	淨土資糧全集卷之三	003	淨 土 資 糧 全 集 卷 之 三 
ZH_X61_1162_003:0559c17	古杭雲棲寺蓮池禪師　袾宏　校正	003	古 杭 雲 棲 寺 蓮 池 禪 師  袾 宏  校 正 
ZH_X61_1162_003:0559c18	[橘-矛+隹]李桐邑淨業弟子　莊廣還　輯	003	[橘矛隹] 李 桐 邑 淨 業 弟 子  莊 廣 還  輯 
ZH_X61_1162_003:0559c19	淨土誓願章	003	淨 土 誓 願 章 
ZH_X61_1162_003:0559c20	論修淨業人宜發願(梵網經有不發願戒)	003	論 修 淨 業 人 宜 發 願  梵 網 經 有 不 發 願 戒  
ZH_X61_1162_003:0559c21	歸元直指曰。慈照宗主云。有行無願。其行必孤。有	003	歸 元 直 指 曰  慈 照 宗 主 云  有 行 無 願  其 行 必 孤  有 
ZH_X61_1162_003:0559c22	願無行。其願必虗。無願無行。空住閻浮。有願有行。	003	願 無 行  其 願 必 虗  無 願 無 行  空 住 閻 浮  有 願 有 行  
ZH_X61_1162_003:0559c23	直入無為。此乃佛祖修淨業之根本也。何以故。理	003	直 入 無 為  此 乃 佛 祖 修 淨 業 之 根 本 也  何 以 故  理 
ZH_X61_1162_003:0559c24	由智導。行由願興。行願得均。理智兼俻。夫願者。樂	003	由 智 導  行 由 願 興  行 願 得 均  理 智 兼 俻  夫 願 者  樂 
ZH_X61_1162_003:0560a01	也。欲也。欲生西方淨土。樂見阿彌陀佛。必須發願。	003	也  欲 也  欲 生 西方淨土  樂 見 阿 彌 陀 佛  必 須 發 願  
ZH_X61_1162_003:0560a02	乃得往生。若無願心。善根沉沒。華嚴經云。不發大	003	乃 得 往 生  若 無 願 心  善 根 沉 沒  華 嚴 經 云  不 發 大 
ZH_X61_1162_003:0560a03	願。魔所攝持。一切佛事。從大願起。欲成無上道。故	003	願  魔 所 攝 持  一 切 佛 事  從 大 願 起  欲 成 無 上 道  故 
ZH_X61_1162_003:0560a04	須得願波羅蜜。所以普賢廣無邊願海。彌陀有六	003	須 得 願波羅蜜  所 以 普 賢 廣 無 邊 願 海  彌 陀 有 六 
ZH_X61_1162_003:0560a05	八願門。是知十方諸佛。上古先賢。皆因願力成就	003	八 願 門  是 知 十方諸佛  上 古 先 賢  皆 因 願 力 成 就 
ZH_X61_1162_003:0560a06	菩提。	003	菩 提  
ZH_X61_1162_003:0560a07	攷證　阿含經云。須彌山南有天下。名閻浮提。	003	攷 證  阿 含 經 云  須 彌 山 南 有 天 下  名 閻 浮 提  
ZH_X61_1162_003:0560a08	其土有大樹。名閻浮。此樹下有閻浮那檀金聚。	003	其 土 有 大 樹  名 閻 浮  此 樹 下 有 閻 浮 那 檀 金 聚  
ZH_X61_1162_003:0560a09	以此勝金出樹下。故因以名樹名洲○新娑婆	003	以 此 勝 金 出 樹 下  故 因 以 名 樹 名 洲  新 娑 婆 
ZH_X61_1162_003:0560a10	論。又名贍部。其土南狹北廣。此土有大樹。名贍	003	論  又 名 贍 部  其 土 南 狹 北 廣  此 土 有 大 樹  名 贍 
ZH_X61_1162_003:0560a11	部。其葉上廣下狹。地形象之。故名贍部。	003	部  其 葉 上 廣 下 狹  地 形 象 之  故 名 贍 部  
ZH_X61_1162_003:0560a12	經曰。歸依佛。歸依法。歸依僧。我今發心。不為自求人	003	經 曰  歸 依 佛  歸 依 法  歸 依 僧  我 今 發 心  不 為 自 求 人 
ZH_X61_1162_003:0560a13	天福報。聲聞緣覺。乃至權乘諸位菩薩。惟依最上乘	003	天 福 報  聲 聞 緣 覺  乃 至 權 乘 諸 位 菩 薩  惟 依 最 上 乘 
ZH_X61_1162_003:0560a14	發菩提心。願與法界眾生。一時同得阿耨多羅三藐	003	發菩提心  願 與 法 界 眾 生  一 時 同 得 阿 耨 多 羅 三 藐 
ZH_X61_1162_003:0560a15	三菩提。	003	三 菩 提  
ZH_X61_1162_003:0560a16	(還)謹按此經。乃發願之大綱。後願文。俻諸節目	003	 還  謹 按 此 經  乃 發 願 之 大 綱  後 願 文  俻 諸 節 目 
ZH_X61_1162_003:0560a17	耳。綱以立其體。目以達其用。發願其庶幾哉。	003	耳  綱 以 立 其 體  目 以 達 其 用  發 願 其 庶 幾 哉  
ZH_X61_1162_003:0560a18	考證三歸初門曰。歸依佛者。歸以返還為	003	考 證 三 歸 初 門 曰  歸 依 佛 者  歸 以 返 還 為 
ZH_X61_1162_003:0560a19	義。返邪師。還事正師。故名歸。依者憑也。歸依佛	003	義  返 邪 師  還 事 正 師  故 名 歸  依 者 憑 也  歸 依 佛 
ZH_X61_1162_003:0560a20	者。終不更歸依其餘諸外天神也。歸依法者。返	003	者  終 不 更 歸 依 其 餘 諸 外 天 神 也  歸 依 法 者  返 
