segmentnr	original	stemmed
ZH_T47_1969B_002:0241a03_0	樂邦遺稿卷下	樂 邦 遺 稿 卷 下 
ZH_T47_1969B_002:0241a05_0	四明石芝沙門宗曉編	四 明 石 芝 沙 門 宗 曉 編 
ZH_T47_1969B_002:0241a06_0	釋不可以少善根得生彼國釋不可以少善根得生彼國	釋 不 可 以 少 善 根 得 生 彼 國 釋 不 可 以 少 善 根 得 生 彼 國 
ZH_T47_1969B_002:0241a07_8	慈恩彌陀通贊鈔云。	慈 恩 彌 陀 通 贊 鈔 云  
ZH_T47_1969B_002:0241a07_11	經云。	經 云  
ZH_T47_1969B_002:0241a08_8	不可以少善根福德因緣得生彼國者。	不 可 以 少 善 根 福 德 因 緣 得 生 彼 國 者  
ZH_T47_1969B_002:0241a09_7	良恐眾生曾聞佛說臨終十念即得往生。	良 恐 眾 生 曾 聞 佛 說 臨 終 十 念 即 得 往 生  
ZH_T47_1969B_002:0241a09_14	我今天命未盡。	我 今 天 命 未 盡  
ZH_T47_1969B_002:0241a09_19	且當放逸。	且 當 放 逸  
ZH_T47_1969B_002:0241a10_5	為遮於此故。	為 遮 於 此 故  
ZH_T47_1969B_002:0241a10_17	言不可以少善根得生彼國。	言 不 可 以 少 善 根 得 生 彼 國  
ZH_T47_1969B_002:0241a11_7	言我今天命未盡者。	言 我 今 天 命 未 盡 者  
ZH_T47_1969B_002:0241a11_14	即愚人見解也。	即 愚 人 見 解 也  
ZH_T47_1969B_002:0241a12_4	人命無常如同轉燭。	人 命 無 常 如 同 轉 燭  
ZH_T47_1969B_002:0241a12_10	何得久住乎。	何 得 久 住 乎  
ZH_T47_1969B_002:0241a12_15	如佛在世。	如 佛 在 世  
ZH_T47_1969B_002:0241a13_4	有諸比丘作無常觀。	有 諸 比 丘 作 無 常 觀  
ZH_T47_1969B_002:0241a13_9	佛問云何。	佛 問 云 何  
ZH_T47_1969B_002:0241a13_14	比丘答言。	比 丘 答 言  
ZH_T47_1969B_002:0241a14_1	出息不保入息。	出 息 不 保 入 息  
ZH_T47_1969B_002:0241a14_4	佛言。	佛 言  
ZH_T47_1969B_002:0241a14_11	真得無常相也。	真 得 無 常 相 也  
ZH_T47_1969B_002:0241a16_4	海慧禪師示心淨土淨海慧禪師示心淨土淨傳燈錄載。	海 慧 禪 師 示 心 淨 土 淨 海 慧 禪 師 示 心 淨 土 淨 傳 燈 錄 載  
ZH_T47_1969B_002:0241a16_16	海慧禪師一日有學人問曰。	海 慧 禪 師 一 日 有 學 人 問 曰  
ZH_T47_1969B_002:0241a17_4	願生淨土未審。	願 生 淨 土 未 審  
ZH_T47_1969B_002:0241a17_10	實有淨土否。	實 有 淨 土 否  
ZH_T47_1969B_002:0241a17_13	師曰。	師 曰  
ZH_T47_1969B_002:0241a17_16	經云。	經 云  
ZH_T47_1969B_002:0241a18_1	欲得淨土。	欲 得 淨 土  
ZH_T47_1969B_002:0241a18_6	當淨其心。	當 淨 其 心  
ZH_T47_1969B_002:0241a18_11	隨其心淨。	隨 其 心 淨  
ZH_T47_1969B_002:0241a18_16	即佛土淨。	即 佛 土 淨  
ZH_T47_1969B_002:0241a19_1	若心清淨。	若 心 清 淨  
ZH_T47_1969B_002:0241a19_10	所在之處皆為淨土。	所 在 之 處 皆 為 淨 土  
ZH_T47_1969B_002:0241a20_4	譬如生國王家決定紹王基業。	譬 如 生 國 王 家 決 定 紹 王 基 業  
ZH_T47_1969B_002:0241a20_10	發心向佛道。	發 心 向 佛 道  
ZH_T47_1969B_002:0241a20_16	是生淨佛國。	是 生 淨 佛 國  
ZH_T47_1969B_002:0241a21_2	其心若不淨。	其 心 若 不 淨  
ZH_T47_1969B_002:0241a21_11	在所生處皆是穢土。	在所生處 皆 是 穢 土  
ZH_T47_1969B_002:0241a21_16	淨穢在心。	淨 穢 在 心  
ZH_T47_1969B_002:0241a22_2	不在國土也。	不 在 國 土 也  
ZH_T47_1969B_002:0241a24_15	大智律師示事理不二大智律師示事理不二師甞為山陰慈慧文法師作淨土集序。	大 智 律 師 示 事 理 不 二 大 智 律 師 示 事 理 不 二 師 甞 為 山 陰 慈 慧 文 法 師 作 淨 土 集 序  
ZH_T47_1969B_002:0241a25_1	其略曰。	其 略 曰  
ZH_T47_1969B_002:0241a25_10	古今學佛多惑事理。	古 今 學 佛 多 惑 事 理  
ZH_T47_1969B_002:0241a25_18	謂理則纖塵不立。	謂 理 則 纖 塵 不 立  
ZH_T47_1969B_002:0241a26_6	言事則萬像森羅。	言 事 則 萬 像 森 羅  
ZH_T47_1969B_002:0241a26_15	凝心住寂則為理觀。	凝 心 住 寂 則 為 理 觀  
ZH_T47_1969B_002:0241a27_5	動用造修則為事行。	動 用 造 修 則 為 事 行  
ZH_T47_1969B_002:0241a27_10	遂引古云。	遂 引 古 云  
ZH_T47_1969B_002:0241a27_19	實際理地不受一塵。	實 際 理 地 不 受 一 塵  
ZH_T47_1969B_002:0241a28_8	佛事門中不捨一法。	佛 事 門 中 不 捨 一 法  
ZH_T47_1969B_002:0241a28_15	斯乃理事敵立。	斯 乃 理 事 敵 立  
ZH_T47_1969B_002:0241a29_2	空有並馳也。	空 有 並 馳 也  
ZH_T47_1969B_002:0241a29_9	予甞變其語曰。	予 甞 變 其 語 曰  
ZH_T47_1969B_002:0241a29_18	實際理地不少一塵。	實 際 理 地 不 少 一 塵  
ZH_T47_1969B_002:0241b01_7	佛事門中不立一法。	佛 事 門 中 不 立 一 法  
ZH_T47_1969B_002:0241b01_18	何則由實際理具一切法。	何 則 由 實 際 理 具 一 切 法  
ZH_T47_1969B_002:0241b02_5	豈少一塵乎。	豈 少 一 塵 乎  
ZH_T47_1969B_002:0241b02_14	由佛事門離一切相。	由 佛 事 門 離一切相  
ZH_T47_1969B_002:0241b03_1	豈存一法乎。	豈 存 一 法 乎  
ZH_T47_1969B_002:0241b03_16	如此則方見理事一如空有不二矣。	如 此 則 方 見 理 事 一 如 空 有 不 二 矣  
ZH_T47_1969B_002:0241b05_3	女子坐亡骨生蓮華女子坐亡骨生蓮華雜說云。	女 子 坐 亡 骨 生 蓮 華 女 子 坐 亡 骨 生 蓮 華 雜 說 云  
ZH_T47_1969B_002:0241b05_12	溫州民間有一女子。	溫 州 民 間 有 一 女 子  
ZH_T47_1969B_002:0241b05_16	忽坐亡。	忽 坐 亡  
ZH_T47_1969B_002:0241b06_10	後於灰骨器中乃生青蓮華一朵。	後 於 灰 骨 器 中 乃 生 青 蓮 華 一 朵  
ZH_T47_1969B_002:0241b06_15	眾人奇之。	眾 人 奇 之  
ZH_T47_1969B_002:0241b07_5	時智覺壽禪師聞見。	時 智 覺 壽 禪 師 聞 見  
ZH_T47_1969B_002:0241b07_11	說偈讚之曰。	說 偈 讚 之 曰  
ZH_T47_1969B_002:0241b08_1	性心之門千聖同倫。	性 心 之 門 千 聖 同 倫  
ZH_T47_1969B_002:0241b08_10	神歸淨土蓮出灰盆。	神 歸 淨 土 蓮 出 灰 盆  
ZH_T47_1969B_002:0241b10_12	圓辨法師說唯心淨土圓辨法師說唯心淨土延慶圓辨法師有唯心淨土說。	圓 辨 法 師 說 唯 心 淨 土 圓 辨 法 師 說 唯 心 淨 土 延 慶 圓 辨 法 師 有 唯 心 淨 土 說  
