segmentnr	original	stemmed
ZH_T19_1022B_001:0712b11_0	一切如來心祕密全身舍利寶篋	一 切 如 來 心 祕 密 全身舍利 寶 篋 
ZH_T19_1022B_001:0712b12_0	印陀羅尼經	印 陀 羅 尼 經 
ZH_T19_1022B_001:0712b14_0	特進試鴻臚卿大興善寺三藏沙門	特 進 試 鴻 臚 卿 大 興 善 寺 三 藏 沙 門 
ZH_T19_1022B_001:0712b16_4	大廣智不空奉　詔譯如是我聞。	大 廣 智 不 空 奉  詔 譯 如是我聞  
ZH_T19_1022B_001:0712b17_3	一時佛在摩伽陀國無垢園中寶光明池。	一 時 佛 在 摩伽陀國 無 垢 園 中 寶 光 明 池  
ZH_T19_1022B_001:0712b19_4	與大菩薩及大聲聞天龍藥叉犍闥婆訶蘇羅迦樓羅緊那羅摩睺羅伽人非人等無量百千。	與 大 菩 薩 及 大 聲 聞 天 龍 藥 叉 犍 闥 婆 訶 蘇 羅 迦 樓 羅 緊 那 羅 摩睺羅伽 人 非 人 等 無 量 百 千  
ZH_T19_1022B_001:0712b19_9	前後圍遶。	前 後 圍 遶  
ZH_T19_1022B_001:0712b20_14	爾時眾中有一大婆羅門名無垢妙光多聞聰慧人所樂見。	爾 時 眾 中 有 一 大 婆 羅 門 名 無 垢 妙 光 多 聞 聰 慧 人 所 樂 見  
ZH_T19_1022B_001:0712b21_5	常行十善歸信三寶。	常 行 十 善 歸 信 三 寶  
ZH_T19_1022B_001:0712b21_14	善心殷重智慧微細。	善 心 殷 重 智 慧 微 細  
ZH_T19_1022B_001:0712b22_4	常恒欲令一切眾生。	常 恒 欲 令 一 切 眾 生  
ZH_T19_1022B_001:0712b22_13	圓滿善利大富豐饒。	圓 滿 善 利 大 富 豐 饒  
ZH_T19_1022B_001:0712b23_7	時婆羅門無垢妙光從座而起。	時 婆 羅 門 無 垢 妙 光 從座而起  
ZH_T19_1022B_001:0712b23_16	往詣佛所遶佛七匝。	往 詣 佛 所 遶 佛 七 匝  
ZH_T19_1022B_001:0712b24_6	以眾香華奉獻世尊。	以 眾 香 華 奉 獻 世 尊  
ZH_T19_1022B_001:0712b25_1	無價妙衣瓔珞珠鬘持覆佛上。	無 價 妙 衣 瓔 珞 珠 鬘 持 覆 佛 上  
ZH_T19_1022B_001:0712b25_14	頂禮雙足却住一面作是請言。	頂 禮 雙 足 却 住 一 面 作 是 請 言  
ZH_T19_1022B_001:0712b26_4	唯願世尊與諸大眾。	唯 願 世 尊 與 諸 大 眾  
ZH_T19_1022B_001:0712b26_17	明日晨朝至我宅中受我供養。	明 日 晨 朝 至 我 宅 中 受 我 供 養  
ZH_T19_1022B_001:0712b27_7	爾時世尊默然許之。	爾 時 世 尊 默 然 許 之  
ZH_T19_1022B_001:0712b27_16	時婆羅門知佛受請。	時 婆 羅 門 知 佛 受 請  
ZH_T19_1022B_001:0712b28_2	遽還所住。	遽 還 所 住  
ZH_T19_1022B_001:0712b28_15	即於夜間廣辦餚膳百味飲食。	即 於 夜 間 廣 辦 餚 膳 百 味 飲 食  
ZH_T19_1022B_001:0712b29_5	灑掃殿宇張施幡蓋。	灑 掃 殿 宇 張 施 幡 蓋  
ZH_T19_1022B_001:0712b29_14	至明旦己與諸眷屬。	至 明 旦 己 與 諸 眷 屬  
ZH_T19_1022B_001:0712c01_4	持眾香華及諸妓樂。	持 眾 香 華 及 諸 妓 樂  
ZH_T19_1022B_001:0712c01_13	至如來所白言時至。	至 如 來 所 白 言 時 至  
ZH_T19_1022B_001:0712c01_18	願垂降臨。	願 垂 降 臨  
ZH_T19_1022B_001:0712c02_5	爾時世尊軟語。	爾 時 世 尊 軟 語  
