segmentnr	original	stemmed
ZH_T05_0220a_101:0559a02_0	3大般若波羅蜜多經卷第一百一	3 大 般 若 波羅蜜多 經 卷 第 一 百 一 
ZH_T05_0220a_101:0559a04_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T05_0220a_101:0559a05_0	初分攝受品第二十九之三	初 分 攝 受 品 第 二 十 九 之 三 
ZH_T05_0220a_101:0559a06_9	時，天帝釋復白佛言：	時  天 帝 釋 復 白 佛 言  
ZH_T05_0220a_101:0559a06_13	「世尊！	 世 尊  
ZH_T05_0220a_101:0559a08_21	般若波羅蜜多甚為希有，若有攝受般若波羅蜜多，則為攝受布施、淨戒、安忍、精進、靜慮、般若波羅蜜多；	般 若 波羅蜜多 甚 為 希 有  若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 布 施  淨 戒  安 忍  精 進  靜 慮  般 若 波羅蜜多  
ZH_T05_0220a_101:0559a13_2	若有攝受般若波羅蜜多，則為攝受內空、外空、內外空、空空、大空、勝義空、有為空、無為空、畢竟空、無際空、散空、無變異空、本性空、自相空、共相空、一切法空、不可得空、無性空、自性空、無性自性空；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 內 空  外 空  內 外 空  空 空  大 空  勝 義 空  有 為 空  無 為 空  畢 竟 空  無 際 空  散 空  無 變 異 空  本 性 空  自 相 空  共 相 空  一切法空  不可得空  無 性 空  自 性 空  無性自性空  
ZH_T05_0220a_101:0559a15_19	若有攝受般若波羅蜜多，則為攝受真如、法界、法性、不虛妄性、不變異性、平等性、離生性、法定、法住、實際、虛空界、不思議界；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 真 如  法 界  法 性  不虛妄性  不變異性  平 等 性  離 生 性  法 定  法 住  實 際  虛 空 界  不思議界  
ZH_T05_0220a_101:0559a17_9	若有攝受般若波羅蜜多，則為攝受苦聖諦、集聖諦、滅聖諦、道聖諦；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 苦 聖 諦  集 聖 諦  滅 聖 諦  道 聖 諦  
ZH_T05_0220a_101:0559a18_18	若有攝受般若波羅蜜多，則為攝受四靜慮、四無量、四無色定；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 四 靜 慮  四 無 量  四無色定  
ZH_T05_0220a_101:0559a20_11	若有攝受般若波羅蜜多，則為攝受八解脫、八勝處、九次第定、十遍處；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 八 解 脫  八 勝 處  九次第定  十 遍 處  
ZH_T05_0220a_101:0559a22_12	若有攝受般若波羅蜜多，則為攝受四念住、四正斷、四神足、五根、五力、七等覺支、八聖道支；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 四 念 住  四 正 斷  四 神 足  五 根  五 力  七等覺支  八聖道支  
ZH_T05_0220a_101:0559a24_4	若有攝受般若波羅蜜多，則為攝受空解脫門、無相解脫門、無願解脫門；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 空解脫門  無相解脫門  無願解脫門  
ZH_T05_0220a_101:0559a25_8	若有攝受般若波羅蜜多，則為攝受五眼、六神通；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 五 眼  六 神 通  
ZH_T05_0220a_101:0559a27_15	若有攝受般若波羅蜜多，則為攝受佛十力、四無所畏、四無礙解、大慈、大悲、大喜、大捨、十八佛不共法；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 佛 十 力  四無所畏  四無礙解  大 慈  大 悲  大 喜  大 捨  十 八 佛 不 共 法  
ZH_T05_0220a_101:0559a28_19	若有攝受般若波羅蜜多，則為攝受無忘失法、恒住捨性；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 無忘失法  恒 住 捨 性  
ZH_T05_0220a_101:0559b01_8	若有攝受般若波羅蜜多，則為攝受一切智、道相智、一切相智；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 一 切 智  道 相 智  一切相智  
ZH_T05_0220a_101:0559b02_17	若有攝受般若波羅蜜多，則為攝受一切陀羅尼門、一切三摩地門；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 一 切 陀羅尼門  一 切 三 摩 地 門  
ZH_T05_0220a_101:0559b04_11	若有攝受般若波羅蜜多，則為攝受預流果、一來果、不還果、阿羅漢果；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 預 流 果  一 來 果  不 還 果  阿羅漢果  
ZH_T05_0220a_101:0559b05_11	若有攝受般若波羅蜜多，則為攝受獨覺菩提；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 獨覺菩提  
ZH_T05_0220a_101:0559b06_12	若有攝受般若波羅蜜多，則為攝受菩薩十地；	若 有 攝 受 般 若 波羅蜜多  則 為 攝 受 菩薩十地  
