segmentnr	original	stemmed
ZH_T47_1998A_012:0858b17_0	大慧普覺禪師讚佛祖卷第十二	大 慧 普 覺 禪 師 讚 佛 祖 卷 第 十 二 
ZH_T47_1998A_012:0858b19_0	徑山能仁禪院住持嗣法	徑 山 能 仁 禪 院 住 持 嗣 法 
ZH_T47_1998A_012:0858b20_0	慧日禪師臣蘊聞　上進	慧 日 禪 師 臣 蘊 聞  上 進 
ZH_T47_1998A_012:0858b22_7	釋迦出山相釋迦出山相正覺山前折却本。	釋 迦 出 山 相 釋 迦 出 山 相 正 覺 山 前 折 却 本  
ZH_T47_1998A_012:0858b22_17	　　三七日內心頭悶。	  三 七 日 內 心 頭 悶  
ZH_T47_1998A_012:0858b23_4	　　却來鹿苑討便宜。	  却 來 鹿 苑 討 便 宜  
ZH_T47_1998A_012:0858b23_12	好與拽飜椎一頓。	好 與 拽 飜 椎 一 頓  
ZH_T47_1998A_012:0858b25_5	文殊問疾文殊問疾居士何曾病。	文 殊 問 疾 文 殊 問 疾 居 士 何 曾 病  
ZH_T47_1998A_012:0858b25_13	　　是病因問有。	  是 病 因 問 有  
ZH_T47_1998A_012:0858b25_21	　　兩眼對兩眼。	  兩 眼 對 兩 眼  
ZH_T47_1998A_012:0858b26_3	　　世醫咸拱手。	  世 醫 咸 拱 手  
ZH_T47_1998A_012:0858b28_5	觀音大士觀音大士過去正法明。	觀 音 大 士 觀 音 大 士 過 去 正 法 明  
ZH_T47_1998A_012:0858b28_13	　　現前觀自在。	  現 前 觀 自 在  
ZH_T47_1998A_012:0858b28_21	　　眼觀諸音聲。	  眼 觀 諸 音 聲  
ZH_T47_1998A_012:0858b29_3	　　耳聽眾妙色。	  耳 聽 眾 妙 色  
ZH_T47_1998A_012:0858b29_9	二義俱寂滅。	二 義 俱 寂 滅  
ZH_T47_1998A_012:0858b29_17	　　誰受此說者。	  誰 受 此 說 者  
ZH_T47_1998A_012:0858c01_1	　　是說亦寂滅。	  是 說 亦 寂 滅  
ZH_T47_1998A_012:0858c01_7	誰為此說者。	誰 為 此 說 者  
ZH_T47_1998A_012:0858c01_15	　　能觀及所觀。	  能 觀 及 所 觀  
ZH_T47_1998A_012:0858c01_21	能聽洎所聽。	能 聽 洎 所 聽  
ZH_T47_1998A_012:0858c02_4	　　返觀觀聽者。	  返 觀 觀 聽 者  
ZH_T47_1998A_012:0858c02_10	是亦無所有。	是 亦 無 所 有  
ZH_T47_1998A_012:0858c02_18	　　大哉觀世音。	  大 哉 觀 世 音  
ZH_T47_1998A_012:0858c03_2	　　快說如是法。	  快 說 如 是 法  
ZH_T47_1998A_012:0858c03_8	是法不思議。	是 法 不 思 議  
ZH_T47_1998A_012:0858c03_16	　　聽者亦希有。	  聽 者 亦 希 有  
ZH_T47_1998A_012:0858c03_24	　　我今以一毛。	  我 今 以 一 毛  
ZH_T47_1998A_012:0858c04_5	遍量法界空。	遍 量 法 界 空  
ZH_T47_1998A_012:0858c04_13	　　作此如幻言。	  作 此 如 幻 言  
ZH_T47_1998A_012:0858c04_21	　　讚是真實相。	  讚 是 真 實 相  
ZH_T47_1998A_012:0858c06_7	入定觀音入定觀音世間種種音聲相。	入 定 觀 音 入 定 觀 音 世 間 種 種 音 聲 相  
ZH_T47_1998A_012:0858c06_17	　　眾以耳聽非目覩。	  眾 以 耳 聽 非 目 覩  
ZH_T47_1998A_012:0858c07_4	　　唯此大士眼能觀。	  唯 此 大 士 眼 能 觀  
ZH_T47_1998A_012:0858c07_12	瞑目諦觀為佛事。	瞑 目 諦 觀 為 佛 事  
ZH_T47_1998A_012:0858c08_1	　　於眼境界無所取。	  於 眼 境 界 無 所 取  
ZH_T47_1998A_012:0858c08_9	耳鼻舌身意亦然。	耳 鼻 舌 身 意 亦 然  
ZH_T47_1998A_012:0858c08_19	　　善哉心洞十方空。	  善 哉 心 洞 十 方 空  
ZH_T47_1998A_012:0858c09_5	　　六根互顯如是義。	  六 根 互 顯 如 是 義  
ZH_T47_1998A_012:0858c09_13	眼色耳聲鼻嗅香。	眼 色 耳 聲 鼻 嗅 香  
ZH_T47_1998A_012:0858c10_2	　　身觸意思無差別。	  身 觸 意 思 無 差 別  
ZH_T47_1998A_012:0858c10_10	當以此觀如是觀。	當 以 此 觀 如 是 觀  
ZH_T47_1998A_012:0858c10_20	　　取此為實成妄想。	  取 此 為 實 成 妄 想  
ZH_T47_1998A_012:0858c11_6	　　若離妄想取實法。	  若 離 妄 想 取 實 法  
ZH_T47_1998A_012:0858c11_14	展轉惑亂失本心。	展 轉 惑 亂 失 本 心  
ZH_T47_1998A_012:0858c12_3	　　本心既失隨顛倒。	  本 心 既 失 隨 顛 倒  
ZH_T47_1998A_012:0858c12_11	不見大士妙色身。	不 見 大 士 妙 色 身  
ZH_T47_1998A_012:0858c12_21	　　無眼耳鼻舌身意。	  無 眼 耳 鼻 舌 身 意  
ZH_T47_1998A_012:0858c13_7	互顯之義亦寂滅。	互 顯 之 義 亦 寂 滅  
ZH_T47_1998A_012:0858c13_17	　　亦無大士妙色身。	  亦 無 大 士 妙 色 身  
