segmentnr	original	stemmed
ZH_T07_0220d_539:0768c02_0	2大般若波羅蜜多經卷第五百三	2 大 般 若 波羅蜜多 經 卷 第 五 百 三 
ZH_T07_0220d_539:0768c03_0	十九	十 九 
ZH_T07_0220d_539:0768c05_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220d_539:0768c07_9	第四分妙行品第一之二時，舍利子問善現言：	第 四 分 妙 行 品 第 一 之 二 時  舍 利 子 問 善 現 言  
ZH_T07_0220d_539:0768c07_19	「是諸菩薩實無生不？	 是 諸 菩 薩 實 無 生 不  
ZH_T07_0220d_539:0768c08_3	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0768c08_13	「是諸菩薩皆實無生。	 是 諸 菩 薩 皆 實 無 生  
ZH_T07_0220d_539:0768c08_19	」舍利子言：	 舍 利 子 言  
ZH_T07_0220d_539:0768c09_15	「為但菩薩是實無生，為菩薩法亦實無生？	 為 但 菩 薩 是 實 無 生  為 菩 薩 法 亦 實 無 生  
ZH_T07_0220d_539:0768c10_1	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0768c10_11	「諸菩薩法亦實無生。	 諸 菩 薩 法 亦 實 無 生  
ZH_T07_0220d_539:0768c10_17	」舍利子言：	 舍 利 子 言  
ZH_T07_0220d_539:0768c11_15	「為但菩薩法是實無生，為一切智智亦實無生？	 為 但 菩 薩 法 是 實 無 生  為 一切智智 亦 實 無 生  
ZH_T07_0220d_539:0768c12_1	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0768c12_11	「一切智智亦實無生。	 一切智智 亦 實 無 生  
ZH_T07_0220d_539:0768c12_17	」舍利子言：	 舍 利 子 言  
ZH_T07_0220d_539:0768c13_17	「為但一切智智是實無生，為一切智智法亦實無生？	 為 但 一切智智 是 實 無 生  為 一切智智 法 亦 實 無 生  
ZH_T07_0220d_539:0768c14_3	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0768c14_14	「一切智智法亦實無生。	 一切智智 法 亦 實 無 生  
ZH_T07_0220d_539:0768c14_20	」舍利子言：	 舍 利 子 言  
ZH_T07_0220d_539:0768c16_1	「為但一切智智法是實無生，為異生類亦實無生？	 為 但 一切智智 法 是 實 無 生  為 異 生 類 亦 實 無 生  
ZH_T07_0220d_539:0768c16_7	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0768c16_17	「諸異生類亦實無生。	 諸 異 生 類 亦 實 無 生  
ZH_T07_0220d_539:0768c16_23	」舍利子言：	 舍 利 子 言  
ZH_T07_0220d_539:0768c17_19	「為但異生類是實無生，為異生法亦實無生？	 為 但 異 生 類 是 實 無 生  為 異 生 法 亦 實 無 生  
ZH_T07_0220d_539:0768c18_4	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0768c18_14	「諸異生法亦實無生。	 諸 異 生 法 亦 實 無 生  
ZH_T07_0220d_539:0768c19_3	」時，舍利子語善現言：	 時  舍 利 子 語 善 現 言  
ZH_T07_0220d_539:0768c23_10	「若諸菩薩皆實無生，諸菩薩法亦實無生，一切智智是實無生，一切智智法亦實無生，諸異生類是實無生，異生類法亦實無生者，豈不菩薩摩訶薩應隨證得一切智智，是則無生法應得無生法？	 若 諸 菩 薩 皆 實 無 生  諸 菩 薩 法 亦 實 無 生  一切智智 是 實 無 生  一切智智 法 亦 實 無 生  諸 異 生 類 是 實 無 生  異 生 類 法 亦 實 無 生 者  豈 不 菩薩摩訶薩 應 隨 證 得 一切智智  是 則 無 生 法 應 得 無 生 法  
ZH_T07_0220d_539:0768c23_16	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0768c24_12	「我意不許無生法中有證得、有現觀。	 我 意 不 許 無 生 法 中 有 證 得  有 現 觀  
ZH_T07_0220d_539:0768c24_17	所以者何？	所以者何  
ZH_T07_0220d_539:0768c25_6	諸無生法不可得故。	諸 無 生 法 不 可 得 故  
ZH_T07_0220d_539:0768c25_12	」舍利子言：	 舍 利 子 言  
ZH_T07_0220d_539:0768c26_10	「為許生法證生法，為許無生法證無生法耶？	 為 許 生 法 證 生 法  為 許 無 生 法 證 無 生 法 耶  
ZH_T07_0220d_539:0768c26_16	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0768c27_17	「我意不許生法證生法，亦不許無生法證無生法。	 我 意 不 許 生 法 證 生 法  亦 不 許 無 生 法 證 無 生 法  
ZH_T07_0220d_539:0768c28_3	」舍利子言：	 舍 利 子 言  
ZH_T07_0220d_539:0768c29_3	「為許生法證無生法，為許無生法證生法耶？	 為 許 生 法 證 無 生 法  為 許 無 生 法 證 生 法 耶  
ZH_T07_0220d_539:0768c29_9	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0769a01_9	「我意不許生法證無生法，亦不許無生法證生法。	 我 意 不 許 生 法 證 無 生 法  亦 不 許 無 生 法 證 生 法  
ZH_T07_0220d_539:0769a01_15	」舍利子言：	 舍 利 子 言  
ZH_T07_0220d_539:0769a02_9	「若如是者，豈都無得、無現觀耶？	 若 如 是 者  豈 都 無 得  無 現 觀 耶  
ZH_T07_0220d_539:0769a02_15	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0769a04_15	「雖有得、有現觀，然不由此二法而證，但隨世間言說施設有得、現觀，非勝義中有得、現觀。	 雖 有 得  有 現 觀  然 不 由 此 二 法 而 證  但 隨 世間言說 施 設 有 得  現 觀  非 勝 義 中 有 得  現 觀  
ZH_T07_0220d_539:0769a05_3	」時，舍利子問善現言：	 時  舍 利 子 問 善 現 言  
ZH_T07_0220d_539:0769a05_19	「為許未生法生，為許已生法生耶？	 為 許 未 生 法 生  為 許 已 生 法 生 耶  
ZH_T07_0220d_539:0769a06_3	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0769a07_1	「我意不許未生法生，亦不許已生法生。	 我 意 不 許 未 生 法 生  亦 不 許 已 生 法 生  
ZH_T07_0220d_539:0769a07_12	」時，舍利子問善現言：	 時  舍 利 子 問 善 現 言  
ZH_T07_0220d_539:0769a08_2	「為許生生，為許不生生耶？	 為 許 生 生  為 許 不 生 生 耶  
ZH_T07_0220d_539:0769a08_8	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0769a09_1	「我意不許生生，亦不許不生生。	 我 意 不 許 生 生  亦 不 許 不 生 生  
ZH_T07_0220d_539:0769a09_12	」時，舍利子問善現言：	 時  舍 利 子 問 善 現 言  
ZH_T07_0220d_539:0769a10_7	「仁者於所說無生法，樂辯說無生相耶？	 仁 者 於 所 說 無 生 法  樂 辯 說 無 生 相 耶  
ZH_T07_0220d_539:0769a10_13	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0769a11_10	「我於所說無生法，亦不樂辯說無生相。	 我 於 所 說 無 生 法  亦 不 樂 辯 說 無 生 相  
ZH_T07_0220d_539:0769a11_21	」時，舍利子問善現言：	 時  舍 利 子 問 善 現 言  
ZH_T07_0220d_539:0769a12_18	「於無生法起無生言，此無生言亦無生不？	 於 無 生 法 起 無 生 言  此 無 生 言 亦 無 生 不  
ZH_T07_0220d_539:0769a13_3	」善現答言：	 善 現 答 言  
ZH_T07_0220d_539:0769a13_7	「如是！	 如 是  
ZH_T07_0220d_539:0769a13_10	如是！	如 是  
ZH_T07_0220d_539:0769a14_15	於無生法起無生言，此法及言俱無生義，而隨世俗說無生相。	於 無 生 法 起 無 生 言  此 法 及 言 俱 無 生 義  而 隨 世 俗 說 無 生 相  
ZH_T07_0220d_539:0769a15_5	」時，舍利子讚善現言：	 時  舍 利 子 讚 善 現 言  
