segmentnr	original	stemmed
ZH_T43_1831_02b:0645a09_0	基撰	基 撰 
ZH_T43_1831_02b:0645a10_0	第七卷	第 七 卷 
ZH_T43_1831_02b:0645a11_0	依於尋伺有染離染立三地別。不依彼種	依 於 尋 伺 有 染 離 染 立 三 地 別  不 依 彼 種 
ZH_T43_1831_02b:0645a12_6	現起有無等者。	現 起 有 無 等 者  
ZH_T43_1831_02b:0645a12_14	瑜伽釋略有三解。	瑜 伽 釋 略 有 三 解  
ZH_T43_1831_02b:0645a12_17	有義。	有 義  
ZH_T43_1831_02b:0645a13_9	三地就二前後相應建立。	三 地 就 二 前 後 相 應 建 立  
ZH_T43_1831_02b:0645a14_5	謂欲界地．及初靜慮麁心．心所。	謂 欲 界 地  及 初 靜 慮 麁 心  心 所  
ZH_T43_1831_02b:0645a14_18	前後相續可有尋伺共相應故。	前 後 相 續 可 有 尋 伺 共 相 應 故  
ZH_T43_1831_02b:0645a15_6	名有尋有伺地。	名 有 尋 有 伺 地  
ZH_T43_1831_02b:0645a15_16	靜慮中間麁心．心所。	靜 慮 中 間 麁 心  心 所  
ZH_T43_1831_02b:0645a16_5	前後相續定無有尋。	前 後 相 續 定 無 有 尋  
ZH_T43_1831_02b:0645a16_14	唯可有伺共相應故。	唯 可 有 伺 共 相 應 故  
ZH_T43_1831_02b:0645a17_3	名無尋唯伺地。	名 無 尋 唯 伺 地  
ZH_T43_1831_02b:0645a17_17	第二靜慮以上諸地諸心．心所。	第二靜慮 以 上 諸 地 諸 心  心 所  
ZH_T43_1831_02b:0645a18_11	前後相續決定不與尋．伺相應。	前 後 相 續 決 定 不 與 尋  伺 相 應  
ZH_T43_1831_02b:0645a18_18	名無尋無伺地。	名 無 尋 無 伺 地  
ZH_T43_1831_02b:0645a20_8	若欲界地及初靜慮．靜慮中間細心．心所不與尋．伺共相應者。	若 欲 界 地 及 初 靜 慮  靜 慮 中 間 細 心  心 所 不 與 尋  伺 共 相 應 者  
ZH_T43_1831_02b:0645a21_3	及一切色．不相應行．諸無為法。	及 一 切 色  不相應行  諸 無 為 法  
ZH_T43_1831_02b:0645a21_13	不與尋．伺共相應故。	不 與 尋  伺 共 相 應 故  
ZH_T43_1831_02b:0645a22_4	亦皆說名無尋無伺地。	亦 皆 說 名 無 尋 無 伺 地  
ZH_T43_1831_02b:0645a22_9	故後論言。	故 後 論 言  
ZH_T43_1831_02b:0645a23_7	有尋有伺地．無尋唯伺地一向是有心地。	有 尋 有 伺 地  無 尋 唯 伺 地 一 向 是 有 心 地  
ZH_T43_1831_02b:0645a24_17	無心睡眠．無心悶絕．無想定．無想生．滅盡定．及無餘依涅槃界。	無 心 睡 眠  無 心 悶 絕  無 想 定  無 想 生  滅 盡 定  及 無餘依涅槃 界  
ZH_T43_1831_02b:0645a25_16	並名無心地　有義此三就二離欲分依建立。	並 名 無 心 地  有 義 此 三 就 二 離 欲 分 依 建 立  
ZH_T43_1831_02b:0645a26_13	謂欲界地．及初靜慮諸法．假者。	謂 欲 界 地  及 初 靜 慮 諸 法  假 者  
ZH_T43_1831_02b:0645a27_3	於尋及伺並未離欲。	於 尋 及 伺 並 未 離 欲  
ZH_T43_1831_02b:0645a27_10	名有尋有伺地。	名 有 尋 有 伺 地  
ZH_T43_1831_02b:0645a28_1	靜慮中間諸法假者。	靜 慮 中 間 諸 法 假 者  
ZH_T43_1831_02b:0645a28_6	尋已離欲。	尋 已 離 欲  
ZH_T43_1831_02b:0645a28_11	伺未離欲。	伺 未 離 欲  
ZH_T43_1831_02b:0645a28_18	名無尋唯伺地。	名 無 尋 唯 伺 地  
ZH_T43_1831_02b:0645a29_12	第二靜慮已上諸地諸法．假者。	第二靜慮 已 上 諸 地 諸 法  假 者  
ZH_T43_1831_02b:0645b01_2	於尋及伺並已離欲。	於 尋 及 伺 並 已 離 欲  
ZH_T43_1831_02b:0645b01_9	名無尋無伺地。	名 無 尋 無 伺 地  
ZH_T43_1831_02b:0645b01_18	若在下地並已離欲。	若 在 下 地 並 已 離 欲  
ZH_T43_1831_02b:0645b02_9	亦得說名無尋無伺地。	亦 得 說 名 無 尋 無 伺 地  
ZH_T43_1831_02b:0645b02_17	故後瑜伽第四言。	故 後 瑜 伽 第 四 言  
ZH_T43_1831_02b:0645b03_8	此中由離尋．伺欲故。	此 中 由 離 尋  伺 欲 故  
ZH_T43_1831_02b:0645b03_16	說名無尋無伺地。	說 名 無 尋 無 伺 地  
