segmentnr	original	stemmed
ZH_T21_1222b_002:0123b04_0	聖迦柅忿怒金剛童子菩薩成就	聖 迦 柅 忿 怒 金剛童子 菩 薩 成 就 
ZH_T21_1222b_002:0123b05_0	儀軌經卷中	儀 軌 經 卷 中 
ZH_T21_1222b_002:0123b07_0	唐三藏沙門大廣智不空譯	唐 三 藏 沙 門 大 廣 智 不 空 譯 
ZH_T21_1222b_002:0123b08_8	我今復說作先行法。	我 今 復 說 作 先 行 法  
ZH_T21_1222b_002:0123b08_18	於舍利塔前安本尊像。	於 舍 利 塔 前 安 本 尊 像  
ZH_T21_1222b_002:0123b09_6	於三月十五日。	於 三 月十五日  
ZH_T21_1222b_002:0123b09_13	塗壇隨力供養。	塗 壇 隨 力 供 養  
ZH_T21_1222b_002:0123b10_2	取沈香搵酥蜜酪。	取 沈 香 搵 酥 蜜 酪  
ZH_T21_1222b_002:0123b10_10	晝夜擲火中護摩。	晝 夜 擲 火 中 護 摩  
ZH_T21_1222b_002:0123b10_17	一誦一擲爐中。	一 誦 一 擲 爐 中  
ZH_T21_1222b_002:0123b11_6	若道場中旛華搖動。	若 道 場 中 旛 華 搖 動  
ZH_T21_1222b_002:0123b11_12	當知有効驗。	當 知 有 効 驗  
ZH_T21_1222b_002:0123b12_2	即於晨朝供養三寶。	即 於 晨 朝 供養三寶  
ZH_T21_1222b_002:0123b12_15	七日獲得財寶榮官皆得稱意。	七 日 獲 得 財 寶 榮 官 皆 得 稱 意  
ZH_T21_1222b_002:0123b13_4	及得珠玉七寶等。	及 得 珠 玉 七 寶 等  
ZH_T21_1222b_002:0123b14_8	又欲令空中出火者。	又 欲 令 空 中 出 火 者  
ZH_T21_1222b_002:0123b15_1	視望空誦真言二十一遍。	視 望 空 誦 真 言 二 十 一 遍  
ZH_T21_1222b_002:0123b15_9	意念即空中火出。	意 念 即 空 中 火 出  
ZH_T21_1222b_002:0123b16_12	又欲雨者觀虛空誦二十一遍。	又 欲 雨 者 觀 虛 空 誦 二 十 一 遍  
ZH_T21_1222b_002:0123b16_17	即降甘雨。	即 降 甘 雨  
ZH_T21_1222b_002:0123b17_10	取雨水獻佛已後所作皆成。	取 雨 水 獻 佛 已 後 所 作 皆 成  
ZH_T21_1222b_002:0123b18_7	又欲空中雨華者。	又 欲 空 中 雨 華 者  
ZH_T21_1222b_002:0123b18_16	觀虛空誦二十一遍。	觀 虛 空 誦 二 十 一 遍  
ZH_T21_1222b_002:0123b19_6	即於空中雨種種華。	即 於 空 中 雨 種 種 華  
ZH_T21_1222b_002:0123b20_10	又欲令若男若女歡喜者。	又 欲 令 若 男 若 女 歡 喜 者  
ZH_T21_1222b_002:0123b21_4	以安息香作丸誦二十一遍。	以 安 息 香 作 丸 誦 二 十 一 遍  
ZH_T21_1222b_002:0123b21_16	一稱彼名投火中即得歡喜。	一 稱 彼 名 投 火 中 即 得 歡 喜  
ZH_T21_1222b_002:0123b22_9	又加持菖蒲二十一遍。	又 加 持 菖 蒲 二 十 一 遍  
ZH_T21_1222b_002:0123b23_2	口中含共人論議皆得勝。	口 中 含 共 人 論 議 皆 得 勝  
ZH_T21_1222b_002:0123b24_13	又若毘那夜迦相逼惱作障難者。	又 若 毘 那 夜 迦 相 逼 惱 作 障 難 者  
ZH_T21_1222b_002:0123b25_6	纔憶念真言一切皆消散。	纔 憶 念 真 言 一 切 皆 消 散  
ZH_T21_1222b_002:0123b25_15	若常念誦不間注意。	若 常 念 誦 不 間 注 意  
ZH_T21_1222b_002:0123b26_8	於彼障者并親族皆自滅壞。	於 彼 障 者 并 親 族 皆 自 滅 壞  
ZH_T21_1222b_002:0123b27_9	又法從黑月一日起首。	又 法 從 黑 月 一 日 起 首  
ZH_T21_1222b_002:0123b28_9	對像前每日三時念誦真言時別一千八遍。	對 像 前 每 日 三 時 念 誦 真 言 時 別 一 千 八 遍  
ZH_T21_1222b_002:0123b28_17	燒安息香丸護摩。	燒 安 息 香 丸 護 摩  
ZH_T21_1222b_002:0123b29_6	至月末所求皆得。	至 月 末 所 求 皆 得  
ZH_T21_1222b_002:0123c01_11	又對像前以蓮華搵酥蜜酪。	又 對 像 前 以 蓮 華 搵 酥 蜜 酪  
ZH_T21_1222b_002:0123c02_10	誦真言一千遍一擲火中護摩即獲伏藏。	誦 真 言 一 千 遍 一 擲 火 中 護 摩 即 獲 伏 藏  
ZH_T21_1222b_002:0123c03_5	又求衣服者。	又 求 衣 服 者  
ZH_T21_1222b_002:0123c03_15	於趣海河入水立至胸。	於 趣 海 河 入 水 立 至 胸  
ZH_T21_1222b_002:0123c04_8	取有蘂華誦真言一千八遍。	取 有 蘂 華 誦 真 言 一 千 八 遍  
ZH_T21_1222b_002:0123c05_3	一遍一擲水中即得衣裳十副。	一 遍 一 擲 水 中 即 得 衣 裳 十 副  
ZH_T21_1222b_002:0123c06_10	又法迦腩摩華搵酥蜜酪。	又 法 迦 腩 摩 華 搵 酥 蜜 酪  
ZH_T21_1222b_002:0123c07_1	護摩真言一千八遍。	護 摩 真 言 一 千 八 遍  
ZH_T21_1222b_002:0123c07_8	一遍一投火中。	一 遍 一 投 火 中  
ZH_T21_1222b_002:0123c07_19	一切有情皆得歡喜順伏。	一切有情 皆 得 歡 喜 順 伏  
ZH_T21_1222b_002:0123c08_5	又法對像前。	又 法 對 像 前  
ZH_T21_1222b_002:0123c08_17	取蘇摩那華搵酥蜜酪護摩。	取 蘇 摩 那 華 搵 酥 蜜 酪 護 摩  
ZH_T21_1222b_002:0123c09_15	於七日中日三時時別誦真言一千八遍。	於七日中 日 三 時 時 別 誦 真 言 一 千 八 遍  
ZH_T21_1222b_002:0123c10_13	遍遍一擲火中一切人恭敬得為邑主。	遍 遍 一 擲 火 中 一 切 人 恭 敬 得 為 邑 主  
ZH_T21_1222b_002:0123c11_8	又欲摧伏設咄嚕者。	又 欲 摧 伏 設 咄 嚕 者  
ZH_T21_1222b_002:0123c11_18	取人骨為橛作彼人形。	取 人 骨 為 橛 作 彼 人 形  
ZH_T21_1222b_002:0123c12_10	或畫或揑加持一百八遍。	或 畫 或 揑 加 持 一百八遍  
ZH_T21_1222b_002:0123c13_1	釘於心上即得摧伏。	釘 於 心 上 即 得 摧 伏  
ZH_T21_1222b_002:0123c14_11	又欲摧彼設咄嚕令麼囉者。	又 欲 摧 彼 設 咄 嚕 令 麼 囉 者  
ZH_T21_1222b_002:0123c15_1	取燒屍殘木作橛。	取 燒 屍 殘 木 作 橛  
ZH_T21_1222b_002:0123c15_10	磨紫檀香以塗橛上。	磨 紫 檀 香 以 塗 橛 上  
ZH_T21_1222b_002:0123c15_18	取屍林中帛纏橛。	取 屍 林 中 帛 纏 橛  
ZH_T21_1222b_002:0123c16_9	釘彼設咄嚕如前形頭上。	釘 彼 設 咄 嚕 如 前 形 頭 上  
ZH_T21_1222b_002:0123c16_17	彼設咄嚕即母馱。	彼 設 咄 嚕 即 母 馱  
ZH_T21_1222b_002:0123c17_9	今復說畫聖金剛童子像。	今 復 說 畫 聖 金剛童子 像  
ZH_T21_1222b_002:0123c17_15	忿形虎皮裾。	忿 形 虎 皮 裾  
ZH_T21_1222b_002:0123c18_3	右手把金剛杵。	右 手 把 金 剛 杵  
ZH_T21_1222b_002:0123c18_9	左手作施頭。	左 手 作 施 頭  
ZH_T21_1222b_002:0123c19_3	對像於舍利塔前作先行法已。	對 像 於 舍 利 塔 前 作 先 行 法 已  
ZH_T21_1222b_002:0123c19_11	以香華供養此像。	以 香 華 供 養 此 像  
ZH_T21_1222b_002:0123c19_17	像前作方爐。	像 前 作 方 爐  
ZH_T21_1222b_002:0123c20_10	作增益法取沈香可長大指節。	作 增 益 法 取 沈 香 可 長 大 指 節  
ZH_T21_1222b_002:0123c21_2	搵酥合油七日日三時。	搵 酥 合 油 七 日日三時  
ZH_T21_1222b_002:0123c21_11	時誦真言一百八遍。	時 誦 真 言 一百八遍  
ZH_T21_1222b_002:0123c21_18	一擲火中護摩。	一 擲 火 中 護 摩  
ZH_T21_1222b_002:0123c22_11	滿七日已得持明仙安怛但那。	滿 七 日 已 得 持 明 仙 安怛但那  
ZH_T21_1222b_002:0123c23_2	足離於地行疾如風。	足 離 於 地 行 疾 如 風  
ZH_T21_1222b_002:0123c23_8	所聞永不忘。	所 聞 永 不 忘  
ZH_T21_1222b_002:0123c24_6	又欲成就藥者。	又 欲 成 就 藥 者  
ZH_T21_1222b_002:0123c25_2	取羯抳迦羅華蘂龍華水白檀香。	取 羯 抳 迦 羅 華 蘂 龍 華 水 白 檀 香  
ZH_T21_1222b_002:0123c25_9	此等細擣熟研。	此 等 細 擣 熟 研  
ZH_T21_1222b_002:0123c26_16	又取象脂其象年二十額上自有文裂即有流脂異種極香取此脂和上件藥為丸。	又 取 象 脂 其 象 年 二 十 額 上 自 有 文 裂 即 有 流 脂 異 種 極 香 取 此 脂 和 上 件 藥 為 丸  
ZH_T21_1222b_002:0123c27_2	和藥時取鬼宿日。	和 藥 時 取 鬼 宿 日  
ZH_T21_1222b_002:0123c27_12	令童女沐浴著新淨衣。	令 童 女 沐 浴 著 新 淨 衣  
ZH_T21_1222b_002:0123c27_17	擣篩香藥。	擣 篩 香 藥  
ZH_T21_1222b_002:0123c28_2	及作七丸。	及 作 七 丸  
ZH_T21_1222b_002:0123c28_9	丸如梧子陰乾。	丸 如 梧 子 陰 乾  
