segmentnr	original	stemmed
ZH_T07_0220c_501:0549a02_0	2大般若波羅蜜多經卷第五百一	2 大 般 若 波羅蜜多 經 卷 第 五 百 一 
ZH_T07_0220c_501:0549a04_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220c_501:0549a05_0	第三分現窣堵波品第五之二	第 三 分 現 窣 堵 波 品 第 五 之 二 
ZH_T07_0220c_501:0549a06_7	「復次，憍尸迦！	 復 次  憍 尸 迦  
ZH_T07_0220c_501:0549a10_15	若善男子、善女人等，能於如是甚深般若波羅蜜多，至心聽聞、受持、讀誦、精勤修學、如理思惟、書寫、解說、廣令流布，是善男子、善女人等所獲現法當來勝利，汝應諦聽，極善思惟，吾當為汝分別解說。	若 善 男 子  善 女 人 等  能 於 如 是 甚 深 般 若 波羅蜜多  至 心 聽 聞  受 持  讀 誦  精勤修學  如理思惟  書 寫  解 說  廣 令 流 布  是 善 男 子  善 女 人 等 所 獲 現法當來 勝 利  汝 應 諦 聽  極 善 思 惟  吾 當 為 汝 分別解說  
ZH_T07_0220c_501:0549a10_21	」天帝釋言：	 天 帝 釋 言  
ZH_T07_0220c_501:0549a11_3	「唯然！	 唯 然  
ZH_T07_0220c_501:0549a11_6	願說！	願 說  
ZH_T07_0220c_501:0549a11_11	我等樂聞。	我 等 樂 聞  
ZH_T07_0220c_501:0549a11_15	」佛言：	 佛 言  
ZH_T07_0220c_501:0549a11_20	「憍尸迦！	 憍 尸 迦  
ZH_T07_0220c_501:0549a15_1	若有諸惡外道梵志，若諸惡魔及魔眷屬，若餘暴惡增上慢者，於是菩薩摩訶薩所，欲作種種不饒益事，彼適興心速自遭禍，必當殄滅不果所願。	若 有 諸 惡 外 道 梵 志  若 諸 惡 魔 及 魔 眷 屬  若 餘 暴 惡 增上慢者  於 是 菩薩摩訶薩 所  欲 作 種 種 不饒益事  彼 適 興 心 速 自 遭 禍  必 當 殄 滅 不 果 所 願  
ZH_T07_0220c_501:0549a15_5	何以故？	何 以 故  
ZH_T07_0220c_501:0549a15_9	憍尸迦！	憍 尸 迦  
ZH_T07_0220c_501:0549a17_18	是菩薩摩訶薩以應一切智智心，用無所得為方便，常修布施波羅蜜多乃至般若波羅蜜多，以大悲願而為上首。	是 菩薩摩訶薩 以 應 一切智智 心  用 無 所 得 為 方 便  常 修 布 施 波羅蜜多 乃 至 般 若 波羅蜜多  以 大 悲 願 而 為 上 首  
ZH_T07_0220c_501:0549a20_4	若諸有情長夜慳貪興諸鬪諍，是菩薩摩訶薩於內外法一切皆捨，方便令彼安住布施波羅蜜多。	若 諸 有 情 長 夜 慳 貪 興 諸 鬪 諍  是 菩薩摩訶薩 於 內 外 法 一 切 皆 捨  方 便 令 彼 安 住 布 施 波羅蜜多  
ZH_T07_0220c_501:0549a22_8	若諸有情長夜破戒作諸惡業，是菩薩摩訶薩於內外法一切皆捨，方便令彼安住淨戒波羅蜜多。	若 諸 有 情 長 夜 破 戒 作 諸 惡 業  是 菩薩摩訶薩 於 內 外 法 一 切 皆 捨  方 便 令 彼 安 住 淨 戒 波羅蜜多  
ZH_T07_0220c_501:0549a24_12	若諸有情長夜忿恚更相損害，是菩薩摩訶薩於內外法一切皆捨，方便令彼安住安忍波羅蜜多。	若 諸 有 情 長 夜 忿 恚 更 相 損 害  是 菩薩摩訶薩 於 內 外 法 一 切 皆 捨  方 便 令 彼 安 住 安忍波羅蜜多  
ZH_T07_0220c_501:0549a26_17	若諸有情長夜懈怠捨諸善業，是菩薩摩訶薩於內外法一切皆捨，方便令彼安住精進波羅蜜多。	若 諸 有 情 長 夜 懈 怠 捨 諸 善 業  是 菩薩摩訶薩 於 內 外 法 一 切 皆 捨  方 便 令 彼 安 住 精進波羅蜜多  
ZH_T07_0220c_501:0549a29_3	若諸有情長夜散亂心務囂動，是菩薩摩訶薩於內外法一切皆捨，方便令彼安住靜慮波羅蜜多。	若 諸 有 情 長 夜 散 亂 心 務 囂 動  是 菩薩摩訶薩 於 內 外 法 一 切 皆 捨  方 便 令 彼 安 住 靜慮波羅蜜多  
ZH_T07_0220c_501:0549b02_7	若諸有情長夜愚癡不知善惡，是菩薩摩訶薩於內外法一切皆捨，方便令彼安住般若波羅蜜多。	若 諸 有 情 長 夜 愚 癡 不 知 善 惡  是 菩薩摩訶薩 於 內 外 法 一 切 皆 捨  方 便 令 彼 安 住 般 若 波羅蜜多  
ZH_T07_0220c_501:0549b18_11_0	若諸有情流轉生死，貪、瞋、癡等纏繞其心，	若諸有情流轉生死，貪、瞋、癡等纏繞其心，
ZH_T07_0220c_501:0549b18_11_1	造作眾多不饒益事，是菩薩摩訶薩善權方便，	造作眾多不饒益事，是菩薩摩訶薩善權方便，
ZH_T07_0220c_501:0549b18_11_2	令彼伏滅貪、瞋、癡等生死因緣，或令安住四	令彼伏滅貪、瞋、癡等生死因緣，或令安住四
ZH_T07_0220c_501:0549b18_11_3	靜慮、四無量、四無色定，或令安住四念住乃	靜慮、四無量、四無色定，或令安住四念住乃
ZH_T07_0220c_501:0549b18_11_4	至八聖道支，或令安住空、無相、無願解脫門	至八聖道支，或令安住空、無相、無願解脫門
