segmentnr	original	stemmed
ZH_T42_1825_02a:0194a04_0	釋吉藏撰	釋 吉 藏 撰 
ZH_T42_1825_02a:0194a05_0	3 觀緣門(中本)觀緣門第三	3   觀 緣 門  中 本  觀 緣 門 第 三 
ZH_T42_1825_02a:0194a06_0	所以有此門來者凡有八義。一者因緣一門	所 以 有 此 門 來 者 凡 有 八 義  一 者 因 緣 一 門 
ZH_T42_1825_02a:0194a07_4	略破生義。	略 破 生 義  
ZH_T42_1825_02a:0194a07_12	第二門廣破生義。	第 二 門 廣 破 生 義  
ZH_T42_1825_02a:0194a08_2	今此一門凡有二義。	今 此 一 門 凡 有 二 義  
ZH_T42_1825_02a:0194a08_11	一者結上略廣無生。	一 者 結 上 略 廣 無 生  
ZH_T42_1825_02a:0194a09_2	二者舉非緣決破生義。	二 者 舉 非 緣 決 破 生 義  
ZH_T42_1825_02a:0194a09_11	具此四義破生乃周。	具 此 四 義 破 生 乃 周  
ZH_T42_1825_02a:0194a09_18	是故要須三門。	是 故 要 須 三 門  
ZH_T42_1825_02a:0194a10_8	問初上二門云何略廣。	問 初 上 二 門 云 何 略 廣  
ZH_T42_1825_02a:0194a10_18	答初門長行與偈俱略。	答 初 門 長 行 與 偈 俱 略  
ZH_T42_1825_02a:0194a11_13	偈略者但明無自性門以破於生。	偈 略 者 但 明 無 自 性 門 以 破 於 生  
ZH_T42_1825_02a:0194a12_4	長行略者以文略故。	長 行 略 者 以 文 略 故  
ZH_T42_1825_02a:0194a12_15	次門偈與長行二種俱廣。	次 門 偈 與 長 行 二 種 俱 廣  
ZH_T42_1825_02a:0194a13_2	偈備開三門。	偈 備 開 三 門  
ZH_T42_1825_02a:0194a13_11	長行即有三十四門。	長 行 即 有 三 十 四 門  
ZH_T42_1825_02a:0194a13_16	故名為廣。	故 名 為 廣  
ZH_T42_1825_02a:0194a14_4	略廣求既無蹤故。	略 廣 求 既 無 蹤 故  
ZH_T42_1825_02a:0194a14_12	此門初雙結二義。	此 門 初 雙 結 二 義  
