segmentnr	original	stemmed
ZH_T20_1057a_002:0087c02_0	千眼千臂觀世音菩薩陀羅尼神	千 眼 千 臂 觀 世 音 菩 薩 陀 羅 尼 神 
ZH_T20_1057a_002:0087c03_0	呪經卷下	呪 經 卷 下 
ZH_T20_1057a_002:0087c05_0	大唐總持寺沙門智通譯	大 唐 總 持 寺 沙 門 智 通 譯 
ZH_T20_1057a_002:0087c06_7	爾時觀世音菩薩。	爾 時 觀 世 音 菩 薩  
ZH_T20_1057a_002:0087c06_18	說是呪時三千大千世界。	說 是 呪 時 三千大千世界  
ZH_T20_1057a_002:0087c07_12	乃至非想非非想天六反震動。	乃 至 非想非非想 天 六反震動  
ZH_T20_1057a_002:0087c08_11	色究竟天魔醯首羅不安其處皆大恐懼。	色 究 竟 天 魔醯首羅 不 安 其 處 皆 大 恐 懼  
ZH_T20_1057a_002:0087c09_6	一切惡鬼皆大叫喚受大苦惱。	一 切 惡 鬼 皆 大 叫 喚 受 大 苦 惱  
ZH_T20_1057a_002:0087c09_15	東西散走莫知所趣。	東 西 散 走 莫 知 所 趣  
ZH_T20_1057a_002:0087c10_11	爾時化身語諸大眾及諸惡鬼神等。	爾 時 化 身 語 諸 大 眾 及 諸 惡 鬼 神 等  
ZH_T20_1057a_002:0087c11_4	若不隨順我呪者違逆者。	若 不 隨 順 我 呪 者 違 逆 者  
ZH_T20_1057a_002:0087c11_9	頭破粉碎。	頭 破 粉 碎  
ZH_T20_1057a_002:0087c12_2	此呪能摧破諸山乾竭大海。	此 呪 能 摧 破 諸 山 乾 竭 大 海  
ZH_T20_1057a_002:0087c12_15	此呪能摧阿修羅軍護諸國土。	此 呪 能 摧 阿 修 羅 軍 護 諸 國 土  
ZH_T20_1057a_002:0087c13_8	此呪能摧伏一切諸惡鬼神。	此 呪 能 摧 伏 一 切 諸 惡 鬼 神  
ZH_T20_1057a_002:0087c13_17	一切諸宿一切惡毒。	一 切 諸 宿 一 切 惡 毒  
ZH_T20_1057a_002:0087c14_7	一切諸病一切惡人。	一 切 諸 病 一 切 惡 人  
ZH_T20_1057a_002:0087c15_3	此呪能摧破三十三天皆令降伏。	此 呪 能 摧 破 三十三天 皆 令 降 伏  
ZH_T20_1057a_002:0087c15_9	若有善男子。	若 有 善 男 子  
ZH_T20_1057a_002:0087c15_17	有能誦持此呪者。	有 能 誦 持 此 呪 者  
ZH_T20_1057a_002:0087c16_6	其人威力說不可盡。	其 人 威 力 說 不 可 盡  
