segmentnr	original	stemmed
ZH_T42_1828_24b:0858a19_0	釋遁倫集撰	釋 遁 倫 集 撰 
ZH_T42_1828_24b:0858a20_0	4 契經事菩提分法擇攝(二四下)論本第九十七	4   契 經 事 菩提分法 擇 攝  二 四 下  論 本 第 九 十 七 
ZH_T42_1828_24b:0858a21_0	上來契經有四釋中前三釋訖。自下第四	上 來 契 經 有 四 釋 中 前 三 釋 訖  自 下 第 四 
ZH_T42_1828_24b:0858a22_10	明菩提分法釋有二卷文。	明 菩提分法 釋 有 二 卷 文  
ZH_T42_1828_24b:0858a23_3	簡擇諸經攝覺分之要文。	簡 擇 諸 經 攝 覺 分 之 要 文  
ZH_T42_1828_24b:0858a23_8	集而明之。	集 而 明 之  
ZH_T42_1828_24b:0858a23_16	就中初結前生後。	就 中 初 結 前 生 後  
ZH_T42_1828_24b:0858a24_1	二舉頌釋。	二 舉 頌 釋  
ZH_T42_1828_24b:0858a24_6	頌有總別。	頌 有 總 別  
ZH_T42_1828_24b:0858a24_12	總頌有十門。	總 頌 有 十 門  
ZH_T42_1828_24b:0858a24_19	道品七科為七。	道 品 七 科 為 七  
ZH_T42_1828_24b:0858a25_3	第八息念。	第 八 息 念  
ZH_T42_1828_24b:0858a25_7	第九學。	第 九 學  
ZH_T42_1828_24b:0858a25_12	第十證淨。	第 十 證 淨  
ZH_T42_1828_24b:0858a25_17	就別釋中。	就 別 釋 中  
ZH_T42_1828_24b:0858a26_1	大段有九。	大 段 有 九  
ZH_T42_1828_24b:0858a26_10	正斷神足一處解故。	正 斷 神 足 一 處 解 故  
ZH_T42_1828_24b:0858a26_15	初解念住。	初 解 念 住  
ZH_T42_1828_24b:0858a26_20	有四別頌。	有 四 別 頌  
ZH_T42_1828_24b:0858a27_8	第一第四各有八門。	第 一 第 四 各 有 八 門  
ZH_T42_1828_24b:0858a27_15	第二頌有五門。	第 二 頌 有 五 門  
ZH_T42_1828_24b:0858a28_3	第三頌有六門。	第 三 頌 有 六 門  
ZH_T42_1828_24b:0858a28_10	合有二十七門。	合 有 二 十 七 門  
ZH_T42_1828_24b:0858a28_16	初頌八門者。	初 頌 八 門 者  
ZH_T42_1828_24b:0858a28_20	一沙門。	一 沙 門  
ZH_T42_1828_24b:0858a29_4	二沙門義。	二 沙 門 義  
ZH_T42_1828_24b:0858a29_8	三喜樂。	三 喜 樂  
ZH_T42_1828_24b:0858a29_13	四一切法。	四 一 切 法  
ZH_T42_1828_24b:0858a29_17	五梵行。	五 梵 行  
ZH_T42_1828_24b:0858b01_1	六數取趣。	六 數 取 趣  
ZH_T42_1828_24b:0858b01_4	七超。	七 超  
ZH_T42_1828_24b:0858b01_8	八二染。	八 二 染  
ZH_T42_1828_24b:0858b01_16	長行中初解沙門。	長 行 中 初 解 沙 門  
ZH_T42_1828_24b:0858b02_2	先總標四門也。	先 總 標 四 門 也  
ZH_T42_1828_24b:0858b02_12	有沙門究竟外法無有。	有 沙 門 究 竟 外 法 無 有  
ZH_T42_1828_24b:0858b02_18	後別解四門。	後 別 解 四 門  
ZH_T42_1828_24b:0858b03_4	於中景師云。	於 中 景 師 云  
ZH_T42_1828_24b:0858b03_14	一三結永斷蘇息處者。	一 三 結 永 斷 蘇 息 處 者  
ZH_T42_1828_24b:0858b03_19	滅諦法也。	滅 諦 法 也  
ZH_T42_1828_24b:0858b04_9	二無退墮法勢力處者。	二 無 退 墮 法 勢 力 處 者  
ZH_T42_1828_24b:0858b04_14	道共戒也。	道 共 戒 也  
ZH_T42_1828_24b:0858b05_5	三定趣菩提種類處者。	三 定 趣 菩 提 種 類 處 者  
ZH_T42_1828_24b:0858b05_8	佛也。	佛 也  
ZH_T42_1828_24b:0858b05_18	四極七返有隨行處者。	四 極七返有 隨 行 處 者  
ZH_T42_1828_24b:0858b06_1	僧也。	僧 也  
ZH_T42_1828_24b:0858b07_1	依此四處於佛法僧及於淨戒得證淨智者。	依 此 四 處 於 佛 法 僧 及 於 淨 戒 得 證 淨 智 者  
ZH_T42_1828_24b:0858b07_14	此文即說四淨是智不取信也。	此 文 即 說 四 淨 是 智 不 取 信 也  
ZH_T42_1828_24b:0858b07_18	達師云。	達 師 云  
ZH_T42_1828_24b:0858b08_3	蘇息處者。	蘇 息 處 者  
ZH_T42_1828_24b:0858b08_10	在見道住聖人。	在 見 道 住 聖 人  
ZH_T42_1828_24b:0858b08_15	勢力處者。	勢 力 處 者  
ZH_T42_1828_24b:0858b09_1	住果須陀洹。	住 果 須 陀 洹  
ZH_T42_1828_24b:0858b09_6	種類所者。	種 類 所 者  
ZH_T42_1828_24b:0858b09_18	從資糧道以去聖弟子是也。	從 資 糧 道 以 去 聖 弟 子 是 也  
ZH_T42_1828_24b:0858b10_3	極七返者。	極 七 返 者  
ZH_T42_1828_24b:0858b10_8	七生人也。	七 生 人 也  
ZH_T42_1828_24b:0858b11_8	謂外道師至而於諸取不能施設正斷遍智者。	謂 外 道 師 至 而 於 諸 取 不 能 施 設 正 斷 遍 智 者  
ZH_T42_1828_24b:0858b11_12	此初人。	此 初 人  
ZH_T42_1828_24b:0858b12_9	一切四取并不斷而同宣說斷遍知論。	一 切 四 取 并 不 斷 而 同 宣 說 斷 遍 知 論  
ZH_T42_1828_24b:0858b12_18	第二由彼本契已下。	第 二 由 彼 本 契 已 下  
ZH_T42_1828_24b:0858b13_4	但斷欲取。	但 斷 欲 取  
ZH_T42_1828_24b:0858b13_9	不斷餘三。	不 斷 餘 三  
ZH_T42_1828_24b:0858b13_18	第三若有與他已下。	第 三 若 有 與 他 已 下  
ZH_T42_1828_24b:0858b14_4	欲取先已斷。	欲 取 先 已 斷  
ZH_T42_1828_24b:0858b14_9	更斷遍知。	更 斷 遍 知  
ZH_T42_1828_24b:0858b15_3	第四若有戒禁亦不同分已下。	第 四 若 有 戒 禁 亦 不 同 分 已 下  
ZH_T42_1828_24b:0858b15_13	斷前三取而未斷我語。	斷 前 三 取 而 未 斷 我 語  
ZH_T42_1828_24b:0858b16_5	一切外道并不斷我語取。	一 切 外 道 并 不 斷 我 語 取  
ZH_T42_1828_24b:0858b16_11	盡計為我故。	盡 計 為 我 故  
ZH_T42_1828_24b:0858b16_18	第二解沙門義。	第 二 解 沙 門 義  
ZH_T42_1828_24b:0858b17_7	初開三門攝沙門義。	初 開 三 門 攝 沙 門 義  
ZH_T42_1828_24b:0858b17_13	後問答別解。	後 問 答 別 解  
ZH_T42_1828_24b:0858b17_18	於中有二。	於 中 有 二  
ZH_T42_1828_24b:0858b18_5	初別解境智證。	初 別 解 境 智 證  
ZH_T42_1828_24b:0858b18_17	後問答通辨三門攝沙門義。	後 問 答 通 辨 三 門 攝 沙 門 義  
ZH_T42_1828_24b:0858b19_3	前中分三。	前 中 分 三  
ZH_T42_1828_24b:0858b20_2	初解境中開出四法為四念住所觀之境。	初 解 境 中 開 出 四 法 為 四 念 住 所 觀 之 境  
ZH_T42_1828_24b:0858b20_17	言地等六界與六觸處為所依體者。	言 地 等 六 界 與 六 觸 處 為 所 依 體 者  
ZH_T42_1828_24b:0858b21_16	雖舉六界意觀四大及空五界為身念住境。	雖 舉 六 界 意 觀 四 大 及 空 五 界 為 身 念 住 境  
ZH_T42_1828_24b:0858b22_11	四大及空與眼等五觸處為依。	四 大 及 空 與 眼 等 五 觸 處 為 依  
ZH_T42_1828_24b:0858b23_2	識界與意觸處為依。	識 界 與 意 觸 處 為 依  
ZH_T42_1828_24b:0858b23_11	六觸處與十八意行。	六 觸 處 與 十 八 意 行  
ZH_T42_1828_24b:0858b23_16	為所依者。	為 所 依 者  
ZH_T42_1828_24b:0858b24_5	雖舉眼等六觸處。	雖 舉 眼 等 六 觸 處  
ZH_T42_1828_24b:0858b25_1	意取六根所生觸體為法念住境。	意 取 六 根 所 生 觸 體 為 法 念 住 境  
ZH_T42_1828_24b:0858b25_17	從彼六根生於苦觸樂觸不苦不樂觸。	從 彼 六 根 生 於 苦 觸 樂 觸 不苦不樂 觸  
ZH_T42_1828_24b:0858b26_11	生六憂六喜六捨為受念住境。	生 六 憂 六 喜 六 捨 為 受 念 住 境  
ZH_T42_1828_24b:0858b27_10	此十八意行能染同時心王為心念住也。	此 十 八 意 行 能 染 同 時 心 王 為 心 念 住 也  
ZH_T42_1828_24b:0858b28_9	次解智謂清淨心與增上慧以為依處也。	次 解 智 謂 清 淨 心 與 增 上 慧 以 為 依 處 也  
ZH_T42_1828_24b:0858b28_14	下解證中。	下 解 證 中  
