segmentnr	original	stemmed
ZH_T19_0944A_001:0100a03_0	大佛頂如來放光悉怛多鉢怛囉	大 佛 頂 如 來 放 光 悉 怛 多 鉢 怛 囉 
ZH_T19_0944A_001:0100a04_0	陀羅尼	陀 羅 尼 
ZH_T19_0944A_001:0100a06_0	大興善寺三藏沙門不空奉　詔譯	大 興 善 寺 三 藏 沙 門 不 空 奉  詔 譯 
ZH_T19_0944A_001:0102c18_18_0	曩莫薩嚩母馱󰂛引地薩哆𠯈二合引毘藥二合曩	曩莫薩嚩母馱󰂛引地薩哆𠯈二合引毘藥二合曩
ZH_T19_0944A_001:0102c18_18_1	謨颯跢引喃糝藐糝母馱俱引胝喃娑室囉二合引	謨颯跢引喃糝藐糝母馱俱引胝喃娑室囉二合引
ZH_T19_0944A_001:0102c18_18_2	嚩迦僧伽喃曩謨引盧去引鷄阿囉罕二合跢引喃	嚩迦僧伽喃曩謨引盧去引鷄阿囉罕二合跢引喃
ZH_T19_0944A_001:0102c18_18_3	引曩謨素嚕二合哆半曩引喃曩謨塞訖唎三合跢	引曩謨素嚕二合哆半曩引喃曩謨塞訖唎三合跢
ZH_T19_0944A_001:0102c18_18_4	引誐弭喃曩謨阿曩引誐弭喃曩謨路計糝藐誐跢	引誐弭喃曩謨阿曩引誐弭喃曩謨路計糝藐誐跢
ZH_T19_0944A_001:0102c18_18_5	喃糝藐鉢囉二合底丁以反半曩喃曩謨引囉怛曩	喃糝藐鉢囉二合底丁以反半曩喃曩謨引囉怛曩
ZH_T19_0944A_001:0102c18_18_6	二合怛囉夜耶曩謨婆誐嚩帝儞唎二合嗏上輸囉	二合怛囉夜耶曩謨婆誐嚩帝儞唎二合嗏上輸囉
ZH_T19_0944A_001:0102c18_18_7	洗曩鉢囉二合訶囉拏囉引惹引耶怛他引誐跢耶	洗曩鉢囉二合訶囉拏囉引惹引耶怛他引誐跢耶
ZH_T19_0944A_001:0102c18_18_8	阿囉訶二合帝糝藐糝母馱耶曩謨婆誐嚩帝阿弭	阿囉訶二合帝糝藐糝母馱耶曩謨婆誐嚩帝阿弭
ZH_T19_0944A_001:0102c18_18_9	跢婆耶怛他誐跢耶阿囉訶二合帝糝藐糝母馱耶	跢婆耶怛他誐跢耶阿囉訶二合帝糝藐糝母馱耶
ZH_T19_0944A_001:0102c18_18_10	曩謨婆誐嚩帝阿上屈數二合弊夜二合引耶怛他	曩謨婆誐嚩帝阿上屈數二合弊夜二合引耶怛他
ZH_T19_0944A_001:0102c18_18_11	誐跢耶阿囉訶二合帝糝藐糝母馱引耶曩謨婆誐	誐跢耶阿囉訶二合帝糝藐糝母馱引耶曩謨婆誐
ZH_T19_0944A_001:0102c18_18_12	嚩帝偝殺上爾耶二合虞嚕吠女去引𭋰耶二合鉢	嚩帝偝殺上爾耶二合虞嚕吠女去引𭋰耶二合鉢
ZH_T19_0944A_001:0102c18_18_13	囉二合婆𡆗引惹耶怛他誐跢耶阿囉訶二合帝糝	囉二合婆𡆗引惹耶怛他誐跢耶阿囉訶二合帝糝
ZH_T19_0944A_001:0102c18_18_14	藐糝母馱引耶曩謨婆誐嚩帝糝補澁比二合引跢	藐糝母馱引耶曩謨婆誐嚩帝糝補澁比二合引跢
ZH_T19_0944A_001:0102c18_18_15	引娑引𭌈娜囉二合𡆗引惹引耶怛他引誐跢耶阿	引娑引𭌈娜囉二合𡆗引惹引耶怛他引誐跢耶阿
ZH_T19_0944A_001:0102c18_18_16	囉訶二合帝糝藐糝母馱引耶曩謨婆誐嚩帝舍引	囉訶二合帝糝藐糝母馱引耶曩謨婆誐嚩帝舍引
ZH_T19_0944A_001:0102c18_18_17	枳也二合牟曩曳怛他誐哆耶阿囉訶二合帝糝藐	枳也二合牟曩曳怛他誐哆耶阿囉訶二合帝糝藐
ZH_T19_0944A_001:0102c18_18_18	糝母馱引耶曩謨婆誐嚩帝囉哆曩二合俱蘇麼鷄	糝母馱引耶曩謨婆誐嚩帝囉哆曩二合俱蘇麼鷄
ZH_T19_0944A_001:0102c18_18_19	都𡆗引惹引耶怛他誐跢耶阿囉訶二合帝糝藐糝	都𡆗引惹引耶怛他誐跢耶阿囉訶二合帝糝藐糝
ZH_T19_0944A_001:0102c18_18_20	母馱引耶曩謨引婆誐嚩帝怛他引誐跢俱羅耶曩	母馱引耶曩謨引婆誐嚩帝怛他引誐跢俱羅耶曩
ZH_T19_0944A_001:0102c18_18_21	謨婆誐嚩帝鉢娜麼二合俱羅耶曩謨婆誐嚩帝嚩	謨婆誐嚩帝鉢娜麼二合俱羅耶曩謨婆誐嚩帝嚩
ZH_T19_0944A_001:0102c18_18_22	日囉俱羅耶曩謨婆誐嚩帝麼抳俱羅耶曩謨婆誐	日囉俱羅耶曩謨婆誐嚩帝麼抳俱羅耶曩謨婆誐
ZH_T19_0944A_001:0102c18_18_23	嚩帝孽惹俱羅耶曩謨泥嚩唎史喃曩謨悉馱引尾	嚩帝孽惹俱羅耶曩謨泥嚩唎史喃曩謨悉馱引尾
ZH_T19_0944A_001:0102c18_18_24	儞也二合反馱囉引喃曩謨悉馱引尾儞也二合反	儞也二合反馱囉引喃曩謨悉馱引尾儞也二合反
ZH_T19_0944A_001:0102c18_18_25	馱囉唎史喃舍引播努孽囉二合訶娑上末囉他二	馱囉唎史喃舍引播努孽囉二合訶娑上末囉他二
ZH_T19_0944A_001:0102c18_18_26	合喃曩謨沒囉二合訶麼二合抳曩謨印捺囉二合	合喃曩謨沒囉二合訶麼二合抳曩謨印捺囉二合
ZH_T19_0944A_001:0102c18_18_27	耶曩謨婆誐嚩帝嚕捺囉二合耶嗚莽引鉢底娑上	耶曩謨婆誐嚩帝嚕捺囉二合耶嗚莽引鉢底娑上
ZH_T19_0944A_001:0102c18_18_28	醯夜耶曩謨曩引囉引延拏引耶𠸪乞參二合彌娑	醯夜耶曩謨曩引囉引延拏引耶𠸪乞參二合彌娑
ZH_T19_0944A_001:0102c18_18_29	上醯夜耶半遮摩訶母捺囉二合曩麼塞訖哩三合	上醯夜耶半遮摩訶母捺囉二合曩麼塞訖哩三合
ZH_T19_0944A_001:0102c18_18_30	哆引耶曩謨摩訶迦引羅耶底哩二合補囉曩誐囉	哆引耶曩謨摩訶迦引羅耶底哩二合補囉曩誐囉
ZH_T19_0944A_001:0102c18_18_31	尾捺囉二合跛拏迦引羅引耶阿地目得迦捨麼二	尾捺囉二合跛拏迦引羅引耶阿地目得迦捨麼二
