segmentnr	original	stemmed
ZH_T18_0852b_001:0127b03_0	大毘盧舍那成佛神變加持經蓮	大 毘 盧 舍 那 成 佛 神 變 加 持 經 蓮 
ZH_T18_0852b_001:0127b04_0	華胎藏悲生曼荼羅廣大成就儀	華 胎 藏 悲 生 曼 荼 羅 廣 大 成 就 儀 
ZH_T18_0852b_001:0127b05_0	軌卷上	軌 卷 上 
ZH_T18_0852b_001:0127b08_17	1 供養方便會供養方便會第一歸命滿分淨法身，　　毘盧舍那遍照智！	1   供 養 方 便 會 供 養 方 便 會 第 一 歸 命 滿 分 淨 法 身    毘 盧 舍 那 遍 照 智  
ZH_T18_0852b_001:0127b09_17	開敷妙覺光明眼，　　修廣猶若青蓮葉。	開 敷 妙 覺 光 明 眼    修 廣 猶 若 青 蓮 葉  
ZH_T18_0852b_001:0127b10_0	我今依經要略說，　　自利利他悉地法，	我 今 依 經 要 略 說    自利利他 悉 地 法  
ZH_T18_0852b_001:0127b11_17	真言次第方便行，　　發起信解勝妙門。	真 言 次 第 方 便 行    發 起 信 解 勝 妙 門  
ZH_T18_0852b_001:0127b12_0	先令自心離塵垢，　　思惟諸佛現於前，	先 令 自 心 離 塵 垢    思 惟 諸 佛 現 於 前  
ZH_T18_0852b_001:0127b13_0	諦想自身在其所，　　虔誠布散妙香花，	諦 想 自 身 在 其 所    虔 誠 布 散 妙 香 花  
ZH_T18_0852b_001:0127b14_0	種種勝妙莊嚴具，　　瞻仰本尊明印法，	種 種 勝 妙 莊 嚴 具    瞻 仰 本 尊 明 印 法  
ZH_T18_0852b_001:0127b15_7	一心恭敬而作禮。	一 心 恭 敬 而 作 禮  
ZH_T18_0852b_001:0127b15_15	作禮方便真言曰：	作 禮 方 便 真 言 曰  
ZH_T18_0852b_001:0127b18_17	唵引一　曩莫　薩嚩　怛他引蘖多二　迦引野嚩引吃質二合多三　嚩日羅二合　娜滿娜南　迦嚕弭四由此作禮真實言，　　即能遍禮十方佛！	唵 引 一  曩 莫  薩 嚩  怛 他 引 蘖 多 二  迦 引 野 嚩 引 吃 質 二 合 多 三  嚩 日 羅 二 合  娜 滿 娜 南  迦 嚕 弭 四 由 此 作 禮 真 實 言    即 能 遍 禮 十 方 佛  
ZH_T18_0852b_001:0127b19_17	右膝著地合爪掌，　　思惟說悔先罪業。	右膝著地 合 爪 掌    思 惟 說 悔 先 罪 業  
ZH_T18_0852b_001:0127b20_0	我由無明所積集，　　身口意業造眾罪，	我 由 無 明 所 積 集    身口意業 造 眾 罪  
ZH_T18_0852b_001:0127b21_19	貪欲恚癡覆心故，　　於佛、正法、賢聖僧！	貪 欲 恚 癡 覆 心 故    於 佛  正 法  賢 聖 僧  
ZH_T18_0852b_001:0127b22_0	父母二師善知識，　　及以無量眾生所，	父 母 二 師 善 知 識    及 以 無 量 眾 生 所  
ZH_T18_0852b_001:0127b23_17	無始生死流轉中，　　具造極重無盡罪；	無始生死 流 轉 中    具 造 極 重 無 盡 罪  
ZH_T18_0852b_001:0127b24_7	親對十方現在佛！	親 對 十 方 現 在 佛  
ZH_T18_0852b_001:0127b24_17	　　悉皆懺悔不復作。	  悉 皆 懺 悔 不 復 作  
ZH_T18_0852b_001:0127b27_7	唵一　薩嚩　播波　薩怖二合吒二　娜訶曩　嚩日囉二合野三　娑嚩二合引賀南無十方三世佛！	唵 一  薩 嚩  播 波  薩 怖 二 合 吒 二  娜 訶 曩  嚩 日 囉 二 合 野 三  娑 嚩 二 合 引 賀 南 無 十 方 三 世 佛  
ZH_T18_0852b_001:0127b28_17	　　三種常身正法藏，勝願菩提大心眾，　　我今皆悉正歸依。	  三 種 常 身 正 法 藏  勝 願 菩 提 大 心 眾    我 今 皆 悉 正 歸 依  
ZH_T18_0852b_001:0127b29_7	歸依方便真言曰：	歸 依 方 便 真 言 曰  
ZH_T18_0852b_001:0127c03_0	我淨此身離諸垢，　　及與三世身口意，	我 淨 此 身 離 諸 垢    及 與 三 世 身 口 意  
ZH_T18_0852b_001:0127c04_17	過於大海剎塵數，　　奉獻一切諸如來！	過 於 大 海 剎 塵 數    奉 獻 一切諸如來  
ZH_T18_0852b_001:0127c05_7	施身方便真言曰：	施 身 方 便 真 言 曰  
ZH_T18_0852b_001:0127c10_0	淨菩提心勝願寶，　　我今起發濟群生，	淨 菩 提 心 勝 願 寶    我 今 起 發 濟 群 生  
ZH_T18_0852b_001:0127c11_0	生苦等集所纏身，　　及與無知所害身，	生 苦 等 集 所 纏 身    及 與 無 知 所 害 身  
ZH_T18_0852b_001:0127c12_17	救攝歸依令解脫，　　常當利益諸含識。	救 攝 歸 依 令 解 脫    常 當 利 益 諸 含 識  
ZH_T18_0852b_001:0127c13_9	發菩提心方便真言曰：	發菩提心 方 便 真 言 曰  
ZH_T18_0852b_001:0127c15_17	唵一　󰂛地唧多二　母怛跛娜夜弭三十方無量世界中，　　諸正遍知大海眾！	唵 一   地 唧 多 二  母 怛 跛 娜 夜 弭 三 十 方 無量世界 中    諸 正 遍 知 大 海 眾  
ZH_T18_0852b_001:0127c16_0	種種善巧方便力，　　及諸佛子為群生，	種 種 善巧方便 力    及 諸 佛 子 為 群 生  
ZH_T18_0852b_001:0127c17_17	諸有所修福業等，　　我今一切盡隨喜。	諸 有 所 修 福 業 等    我 今 一 切 盡 隨 喜  
ZH_T18_0852b_001:0127c18_7	隨喜方便真言曰：	隨 喜 方 便 真 言 曰  
ZH_T18_0852b_001:0127c22_17	唵引一　薩嚩　怛他蘖多二　本惹尼也反　惹曩三　弩暮捺那　布闍　迷伽　三暮捺囉二合四　薩叵二合羅儜三麼曳引五　吽我今勸請諸如來、　　菩提大心救世者！	唵 引 一  薩 嚩  怛 他 蘖 多 二  本 惹 尼 也 反  惹 曩 三  弩 暮 捺 那  布 闍  迷 伽  三 暮 捺 囉 二 合 四  薩 叵 二 合 羅 儜 三 麼 曳 引 五  吽 我 今 勸 請 諸 如 來    菩 提 大 心 救 世 者  
ZH_T18_0852b_001:0127c23_17	唯願普於十方界，　　常以大雲降法雨。	唯 願 普 於 十 方 界    常 以 大 雲 降 法 雨  
ZH_T18_0852b_001:0127c24_7	勸請方便真言曰：	勸 請 方 便 真 言 曰  
ZH_T18_0852b_001:0127c27_0	願令凡夫所居處，　　速捨眾苦所集身，	願 令 凡 夫 所 居 處    速 捨 眾 苦 所 集 身  
ZH_T18_0852b_001:0127c28_17	當得至於無垢處，　　安住清淨法界身。	當 得 至 於 無 垢 處    安 住 清 淨 法 界 身  
ZH_T18_0852b_001:0127c29_9	奉請法身方便真言曰：	奉 請 法 身 方 便 真 言 曰  
ZH_T18_0852b_001:0128a04_0	所修一切眾善業，　　利益一切眾生故，	所 修 一 切 眾 善 業    利 益 一 切 眾 生 故  
ZH_T18_0852b_001:0128a05_17	我今盡皆正迴向，　　除生死苦至菩提。	我 今 盡 皆 正 迴 向    除 生 死 苦 至 菩 提  
ZH_T18_0852b_001:0128a06_7	迴向方便真言曰：	迴 向 方 便 真 言 曰  
ZH_T18_0852b_001:0128a10_0	為令身心遍清淨，　　哀愍救攝於自他，	為 令 身 心 遍 清 淨    哀 愍 救 攝 於 自 他  
ZH_T18_0852b_001:0128a11_7	心性如是離諸垢。	心 性 如 是 離 諸 垢  
ZH_T18_0852b_001:0128a12_0	分明諦觀初字門，　　輪圍九重虛圓白，	分 明 諦 觀 初 字 門    輪 圍 九 重 虛 圓 白  
ZH_T18_0852b_001:0128a13_17	次當結三昧耶印，　　所謂淨除三業道。	次 當 結 三 昧 耶 印    所 謂 淨 除 三 業 道  
ZH_T18_0852b_001:0128a14_0	應如密印相，　　諸正遍知說，	應 如 密 印 相    諸 正 遍 知 說  
ZH_T18_0852b_001:0128a15_0	當令定惠手，　　並建二空輪，	當 令 定 惠 手    並 建 二 空 輪  
ZH_T18_0852b_001:0128a16_13	遍觸諸支分，　　誦持真實語。	遍 觸 諸 支 分    誦 持 真 實 語  
ZH_T18_0852b_001:0128a17_8	淨除三業道真言曰：	淨 除 三 業 道 真 言 曰  
ZH_T18_0852b_001:0128a20_0	纔結此印故，　　能淨如來地，	纔 結 此 印 故    能 淨 如 來 地  
ZH_T18_0852b_001:0128a21_13	地波羅蜜滿，　　成三法道界。	地 波 羅 蜜 滿    成 三 法 道 界  
ZH_T18_0852b_001:0128a22_0	所謂諸印等，　　次第如繼說，	所 謂 諸 印 等    次 第 如 繼 說  
ZH_T18_0852b_001:0128a23_13	真言者當知，　　所作得成就。	真 言 者 當 知    所 作 得 成 就  
ZH_T18_0852b_001:0128a24_0	次結法界生，　　密惠之標幟，	次 結 法 界 生    密 惠 之 標 幟  
ZH_T18_0852b_001:0128a25_13	淨身口意故，　　遍轉於分身。	淨 身 口 意 故    遍 轉 於 分 身  
ZH_T18_0852b_001:0128a26_0	般若三昧手，　　俱作金剛拳，	般若三昧 手    俱 作 金 剛 拳  
ZH_T18_0852b_001:0128a27_13	二空在其掌，　　風幢皆正直。	二 空 在 其 掌    風 幢 皆 正 直  
ZH_T18_0852b_001:0128a28_13	如是名法界，　　清淨之祕印。	如 是 名 法 界    清 淨 之 祕 印  
ZH_T18_0852b_001:0128a29_6	法界生真言曰：	法 界 生 真 言 曰  
ZH_T18_0852b_001:0128b03_0	如法界自性，　　而觀於自身，	如 法 界 自 性    而 觀 於 自 身  
ZH_T18_0852b_001:0128b04_13	或以真實言，　　三轉而宣說。	或 以 真 實 言    三 轉 而 宣 說  
ZH_T18_0852b_001:0128b05_0	當見住法體，　　無垢如虛空，	當 見 住 法 體    無 垢 如 虛 空  
