segmentnr	original	stemmed
ZH_T46_1911_08a:0102a04_0	隋天台智者大師說	隋 天 台 智 者 大 師 說 
ZH_T46_1911_08a:0102a05_0	門人灌頂記	門 人 灌 頂 記 
ZH_T46_1911_08a:0102a06_0	第二觀煩惱境者。上陰界入不悟。則非其	第 二 觀 煩 惱 境 者  上 陰 界 入 不 悟  則 非 其 
ZH_T46_1911_08a:0102a07_6	宜而觀察不已。	宜 而 觀 察 不 已  
ZH_T46_1911_08a:0102a07_15	擊動煩惱貪瞋發作。	擊 動 煩 惱 貪 瞋 發 作  
ZH_T46_1911_08a:0102a08_8	是時應捨陰入觀於煩惱。	是 時 應 捨 陰 入 觀 於 煩 惱  
ZH_T46_1911_08a:0102a09_1	前呵五欲知其過罪。	前 呵 五 欲 知 其 過 罪  
ZH_T46_1911_08a:0102a09_10	棄蓋是捨平常陰入。	棄 蓋 是 捨 平 常 陰 入  
ZH_T46_1911_08a:0102a10_1	觀於果報於中求解。	觀 於 果 報 於 中 求 解  
ZH_T46_1911_08a:0102a10_12	今觀發作隆盛起重貪瞋。	今 觀 發 作 隆 盛 起 重 貪 瞋  
ZH_T46_1911_08a:0102a11_3	如鐵不與火合但黑。	如 鐵 不 與 火 合 但 黑  
ZH_T46_1911_08a:0102a11_10	若與火合赫然。	若 與 火 合 赫 然  
ZH_T46_1911_08a:0102a12_6	又報法尋常無時不有呵棄為易。	又 報 法 尋 常 無 時 不 有 呵 棄 為 易  
ZH_T46_1911_08a:0102a12_16	若欻起煩惱控制則難。	若 欻 起 煩 惱 控 制 則 難  
ZH_T46_1911_08a:0102a13_1	何者。	何 者  
ZH_T46_1911_08a:0102a13_10	生來雖瞋諫曉則息。	生 來 雖 瞋 諫 曉 則 息  
ZH_T46_1911_08a:0102a14_1	今所發者咆勃可畏。	今 所 發 者 咆 勃 可 畏  
ZH_T46_1911_08a:0102a14_10	生來倒想乍起乍滅。	生 來 倒 想 乍 起 乍 滅  
ZH_T46_1911_08a:0102a15_1	今所發者欝然不去。	今 所 發 者 欝 然 不 去  
ZH_T46_1911_08a:0102a15_10	生來欲色抑制可停。	生 來 欲 色 抑 制 可 停  
ZH_T46_1911_08a:0102a16_5	今所發者不簡死馬況其匹類。	今 所 發 者 不 簡 死 馬 況 其 匹 類  
ZH_T46_1911_08a:0102a16_14	此惑內發強梁熾盛。	此 惑 內 發 強 梁 熾 盛  
ZH_T46_1911_08a:0102a17_5	若見外境心狂眼闇。	若 見 外 境 心 狂 眼 闇  
ZH_T46_1911_08a:0102a17_14	譬如流水不覺其急。	譬 如 流 水 不 覺 其 急  
ZH_T46_1911_08a:0102a18_5	概之以木漣漪𭱯起。	概 之 以 木 漣 漪 𭱯 起  
ZH_T46_1911_08a:0102a19_1	亦如健人不知有力觸之怒壯。	亦 如 健 人 不 知 有 力 觸 之 怒 壯  
ZH_T46_1911_08a:0102a19_10	煩惱臥伏如有如無。	煩 惱 臥 伏 如 有 如 無  
ZH_T46_1911_08a:0102a20_1	道場懺悔觀陰界入。	道 場 懺 悔 觀 陰 界 入  
ZH_T46_1911_08a:0102a20_11	如觸睡師子哮吼震地。	如 觸 睡 師 子 哮 吼 震 地  
ZH_T46_1911_08a:0102a21_6	若不識者則能牽人作大重罪。	若 不 識 者 則 能 牽 人 作 大 重 罪  
ZH_T46_1911_08a:0102a22_1	非唯止觀不成更增長惡業。	非 唯 止 觀 不 成 更 增 長 惡 業  
ZH_T46_1911_08a:0102a22_10	墜黑闇坑無能勉出。	墜 黑 闇 坑 無 能 勉 出  
ZH_T46_1911_08a:0102a23_4	為是義故須觀煩惱境也。	為 是 義 故 須 觀 煩 惱 境 也  
ZH_T46_1911_08a:0102a23_9	觀此為四。	觀 此 為 四  
ZH_T46_1911_08a:0102a23_15	一略明其相。	一 略 明 其 相  
ZH_T46_1911_08a:0102a24_5	二明因緣三明治異。	二 明 因 緣 三 明 治 異  
ZH_T46_1911_08a:0102a24_10	四修止觀。	四 修 止 觀  
ZH_T46_1911_08a:0102a24_15	初明相者。	初 明 相 者  
ZH_T46_1911_08a:0102a25_1	先釋名。	先 釋 名  
ZH_T46_1911_08a:0102a25_13	煩惱是昏煩之法惱亂心神。	煩 惱 是 昏 煩 之 法 惱 亂 心 神  
ZH_T46_1911_08a:0102a26_5	又與心作煩令心得惱。	又 與 心 作 煩 令 心 得 惱  
ZH_T46_1911_08a:0102a26_12	即是見思利鈍。	即 是 見 思 利 鈍  
ZH_T46_1911_08a:0102a26_18	此一往分數。	此 一 往 分 數  
ZH_T46_1911_08a:0102a27_7	五鈍何必是貪瞋。	五 鈍 何 必 是 貪 瞋  
ZH_T46_1911_08a:0102a27_16	如諸蠕動實不推理。	如 諸 蠕 動 實 不 推 理  
ZH_T46_1911_08a:0102a28_8	而舉𧑃張鬐怒目自大。	而 舉 𧑃 張 鬐 怒 目 自 大  
ZH_T46_1911_08a:0102a28_17	底下凡劣何甞執見。	底 下 凡 劣 何 甞 執 見  
ZH_T46_1911_08a:0102a29_8	行住坐臥恒起我心。	行住坐臥 恒 起 我 心  
ZH_T46_1911_08a:0102a29_17	故知五鈍非無利也。	故 知 五 鈍 非 無 利 也  
ZH_T46_1911_08a:0102b01_6	五利豈唯見惑。	五 利 豈 唯 見 惑  
ZH_T46_1911_08a:0102b01_13	何甞無恚欲耶。	何 甞 無 恚 欲 耶  
ZH_T46_1911_08a:0102b02_6	當知利鈍之名通於見思。	當 知 利 鈍 之 名 通 於 見 思  
ZH_T46_1911_08a:0102b02_16	今約位分之令不相濫。	今 約 位 分 之 令 不 相 濫  
ZH_T46_1911_08a:0102b04_2	若未發禪來雖有世智推理辯聰見想猶弱。	若 未 發 禪 來 雖 有 世 智 推 理 辯 聰 見 想 猶 弱  
ZH_T46_1911_08a:0102b04_11	所有十使同屬於鈍。	所 有 十 使 同 屬 於 鈍  
ZH_T46_1911_08a:0102b05_3	從因定發見見心猛盛。	從 因 定 發 見 見 心 猛 盛  
ZH_T46_1911_08a:0102b05_16	所有十使從強受名皆屬於利。	所 有 十 使 從 強 受 名 皆 屬 於 利  
ZH_T46_1911_08a:0102b06_11	如兩學人一得法意為諍則強。	如 兩 學 人 一 得 法 意 為 諍 則 強  
ZH_T46_1911_08a:0102b07_3	一得語言為諍則弱。	一 得 語 言 為 諍 則 弱  
ZH_T46_1911_08a:0102b07_14	得語如無禪得意如發定。	得 語 如 無 禪 得 意 如 發 定  
ZH_T46_1911_08a:0102b08_10	若發定已而起見惑如下所觀。	若 發 定 已 而 起 見 惑 如 下 所 觀  
ZH_T46_1911_08a:0102b09_2	若未發定而起煩惱。	若 未 發 定 而 起 煩 惱  
ZH_T46_1911_08a:0102b09_9	正是今所觀也。	正 是 今 所 觀 也  
ZH_T46_1911_08a:0102b09_15	若利中有鈍。	若 利 中 有 鈍  
ZH_T46_1911_08a:0102b10_7	見諦但斷於利鈍猶應在。	見 諦 但 斷 於 利 鈍 猶 應 在  
ZH_T46_1911_08a:0102b11_3	毘曇人謂利上之鈍名背上使。	毘 曇 人 謂 利 上 之 鈍 名 背 上 使  
ZH_T46_1911_08a:0102b12_3	見諦斷時正利既去背使亦去思惟亦如是。	見 諦 斷 時 正 利 既 去 背 使 亦 去 思 惟 亦 如 是  
ZH_T46_1911_08a:0102b12_14	若開此利鈍為八萬四千。	若 開 此 利 鈍 為 八萬四千  
ZH_T46_1911_08a:0102b13_3	今但束為四分。	今 但 束 為 四 分  
ZH_T46_1911_08a:0102b13_11	三毒偏發為三分。	三 毒 偏 發 為 三 分  
ZH_T46_1911_08a:0102b14_2	若等緣三境名等分。	若 等 緣 三 境 名 等 分  
ZH_T46_1911_08a:0102b14_13	三毒偏起是覺觀而非多。	三 毒 偏 起 是 覺 觀 而 非 多  
ZH_T46_1911_08a:0102b15_3	三毒等起名覺觀多。	三 毒 等 起 名 覺 觀 多  
ZH_T46_1911_08a:0102b16_11	若少若多悉名散動俱能障定無記是報散動則不障定經云。	若 少 若 多 悉 名 散 動 俱 能 障 定 無 記 是 報 散 動 則 不 障 定 經 云  
ZH_T46_1911_08a:0102b17_3	從滅定出入散心中。	從 滅 定 出 入 散 心 中  
ZH_T46_1911_08a:0102b17_11	散心中還入諸定。	散 心 中 還 入 諸 定  
ZH_T46_1911_08a:0102b18_2	散不障定即此義也。	散 不 障 定 即 此 義 也  
ZH_T46_1911_08a:0102b18_7	成論人云。	成 論 人 云  
ZH_T46_1911_08a:0102b18_18	散兼無知癡能障定若爾。	散 兼 無 知 癡 能 障 定 若 爾  
ZH_T46_1911_08a:0102b19_9	散兼瞋欲何不障定耶。	散 兼 瞋 欲 何 不 障 定 耶  
ZH_T46_1911_08a:0102b20_4	今釋別有意如上棄蓋中說。	今 釋 別 有 意 如 上 棄 蓋 中 說  
ZH_T46_1911_08a:0102b20_14	但煩惱之相廣不可盡。	但 煩 惱 之 相 廣 不 可 盡  
ZH_T46_1911_08a:0102b21_4	若具分別妨於觀門。	若 具 分 別 妨 於 觀 門  
ZH_T46_1911_08a:0102b21_8	法華云。	法 華 云  
ZH_T46_1911_08a:0102b21_17	二十年中常令除糞。	二 十 年 中 常 令 除 糞  
ZH_T46_1911_08a:0102b22_7	糞即煩惱污穢法也。	糞 即 煩 惱 污 穢 法 也  
ZH_T46_1911_08a:0102b22_17	棄之若盡得一日之價。	棄 之 若 盡 得 一 日 之 價  
ZH_T46_1911_08a:0102b23_9	若住分別多少終不得直。	若 住 分 別 多 少 終 不 得 直  
ZH_T46_1911_08a:0102b24_2	今觀煩惱糞求智慧錢。	今 觀 煩 惱 糞 求 智 慧 錢  
ZH_T46_1911_08a:0102b24_11	非欲分別見思相也。	非 欲 分 別 見 思 相 也  
ZH_T46_1911_08a:0102b24_14	若爾。	若 爾  
ZH_T46_1911_08a:0102b25_4	五百羅漢何以分別。	五 百 羅 漢 何 以 分 別  
ZH_T46_1911_08a:0102b26_4	為持佛法作眾導首通種種難須廣分別。	為 持 佛 法 作 眾 導 首 通 種 種 難 須 廣 分 別  
ZH_T46_1911_08a:0102b26_13	今正入道力所未暇。	今 正 入 道 力 所 未 暇  
ZH_T46_1911_08a:0102b27_1	亦於觀非急。	亦 於 觀 非 急  
ZH_T46_1911_08a:0102b27_13	但總知四分糞穢勤而棄之。	但 總 知 四 分 糞 穢 勤 而 棄 之  
ZH_T46_1911_08a:0102b28_7	若從空入假時當委悉分別。	若 從 空 入 假 時 當 委 悉 分 別  
ZH_T46_1911_08a:0102b29_1	復次利鈍合各束為四分。	復 次 利 鈍 合 各 束 為 四 分  
ZH_T46_1911_08a:0102b29_15	同是界內共二乘斷名通煩惱也。	同 是 界 內 共 二 乘 斷 名 通 煩 惱 也  
ZH_T46_1911_08a:0102c01_11	若界外四分二乘不斷名別煩惱。	若 界 外 四 分 二 乘 不 斷 名 別 煩 惱  
ZH_T46_1911_08a:0102c02_5	若作相關何得離通有別。	若 作 相 關 何 得 離 通 有 別  
ZH_T46_1911_08a:0102c02_14	通惑為枝別惑為本。	通 惑 為 枝 別 惑 為 本  
ZH_T46_1911_08a:0102c03_8	得真智斷枝得中智斷本。	得 真 智 斷 枝 得 中 智 斷 本  
ZH_T46_1911_08a:0102c03_15	若作不思議者。	若 作 不 思 議 者  
ZH_T46_1911_08a:0102c04_8	祇界內煩惱即是菩提。	祇 界 內 煩 惱 即 是 菩 提  
ZH_T46_1911_08a:0102c04_15	何得非是別惑。	何 得 非 是 別 惑  
ZH_T46_1911_08a:0102c05_2	已如前說。	已 如 前 說  
ZH_T46_1911_08a:0102c05_11	二明煩惱起之因緣。	二 明 煩 惱 起 之 因 緣  
ZH_T46_1911_08a:0102c06_1	因緣有三如後說。	因 緣 有 三 如 後 說  
ZH_T46_1911_08a:0102c06_6	起相有四。	起 相 有 四  
ZH_T46_1911_08a:0102c06_15	深而不利利而不深。	深 而 不 利 利 而 不 深  
ZH_T46_1911_08a:0102c07_16	亦深亦利不深不利第四句即屬通途果報惑相。	亦 深 亦 利 不 深 不 利 第 四 句 即 屬 通 途 果 報 惑 相  
