segmentnr	original	stemmed
ZH_T20_1057b_001:0090a14_0	千眼千臂觀世音菩薩陀羅尼神	千 眼 千 臂 觀 世 音 菩 薩 陀 羅 尼 神 
ZH_T20_1057b_001:0090a15_0	呪經卷上	呪 經 卷 上 
ZH_T20_1057b_001:0090a17_0	唐總持寺三藏沙門智通譯	唐 總 持 寺 三 藏 沙 門 智 通 譯 
ZH_T20_1057b_001:0090a18_10	爾時觀世音菩薩摩訶薩。	爾 時 觀 世 音 菩薩摩訶薩  
ZH_T20_1057b_001:0090a18_16	白佛言世尊。	白 佛 言 世 尊  
ZH_T20_1057b_001:0090a19_10	是我前身不可思議福德因緣。	是 我 前 身 不可思議 福 德 因 緣  
ZH_T20_1057b_001:0090a20_1	今蒙世尊與我授記。	今 蒙 世 尊 與 我 授 記  
ZH_T20_1057b_001:0090a20_14	欲令利益一切眾生起大悲心。	欲 令 利 益 一 切 眾 生 起大悲心  
ZH_T20_1057b_001:0090a21_2	能斷一切繫縛。	能 斷 一 切 繫 縛  
ZH_T20_1057b_001:0090a21_9	能滅一切怖畏。	能 滅 一 切 怖 畏  
ZH_T20_1057b_001:0090a21_18	一切眾生蒙此威神。	一 切 眾 生 蒙 此 威 神  
ZH_T20_1057b_001:0090a22_8	悉離苦因獲安樂果。	悉 離 苦 因 獲 安 樂 果  
ZH_T20_1057b_001:0090a22_17	若有善男子善女人。	若 有 善 男 子 善 女 人  
ZH_T20_1057b_001:0090a23_8	於我滅後五百歲中。	於 我 滅 後 五 百 歲 中  
ZH_T20_1057b_001:0090a23_17	能於日夜六時依法。	能 於 日 夜 六 時 依 法  
ZH_T20_1057b_001:0090a24_10	受持此陀羅尼神呪法門者。	受 持 此 陀 羅 尼 神 呪 法 門 者  
ZH_T20_1057b_001:0090a25_1	一切業障悉皆消滅。	一 切 業 障 悉 皆 消 滅  
ZH_T20_1057b_001:0090a25_12	一切陀羅尼法悉皆成就。	一 切 陀 羅 尼 法 悉 皆 成 就  
ZH_T20_1057b_001:0090a26_2	今我念報世尊恩德。	今 我 念 報 世 尊 恩 德  
ZH_T20_1057b_001:0090a26_15	隨在何等乃至村城國邑聚落。	隨 在 何 等 乃 至 村 城 國 邑 聚 落  
ZH_T20_1057b_001:0090a27_3	或在山野林間。	或 在 山 野 林 間  
ZH_T20_1057b_001:0090a27_12	我常隨逐擁護是人。	我 常 隨 逐 擁 護 是 人  
