segmentnr	original	stemmed
ZH_T17_0751a_001:0573a03_0	佛說五無反復經	佛 說 五 無 反 復 經 
ZH_T17_0751a_001:0573a05_0	宋居士沮渠京聲譯	宋 居 士 沮 渠 京 聲 譯 
ZH_T17_0751a_001:0573a06_0	聞如是：一時，佛在舍衛國，與千二百五十比	聞 如 是  一 時  佛 在 舍 衛 國  與 千二百五十 比 
ZH_T17_0751a_001:0573a07_2	丘俱。	丘 俱  
ZH_T17_0751a_001:0573a08_20	時有一梵志，從羅閱祇國來，聞舍衛國人慈孝順，奉經修道，敬事三尊，便到舍衛國。	時 有 一 梵 志  從 羅 閱 祇 國 來  聞 舍 衛 國 人 慈 孝 順  奉 經 修 道  敬 事 三 尊  便 到 舍 衛 國  
ZH_T17_0751a_001:0573a10_9	見父子二人耕地，毒蛇螫殺其子，其父故耕不看其子，亦不啼哭。	見 父 子 二 人 耕 地  毒 蛇 螫 殺 其 子  其 父 故 耕 不 看 其 子  亦 不 啼 哭  
ZH_T17_0751a_001:0573a10_14	梵志問曰：	梵 志 問 曰  
ZH_T17_0751a_001:0573a10_20	「此是誰兒？	 此 是 誰 兒  
ZH_T17_0751a_001:0573a11_3	」耕者答言：	 耕 者 答 言  
ZH_T17_0751a_001:0573a11_9	「是我之子。	 是 我 之 子  
ZH_T17_0751a_001:0573a11_15	」梵志問曰：	 梵 志 問 曰  
ZH_T17_0751a_001:0573a12_7	「是卿之子，何不啼哭，故耕如故？	 是 卿 之 子  何 不 啼 哭  故 耕 如 故  
ZH_T17_0751a_001:0573a12_13	」其人答曰：	 其 人 答 曰  
ZH_T17_0751a_001:0573a14_6	「人生有死，物成有敗，善者有報，惡者有對，憂愁不樂，啼哭懊惱，何益死者？	 人 生 有 死  物 成 有 敗  善 者 有 報  惡 者 有 對  憂 愁 不 樂  啼 哭 懊 惱  何 益 死 者  
ZH_T17_0751a_001:0573a15_1	卿今入城，吾家某處，願過語之：	卿 今 入 城  吾 家 某 處  願 過 語 之  
ZH_T17_0751a_001:0573a15_14	『吾子已死，但持一人食來！	 吾 子 已 死  但 持 一 人 食 來  
ZH_T17_0751a_001:0573a15_21	』」梵志自念：	  梵 志 自 念  
ZH_T17_0751a_001:0573a17_1	「此是何人，而無反復，子死在地，情不憂愁，而反索食？	 此 是 何 人  而 無 反 復  子 死 在 地  情 不 憂 愁  而 反 索 食  
ZH_T17_0751a_001:0573a17_11	此人不慈，無有是比！	此 人 不 慈  無 有 是 比  
ZH_T17_0751a_001:0573a18_11	」梵志入城，詣耕者家，見死兒母，即便說云：	 梵 志 入 城  詣 耕 者 家  見 死 兒 母  即 便 說 云  
ZH_T17_0751a_001:0573a19_6	「卿子已死，其父寄信，但持一人食來。	 卿 子 已 死  其 父 寄 信  但 持 一 人 食 來  
ZH_T17_0751a_001:0573a19_13	何以不念子耶？	何 以 不 念 子 耶  
ZH_T17_0751a_001:0573a20_5	」兒母即為梵志說譬喻言：	 兒 母 即 為 梵 志 說 譬 喻 言  
ZH_T17_0751a_001:0573a21_4	「兒來託生，我亦不喚，兒今自去，非我能留。	 兒 來 託 生  我 亦 不 喚  兒 今 自 去  非 我 能 留  
ZH_T17_0751a_001:0573a22_3	譬如行客，來過主人，客今自去，何能得留？	譬 如 行 客  來 過 主 人  客 今 自 去  何 能 得 留  
ZH_T17_0751a_001:0573a24_1	我之母子，亦復如是，去住進止，非我之力，隨其本行，不能得留，愁憂啼哭，何益死者？	我 之 母 子  亦復如是  去 住 進 止  非 我 之 力  隨 其 本 行  不 能 得 留  愁 憂 啼 哭  何 益 死 者  
ZH_T17_0751a_001:0573a24_7	」復語其姊：	 復 語 其 姊  
