segmentnr	original	stemmed
ZH_T42_1824_08a:0116a04_0	釋吉藏撰	釋 吉 藏 撰 
ZH_T42_1824_08a:0116a05_0	17 業品(八本)業品第十七	1 7   業 品  八 本  業 品 第 十 七 
ZH_T42_1824_08a:0116a06_0	此品為五人故來。一有我部。謂有人能造業。	此 品 為 五 人 故 來  一 有 我 部  謂 有 人 能 造 業  
ZH_T42_1824_08a:0116a07_3	業得果。	業 得 果  
ZH_T42_1824_08a:0116a07_10	有人作有人受。	有 人 作 有 人 受  
ZH_T42_1824_08a:0116a07_18	破此見故有此品。	破 此 見 故 有 此 品  
ZH_T42_1824_08a:0116a08_5	二者無我部。	二 者 無 我 部  
ZH_T42_1824_08a:0116a08_14	但謂有業體能感果。	但 謂 有 業 體 能 感 果  
ZH_T42_1824_08a:0116a09_8	三小乘無人無法部亦知業空。	三 小 乘 無 人 無 法 部 亦 知 業 空  
ZH_T42_1824_08a:0116a09_16	但是拆法明空耳。	但 是 拆 法 明 空 耳  
ZH_T42_1824_08a:0116a10_7	四方廣邪見謂無業果。	四 方 廣 邪 見 謂 無 業 果  
ZH_T42_1824_08a:0116a11_2	五學大乘無所得人令其進行。	五 學 大 乘 無 所 得 人 令 其 進 行  
ZH_T42_1824_08a:0116a11_7	所以然者。	所 以 然 者  
ZH_T42_1824_08a:0116a11_12	法執難除。	法 執 難 除  
ZH_T42_1824_08a:0116a12_2	如云初地猶有法我執。	如 云 初 地 猶 有 法 我 執  
ZH_T42_1824_08a:0116a13_1	乃至十地菩薩見法有性故見佛性不了。	乃 至 十地菩薩 見 法 有 性 故 見 佛 性 不 了  
ZH_T42_1824_08a:0116a13_13	亦言住十住故見不了了也。	亦 言 住 十 住 故 見 不 了 了 也  
ZH_T42_1824_08a:0116a14_3	又此品來意有通別。	又 此 品 來 意 有 通 別  
ZH_T42_1824_08a:0116a14_10	所言通者有四。	所 言 通 者 有 四  
ZH_T42_1824_08a:0116a15_1	一者此論歷法明中道。	一 者 此 論 歷 法 明 中 道  
ZH_T42_1824_08a:0116a15_10	因中發觀滅諸煩惱。	因 中 發 觀 滅 諸 煩 惱  
ZH_T42_1824_08a:0116a15_19	今就業門顯於中道。	今 就 業 門 顯 於 中 道  
ZH_T42_1824_08a:0116a16_4	故下偈云。	故 下 偈 云  
ZH_T42_1824_08a:0116a16_15	雖空而不斷雖有而不常。	雖 空 而 不 斷 雖 有 而 不 常  
ZH_T42_1824_08a:0116a17_1	長行釋云。	長 行 釋 云  
ZH_T42_1824_08a:0116a17_11	此論所說義離於斷常。	此 論 所 說 義 離 於 斷 常  
ZH_T42_1824_08a:0116a18_1	故知就業明於中觀。	故 知 就 業 明 於 中 觀  
ZH_T42_1824_08a:0116a18_6	故說此品。	故 說 此 品  
ZH_T42_1824_08a:0116a19_2	二者諸大乘經皆明懺悔轉業障義。	二 者 諸 大 乘 經 皆 明 懺 悔 轉 業 障 義  
ZH_T42_1824_08a:0116a19_10	如涅槃師子吼云。	如 涅 槃 師 子 吼 云  
ZH_T42_1824_08a:0116a19_19	一切諸業無有定性。	一 切 諸 業 無 有 定 性  
ZH_T42_1824_08a:0116a20_4	唯有愚智。	唯 有 愚 智  
ZH_T42_1824_08a:0116a20_16	愚人則以輕為重無而成有。	愚 人 則 以 輕 為 重 無 而 成 有  
ZH_T42_1824_08a:0116a21_8	智者轉重為輕轉有令無。	智 者 轉 重 為 輕 轉 有 令 無  
ZH_T42_1824_08a:0116a22_2	今明若執業決定則是愚人。	今 明 若 執 業 決 定 則 是 愚 人  
ZH_T42_1824_08a:0116a22_12	如今品觀之名為智者。	如 今 品 觀 之 名 為 智 者  
ZH_T42_1824_08a:0116a22_17	普賢觀云。	普 賢 觀 云  
ZH_T42_1824_08a:0116a23_9	一切業障海皆從妄想生。	一 切 業 障 海 皆 從 妄 想 生  
ZH_T42_1824_08a:0116a24_2	若欲懺悔者端坐念實相。	若 欲 懺 悔 者 端 坐 念 實 相  
ZH_T42_1824_08a:0116a24_17	眾生無始已來起六道業深而且大。	眾 生 無始已來 起 六 道 業 深 而 且 大  
ZH_T42_1824_08a:0116a25_4	故喻之如海。	故 喻 之 如 海  
ZH_T42_1824_08a:0116a25_13	非實相觀無由滅之。	非 實 相 觀 無 由 滅 之  
ZH_T42_1824_08a:0116a26_9	今此品觀業即是實相故能滅業障。	今 此 品 觀 業 即 是 實 相 故 能 滅 業 障  
ZH_T42_1824_08a:0116a26_14	故說此品。	故 說 此 品  
ZH_T42_1824_08a:0116a27_10	三者內外大小雖立諸業義並不成。	三 者 內 外 大 小 雖 立 諸 業 義 並 不 成  
ZH_T42_1824_08a:0116a28_7	如須跋陀羅謂眾生果報皆由往業。	如 須 跋 陀 羅 謂 眾 生 果 報 皆 由 往 業  
ZH_T42_1824_08a:0116a28_12	無有現緣。	無 有 現 緣  
ZH_T42_1824_08a:0116a28_17	尼乾子云。	尼 乾 子 云  
ZH_T42_1824_08a:0116a29_7	一切諸業必定受報。	一 切 諸 業 必 定 受 報  
ZH_T42_1824_08a:0116a29_16	今雖修道不能斷之。	今 雖 修 道 不 能 斷 之  
ZH_T42_1824_08a:0116b01_10	二者如薩衛之流執三世是有。	二 者 如 薩 衛 之 流 執 三 世 是 有  
ZH_T42_1824_08a:0116b02_7	眾生未造善惡未來已有善惡之業。	眾 生 未 造 善 惡 未 來 已 有 善 惡 之 業  
ZH_T42_1824_08a:0116b03_3	又善惡二業雖謝過去體終不無。	又 善惡二業 雖 謝 過 去 體 終 不 無  
ZH_T42_1824_08a:0116b03_17	如此名為於業門中起決定有見。	如 此 名 為 於 業 門 中 起 決 定 有 見  
ZH_T42_1824_08a:0116b04_8	不知此業本性自空。	不 知 此 業 本 性 自 空  
ZH_T42_1824_08a:0116b04_16	故不識第一義諦。	故 不 識 第一義諦  
ZH_T42_1824_08a:0116b05_7	亦不知業如幻夢而有。	亦 不 知 業 如 幻 夢 而 有  
ZH_T42_1824_08a:0116b05_13	故亦迷世諦。	故 亦 迷 世 諦  
ZH_T42_1824_08a:0116b06_9	今破此二諦所不攝業故云觀業品。	今 破 此 二 諦 所 不 攝 業 故 云 觀 業 品  
ZH_T42_1824_08a:0116b07_9	成實之流雖知業假而拆業得空亦壞世諦。	成 實 之 流 雖 知 業 假 而 拆 業 得 空 亦 壞 世 諦  
ZH_T42_1824_08a:0116b07_18	既壞世諦亦壞真諦。	既 壞 世 諦 亦 壞 真 諦  
ZH_T42_1824_08a:0116b08_3	下偈云。	下 偈 云  
ZH_T42_1824_08a:0116b08_9	諸業本不生。	諸 業 本 不 生  
ZH_T42_1824_08a:0116b09_1	以無定性故諸業亦不滅。	以 無 定 性 故 諸 業 亦 不 滅  
ZH_T42_1824_08a:0116b09_7	以其不生故。	以 其 不 生 故  
ZH_T42_1824_08a:0116b09_16	豈可拆業業方空耶。	豈 可 拆 業 業 方 空 耶  
ZH_T42_1824_08a:0116b10_9	今破此等人業明業本性空。	今 破 此 等 人 業 明 業 本 性 空  
ZH_T42_1824_08a:0116b10_15	故云觀業品。	故 云 觀 業 品  
ZH_T42_1824_08a:0116b11_16	四者又為一切有所得畏罪懺悔之人故說此品。	四 者 又 為 一 切 有 所 得 畏 罪 懺 悔 之 人 故 說 此 品  
ZH_T42_1824_08a:0116b12_3	所以然者。	所 以 然 者  
ZH_T42_1824_08a:0116b12_14	彼謂造作惡業心生怖畏。	彼 謂 造 作 惡 業 心 生 怖 畏  
ZH_T42_1824_08a:0116b13_8	故依大小而行懺悔欲滅此罪。	故 依 大 小 而 行 懺 悔 欲 滅 此 罪  
ZH_T42_1824_08a:0116b14_5	如此之人非唯犯罪不滅乃更增過。	如 此 之 人 非 唯 犯 罪 不 滅 乃 更 增 過  
ZH_T42_1824_08a:0116b14_10	所以然者。	所 以 然 者  
ZH_T42_1824_08a:0116b15_5	其本起罪謂罪業為有名為有見。	其 本 起 罪 謂 罪 業 為 有 名 為 有 見  
ZH_T42_1824_08a:0116b15_16	復欲行於懺悔滅除此罪。	復 欲 行 於 懺 悔 滅 除 此 罪  
ZH_T42_1824_08a:0116b16_4	於罪起於無見。	於 罪 起 於 無 見  
ZH_T42_1824_08a:0116b16_13	既起有無則是煩惱。	既 起 有 無 則 是 煩 惱  
ZH_T42_1824_08a:0116b17_3	煩惱因緣是故有業。	煩 惱 因 緣 是 故 有 業  
ZH_T42_1824_08a:0116b17_12	以有惑業便受業報。	以 有 惑 業 便 受 業 報  
ZH_T42_1824_08a:0116b18_1	故淨名呵優婆離。	故 淨 名 呵 優 婆 離  
ZH_T42_1824_08a:0116b18_10	無重增此二比丘罪。	無 重 增 此 二 比 丘 罪  
ZH_T42_1824_08a:0116b18_15	當直除滅。	當 直 除 滅  
ZH_T42_1824_08a:0116b19_1	勿擾其心。	勿 擾 其 心  
ZH_T42_1824_08a:0116b19_14	直除滅者觀此罪性即畢竟空。	直 除 滅 者 觀 此 罪 性 即 畢 竟 空  
ZH_T42_1824_08a:0116b20_1	如此品所明。	如 此 品 所 明  
ZH_T42_1824_08a:0116b21_1	是以為無方便有所得行懺悔人故說此品。	是 以 為 無 方 便 有 所 得 行 懺 悔 人 故 說 此 品  
ZH_T42_1824_08a:0116b21_10	問如此人有何過耶。	問 如 此 人 有 何 過 耶  
ZH_T42_1824_08a:0116b21_17	答業本不生滅。	答 業 本 不 生 滅  
