segmentnr	original	stemmed
ZH_T05_0220a_047:0263a11_0	大般若波羅蜜多經卷第四十七	大 般 若 波羅蜜多 經 卷 第 四 十 七 
ZH_T05_0220a_047:0263a13_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T05_0220a_047:0263a14_0	13 摩訶薩品1初分摩訶薩品第十三之一	1 3   摩 訶 薩 品 1 初 分 摩 訶 薩 品 第 十 三 之 一 
ZH_T05_0220a_047:0263a15_10	爾時，具壽善現白佛言：	爾 時  具 壽 善 現 白 佛 言  
ZH_T05_0220a_047:0263a15_14	「世尊！	 世 尊  
ZH_T05_0220a_047:0263a16_3	何緣菩薩復名摩訶薩？	何 緣 菩 薩 復 名 摩 訶 薩  
ZH_T05_0220a_047:0263a16_9	」佛告善現：	 佛 告 善 現  
ZH_T05_0220a_047:0263a17_14	「菩薩於大有情眾中定當為上首，以是緣故，復名摩訶薩。	 菩 薩 於 大 有 情 眾 中 定 當 為 上 首  以 是 緣 故  復 名 摩 訶 薩  
ZH_T05_0220a_047:0263a18_4	」具壽善現復白佛言：	 具 壽 善 現 復 白 佛 言  
ZH_T05_0220a_047:0263a18_8	「世尊！	 世 尊  
ZH_T05_0220a_047:0263a19_6	何者是大有情眾，而菩薩於中定當為上首？	何 者 是 大 有 情 眾  而 菩 薩 於 中 定 當 為 上 首  
ZH_T05_0220a_047:0263a19_12	」佛告善現：	 佛 告 善 現  
ZH_T05_0220a_047:0263a22_5	「大有情眾者，謂住種性、第八、預流、一來、不還、阿羅漢、獨覺地，及從初發心乃至不退轉地菩薩摩訶薩，是名大有情眾。	 大 有 情 眾 者  謂 住 種 性  第 八  預 流  一 來  不 還  阿 羅 漢  獨 覺 地  及 從 初 發 心 乃 至 不退轉地 菩薩摩訶薩  是 名 大 有 情 眾  
ZH_T05_0220a_047:0263a23_10	菩薩於如是大有情眾中，定當為上首故，復名摩訶薩。	菩 薩 於 如 是 大 有 情 眾 中  定 當 為 上 首 故  復 名 摩 訶 薩  
ZH_T05_0220a_047:0263a24_1	」具壽善現復白佛言：	 具 壽 善 現 復 白 佛 言  
ZH_T05_0220a_047:0263a24_5	「世尊！	 世 尊  
ZH_T05_0220a_047:0263a25_10	如是菩薩摩訶薩，以何因緣於大有情眾中定當得為上首？	如 是 菩薩摩訶薩  以何因緣 於 大 有 情 眾 中 定 當 得 為 上 首  
ZH_T05_0220a_047:0263a25_16	」佛告善現：	 佛 告 善 現  
