segmentnr	original	stemmed
ZH_T05_0220a_072:0405b13_0	3大般若波羅蜜多經卷第七十二	3 大 般 若 波羅蜜多 經 卷 第 七 十 二 
ZH_T05_0220a_072:0405b15_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T05_0220a_072:0405b16_0	初分觀行品第十九之三	初 分 觀 行 品 第 十 九 之 三 
ZH_T05_0220a_072:0405b17_13	爾時，具壽善現復答舍利子言：	爾 時  具 壽 善 現 復 答 舍 利 子 言  
ZH_T05_0220a_072:0405b18_6	「如尊者所云『何謂觀諸法？	 如 尊 者 所 云  何 謂 觀 諸 法  
ZH_T05_0220a_072:0405b18_13	』者，舍利子！	 者  舍 利 子  
ZH_T05_0220a_072:0405b20_10	諸菩薩摩訶薩修行般若波羅蜜多時，觀色非常非無常，觀受、想、行、識非常非無常；	諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  觀 色 非常非無常  觀 受  想  行  識 非常非無常  
ZH_T05_0220a_072:0405b21_9	觀色非樂非苦，觀受、想、行、識非樂非苦；	觀 色 非 樂 非 苦  觀 受  想  行  識 非 樂 非 苦  
ZH_T05_0220a_072:0405b22_10	觀色非我非無我，觀受、想、行、識非我非無我；	觀 色 非 我 非 無 我  觀 受  想  行  識 非 我 非 無 我  
ZH_T05_0220a_072:0405b23_10	觀色非淨非不淨，觀受、想、行、識非淨非不淨；	觀 色 非 淨 非 不 淨  觀 受  想  行  識 非 淨 非 不 淨  
ZH_T05_0220a_072:0405b24_10	觀色非空非不空，觀受、想、行、識非空非不空；	觀 色 非 空 非 不 空  觀 受  想  行  識 非 空 非 不 空  
ZH_T05_0220a_072:0405b25_13	觀色非有相非無相，觀受、想、行、識非有相非無相；	觀 色 非 有 相 非 無 相  觀 受  想  行  識 非 有 相 非 無 相  
ZH_T05_0220a_072:0405b26_16	觀色非有願非無願，觀受、想、行、識非有願非無願；	觀 色 非 有 願 非 無 願  觀 受  想  行  識 非 有 願 非 無 願  
