segmentnr	original	stemmed
ZH_T43_1833_05b:0920a21_0	論。三邪見等者。謗因果等。瑜伽第七．五十	論  三 邪 見 等 者  謗 因 果 等  瑜 伽 第 七  五 十 
ZH_T43_1833_05b:0920a22_0	五．五十八．對法第一互有不同。如瑜伽鈔	五  五 十 八  對 法 第 一 互 有 不 同  如 瑜 伽 鈔 
ZH_T43_1833_05b:0920a23_0	會　問五十八云。邪見者一切倒見皆名邪	會  問 五 十 八 云  邪 見 者 一 切 倒 見 皆 名 邪 
ZH_T43_1833_05b:0920a24_1	見。	見  
ZH_T43_1833_05b:0920a24_10	當知此見略有二種。	當 知 此 見 略有二種  
ZH_T43_1833_05b:0920a24_17	除邪見外餘四。	除 邪 見 外 餘 四  
ZH_T43_1833_05b:0920a25_7	一切皆名增益邪見。	一 切 皆 名 增 益 邪 見  
ZH_T43_1833_05b:0920a26_5	謗因及謗果等所有諸見皆名損減。	謗 因 及 謗 果 等 所 有 諸 見 皆 名 損 減  
ZH_T43_1833_05b:0920a26_11	對法第一云。	對 法 第 一 云  
ZH_T43_1833_05b:0920a26_16	四是增益。	四 是 增 益  
ZH_T43_1833_05b:0920a27_11	於所知境增益自性．及差別故。	於 所 知 境 增 益 自 性  及 差 別 故  
ZH_T43_1833_05b:0920a28_1	即邪見外餘之四見。	即 邪 見 外 餘 之 四 見  
ZH_T43_1833_05b:0920a28_9	一多分是損減見。	一 多 分 是 損 減 見  
ZH_T43_1833_05b:0920a29_4	一多分者由邪分別不必損減故。	一 多 分 者 由 邪 分 別 不 必 損 減 故  
ZH_T43_1833_05b:0920a29_9	一言全損。	一 言 全 損  
ZH_T43_1833_05b:0920a29_14	一云多分。	一 云 多 分  
ZH_T43_1833_05b:0920b02_2	何乃乖角　答五十八中偏指謗因果等邪見云皆損減。	何 乃 乖 角  答 五 十 八 中 偏 指 謗 因 果 等 邪 見 云 皆 損 減  
ZH_T43_1833_05b:0920b02_11	對法通說一切邪見。	對 法 通 說 一 切 邪 見  
ZH_T43_1833_05b:0920b02_16	故云多分。	故 云 多 分  
ZH_T43_1833_05b:0920b03_10	如計釋梵常恒不易為物等因。	如 計 釋 梵 常 恒 不 易 為 物 等 因  
ZH_T43_1833_05b:0920b04_6	非損減故對望不同故無有失。	非 損 減 故 對 望 不 同 故 無 有 失  
ZH_T43_1833_05b:0920b04_11	更有異同。	更 有 異 同  
ZH_T43_1833_05b:0920b04_17	如二論鈔會。	如 二 論 鈔 會  
ZH_T43_1833_05b:0920b05_1	論。	論  
ZH_T43_1833_05b:0920b05_7	無二因論者。	無 二 因 論 者  
ZH_T43_1833_05b:0920b06_8	依宿住計如疏所明　依尋．伺者按婆沙云。	依 宿 住 計 如 疏 所 明  依 尋  伺 者 按 婆 沙 云  
ZH_T43_1833_05b:0920b07_8	二由尋．伺虛妄推求今身所更既皆能憶。	二 由 尋  伺 虛 妄 推 求 今 身 所 更 既 皆 能 憶  
ZH_T43_1833_05b:0920b08_3	前身若有彼所更事今亦應憶。	前 身 若 有 彼 所 更 事 今 亦 應 憶  
