segmentnr	original	stemmed
ZH_T18_0894a_002:0697b02_0	蘇悉地羯羅供養法卷中通三部次第	蘇 悉 地 羯 羅 供 養 法 卷 中 通 三 部 次 第 
ZH_T18_0894a_002:0697b04_0	大唐中印度三藏善無畏譯	大 唐 中 印 度 三 藏 善 無 畏 譯 
ZH_T18_0894a_002:0697b05_0	次作護身法明王手印，誦此真言，印頂……	次 作 護 身 法 明 王 手 印  誦 此 真 言  印 頂   
ZH_T18_0894a_002:0697b06_10	等五處，便成堅固護身。	等 五 處  便 成 堅 固 護 身  
ZH_T18_0894a_002:0697b06_14	真言曰：	真 言 曰  
ZH_T18_0894a_002:0697b09_11	「唵嚩日囉二合祇寧上二合鉢囉二合儞去鉢多去二合也莎去訶去」五遍誦之，此是護身真言。	 唵 嚩 日 囉 二 合 祇 寧 上 二 合 鉢 囉 二 合 儞 去 鉢 多 去 二 合 也 莎 去 訶 去  五 遍 誦 之  此 是 護 身 真 言  
ZH_T18_0894a_002:0697b13_10	其手印相，二小指叉入掌，二無名雙押二小指叉上，入掌中，二中指頭直竪相著，二頭指押二中指上節，令頭指中節曲入，大指直竪，輔著中指此是護身手印。	其 手 印 相  二 小 指 叉 入 掌  二 無 名 雙 押 二 小 指 叉 上  入 掌 中  二 中 指 頭 直 竪 相 著  二 頭 指 押 二 中 指 上 節  令 頭 指 中 節 曲 入  大 指 直 竪  輔 著 中 指 此 是 護 身 手 印  
ZH_T18_0894a_002:0697b15_3	次作大護身，誦此真言及作手印，亦五處，成大護身。	次 作 大 護 身  誦 此 真 言 及 作 手 印  亦 五 處  成 大 護 身  
ZH_T18_0894a_002:0697b15_7	真言曰：	真 言 曰  
ZH_T18_0894a_002:0697b17_10	「唵　入嚩二合囉囊也𤙖泮吒輕五遍誦之，此是大護身真言」其手印相即前護身印同。	 唵  入 嚩 二 合 囉 囊 也 𤙖 泮 吒 輕 五 遍 誦 之  此 是 大 護 身 真 言  其 手 印 相 即 前 護 身 印 同  
ZH_T18_0894a_002:0697b19_7	次應被甲，誦真言及作手印，從頂摩觸，下至於足，即成被甲。	次 應 被 甲  誦 真 言 及 作 手 印  從 頂 摩 觸  下 至 於 足  即 成 被 甲  
ZH_T18_0894a_002:0697b19_10	真言：	真 言  
ZH_T18_0894a_002:0697b22_7	「唵　度比度比迦引也度比鉢囉二合入嚩引二合里寧上莎去訶去七遍誦之，此是被甲真言」其手印相，散舒。	 唵  度 比 度 比 迦 引 也 度 比 鉢 囉 二 合 入 嚩 引 二 合 里 寧 上 莎 去 訶 去 七 遍 誦 之  此 是 被 甲 真 言  其 手 印 相  散 舒  
ZH_T18_0894a_002:0697b23_14	次以真言及手印，而結髮真言曰：	次 以 真 言 及 手 印  而 結 髮 真 言 曰  
ZH_T18_0894a_002:0697b26_10	「唵　蘇悉地羯哩莎訶此是結髮真言，通三部用」其手印相，右手作拳，直舒大母指，印於頂上此是結髮印，通三部用。	 唵  蘇 悉 地 羯 哩 莎 訶 此 是 結 髮 真 言  通 三 部 用  其 手 印 相  右 手 作 拳  直 舒 大 母 指  印 於 頂 上 此 是 結 髮 印  通 三 部 用  
ZH_T18_0894a_002:0697b27_9	又，佛部結髮真言曰：	又  佛 部 結 髮 真 言 曰  
ZH_T18_0894a_002:0697c02_8	「囊上莽娑怛𭋺二合也地尾二合迦引難去薩囉嚩二合怛他蘖多去難唵蘇悉馱路者寧去莎去訶去七遍誦之，此是佛部結髮真言」蓮華部結髮真言曰：	 囊 上 莽 娑 怛 𭋺 二 合 也 地 尾 二 合 迦 引 難 去 薩 囉 嚩 二 合 怛 他 蘖 多 去 難 唵 蘇 悉 馱 路 者 寧 去 莎 去 訶 去 七 遍 誦 之  此 是 佛 部 結 髮 真 言  蓮 華 部 結 髮 真 言 曰  
ZH_T18_0894a_002:0697c06_8	「囊上謨囉怛囊二合怛囉上二合夜也囊上莽鉢那莽二合簸儜上曳唵迦𪘨莎訶七遍誦之，此是蓮華部結髮真言」金剛部結髮真言曰：	 囊 上 謨 囉 怛 囊 二 合 怛 囉 上 二 合 夜 也 囊 上 莽 鉢 那 莽 二 合 簸 儜 上 曳 唵 迦 𪘨 莎 訶 七 遍 誦 之  此 是 蓮 華 部 結 髮 真 言  金 剛 部 結 髮 真 言 曰  
ZH_T18_0894a_002:0697c12_8	「囊謨囉怛囊上二合怛囉二合夜也囊莽室戰二合拏嚩日囉二合簸儜曳摩訶藥乞沙二合細囊鉢多上曳囊上莽迦去羅訖㗚二合旦引多𡀔比尼上昇迦𭋺扇引底丁以反迦哩伽吒儞伽吒儞簸多也沙訶七遍誦之，此是金剛部結髮真言」其手印相與前印同。	 囊 謨 囉 怛 囊 上 二 合 怛 囉 二 合 夜 也 囊 莽 室 戰 二 合 拏 嚩 日 囉 二 合 簸 儜 曳 摩 訶 藥 乞 沙 二 合 細 囊 鉢 多 上 曳 囊 上 莽 迦 去 羅 訖 㗚 二 合 旦 引 多 𡀔 比 尼 上 昇 迦 𭋺 扇 引 底 丁 以 反 迦 哩 伽 吒 儞 伽 吒 儞 簸 多 也 沙 訶 七 遍 誦 之  此 是 金 剛 部 結 髮 真 言  其 手 印 相 與 前 印 同  
ZH_T18_0894a_002:0697c17_1	置其寶座者，本尊隨在方所先顧彼方，次應心想大海，於中寶山其山頂上想師子座，於上復有微妙大蓮華臺，於上復觀諸寶樓閣，懸以繒幡，上有傘蓋、幢、及羅網而以莊嚴。	置 其 寶 座 者  本 尊 隨 在 方 所 先 顧 彼 方  次 應 心 想 大 海  於 中 寶 山 其 山 頂 上 想 師 子 座  於 上 復 有 微 妙 大 蓮 華 臺  於 上 復 觀 諸 寶 樓 閣  懸 以 繒 幡  上 有 傘 蓋  幢  及 羅 網 而 以 莊 嚴  
ZH_T18_0894a_002:0697c18_10	運心想已，後誦真言，加彼前所想者，一一成就，即說成就大海。	運 心 想 已  後 誦 真 言  加 彼 前 所 想 者  一 一 成 就  即 說 成 就 大 海  
ZH_T18_0894a_002:0697c18_14	真言曰：	真 言 曰  
ZH_T18_0894a_002:0697c20_10	「唵　阿毘莽嚕平娜地𤙖七遍誦之，此是成就大海真言」次說成就師子座真言曰：	 唵  阿 毘 莽 嚕 平 娜 地 𤙖 七 遍 誦 之  此 是 成 就 大 海 真 言  次 說 成 就 師 子 座 真 言 曰  
ZH_T18_0894a_002:0697c22_9	「唵阿上者羅𤙖泮吒三遍誦之」次說成就寶山真言曰：	 唵 阿 上 者 羅 𤙖 泮 吒 三 遍 誦 之  次 說 成 就 寶 山 真 言 曰  
ZH_T18_0894a_002:0697c24_9	「唵阿者羅微去𭋺莎去訶去三遍誦之」次說成就蓮華真言曰：	 唵 阿 者 羅 微 去 𭋺 莎 去 訶 去 三 遍 誦 之  次 說 成 就 蓮 華 真 言 曰  
ZH_T18_0894a_002:0698a01_15	「唵　迦莽羅莎訶三遍誦之」次說成就寶樓閣等種種莊嚴真言曰：	 唵  迦 莽 羅 莎 訶 三 遍 誦 之  次 說 成 就 寶 樓 閣 等 種 種 莊 嚴 真 言 曰  
ZH_T18_0894a_002:0698a11_13_0	「唵囊上莽薩囉嚩二合怛他去蘖多去囊薩羅嚩	「唵囊上莽薩囉嚩二合怛他去蘖多去囊薩羅嚩
ZH_T18_0894a_002:0698a11_13_1	二合他去嗚捺蘖二合帝吃龕二合娑破囉二合呬	二合他去嗚捺蘖二合帝吃龕二合娑破囉二合呬
ZH_T18_0894a_002:0698a11_13_2	四莽闇二合伽伽輕囊劍去莎訶三遍誦之，此是	四莽闇二合伽伽輕囊劍去莎訶三遍誦之，此是
ZH_T18_0894a_002:0698a11_13_3	成就寶樓閣真言」奉獻閼伽水者，隨部差別及	成就寶樓閣真言」奉獻閼伽水者，隨部差別及
ZH_T18_0894a_002:0698a11_13_4	事成就相應而作瓦器——所謂金、銀、熟銅、	事成就相應而作瓦器——所謂金、銀、熟銅、
ZH_T18_0894a_002:0698a11_13_5	石、木、及瓦、商却、縮枳知二合、波此云樹	石、木、及瓦、商却、縮枳知二合、波此云樹
ZH_T18_0894a_002:0698a11_13_6	葉、荷葉等作——勿令破缺、麁澁孔穴，盛滿	葉、荷葉等作——勿令破缺、麁澁孔穴，盛滿
ZH_T18_0894a_002:0698a11_13_7	香水，隨部類及上中下而置諸花，以辦事真言	香水，隨部類及上中下而置諸花，以辦事真言
ZH_T18_0894a_002:0698a11_13_8	持誦，復以部母真言等持誦，即以閼伽水持誦	持誦，復以部母真言等持誦，即以閼伽水持誦
ZH_T18_0894a_002:0698a11_13_9	置於左邊。	置於左邊。
ZH_T18_0894a_002:0698a12_16	辦事真言及手印，前所說辟除等真言、手印是也。	辦 事 真 言 及 手 印  前 所 說 辟 除 等 真 言  手 印 是 也  
ZH_T18_0894a_002:0698a13_7	次說部母等真言及手印。	次 說 部 母 等 真 言 及 手 印  
ZH_T18_0894a_002:0698a13_16	初說佛部母真言曰：	初 說 佛 部 母 真 言 曰  
ZH_T18_0894a_002:0698a18_7	「囊上謨婆去伽輕嚩妬瑟膩二合沙去也唵嚕嚕娑普二合嚕什嚩二合羅底丁以反瑟咤二合悉馱去路者寧去薩囉嚩引二合囉他二合娑引馱寧莎訶此是佛部母真言，佛眼是也，三遍誦也」蓮華部母真言曰：	 囊 上 謨 婆 去 伽 輕 嚩 妬 瑟 膩 二 合 沙 去 也 唵 嚕 嚕 娑 普 二 合 嚕 什 嚩 二 合 羅 底 丁 以 反 瑟 咤 二 合 悉 馱 去 路 者 寧 去 薩 囉 嚩 引 二 合 囉 他 二 合 娑 引 馱 寧 莎 訶 此 是 佛 部 母 真 言  佛 眼 是 也  三 遍 誦 也  蓮 華 部 母 真 言 曰  
ZH_T18_0894a_002:0698a25_7	「那囉舍二合囊上娑嚩二合囉舍囊引弊毘也反室囉二合嚩娑莽二合囉嬭囊者瀉莽上含薩囉嚩二合薩怛嚩引二合難去薩囉嚩二合微也二合地指枳瑳上迦怛姪他唵迦𪘨微迦𪘨迦吒微迦吒迦揁吒應反迦𪘨婆去伽輕嚩底丁以反微若而也反曳莎訶三遍誦之，此是蓮花部真言，名半拏囉嚩私寧是也」金剛部母真言曰：	 那 囉 舍 二 合 囊 上 娑 嚩 二 合 囉 舍 囊 引 弊 毘 也 反 室 囉 二 合 嚩 娑 莽 二 合 囉 嬭 囊 者 瀉 莽 上 含 薩 囉 嚩 二 合 薩 怛 嚩 引 二 合 難 去 薩 囉 嚩 二 合 微 也 二 合 地 指 枳 瑳 上 迦 怛 姪 他 唵 迦 𪘨 微 迦 𪘨 迦 吒 微 迦 吒 迦 揁 吒 應 反 迦 𪘨 婆 去 伽 輕 嚩 底 丁 以 反 微 若 而 也 反 曳 莎 訶 三 遍 誦 之  此 是 蓮 花 部 真 言  名 半 拏 囉 嚩 私 寧 是 也  金 剛 部 母 真 言 曰  
ZH_T18_0894a_002:0698b01_6	「囊上謨上羅怛囊上二合怛囉二合夜也囊莽室戰二合拏嚩日囉二合簸儜上曳摩訶去藥乞沙二合細囊鉢多上曳唵俱上蘭達哩滿馱泮吒三遍誦之，此是金剛部母真言，忙莾雞難是也」次說部心真言。	 囊 上 謨 上 羅 怛 囊 上 二 合 怛 囉 二 合 夜 也 囊 莽 室 戰 二 合 拏 嚩 日 囉 二 合 簸 儜 上 曳 摩 訶 去 藥 乞 沙 二 合 細 囊 鉢 多 上 曳 唵 俱 上 蘭 達 哩 滿 馱 泮 吒 三 遍 誦 之  此 是 金 剛 部 母 真 言  忙 莾 雞 難 是 也  次 說 部 心 真 言  
ZH_T18_0894a_002:0698b01_14	初佛部心真言曰：	初 佛 部 心 真 言 曰  
ZH_T18_0894a_002:0698b03_7	「唵　爾囊爾迦七遍誦之」蓮華部心真言曰：	 唵  爾 囊 爾 迦 七 遍 誦 之  蓮 華 部 心 真 言 曰  
ZH_T18_0894a_002:0698b05_7	「唵　阿去𡀔力迦七遍誦之」金剛部心真言曰：	 唵  阿 去 𡀔 力 迦 七 遍 誦 之  金 剛 部 心 真 言 曰  
ZH_T18_0894a_002:0698b09_18	「唵　嚩日囉二合特嘞二合迦七遍誦之」次說佛部母佛眼手印，相合兩手，屈二大指雙入掌中，直附中指當中節內，勿為屈節，微屈頭指，押二中指上節背此是佛根手印相。	 唵  嚩 日 囉 二 合 特 嘞 二 合 迦 七 遍 誦 之  次 說 佛 部 母 佛 眼 手 印  相 合 兩 手  屈 二 大 指 雙 入 掌 中  直 附 中 指 當 中 節 內  勿 為 屈 節  微 屈 頭 指  押 二 中 指 上 節 背 此 是 佛 根 手 印 相  
ZH_T18_0894a_002:0698b12_7	次說蓮華部母手印相，合掌，十指並屈，頭相著，令掌中虛，如未開蓮華，仍腕相著此是蓮花母半拏羅嚩祇寧手印。	次 說 蓮 華 部 母 手 印 相  合 掌  十 指 並 屈  頭 相 著  令 掌 中 虛  如 未 開 蓮 華  仍 腕 相 著 此 是 蓮 花 母 半 拏 羅 嚩 祇 寧 手 印  
ZH_T18_0894a_002:0698b15_14	次說金剛部母忙莽計手印相，合掌，屈二頭指及二無名指入掌中，背各相著，餘六指並直竪相著此是金剛母忙莾計手印。	次 說 金 剛 部 母 忙 莽 計 手 印 相  合 掌  屈 二 頭 指 及 二 無 名 指 入 掌 中  背 各 相 著  餘 六 指 並 直 竪 相 著 此 是 金 剛 母 忙 莾 計 手 印  
ZH_T18_0894a_002:0698b17_17	又說合掌屈二頭指及二無名指，翻相叉，押節頭右押左，餘六指者並竪相著亦即是。	又 說 合 掌 屈 二 頭 指 及 二 無 名 指  翻 相 叉  押 節 頭 右 押 左  餘 六 指 者 並 竪 相 著 亦 即 是  
ZH_T18_0894a_002:0698b18_7	次說部心手印相。	次 說 部 心 手 印 相  
ZH_T18_0894a_002:0698b20_17	初佛部心手印相，八指相叉入掌中，令八指中節露出，其二大指直竪，勿著頭指，仍去半寸此是佛部心印。	初 佛 部 心 手 印 相  八 指 相 叉 入 掌 中  令 八 指 中 節 露 出  其 二 大 指 直 竪  勿 著 頭 指  仍 去 半 寸 此 是 佛 部 心 印  
ZH_T18_0894a_002:0698b22_17	次說蓮花部心印相，依佛部心印，惟改右大指屈入掌中，獨竪左大指此是金剛心印。	次 說 蓮 花 部 心 印 相  依 佛 部 心 印  惟 改 右 大 指 屈 入 掌 中  獨 竪 左 大 指 此 是 金 剛 心 印  
ZH_T18_0894a_002:0698b23_17	其閼伽法，隨部相應及事成就如教廣說。	其 閼 伽 法  隨 部 相 應 及 事 成 就 如 教 廣 說  
ZH_T18_0894a_002:0698b24_12	奉獻之時，以本真言持誦而獻。	奉 獻 之 時  以 本 真 言 持 誦 而 獻  
ZH_T18_0894a_002:0698b26_18	奉請本尊者，持誦之人隨作法處先想坐已，次以真言、手印成就車輅，送本尊所。	奉 請 本 尊 者  持 誦 之 人 隨 作 法 處 先 想 坐 已  次 以 真 言  手 印 成 就 車 輅  送 本 尊 所  
ZH_T18_0894a_002:0698b27_3	車輅真言曰：	車 輅 真 言 曰  
ZH_T18_0894a_002:0698c02_22	「唵覩嚕覩嚕𤙖此是通三部送車輅真言」其手印相，二手中指以下六指相叉，右押左入掌，二頭指相著，二大指輔中指側，開兩掌，腕相著，六指互相著掌此是通三部送車輅手印。	 唵 覩 嚕 覩 嚕 𤙖 此 是 通 三 部 送 車 輅 真 言  其 手 印 相  二 手 中 指 以 下 六 指 相 叉  右 押 左 入 掌  二 頭 指 相 著  二 大 指 輔 中 指 側  開 兩 掌  腕 相 著  六 指 互 相 著 掌 此 是 通 三 部 送 車 輅 手 印  
ZH_T18_0894a_002:0698c04_15	送車輅已，即應誦以此明，中安來句，及作手印，或但獨請本尊、或并眷屬召請。	送 車 輅 已  即 應 誦 以 此 明  中 安 來 句  及 作 手 印  或 但 獨 請 本 尊  或 并 眷 屬 召 請  
ZH_T18_0894a_002:0698c05_20	送則左大指向外而舉，迎則右大指向內而屈內外各三遍。	送 則 左 大 指 向 外 而 舉  迎 則 右 大 指 向 內 而 屈 內 外 各 三 遍  
ZH_T18_0894a_002:0698c06_1	明曰：	明 曰  
ZH_T18_0894a_002:0698c10_12	「囊上莽娑怛𭋺二合也地尾二合迦引難薩囉嚩二合怛他去蘖多去難唵嚩㘕引二合祗儞也二合羯囉灑上三合也莎訶此是通三部奉請明」此明次應置迎句，准上可知。	 囊 上 莽 娑 怛 𭋺 二 合 也 地 尾 二 合 迦 引 難 薩 囉 嚩 二 合 怛 他 去 蘖 多 去 難 唵 嚩 㘕 引 二 合 祗 儞 也 二 合 羯 囉 灑 上 三 合 也 莎 訶 此 是 通 三 部 奉 請 明  此 明 次 應 置 迎 句  准 上 可 知  
