segmentnr	original	folio	stemmed
ZH_T07_0220f_001:0963c23_0	7 會大般若波羅蜜多經第七會曼殊	001	7   會 大 般 若 波羅蜜多 經 第 七 會 曼 殊 
ZH_T07_0220f_001:0963c24_0	室利分序序	001	室 利 分 序 序 
ZH_T07_0220f_001:0963c26_0	西明寺沙門玄則撰	001	西 明 寺 沙 門 玄 則 撰 
ZH_T07_0220f_001:0963c27_13	聞夫即相無覩，挺真如之壯觀；	001	聞 夫 即 相 無 覩  挺 真 如 之 壯 觀  
ZH_T07_0220f_001:0963c28_5	即慮無知，成種智之默識。	001	即 慮 無 知  成 種 智 之 默 識  
ZH_T07_0220f_001:0963c28_18	但二塵且落，時逐見以輕濃；	001	但 二 塵 且 落  時 逐 見 以 輕 濃  
ZH_T07_0220f_001:0963c29_10	五翳將披，復因疑而聚散。	001	五 翳 將 披  復 因 疑 而 聚 散  
ZH_T07_0220f_001:0964a01_5	是以驟明空道，給孤總旋憩之場；	001	是 以 驟 明 空 道  給 孤 總 旋 憩 之 場  
ZH_T07_0220f_001:0964a01_18	歷選時徒，妙吉昇對揚之重。	001	歷 選 時 徒  妙 吉 昇 對 揚 之 重  
ZH_T07_0220f_001:0964a03_6	忽無覲以瞻仰，俄不聆以飡悟，既泯修而造修，亦絕學而趍學。	001	忽 無 覲 以 瞻 仰  俄 不 聆 以 飡 悟  既 泯 修 而 造 修  亦 絕 學 而 趍 學  
ZH_T07_0220f_001:0964a03_17	狀其區別，則菩提萬流；	001	狀 其 區 別  則 菩 提 萬 流  
ZH_T07_0220f_001:0964a04_8	斷其混茫，則涅槃一相。	001	斷 其 混 茫  則 涅 槃 一 相  
ZH_T07_0220f_001:0964a06_1	一相則不見生死，萬流則無非佛法，不壞假名之繁總，而開實相之泬寥。	001	一 相 則 不 見 生 死  萬 流 則 無 非 佛 法  不 壞 假 名 之 繁 總  而 開 實 相 之 泬 寥  
ZH_T07_0220f_001:0964a06_13	正明如來法無，況菩薩法；	001	正 明 如 來 法 無  況 菩 薩 法  
ZH_T07_0220f_001:0964a07_2	菩薩法無，況二乘法；	001	菩 薩 法 無  況 二 乘 法  
ZH_T07_0220f_001:0964a07_12	二乘法無，況凡夫法。	001	二 乘 法 無  況 凡 夫 法  
ZH_T07_0220f_001:0964a08_1	法尚不有，何有菩提？	001	法 尚 不 有  何 有 菩 提  
ZH_T07_0220f_001:0964a08_11	尚無菩提，云何可趣？	001	尚 無 菩 提  云 何 可 趣  
ZH_T07_0220f_001:0964a09_1	尚無可趣，何有證得？	001	尚 無 可 趣  何 有 證 得  
ZH_T07_0220f_001:0964a09_11	尚無證得，何有證者？	001	尚 無 證 得  何 有 證 者  
ZH_T07_0220f_001:0964a10_12	是故有之斯殊、無之斯貫，洞之斯遠、沮之斯局。	001	是 故 有 之 斯 殊  無 之 斯 貫  洞 之 斯 遠  沮 之 斯 局  
ZH_T07_0220f_001:0964a12_9	豁爾夷蕩而無懈，熾然翹勵而不精，惱祲與慈渰分華，劍林將玉毫比色，皆其所也。	001	豁 爾 夷 蕩 而 無 懈  熾 然 翹 勵 而 不 精  惱 祲 與 慈 渰 分 華  劍 林 將 玉 毫 比 色  皆 其 所 也  
ZH_T07_0220f_001:0964a12_14	何以易諸？	001	何 以 易 諸  
ZH_T07_0220f_001:0964a14_11	觀其假言路以便便、仰真宗而止止，奕奕珠轉、泠泠玉振，起予聖旨，莫尚於茲！	001	觀 其 假 言 路 以 便 便  仰 真 宗 而 止 止  奕 奕 珠 轉  泠 泠 玉 振  起 予 聖 旨  莫 尚 於 茲  
ZH_T07_0220f_001:0964a15_1	晞體法王，不亦宜矣！	001	晞 體 法 王  不 亦 宜 矣  
ZH_T07_0220f_001:0964a15_15	然則探其義也，發祕藏之玄扃；	001	然 則 探 其 義 也  發 祕 藏 之 玄 扃  
ZH_T07_0220f_001:0964a16_8	味其談也，苞密語之殊轍。	001	味 其 談 也  苞 密 語 之 殊 轍  
ZH_T07_0220f_001:0964a17_5	詞宛而旨密，即舊《文殊般若》矣。	001	詞 宛 而 旨 密  即 舊  文 殊 般 若  矣  
ZH_T07_0220f_001:0964a18_7	雖雙軸成部，而警策備彰，庶七眾所歸，較然無遠。	001	雖 雙 軸 成 部  而 警 策 備 彰  庶 七 眾 所 歸  較 然 無 遠  
