segmentnr	original	stemmed
ZH_T07_0220c_405:0023c08_0	大般若波羅蜜多經卷第四百五	大 般 若 波羅蜜多 經 卷 第 四 百 五 
ZH_T07_0220c_405:0023c10_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220c_405:0023c11_0	第二分觀照品第三之四	第 二 分 觀 照 品 第 三 之 四 
ZH_T07_0220c_405:0023c12_9	時，舍利子復白佛言：	時  舍 利 子 復 白 佛 言  
ZH_T07_0220c_405:0023c12_13	「世尊！	 世 尊  
ZH_T07_0220c_405:0023c14_1	云何菩薩摩訶薩修行般若波羅蜜多時所引發宿住隨念智證通？	云 何 菩薩摩訶薩 修 行 般 若 波羅蜜多 時 所 引 發 宿住隨念智 證 通  
ZH_T07_0220c_405:0023c14_5	」佛言：	 佛 言  
ZH_T07_0220c_405:0023c14_10	「舍利子！	 舍 利 子  
ZH_T07_0220c_405:0023c16_5	有菩薩摩訶薩宿住隨念智證通，能如實念十方各如殑伽沙界一切有情諸宿住事。	有 菩薩摩訶薩 宿住隨念智 證 通  能 如 實 念 十 方 各 如 殑 伽 沙 界 一切有情 諸 宿 住 事  
ZH_T07_0220c_405:0023c27_14_0	所謂隨念若自若他一心、十心、百心、千心、	所謂隨念若自若他一心、十心、百心、千心、
ZH_T07_0220c_405:0023c27_14_1	多百千心頃諸宿住事，或復隨念一日、十日、	多百千心頃諸宿住事，或復隨念一日、十日、
ZH_T07_0220c_405:0023c27_14_2	百日、千日、多百千日諸宿住事，或復隨念一	百日、千日、多百千日諸宿住事，或復隨念一
ZH_T07_0220c_405:0023c27_14_3	月、十月、百月、千月、多百千月諸宿住事，	月、十月、百月、千月、多百千月諸宿住事，
ZH_T07_0220c_405:0023c27_14_4	或復隨念一年、十年、百年、千年、多百千年	或復隨念一年、十年、百年、千年、多百千年
ZH_T07_0220c_405:0023c27_14_5	諸宿住事，或復隨念一劫、十劫、百劫、千劫	諸宿住事，或復隨念一劫、十劫、百劫、千劫
ZH_T07_0220c_405:0023c27_14_6	、多百千劫乃至無量無數百千俱胝那庾多劫諸	、多百千劫乃至無量無數百千俱胝那庾多劫諸
ZH_T07_0220c_405:0023c27_14_7	宿住事，或復隨念前際所有諸宿住事，謂如是	宿住事，或復隨念前際所有諸宿住事，謂如是
ZH_T07_0220c_405:0023c27_14_8	時，如是處，如是名，如是姓，如是類，如是	時，如是處，如是名，如是姓，如是類，如是
ZH_T07_0220c_405:0023c27_14_9	食，如是久住，如是壽限，如是長壽，如是受	食，如是久住，如是壽限，如是長壽，如是受
ZH_T07_0220c_405:0023c27_14_10	樂，如是受苦，從彼處沒來生此間，從此間沒	樂，如是受苦，從彼處沒來生此間，從此間沒
ZH_T07_0220c_405:0023c27_14_11	往生彼處，如是狀貌，如是言說。	往生彼處，如是狀貌，如是言說。
ZH_T07_0220c_405:0023c28_13	若略若廣、若自若他，諸宿住事皆能隨念。	若 略 若 廣  若 自 若 他  諸 宿 住 事 皆 能 隨 念  
ZH_T07_0220c_405:0023c28_18	「舍利子！	 舍 利 子  
ZH_T07_0220c_405:0024a03_11	是菩薩摩訶薩雖有如是宿住智用，而於其中不自高舉，不著宿住隨念智證通性，不著宿住隨念智證通事，不著能得宿住隨念智證通者，於著不著俱無所著。	是 菩薩摩訶薩 雖 有 如 是 宿 住 智 用  而 於 其 中 不 自 高 舉  不 著 宿住隨念智 證 通 性  不 著 宿住隨念智 證 通 事  不 著 能 得 宿住隨念智 證 通 者  於 著 不 著 俱 無 所 著  
ZH_T07_0220c_405:0024a03_15	何以故？	何 以 故  
ZH_T07_0220c_405:0024a04_15	自性空故，自性離故，自性本來不可得故。	自 性 空 故  自 性 離 故  自 性 本 來 不 可 得 故  
ZH_T07_0220c_405:0024a04_19	舍利子！	舍 利 子  
ZH_T07_0220c_405:0024a05_10	是菩薩摩訶薩不作是念：	是 菩薩摩訶薩 不 作 是 念  
ZH_T07_0220c_405:0024a06_14	『我今引發宿住智通為自娛樂，唯除為得一切智智。	 我 今 引 發 宿 住 智 通 為 自 娛 樂  唯 除 為 得 一切智智  
ZH_T07_0220c_405:0024a06_19	』舍利子！	 舍 利 子  
ZH_T07_0220c_405:0024a08_7	是名菩薩摩訶薩修行般若波羅蜜多時所引發宿住隨念智證通。	是 名 菩薩摩訶薩 修 行 般 若 波羅蜜多 時 所 引 發 宿住隨念智 證 通  
ZH_T07_0220c_405:0024a09_9	」時，舍利子復白佛言：	 時  舍 利 子 復 白 佛 言  
ZH_T07_0220c_405:0024a09_13	「世尊！	 世 尊  
ZH_T07_0220c_405:0024a10_17	云何菩薩摩訶薩修行般若波羅蜜多時所引發天眼智證通？	云 何 菩薩摩訶薩 修 行 般 若 波羅蜜多 時 所 引 發 天眼智證通  
ZH_T07_0220c_405:0024a11_2	」佛言：	 佛 言  
ZH_T07_0220c_405:0024a11_7	「舍利子！	 舍 利 子  
ZH_T07_0220c_405:0024a15_10	有菩薩摩訶薩天眼智證通最勝清淨過人天眼，能如實見十方各如殑伽沙界情、非情類種種色像，所謂普見諸有情類死時生時，妙色麁色、善趣惡趣、若勝若劣，諸如是等種種色像。	有 菩薩摩訶薩 天眼智證通 最 勝 清 淨 過 人 天 眼  能 如 實 見 十 方 各 如 殑 伽 沙 界 情  非 情 類 種 種 色 像  所 謂 普 見 諸 有 情 類 死 時 生 時  妙 色 麁 色  善 趣 惡 趣  若 勝 若 劣  諸 如 是 等 種 種 色 像  
ZH_T07_0220c_405:0024a20_4	因此復知諸有情類隨業力用受生差別，如是有情成就身惡行、成就語惡行、成就意惡行，誹毀賢聖邪見因緣，身壞命終當墮惡趣，或生地獄，或生傍生，或生鬼界，或生邊地下賤悖惡有情類中受諸苦惱；	因 此 復 知 諸 有 情 類 隨 業 力 用 受 生 差 別  如 是 有 情 成 就 身 惡 行  成 就 語 惡 行  成 就 意 惡 行  誹 毀 賢 聖 邪 見 因 緣  身 壞 命 終 當 墮 惡 趣  或 生 地 獄  或 生 傍 生  或 生 鬼 界  或 生 邊 地 下 賤 悖 惡 有 情 類 中 受諸苦惱  
