segmentnr	original	stemmed
ZH_T38_1782_04a:1054b04_0	大慈恩寺沙門基撰	大 慈 恩 寺 沙 門 基 撰 
ZH_T38_1782_04a:1054b05_0	經　爾時世尊至問安其疾。贊曰：自下第九，	經  爾 時 世 尊 至 問 安 其 疾  贊 曰  自 下 第 九  
ZH_T38_1782_04a:1054b06_0	命羅怙羅，初命、後辭。此初命也。羅怙羅，此	命 羅 怙 羅  初 命  後 辭  此 初 命 也  羅 怙 羅  此 
ZH_T38_1782_04a:1054b08_6	云執日，本是執日阿脩羅名，《法華經》云羅睺阿脩羅王是也。	云 執 日  本 是 執 日 阿 脩 羅 名   法 華 經  云 羅 睺 阿 脩 羅 王 是 也  
ZH_T38_1782_04a:1054b09_8	此是非天前軍，非天將與帝釋鬪時，此為前軍。	此 是 非 天 前 軍  非 天 將 與 帝 釋 鬪 時  此 為 前 軍  
ZH_T38_1782_04a:1054b10_16	見日月天子放光遠射非天之眼，非天此乃以手執日障蔽其光。	見 日 月 天 子 放 光 遠 射 非 天 之 眼  非 天 此 乃 以 手 執 日 障 蔽 其 光  
ZH_T38_1782_04a:1054b11_12	今此佛子取喻為名，亦復如是。	今 此 佛 子 取 喻 為 名  亦復如是  
ZH_T38_1782_04a:1054b13_3	佛法如日，由有此子，障我佛法智日之光，如彼非天，故以為名。	佛 法 如 日  由 有 此 子  障 我 佛 法 智 日 之 光  如 彼 非 天  故 以 為 名  
ZH_T38_1782_04a:1054b14_12	古名宮生，耶輸被謗，設誓自明，實在宮生、非外他子，故名宮生。	古 名 宮 生  耶 輸 被 謗  設 誓 自 明  實 在 宮 生  非 外 他 子  故 名 宮 生  
ZH_T38_1782_04a:1054b15_16	此子因緣，如經廣說，以昔為王，沙門求見，六日不覩；	此 子 因 緣  如 經 廣 說  以 昔 為 王  沙 門 求 見  六 日 不 覩  
ZH_T38_1782_04a:1054b16_19	或塞鼠穴六日，障他母子絕食，故處胎中經六年住。	或 塞 鼠 穴 六 日  障 他 母 子 絕 食  故 處 胎 中 經 六 年 住  
ZH_T38_1782_04a:1054b18_14	後佛至迦維羅國，七日化千比丘皆形似佛，使之選佛，果至佛所，以明佛子。	後 佛 至 迦 維 羅 國  七 日 化 千 比 丘 皆 形 似 佛  使 之 選 佛  果 至 佛 所  以 明 佛 子  
ZH_T38_1782_04a:1054b19_8	遂令舍利、目連度之，時年小矣。	遂 令 舍 利  目 連 度 之  時 年 小 矣  
ZH_T38_1782_04a:1054b19_13	恐繁不述。	恐 繁 不 述  
ZH_T38_1782_04a:1054b20_11	經　時羅怙羅至詣彼問疾。	經  時 羅 怙 羅 至 詣 彼 問 疾  
ZH_T38_1782_04a:1054b20_14	贊曰：	贊 曰  
ZH_T38_1782_04a:1054b21_5	下辭有三，此總陳道屈。	下 辭 有 三  此 總 陳 道 屈  
ZH_T38_1782_04a:1054b21_15	昔讚出家，有為有相；	昔 讚 出 家  有 為 有 相  
ZH_T38_1782_04a:1054b22_7	彼陳出家者為無為有相。	彼 陳 出 家 者 為 無 為 有 相  
ZH_T38_1782_04a:1054b23_3	以真詰俗，道屈辭窮，故不堪也。	以 真 詰 俗  道 屈 辭 窮  故 不 堪 也  
ZH_T38_1782_04a:1054b24_11	經　所以者何至功德勝利。	經  所以者何 至 功 德 勝 利  
ZH_T38_1782_04a:1054b24_14	贊曰：	贊 曰  
ZH_T38_1782_04a:1054b25_5	下顯理窮，初徵、後顯。	下 顯 理 窮  初 徵  後 顯  
ZH_T38_1782_04a:1054b25_11	顯中復有二：	顯 中 復 有 二  
ZH_T38_1782_04a:1054b26_1	初陳已事、後顯他詞。	初 陳 已 事  後 顯 他 詞  
ZH_T38_1782_04a:1054b26_6	已事有二：	已 事 有 二  
ZH_T38_1782_04a:1054b26_16	初顯他問、後顯已答。	初 顯 他 問  後 顯 已 答  
ZH_T38_1782_04a:1054b27_4	此徵及顯他問也。	此 徵 及 顯 他 問 也  
ZH_T38_1782_04a:1054b27_19	此諸童子，婆羅門種，姓離呫毘。	此 諸 童 子  婆 羅 門 種  姓 離 呫 毘  
