segmentnr	original	stemmed
ZH_T05_0220a_007:0034a02_0	4大般若波羅蜜多經卷第七	4 大 般 若 波羅蜜多 經 卷 第 七 
ZH_T05_0220a_007:0034a04_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T05_0220a_007:0034a05_0	初分相應品第三之四	初 分 相 應 品 第 三 之 四 
ZH_T05_0220a_007:0034a06_7	「復次，舍利子！	 復 次  舍 利 子  
ZH_T05_0220a_007:0034a09_11	諸菩薩摩訶薩修行般若波羅蜜多時，不為布施波羅蜜多故修行般若波羅蜜多，不為淨戒、安忍、精進、靜慮、般若波羅蜜多故修行般若波羅蜜多。	諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 布 施 波羅蜜多 故 修 行 般 若 波羅蜜多  不 為 淨 戒  安 忍  精 進  靜 慮  般 若 波羅蜜多 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034a15_9	「諸菩薩摩訶薩修行般若波羅蜜多時，不為內空故修行般若波羅蜜多，不為外空、內外空、空空、大空、勝義空、有為空、無為空、畢竟空、無際空、散空、無變異空、本性空、自相空、共相空、一切法空、不可得空、無性空、自性空、無性自性空故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 內 空 故 修 行 般 若 波羅蜜多  不 為 外 空  內 外 空  空 空  大 空  勝 義 空  有 為 空  無 為 空  畢 竟 空  無 際 空  散 空  無 變 異 空  本 性 空  自 相 空  共 相 空  一切法空  不可得空  無 性 空  自 性 空  無性自性空 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034a19_11	「諸菩薩摩訶薩修行般若波羅蜜多時，不為真如故修行般若波羅蜜多，不為法界、法性、不虛妄性、不變異性、平等性、離生性、法定、法住、實際、虛空界、不思議界故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 真 如 故 修 行 般 若 波羅蜜多  不 為 法 界  法 性  不虛妄性  不變異性  平 等 性  離 生 性  法 定  法 住  實 際  虛 空 界  不思議界 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034a24_2	「諸菩薩摩訶薩修行般若波羅蜜多時，不為入正性離生故修行般若波羅蜜多，不為得不退轉地故修行般若波羅蜜多，不為成熟有情故修行般若波羅蜜多，不為嚴淨佛土故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 入正性離生 故 修 行 般 若 波羅蜜多  不 為 得不退轉 地 故 修 行 般 若 波羅蜜多  不 為 成熟有情 故 修 行 般 若 波羅蜜多  不 為 嚴淨佛土 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034a27_10	「諸菩薩摩訶薩修行般若波羅蜜多時，不為四念住故修行般若波羅蜜多，不為四正斷、四神足、五根、五力、七等覺支、八聖道支故修行般若波羅蜜多；	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 四 念 住 故 修 行 般 若 波羅蜜多  不 為 四 正 斷  四 神 足  五 根  五 力  七等覺支  八聖道支 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034a29_6	不為苦聖諦故修行般若波羅蜜多，不為集、滅、道聖諦故修行般若波羅蜜多。	不 為 苦 聖 諦 故 修 行 般 若 波羅蜜多  不 為 集  滅  道 聖 諦 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034b03_2	「諸菩薩摩訶薩修行般若波羅蜜多時，不為四靜慮故修行般若波羅蜜多，不為四無量、四無色定故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 四 靜 慮 故 修 行 般 若 波羅蜜多  不 為 四 無 量  四無色定 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034b06_1	「諸菩薩摩訶薩修行般若波羅蜜多時，不為八解脫故修行般若波羅蜜多，不為八勝處、九次第定、十遍處故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 八 解 脫 故 修 行 般 若 波羅蜜多  不 為 八 勝 處  九次第定  十 遍 處 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034b08_16	「諸菩薩摩訶薩修行般若波羅蜜多時，不為空解脫門故修行般若波羅蜜多，不為無相、無願解脫門故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 空解脫門 故 修 行 般 若 波羅蜜多  不 為 無 相  無願解脫門 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034b11_13	「諸菩薩摩訶薩修行般若波羅蜜多時，不為一切陀羅尼門故修行般若波羅蜜多，不為一切三摩地門故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 一 切 陀羅尼門 故 修 行 般 若 波羅蜜多  不 為 一 切 三 摩 地 門 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034b15_15	「諸菩薩摩訶薩修行般若波羅蜜多時，不為極喜地故修行般若波羅蜜多，不為離垢地、發光地、焰慧地、極難勝地、現前地、遠行地、不動地、善慧地、法雲地故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 極 喜 地 故 修 行 般 若 波羅蜜多  不 為 離 垢 地  發 光 地  焰 慧 地  極難勝地  現 前 地  遠 行 地  不 動 地  善 慧 地  法 雲 地 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034b18_10	「諸菩薩摩訶薩修行般若波羅蜜多時，不為肉眼故修行般若波羅蜜多，不為天眼、慧眼、法眼、佛眼故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 肉 眼 故 修 行 般 若 波羅蜜多  不 為 天 眼  慧 眼  法 眼  佛 眼 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034b22_4	「諸菩薩摩訶薩修行般若波羅蜜多時，不為佛十力故修行般若波羅蜜多，不為四無所畏、四無礙解、大慈、大悲、大喜、大捨、十八佛不共法故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 佛 十 力 故 修 行 般 若 波羅蜜多  不 為 四無所畏  四無礙解  大 慈  大 悲  大 喜  大 捨  十 八 佛 不 共 法 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034b24_18	「諸菩薩摩訶薩修行般若波羅蜜多時，不為三十二大士相故修行般若波羅蜜多，不為八十隨好故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 三 十 二 大 士 相 故 修 行 般 若 波羅蜜多  不 為 八十隨好 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034b27_11	「諸菩薩摩訶薩修行般若波羅蜜多時，不為無忘失法故修行般若波羅蜜多，不為恒住捨性故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 無忘失法 故 修 行 般 若 波羅蜜多  不 為 恒 住 捨 性 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034c01_13	「諸菩薩摩訶薩修行般若波羅蜜多時，不為一切智故修行般若波羅蜜多，不為道相智、一切相智、一切相微妙智故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 一 切 智 故 修 行 般 若 波羅蜜多  不 為 道 相 智  一切相智  一 切 相 微 妙 智 故 修 行 般 若 波羅蜜多  
ZH_T05_0220a_007:0034c05_1	「諸菩薩摩訶薩修行般若波羅蜜多時，不為超越預流果故修行般若波羅蜜多，不為超越一來、不還、阿羅漢果、獨覺菩提故修行般若波羅蜜多。	 諸 菩薩摩訶薩 修 行 般 若 波羅蜜多 時  不 為 超 越 預 流 果 故 修 行 般 若 波羅蜜多  不 為 超 越 一 來  不 還  阿羅漢果  獨覺菩提 故 修 行 般 若 波羅蜜多  
