segmentnr	original	stemmed
ZH_T34_1719_05c:0247c04_0	唐天台沙門湛然述	唐 天 台 沙 門 湛 然 述 
ZH_T34_1719_05c:0247c05_0	次「然此」下以正陰入對修緣了，三因六法	次  然 此  下 以 正 陰 入 對 修 緣 了  三 因 六 法 
ZH_T34_1719_05c:0247c06_0	不即不離。言「正因」等者，互舉一邊，應云	不 即 不 離  言  正 因  等 者  互 舉 一 邊  應 云 
ZH_T34_1719_05c:0247c09_12	陰入與性正因不即不離，復與修得緣了不即不離，正因與六法理是故不離，但理故不即，緣了與六亦復如是。	陰 入 與 性 正 因 不 即 不 離  復 與 修 得 緣 了 不 即 不 離  正 因 與 六 法 理 是 故 不 離  但 理 故 不 即  緣 了 與 六 亦復如是  
ZH_T34_1719_05c:0247c09_14	問：	問  
ZH_T34_1719_05c:0247c10_4	文中何故作偏說耶？	文 中 何 故 作 偏 說 耶  
ZH_T34_1719_05c:0247c10_6	答：	答  
ZH_T34_1719_05c:0247c12_1	以易顯故，正本不離今加不即，緣了不即今加不離，故須各具方名盡理。	以 易 顯 故  正 本 不 離 今 加 不 即  緣 了 不 即 今 加 不 離  故 須 各 具 方 名 盡 理  
ZH_T34_1719_05c:0247c13_2	此用《大經》摸象之喻，喻文具如《止觀》第三記引。	此 用  大 經  摸 象 之 喻  喻 文 具 如  止 觀  第 三 記 引  
ZH_T34_1719_05c:0247c14_7	言「六法」者，五陰、神我，是故此六亦名正因，同屬苦故；	言  六 法  者  五 陰  神 我  是 故 此 六 亦 名 正 因  同 屬 苦 故  
ZH_T34_1719_05c:0247c14_17	亦名緣了，兼惑業故。	亦 名 緣 了  兼 惑 業 故  
ZH_T34_1719_05c:0247c15_6	此中須有通別二對：	此 中 須 有 通 別 二 對  
ZH_T34_1719_05c:0247c16_17	別者，六中行及神我是緣因種，餘數及色是了因種，識是正因種。	別 者  六 中 行 及 神 我 是 緣 因 種  餘 數 及 色 是 了 因 種  識 是 正 因 種  
ZH_T34_1719_05c:0247c18_18	若通對者，具如今文，六法性德正因與六法修得緣了，不即不離，是故修六性六一體無殊。	若 通 對 者  具 如 今 文  六 法 性 德 正 因 與 六 法 修 得 緣 了  不 即 不 離  是 故 修 六 性 六 一 體 無 殊  
ZH_T34_1719_05c:0247c20_19	當知陰入秖是常住，若將此文與《止觀》中對通別者，彼對《大經》三德四德各有其意。	當 知 陰 入 秖 是 常 住  若 將 此 文 與  止 觀  中 對 通 別 者  彼 對  大 經  三 德 四 德 各 有 其 意  
ZH_T34_1719_05c:0247c22_8	「道場」等者，果理先成故言「久暢」，且望寂場四十餘年為久暢耳。	 道 場  等 者  果 理 先 成 故 言  久 暢   且 望 寂 場 四 十 餘 年 為 久 暢 耳  
